"","team_id","player_id","rank","player","sb"
"1",1400,13907,1,"Caelee Clark",66
"2",581,41146,2,"Ally Kim",48
"3",30190,37234,3,"Maddie Hurst",47
"4",382,78339,4,"Jayleen Torres",45
"5",1130,65447,4,"Natalie Ritchey",45
"6",565,67985,6,"Naomi Sadler",44
"7",730,48065,7,"Samantha Mallen",41
"8",424,6551,8,"Rylee Blake",40
"9",15882,4998,8,"Lauren Begg",40
"10",745,62705,10,"Sarah Prosser",38
"11",60,23797,11,"Allie Fauth",35
"12",88,53289,11,"Ariana Mirenda",35
"13",190,57264,11,"Molly O'brien",35
"14",30084,39072,11,"Sarah Johnson",35
"15",341,36582,15,"Haylee Hseih",34
"16",565,43852,15,"Amanda Lanyon",34
"17",20220,68067,15,"Grace Salaja",34
"18",45,54103,18,"Sara Moore",32
"19",122,30647,18,"Kaili Gross",32
"20",452,33485,18,"Grace Heath",32
"21",1179,59695,18,"Baily Paul",32
"22",621,81507,22,"Rebecca Walker",31
"23",15882,29026,22,"Jade Gomez-chavarria",31
"24",27892,65584,22,"Priscilla Rivera",31
"25",60,18480,25,"Lexi Debace",30
"26",1062,83344,25,"Courtney White",30
"27",1400,44470,25,"Linzee Leal",30
"28",8490,24762,25,"Maddie Flanery",30
"29",213,17114,29,"Asia Curkendall",29
"30",351,10273,29,"Sam Burns",29
"31",4,3130,31,"Karson Bagelmann",28
"32",641,74517,31,"Ashlyn Steen",28
"33",673,20831,31,"Mackenzie Doyle",28
"34",1062,47597,31,"Tristen Maddox",28
"35",1179,82354,31,"Tiana Wayton",28
"36",18,46978,36,"Ashley Lugo",27
"37",122,38053,36,"Kela Jagoda",27
"38",773,56387,36,"Katy Newton",27
"39",1130,74535,36,"Brooke Stefankiewicz",27
"40",2730,53007,36,"Shamonie Miller",27
"41",8490,30542,36,"Kylie Grisham",27
"42",73,37082,42,"Erin Hunt",26
"43",125,14317,42,"Mackenzie Co",26
"44",217,13677,42,"Ashley Chu",26
"45",303,1991,42,"Bryele Anthony",26
"46",336,42786,42,"Kiersten Krouse",26
"47",467,26593,42,"Emily Gagne",26
"48",750,37522,42,"Sydney Illg",26
"49",2810,2199,42,"Rebecca Archibald",26
"50",20220,49599,42,"Faith Matta",26
"51",88,78023,51,"Abby Tobelmann",25
"52",276,68794,51,"Addie Sapirstein",25
"53",279,60368,51,"Lizbeth Perez",25
"54",571,40115,51,"Avery Katz",25
"55",679,31722,51,"Meg Halloran",25
"56",745,11222,51,"Laci Campbell",25
"57",23260,79010,51,"Jessica Tucker",25
"58",24400,69579,51,"Emily Schmuck",25
"59",137,72114,59,"Laila Sims",24
"60",442,7449,59,"Alyssa Borozan",24
"61",564,53654,59,"Jaclyn Monaco",24
"62",581,72603,59,"Jensen Sminchak",24
"63",589,51360,59,"Michelle Mcmillan",24
"64",712,56233,59,"Kaci Neveling",24
"65",973,26254,59,"Morgan Frye",24
"66",1179,67915,59,"Kaili Saathoff",24
"67",30037,83214,59,"Emily Wheaton",24
"68",30038,31503,59,"Katelyn Halbach",24
"69",21,30455,69,"Taylor Griffith",23
"70",426,60567,69,"Molli Perry",23
"71",515,13720,69,"Maria Chutko",23
"72",526,24515,69,"Adriana Fiori",23
"73",581,56433,69,"Bailey Nicholoff",23
"74",612,31656,69,"Riley Hall",23
"75",745,61439,69,"Julia Piotrowski",23
"76",804,42531,69,"Tayler Kraemer",23
"77",808,67720,69,"Sydney Russell",23
"78",938,24658,69,"Alexia Fitzgerald",23
"79",1451,2651,69,"Brooke Atkins",23
"80",15882,75519,69,"Kendyll Strohl",23
"81",28593,25542,69,"Alyssa Fowler",23
"82",30031,27719,69,"Mikayla Gee",23
"83",114,6042,83,"Hannah Biddlecom",22
"84",177,54001,83,"Goose Moore",22
"85",396,84019,83,"Brecca Williams",22
"86",431,19055,83,"Jessica Deming",22
"87",455,22957,83,"Kalie Eshelman",22
"88",486,59863,83,"Hailey Peabody",22
"89",567,3803,83,"Brooklyn Bard",22
"90",622,47412,83,"Abby Mace",22
"91",727,68949,83,"Karson Saunders",22
"92",745,1649,83,"Brooke Anderson",22
"93",787,50543,83,"Carly Mcdaniel",22
"94",787,80494,83,"Jasmine Vera",22
"95",1062,22466,83,"Mary frances Ellis",22
"96",1203,32595,83,"Lexi Harris",22
"97",1355,73356,83,"Malorie Solis",22
"98",27892,28329,83,"Jenna Giliberti",22
"99",30035,33563,83,"Madi Hecox",22
"100",30197,52946,83,"Madi Miller",22
