"","team_id","player_id","rank","player","k_bb"
"1",8,25535,1,"Montana Fouts","7.3"
"2",625,56280,2,"Mckenzie Newcomb","6.9"
"3",428,59932,3,"Autumn Pease","6.8"
"4",454,38109,4,"Hannah James","6.6"
"5",674,11319,5,"Nijaree Canady","5.6"
"6",14927,39007,6,"Maya Johnson","5.3"
"7",110,23592,7,"Megan Faraimo","5.1"
"8",742,44939,8,"Emma Lemley","5.0"
"9",539,59420,9,"Bailey Parshall","4.9"
"10",504,34603,10,"Samantha Heyer","4.8"
"11",48,39687,11,"Annah Junge","4.7"
"12",446,37124,12,"Anaya Hunte","4.6"
"13",68,64888,13,"Kasey Ricard","4.5"
"14",147,10803,14,"Valerie Cagle","4.4"
"15",646,43227,15,"Olivia Lackie","4.3"
"16",37,60226,16,"Maddie Penta","4.3"
"17",522,49795,17,"Nicole May","4.2"
"18",739,26745,18,"Kat Gallant","4.2"
"19",674,80292,19,"Alana Vawter","4.1"
"20",234,68475,20,"Kathryn Sandercock","4.0"
"21",349,5429,21,"Laura Bennett","4.0"
"22",522,3158,22,"Jordyn Bahl","4.0"
"23",62,65757,23,"Brianna Roberts","3.9"
"24",1004,4788,24,"Kayla Beaver","3.9"
"25",434,42722,25,"Laurin Krings","3.9"
"26",6,70141,26,"Paige Scott","3.8"
"27",86,46914,27,"Alexis Lucyshyn","3.8"
"28",454,80320,28,"Jenna Veber","3.8"
"29",5,19842,29,"Alexa Difeo","3.8"
"30",514,11250,30,"Sydney Campbell","3.7"
"31",464,52429,31,"Kamryn Meyer","3.6"
"32",756,52473,32,"Ruby Meylan","3.6"
"33",651,56894,33,"Gabriella Nori","3.6"
"34",68,6869,34,"Allison Boaz","3.5"
"35",529,70138,35,"Morgan Scott","3.5"
"36",102,5808,36,"Marissa Bertuccio","3.5"
"37",497,60651,37,"Ashley Peters","3.5"
"38",149,8006,38,"Raelee Brabham","3.5"
"39",792,4312,39,"Reese Basinger","3.4"
"40",392,69466,40,"Trinity Schlotterbeck","3.4"
"41",626,45508,41,"Allie Light","3.4"
"42",14927,75899,42,"Emma Summers","3.4"
"43",694,66480,44,"Ashley Rogers","3.3"
"44",493,80135,44,"Paige Vargas","3.3"
"45",370,60352,45,"Jenna Perez","3.3"
"46",646,32319,46,"Jenna Hardy","3.3"
"47",655,43267,47,"Kk Ladner","3.3"
"48",116,28202,48,"Megan Giese","3.2"
"49",11504,16034,49,"Autumn Courtney","3.2"
"50",502,12698,50,"Erin Caviness","3.2"
"51",129,44835,51,"Grace Lehto","3.1"
"52",792,7642,52,"Sydney Boulware","3.1"
"53",371,60247,53,"Peyton Pepkowski","3.1"
"54",248,63932,54,"Aly Rayle","3.1"
"55",392,85612,55,"Courtney Wyche","3.0"
"56",115,72785,56,"Isabella Smith","3.0"
"57",521,41088,57,"Lexi Kilfoyl","3.0"
"58",402,76687,58,"Whitney Tate","3.0"
"59",521,49765,59,"Kelly Maxwell","2.9"
"60",450,56210,60,"Avery Neuhart","2.9"
"61",31,18824,61,"Chenise Delce","2.9"
"62",418,19287,62,"Lauren Derkowski","2.8"
"63",5,16790,63,"Haley Croyle","2.8"
"64",112,12742,64,"Jada Cecil","2.8"
"65",26172,644,65,"Primrose Aholelei","2.8"
"66",43,5348,66,"Jordan Benefiel","2.8"
"67",108,9170,67,"Kenedi Brown","2.8"
"68",460,31908,68,"Kara Hammock","2.8"
"69",257,81773,69,"Shelby Walters","2.8"
"70",310,86379,70,"Kara Zazzaro","2.7"
"71",466,9089,71,"Carley Brown","2.7"
"72",97,75989,72,"Myka Sutherlin","2.7"
"73",487,6253,73,"Maci Birdyshaw","2.7"
"74",554,44157,74,"Alexis Laudenslager","2.7"
"75",670,55071,75,"Jessica Mullins","2.7"
"76",81,40777,76,"Kylie Kenney","2.6"
"77",671,69700,77,"Meghan Schorman","2.6"
"78",110,85739,78,"Brooke Yanez","2.6"
"79",365,5817,79,"Sydney Berzon","2.6"
"80",201,62533,80,"Olivia Price","2.6"
"81",774,3285,81,"Rissa Bajusz","2.5"
"82",66,12638,82,"Taylor Caudill","2.5"
"83",30095,27429,83,"Sauren Garton","2.5"
"84",504,58735,84,"Kailyn Packard","2.5"
"85",509,84048,85,"Danielle Williams","2.5"
"86",416,52801,86,"Ashley Miller","2.5"
"87",1157,5441,87,"Melanie Bennett","2.5"
"88",732,46433,88,"Mariah Lopez","2.5"
"89",459,73771,89,"Maddie Spell","2.5"
"90",678,48525,90,"Hannah Marien","2.4"
"91",315,35796,91,"Jaliyah Holmes","2.4"
"92",301,71664,92,"Sydney Sickels","2.4"
"93",30136,83172,93,"Amanda Weyh","2.4"
"94",193,17107,94,"Cassidy Curd","2.4"
"95",129,4673,97,"Kaitlyn Bean","2.4"
"96",678,35240,97,"Lauren Hobbs","2.4"
"97",572,47275,97,"Liz Lynchard","2.4"
"98",457,3045,98,"Lilli Backes","2.4"
"99",482,34638,99,"Madelyn Hickingbottom","2.4"
"100",391,49603,100,"Kya Matter","2.4"
