"","team_id","player_id","rank","player","rc"
"1",147,2761,1,"Valerie Cagle"," 87.71"
"2",694,13873,2,"Kiki Milloy"," 87.05"
"3",235,21206,3,"Skylar Wallace"," 86.30"
"4",782,13380,4,"Sydney Mckinney"," 81.23"
"5",306,10771,5,"Taryn Kern"," 78.99"
"6",110,2088,6,"Maya Brady"," 77.15"
"7",334,3754,7,"Erin Coffel"," 76.13"
"8",388,15309,8,"Autumn Owen"," 75.07"
"9",522,3816,9,"Jayda Coleman"," 73.06"
"10",522,10122,10,"Tiare Jennings"," 70.14"
"11",504,16365,11,"Alexis Pupillo"," 66.77"
"12",522,2234,12,"Alyssa Brito"," 64.73"
"13",521,1284,13,"Rachel Becker"," 64.56"
"14",68,17405,14,"Kayla Roncin"," 64.09"
"15",367,17216,15,"Taylor Roby"," 63.98"
"16",434,9406,16,"Alex Honnold"," 63.64"
"17",367,15284,17,"Korbe Otis"," 63.20"
"18",631,20452,18,"Ashley Trierweiler"," 63.00"
"19",1104,6338,19,"Kristin Fifield"," 62.98"
"20",312,3117,20,"Nia Carter"," 60.97"
"21",257,10625,21,"Jayda Kearney"," 60.54"
"22",419,13499,22,"Laura Mealer"," 60.36"
"23",756,10999,23,"Baylee Klingler"," 59.48"
"24",504,5246,24,"Mya Dodge"," 59.41"
"25",414,19148,25,"Karli Spaid"," 59.39"
"26",306,13912,26,"Taylor Minnick"," 57.29"
"27",521,14568,27,"Kiley Naomi"," 56.95"
"28",694,7300,28,"Mckenna Gibson"," 56.76"
"29",1104,12197,29,"Ramsay Lopez"," 56.58"
"30",518,21846,30,"Melina Wilkison"," 56.44"
"31",31,8784,31,"Rylin Hedgecock"," 56.37"
"32",463,520,32,"Billie Andrews"," 56.04"
"33",414,4433,33,"Allie Cummins"," 55.74"
"34",30095,22069,34,"Tanya Windle"," 55.43"
"35",458,11255,35,"Kassidy Krupit"," 54.50"
"36",107,18948,36,"Makena Smith"," 54.30"
"37",6,17864,37,"Venice Sanders"," 54.25"
"38",782,1025,38,"Addison Barnard"," 53.92"
"39",522,11718,39,"Haley Lee"," 53.44"
"40",30095,3686,40,"Shea Clements"," 53.20"
"41",659,12028,41,"Jackie Lis"," 53.09"
"42",257,14315,42,"Sara Mosley"," 52.91"
"43",739,3582,43,"Tess Cites"," 52.59"
"44",68,10658,44,"Lauren Keleher"," 52.53"
"45",694,16363,45,"Zaida Puni"," 52.39"
"46",175,18189,46,"Emma Schutter"," 52.27"
"47",660,17219,47,"Paige Rocha"," 51.93"
"48",742,17036,48,"Emma Ritter"," 51.82"
"49",8,16238,49,"Ashley Prange"," 51.56"
"50",465,12820,50,"Ariana Martinez"," 51.54"
"51",283,7390,51,"Meghan Giordano"," 51.50"
"52",68,3777,52,"Caitlin Coker"," 51.43"
"53",235,5679,53,"Charla Echols"," 51.40"
"54",472,1985,54,"Kayla Bowen"," 51.31"
"55",782,12288,55,"Lauren Lucas"," 50.94"
"56",334,11173,56,"Kayla Kowalik"," 50.75"
"57",51,7703,57,"Shaylon Govan"," 50.55"
"58",47,22334,58,"Haley Wynn"," 50.42"
"59",626,971,59,"Mac Barbara"," 50.16"
"60",545,21649,60,"Yvonne Whaley"," 50.06"
"61",110,7749,61,"Megan Grant"," 49.75"
"62",513,7146,62,"Karina Gaskins"," 49.71"
"63",355,9609,62,"Caroline Hudson"," 49.71"
"64",609,11172,64,"Gabbie Kowalik"," 49.70"
"65",305,8890,65,"Isabella Henning"," 49.47"
"66",545,18273,66,"Sarah Seamans"," 49.40"
"67",202,1096,67,"Vianna Barron"," 49.24"
"68",193,20856,68,"Aminah Vega"," 49.22"
"69",30095,355,69,"Lauren Almeida"," 49.20"
"70",671,8760,70,"Karly Heath"," 49.15"
"71",635,9147,71,"Taylor Hill"," 48.94"
"72",147,3632,72,"Mckenzie Clark"," 48.83"
"73",202,15829,73,"Maggie Pertee"," 48.70"
"74",700,22322,74,"Kailey Wyckoff"," 48.65"
"75",10411,5277,75,"Tiffany Domingue"," 48.57"
"76",513,15204,76,"Lexi Orozco"," 48.52"
"77",169,14803,77,"Cayla Nielsen"," 48.46"
"78",193,7493,78,"Ana Gold"," 48.44"
"79",1104,5543,79,"Katelyn Dunckel"," 48.36"
"80",529,2556,80,"Allee Bunker"," 48.35"
"81",317,18526,81,"Hannah Shifflett"," 48.30"
"82",367,7664,82,"Sarah Gordon"," 48.23"
"83",257,11300,83,"Sydney Kuma"," 48.00"
"84",28,71,84,"Yannira Acuna"," 47.89"
"85",716,13381,85,"Taylor Mckinney"," 47.88"
"86",655,11234,86,"Bailey Krolczyk"," 47.81"
"87",110,22229,87,"Jordan Woolery"," 47.76"
"88",388,3444,88,"Grace Chelemen"," 47.57"
"89",29,18758,89,"Allie Skaggs"," 47.50"
"90",363,16153,90,"Jaden Pone"," 46.99"
"91",234,8411,91,"Kalei Harding"," 46.98"
"92",772,8802,92,"Faith Hegh"," 46.79"
"93",497,6954,93,"Kailey Gamble"," 46.77"
"94",428,15037,94,"Jess Oakland"," 46.71"
"95",1356,4808,95,"Jocelynn De la cruz"," 46.61"
"96",176,22132,96,"Anna Wohlers"," 46.39"
"97",683,4130,97,"Alyssa Costello"," 46.03"
"98",315,16923,98,"Lindsey Richardson"," 46.02"
"99",676,1411,99,"Mackenzie Bennett"," 45.88"
"100",428,11200,100,"Taylor Krapf"," 45.76"
