"","team_id","player_id","rank","player","k_7"
"1",3,34596,1,"Lindsey Hibbs","12.3"
"2",701,44485,2,"Alyssa Leblanc","11.4"
"3",30138,62932,3,"Ellie Quaethem","10.4"
"4",608,5913,4,"Kayla Betts","10.2"
"5",280,67633,5,"Joni Russell"," 9.9"
"6",1348,18907,6,"Carissa Della vecchia"," 9.8"
"7",56,20304,7,"Payton Doiron"," 9.5"
"8",30202,39312,8,"Kayleigh Jones"," 9.4"
"9",427,20143,9,"Lauren Dixon"," 9.4"
"10",30050,86297,10,"Taylor Zawacki"," 9.2"
"11",30177,79625,11,"Maxine Valdez"," 9.0"
"12",533,27054,12,"Gisselle Garcia"," 8.9"
"13",2746,31870,13,"Grace Hammer"," 8.8"
"14",65,73561,14,"Callie Sowers"," 8.8"
"15",568,32449,15,"Kylie Harpman"," 8.7"
"16",643,1700,16,"Kelsi Anderson"," 8.7"
"17",1257,13362,17,"Olivia Chestnut"," 8.7"
"18",1072,37543,18,"Kaley Ingle"," 8.6"
"19",593,34645,19,"Haile Hicks"," 8.6"
"20",1098,8426,20,"Holly Brehm"," 8.5"
"21",23121,35344,21,"Emilie Hoelscher"," 8.5"
"22",1245,41102,22,"Hannah Killough"," 8.3"
"23",347,10697,23,"Jersey Cabana"," 8.3"
"24",436,69082,24,"Annie Scaramuzzi"," 8.3"
"25",1170,4959,25,"Morgan Beeler"," 8.1"
"26",2814,28476,26,"Jaycee Ginter"," 8.0"
"27",30153,80210,27,"Riley Vaughn"," 7.9"
"28",1057,5906,28,"Kristina Bettis"," 7.9"
"29",13302,62220,29,"Megan Powell"," 7.9"
"30",30058,37840,30,"Jaelyn Jackson"," 7.9"
"31",658,60571,31,"Jessica Perucki"," 7.8"
"32",159,15565,32,"Hannah rose Corbin"," 7.8"
"33",598,39664,33,"Trinity Junker"," 7.8"
"34",15646,35789,34,"Miranda Holmes"," 7.8"
"35",30052,18054,35,"Kristen Davis"," 7.7"
"36",1462,17239,36,"Raechel Cutcher"," 7.7"
"37",1013,50371,37,"Brianna Mccown"," 7.7"
"38",643,37164,38,"Alexsa Hurd"," 7.7"
"39",30050,52695,39,"Reagan Miles"," 7.6"
"40",1371,81642,40,"Amberlyn Walsworth"," 7.6"
"41",9630,36682,41,"Hannah Hudson"," 7.6"
"42",767,43336,42,"Kyra Lair"," 7.6"
"43",159,46359,43,"Jessica Lopez"," 7.5"
"44",262,4752,44,"Hannah Beatus"," 7.5"
"45",383,2298,45,"Mckayla Armbruster"," 7.5"
"46",11403,16325,46,"Kali Crandall"," 7.5"
"47",10,8018,47,"Katie Bracken"," 7.5"
"48",720,31934,48,"Kamya Hampton"," 7.4"
"49",25,25031,49,"Cheyenne Floyd"," 7.4"
"50",30180,68452,50,"Jade Sanders"," 7.4"
"51",734,64963,51,"Samantha Richards"," 7.4"
"52",30002,70481,52,"Ashlan Sensing"," 7.3"
"53",423,69140,53,"Alex Schaefer"," 7.3"
"54",537,21705,54,"Madison Dyson"," 7.3"
"55",30179,19743,55,"Jill Dickson"," 7.3"
"56",155,66341,56,"Sadriena Rodriguez"," 7.2"
"57",30051,47083,57,"Savana Luper"," 7.1"
"58",358,85438,58,"Madison Wright"," 7.0"
"59",354,84983,60,"Allie Wondrasek"," 7.0"
"60",561,24514,60,"Brooklynn Fischer"," 7.0"
"61",309,72810,61,"Kenzee Smith"," 7.0"
"62",30240,4906,62,"Daeshonna Beckham-timmons"," 7.0"
"63",1314,32668,63,"Hannah Harrison"," 6.9"
"64",49,4022,64,"Maci Barnhart"," 6.9"
"65",996,75995,65,"Josie Swafford"," 6.9"
"66",11276,61015,66,"Lakyn Phillips"," 6.8"
"67",3,25165,67,"Claire Fon"," 6.8"
"68",30118,40587,68,"Shelby Keltner"," 6.8"
"69",1274,7354,69,"Sidney Booth"," 6.8"
"70",9630,57480,70,"Abigail O'shields"," 6.7"
"71",30181,23542,71,"Mckenna Falwell"," 6.7"
"72",728,80530,72,"Delaney Vetter"," 6.7"
"73",1448,63462,73,"Mareena Ramirez"," 6.7"
"74",470,37614,74,"Mia Iodice"," 6.6"
"75",11276,3373,75,"Payton Baker"," 6.6"
"76",8366,20223,76,"Alesia Doctor"," 6.6"
"77",30028,57389,77,"Shealyn O'leary"," 6.6"
"78",9011,22157,78,"Savanah Egger"," 6.5"
"79",1097,8051,79,"Savana Bradford"," 6.5"
"80",30028,28817,80,"Tatum Goff"," 6.5"
"81",30193,22099,81,"Maddie Edwards"," 6.5"
"82",354,27200,82,"Delaney Garden"," 6.5"
"83",1012,23651,83,"Delaney Farnsworth"," 6.5"
"84",9081,57940,84,"Bryanna Olson"," 6.4"
"85",30177,25697,85,"Taylor Franco"," 6.4"
"86",95,57775,86,"Katelyn Oldwin"," 6.4"
"87",9013,62688,87,"Harley Pruetting"," 6.4"
"88",30055,27517,88,"Cassie Gasper"," 6.3"
"89",30199,22749,89,"Katlin Entrup"," 6.3"
"90",30052,19199,90,"Tybee Denton"," 6.3"
"91",197,86479,91,"Paige Zigmund"," 6.3"
"92",1376,77639,92,"Baylie Thornhill"," 6.3"
"93",9013,59955,93,"Sam Pederson"," 6.2"
"94",30221,10621,94,"Kelsey Byers"," 6.2"
"95",70,27846,95,"Lindsey George"," 6.2"
"96",216,458,96,"Avery Adkins"," 6.1"
"97",9223,30081,98,"Karley Green"," 6.1"
"98",197,38413,98,"Leigh ann Jenkins"," 6.1"
"99",11403,12462,99,"Abrie Castillo"," 6.1"
"100",1001,3693,100,"Alexandra Baquie"," 6.1"
