"","team_id","player_id","rank","player","rc"
"1",147,10803,1,"Valerie Cagle"," 87.71"
"2",694,53057,2,"Kiki Milloy"," 87.05"
"3",235,81577,3,"Skylar Wallace"," 86.30"
"4",782,51162,4,"Sydney Mckinney"," 81.23"
"5",306,40843,5,"Taryn Kern"," 78.99"
"6",110,8138,6,"Maya Brady"," 77.15"
"7",334,14421,7,"Erin Coffel"," 76.13"
"8",388,58576,8,"Autumn Owen"," 75.07"
"9",522,14648,9,"Jayda Coleman"," 73.06"
"10",522,38497,10,"Tiare Jennings"," 70.14"
"11",408,18733,11,"Allison Dejidas"," 68.89"
"12",504,62871,12,"Alexis Pupillo"," 66.77"
"13",522,8750,13,"Alyssa Brito"," 64.73"
"14",521,4890,14,"Rachel Becker"," 64.56"
"15",68,66770,15,"Kayla Roncin"," 64.09"
"16",367,66046,16,"Taylor Roby"," 63.98"
"17",434,35950,17,"Alex Honnold"," 63.64"
"18",367,58471,18,"Korbe Otis"," 63.20"
"19",631,78688,19,"Ashley Trierweiler"," 63.00"
"20",1104,24326,20,"Kristin Fifield"," 62.98"
"21",312,12161,21,"Nia Carter"," 60.97"
"22",257,40225,22,"Jayda Kearney"," 60.54"
"23",419,51610,23,"Laura Mealer"," 60.36"
"24",756,41732,24,"Baylee Klingler"," 59.48"
"25",504,20251,25,"Mya Dodge"," 59.41"
"26",414,73626,26,"Karli Spaid"," 59.39"
"27",306,53192,27,"Taylor Minnick"," 57.29"
"28",521,55687,28,"Kiley Naomi"," 56.95"
"29",694,28157,29,"Mckenna Gibson"," 56.76"
"30",1104,46440,30,"Ramsay Lopez"," 56.58"
"31",518,83911,31,"Melina Wilkison"," 56.44"
"32",31,33560,32,"Rylin Hedgecock"," 56.37"
"33",463,1835,33,"Billie Andrews"," 56.04"
"34",414,17014,34,"Allie Cummins"," 55.74"
"35",30095,84586,35,"Tanya Windle"," 55.43"
"36",458,42832,36,"Kassidy Krupit"," 54.50"
"37",107,72902,37,"Makena Smith"," 54.30"
"38",6,68524,38,"Venice Sanders"," 54.25"
"39",782,3912,39,"Addison Barnard"," 53.92"
"40",522,44640,40,"Haley Lee"," 53.44"
"41",30095,14172,41,"Shea Clements"," 53.20"
"42",659,45791,42,"Jackie Lis"," 53.09"
"43",257,54735,43,"Sara Mosley"," 52.91"
"44",739,13831,44,"Tess Cites"," 52.59"
"45",68,40399,45,"Lauren Keleher"," 52.53"
"46",694,62868,46,"Zaida Puni"," 52.39"
"47",175,69899,47,"Emma Schutter"," 52.27"
"48",660,66064,48,"Paige Rocha"," 51.93"
"49",742,65447,49,"Emma Ritter"," 51.82"
"50",8,62323,50,"Ashley Prange"," 51.56"
"51",465,49059,51,"Ariana Martinez"," 51.54"
"52",283,28509,52,"Meghan Giordano"," 51.50"
"53",68,14512,53,"Caitlin Coker"," 51.43"
"54",235,21916,54,"Charla Echols"," 51.40"
"55",472,7728,55,"Kayla Bowen"," 51.31"
"56",782,46839,56,"Lauren Lucas"," 50.94"
"57",334,42471,57,"Kayla Kowalik"," 50.75"
"58",51,29639,58,"Shaylon Govan"," 50.55"
"59",47,85618,59,"Haley Wynn"," 50.42"
"60",626,3726,60,"Mac Barbara"," 50.16"
"61",545,83168,61,"Yvonne Whaley"," 50.06"
"62",110,29846,62,"Megan Grant"," 49.75"
"63",355,36687,63,"Caroline Hudson"," 49.71"
"64",513,27520,63,"Karina Gaskins"," 49.71"
"65",609,42470,65,"Gabbie Kowalik"," 49.70"
"66",305,33991,66,"Isabella Henning"," 49.47"
"67",545,70214,67,"Sarah Seamans"," 49.40"
"68",202,4172,68,"Vianna Barron"," 49.24"
"69",193,80308,69,"Aminah Vega"," 49.22"
"70",30095,1253,70,"Lauren Almeida"," 49.20"
"71",671,33482,71,"Karly Heath"," 49.15"
"72",635,34920,72,"Taylor Hill"," 48.94"
"73",147,13991,73,"Mckenzie Clark"," 48.83"
"74",202,60594,74,"Maggie Pertee"," 48.70"
"75",700,85587,75,"Kailey Wyckoff"," 48.65"
"76",10411,20379,76,"Tiffany Domingue"," 48.57"
"77",513,58210,77,"Lexi Orozco"," 48.52"
"78",169,56548,78,"Cayla Nielsen"," 48.46"
"79",193,28873,79,"Ana Gold"," 48.44"
"80",1104,21316,80,"Katelyn Dunckel"," 48.36"
"81",529,9900,81,"Allee Bunker"," 48.35"
"82",317,71302,82,"Hannah Shifflett"," 48.30"
"83",367,29458,83,"Sarah Gordon"," 48.23"
"84",257,42978,84,"Sydney Kuma"," 48.00"
"85",28,267,85,"Yannira Acuna"," 47.89"
"86",716,51163,86,"Taylor Mckinney"," 47.88"
"87",655,42752,87,"Bailey Krolczyk"," 47.81"
"88",110,85273,88,"Jordan Woolery"," 47.76"
"89",388,13300,89,"Grace Chelemen"," 47.57"
"90",29,72264,90,"Allie Skaggs"," 47.50"
"91",363,61917,91,"Jaden Pone"," 46.99"
"92",234,32284,92,"Kalei Harding"," 46.98"
"93",772,33618,93,"Faith Hegh"," 46.79"
"94",497,26854,94,"Kailey Gamble"," 46.77"
"95",428,57537,95,"Jess Oakland"," 46.71"
"96",1356,18334,96,"Jocelynn De la cruz"," 46.61"
"97",176,84874,97,"Anna Wohlers"," 46.39"
"98",683,15900,98,"Alyssa Costello"," 46.03"
"99",315,65039,99,"Lindsey Richardson"," 46.02"
"100",676,5436,100,"Mackenzie Bennett"," 45.88"
