"","team_id","player_id","rank","player","opp_avg"
"1",608,5917,1,"Kayla Betts",0.122
"2",3,34619,2,"Lindsey Hibbs",0.125
"3",11403,16337,3,"Kali Crandall",0.145
"4",701,44517,4,"Alyssa Leblanc",0.157
"5",30179,19757,4,"Jill Dickson",0.157
"6",30052,18068,6,"Kristen Davis",0.158
"7",30244,60750,7,"Jodasea Peterson",0.161
"8",280,67685,8,"Joni Russell",0.164
"9",436,69135,9,"Annie Scaramuzzi",0.165
"10",309,72866,10,"Kenzee Smith",0.168
"11",593,34668,11,"Haile Hicks",0.17
"12",262,4755,12,"Hannah Beatus",0.171
"13",10,8023,12,"Katie Bracken",0.171
"14",30202,39339,12,"Kayleigh Jones",0.171
"15",533,27072,15,"Gisselle Garcia",0.173
"16",1057,5910,16,"Kristina Bettis",0.177
"17",30177,25715,17,"Taylor Franco",0.178
"18",30052,19213,17,"Tybee Denton",0.178
"19",30028,28837,19,"Tatum Goff",0.179
"20",427,20158,20,"Lauren Dixon",0.181
"21",30138,62976,21,"Ellie Quaethem",0.182
"22",30177,79688,22,"Maxine Valdez",0.183
"23",1098,8431,23,"Holly Brehm",0.185
"24",9630,75106,23,"Kendall Stoffel",0.185
"25",354,85053,25,"Allie Wondrasek",0.187
"26",30002,70534,26,"Ashlan Sensing",0.189
"27",658,60613,26,"Jessica Perucki",0.189
"28",30193,22115,28,"Maddie Edwards",0.19
"29",155,66392,29,"Sadriena Rodriguez",0.191
"30",262,61598,30,"Ashley Platek",0.192
"31",30055,27535,31,"Cassie Gasper",0.193
"32",30199,22765,32,"Katlin Entrup",0.195
"33",30028,57429,32,"Shealyn O'leary",0.195
"34",95,79668,34,"Amelie Valdez",0.196
"35",13302,62264,34,"Megan Powell",0.196
"36",30199,1380,36,"Daniela Alvarez",0.197
"37",30198,72525,36,"Jayline Sloss",0.197
"38",358,85509,36,"Madison Wright",0.197
"39",30180,45958,36,"Sara Llamas-howell",0.197
"40",1348,18921,40,"Carissa Della vecchia",0.199
"41",767,43368,40,"Kyra Lair",0.199
"42",1274,7358,42,"Sidney Booth",0.2
"43",30058,37866,43,"Jaelyn Jackson",0.201
"44",30153,80275,43,"Riley Vaughn",0.201
"45",510,44879,45,"Hailey Leister",0.203
"46",9630,36705,46,"Hannah Hudson",0.204
"47",689,26678,46,"Mariah Galhouse",0.204
"48",49,4025,48,"Maci Barnhart",0.205
"49",1448,63507,48,"Mareena Ramirez",0.205
"50",25,25048,50,"Cheyenne Floyd",0.206
"51",30146,42359,50,"Katie Korstrom",0.206
"52",56,20319,52,"Payton Doiron",0.207
"53",30220,67292,52,"Raylene Roybal",0.207
"54",1013,50407,54,"Brianna Mccown",0.208
"55",2814,28496,54,"Jaycee Ginter",0.208
"56",9013,59996,54,"Sam Pederson",0.208
"57",1013,4476,57,"Danielle Bauer",0.209
"58",280,39986,57,"Erin Kapteyn",0.209
"59",30093,24080,57,"Morgan Ferguson",0.209
"60",996,76053,60,"Josie Swafford",0.211
"61",30198,16219,60,"Savannah Coyle",0.211
"62",1376,81906,62,"Sydney Ward",0.213
"63",11403,12469,63,"Abrie Castillo",0.215
"64",36,81372,63,"Kaelin Waldron",0.215
"65",720,31955,63,"Kamya Hampton",0.215
"66",1170,4962,63,"Morgan Beeler",0.215
"67",1462,17252,63,"Raechel Cutcher",0.215
"68",25,2306,68,"Genesis Armendariz",0.216
"69",1460,31029,68,"Kylee Gunkle",0.216
"70",598,39693,68,"Trinity Junker",0.216
"71",30063,18930,71,"Lauren Dellett",0.217
"72",41,43596,71,"Lexi Lander",0.217
"73",1245,41132,73,"Hannah Killough",0.218
"74",1072,37569,74,"Kaley Ingle",0.219
"75",643,1702,74,"Kelsi Anderson",0.219
"76",1257,13372,74,"Olivia Chestnut",0.219
"77",1009,61454,77,"Jordyn Pipkin",0.22
"78",197,86550,77,"Paige Zigmund",0.22
"79",159,15577,79,"Hannah rose Corbin",0.221
"80",383,2300,79,"Mckayla Armbruster",0.221
"81",734,65012,79,"Samantha Richards",0.221
"82",1274,34094,79,"Tori Hensley",0.221
"83",9630,57520,83,"Abigail O'shields",0.222
"84",3,25182,83,"Claire Fon",0.222
"85",9011,22173,83,"Savanah Egger",0.222
"86",2746,31891,86,"Grace Hammer",0.224
"87",1446,49823,86,"Maddie Mayer",0.224
"88",95,57815,88,"Katelyn Oldwin",0.226
"89",9004,63198,88,"Maddie Rabe",0.226
"90",1097,8056,88,"Savana Bradford",0.226
"91",9013,62732,91,"Harley Pruetting",0.227
"92",1334,17144,92,"Cadie Currie",0.228
"93",765,13774,92,"Danielle Ciliberto",0.228
"94",2696,77654,92,"Taylor Thompson",0.228
"95",1009,65475,92,"Terin Ritz",0.228
"96",30050,52733,96,"Reagan Miles",0.229
"97",24639,20977,97,"Alyssa Drogenmuller",0.23
"98",30093,19700,97,"Avery Dickerson",0.23
"99",23121,35367,97,"Emilie Hoelscher",0.23
"100",1346,6795,97,"Madeline Bloom",0.23
