"","team_id","player_id","rank","player","slg"
"1",117,44798,1,"Lexie Leggett","1.022"
"2",30037,34848,2,"Debbie Hill","0.935"
"3",399,59529,3,"Ab'c'de Patane","0.915"
"4",321,26755,4,"Maleea Gallaspy","0.889"
"5",795,50378,5,"Jordyn Mccormack","0.871"
"6",1111,7903,6,"Mia Boyd","0.867"
"7",22235,1755,7,"Riley Anderson","0.865"
"8",8911,48964,8,"Lexi Martin","0.849"
"9",385,40216,9,"Rachel Kazmirski","0.848"
"10",800,19837,10,"Melissa Dietz","0.847"
"11",69,49832,11,"Angelina Mayers","0.843"
"12",28749,85579,12,"Stella Wulker","0.831"
"13",139,30037,13,"Brooke Greaver","0.830"
"14",30044,71536,13,"Arizona Shreck","0.830"
"15",30081,44815,15,"Madelyn Lehigh","0.827"
"16",1099,65517,16,"Ami Rivera","0.824"
"17",1297,27167,16,"Paola Garcia","0.824"
"18",1297,41069,18,"Kennedy Kila","0.821"
"19",25719,23843,19,"Cameryn Feathers","0.816"
"20",11036,59108,20,"Arianna Papas","0.811"
"21",30197,29430,21,"Allie Gordon","0.807"
"22",8597,33545,22,"Jordyn Heckendorf","0.804"
"23",394,38932,23,"Kaylynn Johnson","0.802"
"24",22626,62856,24,"Jill Pulek","0.795"
"25",641,46924,25,"Maddie Luderman","0.791"
"26",389,49781,26,"Hadley May","0.788"
"27",118,17033,27,"Cassie Cunniff","0.787"
"28",1094,62155,28,"Kamryn Potter","0.784"
"29",276,48708,29,"Abby Marquis","0.779"
"30",321,68698,30,"Jailene Santiago","0.776"
"31",1355,60000,31,"Danielle Pedraza","0.765"
"32",727,68949,32,"Karson Saunders","0.764"
"33",687,36712,33,"Kaylie Hudson","0.760"
"34",23260,48470,33,"Grayce Marcum","0.760"
"35",973,26254,35,"Morgan Frye","0.757"
"36",1094,68557,35,"Sydney Sandifer","0.757"
"37",1451,44094,37,"Mackenzie Latess","0.754"
"38",382,32359,38,"Sarah Harker","0.750"
"39",789,24849,38,"Sydney Fleming","0.750"
"40",633,74720,40,"Sarah Stepnowski","0.748"
"41",712,41386,40,"Julia Kinnally","0.748"
"42",8981,15000,42,"Raven Comtois","0.745"
"43",1066,33531,43,"Olivia Hebert","0.744"
"44",16142,64097,44,"Kaitlin Redling","0.743"
"45",300,40988,45,"Ava Khoury","0.739"
"46",420,12032,46,"Kristyn Carroll","0.736"
"47",585,43716,46,"Nicole Lang","0.736"
"48",28749,69795,48,"Annie Schuck","0.735"
"49",30035,45543,48,"Maria Lilienthal","0.735"
"50",8567,40430,50,"Courtney Keller","0.734"
"51",2694,81259,51,"Eriana Wagner","0.733"
"52",2810,5401,52,"Chloe Bennett","0.732"
"53",177,49527,53,"Katie Mathies","0.731"
"54",190,57264,54,"Molly O'brien","0.729"
"55",641,22193,54,"Alexis Ehlers","0.729"
"56",1130,35778,54,"Jordan Holman","0.729"
"57",1064,8248,57,"Taylor Brandt","0.727"
"58",491,918,58,"Molly Alejandrino","0.723"
"59",973,83375,59,"Katie White","0.722"
"60",1400,29248,60,"Serena Gonzalez","0.720"
"61",372,73962,61,"Abby Spore","0.719"
"62",20,9522,62,"Kylie Bryant","0.718"
"63",150,75237,63,"Skyler Stookey","0.716"
"64",382,22973,63,"Amaya Esparza","0.716"
"65",451,80341,63,"Jocelyn Vega","0.716"
"66",28746,78336,63,"Izzy Torres","0.716"
"67",325,75947,67,"Alison Superka","0.714"
"68",1062,47597,68,"Tristen Maddox","0.706"
"69",30044,21315,69,"Susan Duncan","0.705"
"70",264,21490,70,"Taylor Durak","0.703"
"71",8404,60959,70,"Jocelyn Pfleiger","0.703"
"72",160,68752,72,"Arissa Santos","0.702"
"73",795,43927,73,"Kyra Lard","0.700"
"74",1036,79600,73,"Claudia Utz","0.700"
"75",8688,78581,73,"Caitlin Traxler","0.700"
"76",30083,53265,73,"Alexis Miranda","0.700"
"77",30083,53265,73,"Alexis Miranda","0.700"
"78",396,42288,78,"Sara Koonce","0.698"
"79",798,82994,78,"Sophie Wery","0.698"
"80",10972,21404,80,"Mackenzie Dunn","0.696"
"81",114,21450,81,"Sydney Duong","0.694"
"82",160,61256,81,"Becky Pieroni","0.694"
"83",8597,35392,81,"Lisa Hoffer","0.694"
"84",15882,4998,81,"Lauren Begg","0.694"
"85",30170,23696,81,"Audrey Farrell","0.694"
"86",717,54094,86,"Rachel Moore","0.693"
"87",808,47020,86,"Destiny Lum","0.693"
"88",1267,32416,86,"Kaylee Harnack","0.693"
"89",793,49261,89,"Megan Maruna","0.692"
"90",73,55758,90,"Haley Nash","0.691"
"91",30190,73745,91,"Jordan Specht","0.690"
"92",526,58942,92,"Megan Palmatier","0.689"
"93",759,35582,92,"Jaelin Holdaway","0.689"
"94",30038,54417,92,"Kaija Mork","0.689"
"95",1454,56094,95,"Mattea Nelson","0.686"
"96",114,20334,96,"Carly Dole","0.684"
"97",30190,37234,96,"Maddie Hurst","0.684"
"98",673,19298,98,"Amelia Derosa","0.683"
"99",644,70869,99,"Juno Shantz","0.682"
"100",321,68468,100,"Rylea Sandel","0.681"
"101",398,6363,100,"Mackenzie Bivin","0.681"
