"","team_id","player_id","rank","player","so"
"1",3,34596,1,"Lindsey Hibbs",397
"2",30202,39312,2,"Kayleigh Jones",285
"3",701,44485,3,"Alyssa Leblanc",272
"4",65,73561,4,"Callie Sowers",259
"5",280,67633,5,"Joni Russell",254
"6",608,5913,6,"Kayla Betts",250
"7",309,72810,7,"Kenzee Smith",237
"8",30138,62932,8,"Ellie Quaethem",231
"9",1013,50371,9,"Brianna Mccown",224
"10",734,64963,9,"Samantha Richards",224
"11",30028,28817,11,"Tatum Goff",222
"12",427,20143,12,"Lauren Dixon",216
"13",1348,18907,13,"Carissa Della vecchia",211
"14",2814,28476,14,"Jaycee Ginter",210
"15",11403,16325,15,"Kali Crandall",208
"16",533,27054,16,"Gisselle Garcia",207
"17",262,4752,16,"Hannah Beatus",207
"18",159,15565,16,"Hannah rose Corbin",207
"19",1098,8426,19,"Holly Brehm",200
"20",30002,70481,20,"Ashlan Sensing",190
"21",1170,4959,21,"Morgan Beeler",186
"22",1462,17239,22,"Raechel Cutcher",185
"23",358,85438,23,"Madison Wright",184
"24",568,32449,24,"Kylie Harpman",181
"25",56,20304,24,"Payton Doiron",181
"26",216,458,26,"Avery Adkins",180
"27",720,31934,26,"Kamya Hampton",180
"28",197,86479,26,"Paige Zigmund",180
"29",30058,37840,29,"Jaelyn Jackson",179
"30",423,69140,30,"Alex Schaefer",178
"31",1057,5906,31,"Kristina Bettis",177
"32",347,10697,32,"Jersey Cabana",176
"33",643,1700,32,"Kelsi Anderson",176
"34",598,39664,32,"Trinity Junker",176
"35",593,34645,35,"Haile Hicks",174
"36",30050,86297,36,"Taylor Zawacki",173
"37",383,2298,37,"Mckayla Armbruster",172
"38",510,44847,38,"Hailey Leister",171
"39",9630,36682,39,"Hannah Hudson",167
"40",13302,62220,39,"Megan Powell",167
"41",30179,19743,41,"Jill Dickson",163
"42",658,60571,42,"Jessica Perucki",162
"43",2746,31870,43,"Grace Hammer",161
"44",1274,7354,43,"Sidney Booth",161
"45",9081,57940,45,"Bryanna Olson",157
"46",30180,68452,46,"Jade Sanders",156
"47",1072,37543,47,"Kaley Ingle",154
"48",30050,52695,48,"Reagan Miles",149
"49",9013,59955,48,"Sam Pederson",149
"50",10,8018,50,"Katie Bracken",147
"51",155,66341,50,"Sadriena Rodriguez",147
"52",9011,22157,50,"Savanah Egger",147
"53",23121,35344,53,"Emilie Hoelscher",146
"54",30177,79625,53,"Maxine Valdez",146
"55",30177,25697,53,"Taylor Franco",146
"56",1448,63462,56,"Mareena Ramirez",145
"57",11276,3373,56,"Payton Baker",145
"58",30063,18916,58,"Lauren Dellett",144
"59",30055,27517,59,"Cassie Gasper",143
"60",49,4022,60,"Maci Barnhart",142
"61",30240,4906,61,"Daeshonna Beckham-timmons",141
"62",354,27200,61,"Delaney Garden",141
"63",1097,8051,61,"Savana Bradford",141
"64",1371,81642,64,"Amberlyn Walsworth",140
"65",591,19224,64,"Emily Depew",140
"66",436,69082,66,"Annie Scaramuzzi",139
"67",30153,80210,66,"Riley Vaughn",139
"68",1376,81839,66,"Sydney Ward",139
"69",1245,41102,69,"Hannah Killough",138
"70",30119,37959,69,"Marlee Jacobs",138
"71",30126,24571,71,"Grace Fisher",137
"72",30118,40587,71,"Shelby Keltner",137
"73",1257,13362,73,"Olivia Chestnut",136
"74",1176,26180,74,"Emma Frost",135
"75",767,43336,75,"Kyra Lair",134
"76",30193,22099,75,"Maddie Edwards",134
"77",537,21705,75,"Madison Dyson",134
"78",1314,32668,78,"Hannah Harrison",128
"79",30052,18054,78,"Kristen Davis",128
"80",11276,61015,78,"Lakyn Phillips",128
"81",30152,34294,78,"Olivia Hernandez",128
"82",1012,33082,82,"Tori Haug",126
"83",643,37164,83,"Alexsa Hurd",124
"84",1403,23919,84,"Claire Feldkamp",123
"85",1012,23651,84,"Delaney Farnsworth",123
"86",92,57752,86,"Alyssa Olague",122
"87",9013,62688,86,"Harley Pruetting",122
"88",11403,12462,88,"Abrie Castillo",121
"89",996,75995,89,"Josie Swafford",120
"90",1001,3693,90,"Alexandra Baquie",118
"91",205,23129,90,"Alyssa Etheridge",118
"92",9223,30081,90,"Karley Green",118
"93",197,38413,90,"Leigh ann Jenkins",118
"94",1085,18110,90,"Rachel Davis",118
"95",560,19871,95,"Allyson Dilday",117
"96",30124,5787,95,"Casey Bertke",117
"97",584,47507,95,"Emily Macmullen",117
"98",8366,20223,98,"Alesia Doctor",116
"99",70,27846,98,"Lindsey George",116
"100",30180,45924,98,"Sara Llamas-howell",116
"101",30052,19199,98,"Tybee Denton",116
