"","team_id","player_id","rank","player","slg"
"1",1097,84330,1,"Zoe Willis","1.007"
"2",159,15577,2,"Hannah rose Corbin","0.993"
"3",429,21853,3,"Kamryn Eaton","0.934"
"4",734,75885,4,"Abby Sulte","0.883"
"5",638,48840,5,"Hannah Marsteller","0.866"
"6",1238,66001,6,"Taylor Robinson","0.862"
"7",358,74252,7,"Ann marie Stanbridge","0.855"
"8",241,11360,8,"Ashley Cangiano","0.854"
"9",423,1915,9,"Aleese Angelo","0.847"
"10",701,44517,10,"Alyssa Leblanc","0.833"
"11",1001,79029,11,"Riley Tucker","0.831"
"12",30153,55885,12,"Macey Neal","0.823"
"13",358,78517,13,"Lp Trammell","0.816"
"14",429,44698,14,"Mccall Lee","0.811"
"15",1000,3226,15,"Macauley Bailey","0.809"
"16",1174,1764,16,"Santana Anderson","0.807"
"17",159,4573,17,"Kenzie Bayer","0.804"
"18",1013,66940,18,"Hannah Rose","0.795"
"19",1085,82173,19,"Taylor Watford","0.793"
"20",262,28737,20,"Lydia Goble","0.791"
"21",30177,24976,20,"Kasey Flores","0.791"
"22",2720,14568,22,"Caitlyn Cole","0.783"
"23",767,68267,23,"Ruby Salzman","0.780"
"24",30138,32593,23,"Lauren Harris","0.780"
"25",1238,64018,25,"Sydnee Reaves","0.778"
"26",41,9686,26,"Kennedy Buckman","0.774"
"27",12810,23271,27,"Savannah Evans","0.772"
"28",41,13719,28,"Torri Chute","0.771"
"29",11416,16729,29,"Rylee Crouch","0.765"
"30",30051,11209,30,"Jessica Campbell","0.764"
"31",9223,51540,31,"Brianna Mcrae","0.763"
"32",11403,52595,32,"Kenzie Middleton","0.762"
"33",11416,31688,33,"Brandi Haller","0.760"
"34",1314,33312,34,"Paxtyn Hayes","0.759"
"35",30002,1852,35,"Kendall Andrews","0.757"
"36",246,28540,36,"Abbey Girman","0.752"
"37",429,23421,37,"Brooke Fagan","0.748"
"38",734,47417,38,"Taylor Macera","0.747"
"39",30181,46230,39,"Kara Long","0.744"
"40",1176,19102,40,"Sterre Den duijn","0.740"
"41",11416,62743,41,"Miranda Pruitt","0.738"
"42",1318,81606,42,"Allyson Wallauer","0.737"
"43",55,43401,43,"T'yannah Lake","0.736"
"44",1245,22566,43,"Kylie Emanuele","0.736"
"45",41,86032,45,"Delaney Young","0.735"
"46",347,75028,45,"Kaylee Stinnett","0.735"
"47",11416,8042,45,"Ashley Bradford","0.735"
"48",12810,84945,45,"Addy Wolfe","0.735"
"49",1170,43228,49,"Talon Laclair","0.734"
"50",30093,19317,50,"Chloe Derrick","0.733"
"51",429,22817,51,"Jenna Ergle","0.732"
"52",1076,65270,52,"Emily Riggs","0.730"
"53",1123,53956,53,"Abbie Moore","0.729"
"54",30028,2270,53,"Michelle Arias","0.729"
"55",1238,72505,55,"Shelby Sloan","0.728"
"56",358,75869,56,"Riley Sullivan","0.726"
"57",30052,25309,57,"Hannah Forehand","0.723"
"58",1012,86575,58,"Lauren Zimmerman","0.722"
"59",13302,9692,59,"Grayson Buckner","0.721"
"60",1059,3805,60,"Hannah Bardeen","0.720"
"61",1238,43851,60,"Alisha Lanyon","0.720"
"62",1009,32465,62,"Shayla Harper","0.718"
"63",30052,83645,63,"Mariah Wicker","0.717"
"64",791,37822,64,"Aniyah Jackson","0.713"
"65",1240,26730,64,"Mack Gallagher","0.713"
"66",1012,42769,66,"Mackenzi Kroll","0.712"
"67",1013,1888,66,"Isabella Andujar","0.712"
"68",507,17793,68,"Olivia Daugherty","0.711"
"69",767,55456,69,"Diana Murtha","0.709"
"70",1009,19271,69,"Emily Deramus","0.709"
"71",1245,71547,69,"Cana Shrock","0.709"
"72",30028,72816,72,"Jt Smith","0.708"
"73",13028,6866,73,"Kayson Boatner","0.707"
"74",159,52822,74,"Brooke Miller","0.706"
"75",1097,85118,74,"Katelyn Wood","0.706"
"76",546,52605,76,"Kayla Miehl","0.704"
"77",1170,85130,76,"Lora beth Wood","0.704"
"78",30193,303,76,"Alyssa Adams","0.704"
"79",643,37188,79,"Alexsa Hurd","0.703"
"80",30052,53950,79,"Sophie Mooney","0.703"
"81",537,1236,81,"Samantha Allred","0.702"
"82",1462,8958,81,"Savanna Brooks","0.702"
"83",584,78831,83,"Ashley Troutman","0.701"
"84",1085,39989,83,"Danielle Karacson","0.701"
"85",30222,52550,83,"Selena Michko","0.701"
"86",358,14140,86,"Taylor Clegg","0.700"
"87",30093,48917,86,"Gia Martin","0.700"
"88",30138,74329,86,"Olivia Stansbury","0.700"
"89",1097,48467,89,"Isabel Marcotte","0.699"
"90",720,53408,90,"Marissa Mitchell","0.698"
"91",427,5329,91,"Kiana Bender","0.697"
"92",1257,49601,91,"Molly Mattas","0.697"
"93",41,45489,93,"Abby Lien","0.694"
"94",1170,63375,93,"Lauren Rakes","0.694"
"95",159,1483,95,"Elyse Ambrose","0.693"
"96",358,16108,96,"Emily Cowart","0.692"
"97",1439,55306,96,"Kasey Murphy","0.692"
"98",11403,52112,98,"Logan Menzies","0.689"
"99",30058,24033,98,"Zecariya Fenwick","0.689"
"100",347,43482,100,"Millay Lambert","0.688"
"101",413,65686,100,"Shelby Robb","0.688"
"102",996,7400,100,"Kaiden Boren","0.688"
"103",10870,62917,100,"Nicole Purtell","0.688"
"104",24639,72623,100,"Alexis Smith","0.688"
