"","team_id","player_id","rank","player","ip"
"1",414,16247,1,"Brianna Pratt",265
"2",355,10643,2,"Karlie Keeney",259.1
"3",115,18901,3,"Isabella Smith",234.1
"4",609,21573,4,"Chloe Wendling",229
"5",458,7897,5,"Sam Gress",227.1
"6",463,21190,6,"Courtney Wallace",216.2
"7",428,15669,7,"Autumn Pease",215.1
"8",388,14696,8,"Sydney Nester",214
"9",37,15732,9,"Maddie Penta",213.2
"10",8,6627,10,"Montana Fouts",209.1
"11",127,21757,11,"Kaylee Whittaker",208.2
"12",742,11795,12,"Emma Lemley",205.2
"13",248,16618,13,"Aly Rayle",203
"14",26172,174,13,"Primrose Aholelei",203
"15",11504,4172,15,"Autumn Courtney",202.2
"16",519,13856,16,"Skipp Miller",201.2
"17",1004,1260,16,"Kayla Beaver",201.2
"18",670,14399,18,"Jessica Mullins",201.1
"19",716,10272,19,"Leanna Johnson",201
"20",97,19702,20,"Myka Sutherlin",200.2
"21",48,10506,21,"Annah Junge",199
"22",772,7066,22,"Katie Gardner",197.2
"23",418,5022,23,"Lauren Derkowski",194.1
"24",147,2761,24,"Valerie Cagle",193
"25",249,2926,25,"Rose Cano",191
"26",406,19917,26,"Grace Taylor",190.2
"27",10411,10685,26,"Alyssa Kelly",190.2
"28",464,13696,28,"Kamryn Meyer",189.1
"29",659,5669,29,"Madi Eberle",187
"30",129,11775,30,"Grace Lehto",186.2
"31",43,1384,31,"Jordan Benefiel",186.1
"32",198,842,32,"Brianna Bailey",186
"33",61,7551,33,"Halyne Gonzales",185.1
"34",691,12634,33,"Caitlyn Manus",185.1
"35",234,17837,35,"Kathryn Sandercock",184.1
"36",68,1790,36,"Allison Boaz",183
"37",664,11781,37,"Morgan Leinstock",182.3
"38",649,11034,38,"Tori Kniesche",182.2
"39",596,15927,39,"Emily Phelan",182
"40",702,100,39,"Jessica Adams",182
"41",288,21836,41,"Kenna Wilkey",181.2
"42",518,18843,41,"Allison Smith",181.2
"43",650,5724,43,"Clara Edwards",181.1
"44",392,22321,44,"Courtney Wyche",181
"45",674,20844,44,"Alana Vawter",181
"46",792,1135,44,"Reese Basinger",181
"47",457,809,47,"Lilli Backes",180
"48",732,12192,48,"Mariah Lopez",179.2
"49",646,11370,49,"Olivia Lackie",179.1
"50",454,10003,50,"Hannah James",178.2
"51",371,15737,51,"Peyton Pepkowski",178.1
"52",719,14148,52,"Maura Moore",176.2
"53",202,14579,53,"Lauren Narvaez",175.2
"54",748,8595,53,"Eve Harvey",175.2
"55",1004,10246,55,"Jordan Johnson",175
"56",709,9724,56,"Erin Hunt",174
"57",678,9215,57,"Lauren Hobbs",173.1
"58",683,8724,58,"Mia Haynes",171.2
"59",29,14702,59,"Devyn Netz",171.1
"60",306,4053,59,"Brianna Copeland",171.1
"61",1356,12468,59,"Stefanie Madrigal",171.1
"62",774,864,62,"Rissa Bajusz",171
"63",77,11139,63,"Kaysen Korth",170.2
"64",817,9569,64,"Sophie Howell",170.1
"65",504,9048,65,"Samantha Heyer",170
"66",370,15763,66,"Jenna Perez",169.2
"67",682,2103,67,"Skylar Brandemarte",169.1
"68",352,22430,68,"Katelyn Young",169
"69",514,2877,68,"Sydney Campbell",169
"70",711,7069,70,"Maddie Gardner",168.2
"71",110,6159,71,"Megan Faraimo",168.1
"72",116,7316,72,"Megan Giese",168
"73",72,6746,73,"Grace French",167.1
"74",2711,3949,74,"Ashley Connor",166.2
"75",229,17689,75,"Gabby Sacco",166.1
"76",257,21240,76,"Shelby Walters",165
"77",302,20325,77,"Christina Toniolo",164.2
"78",756,13701,77,"Ruby Meylan",164.2
"79",31,4919,79,"Chenise Delce",164
"80",509,21878,79,"Danielle Williams",164
"81",361,4193,81,"Lindsey Cowans",163.2
"82",539,15543,81,"Bailey Parshall",163.2
"83",277,12169,83,"Brianna Lopez",160.1
"84",52,11771,84,"Claire Lehmkuhler",160
"85",489,4717,85,"Jaden Davis",159.1
"86",308,10340,86,"Alanah Jones",159
"87",299,17471,87,"Hannah Ross",158.2
"88",473,12011,87,"Amber Linton",158.2
"89",315,9360,89,"Jaliyah Holmes",158.1
"90",67,5567,90,"Abby Dunning",158
"91",316,21736,90,"Emma Whitfield",158
"92",446,9732,92,"Anaya Hunte",157.2
"93",646,8422,92,"Jenna Hardy",157.2
"94",419,13487,94,"Gretchen Mead",157.1
"95",676,6882,94,"Brooke Gainous",157.1
"96",191,14673,96,"Lindsay Nelson",157
"97",312,98,97,"Jalen Adams",156.2
"98",191,18022,98,"Jessica Schable",156.1
"99",386,15950,99,"Calista Phippen",156
"100",180,22058,100,"Emily Winburn",155.2
"101",10411,5431,100,"Maddie Drerup",155.2
