"","team_id","player_id","rank","player","hr"
"1",694,53071,1,"Kiki Milloy",25
"2",306,40854,2,"Taryn Kern",23
"3",367,66065,2,"Taylor Roby",23
"4",414,73647,4,"Karli Spaid",22
"5",31,33568,5,"Rylin Hedgecock",21
"6",1104,24331,5,"Kristin Fifield",21
"7",28,80023,7,"Jordyn Vanhook",19
"8",147,10803,7,"Valerie Cagle",19
"9",193,28879,7,"Ana Gold",19
"10",235,81601,7,"Skylar Wallace",19
"11",257,40236,7,"Jayda Kearney",19
"12",334,14424,7,"Erin Coffel",19
"13",388,58591,7,"Autumn Owen",19
"14",110,8138,14,"Maya Brady",18
"15",317,71322,14,"Hannah Shifflett",18
"16",676,27070,14,"Gaby Garcia",18
"17",1104,46452,14,"Ramsay Lopez",18
"18",257,54749,18,"Sara Mosley",17
"19",414,28943,18,"Jenna Golembiewski",17
"20",414,17017,18,"Allie Cummins",17
"21",504,62887,18,"Alexis Pupillo",17
"22",504,20255,18,"Mya Dodge",17
"23",522,38506,18,"Tiare Jennings",17
"24",522,14651,18,"Jayda Coleman",17
"25",522,8750,18,"Alyssa Brito",17
"26",8,62339,26,"Ashley Prange",16
"27",77,2782,26,"Huntyr Ava",16
"28",107,72923,26,"Makena Smith",16
"29",244,60556,26,"Kiley Perry",16
"30",310,71072,26,"Jamie Sheeran",16
"31",392,44540,26,"Amelia Lech",16
"32",463,1835,26,"Billie Andrews",16
"33",472,11696,26,"Riley Carley",16
"34",497,26859,26,"Kailey Gamble",16
"35",659,45803,26,"Jackie Lis",16
"36",671,33490,26,"Karly Heath",16
"37",700,3195,26,"Ellie Bailey",16
"38",742,59955,26,"Bre Peck",16
"39",7,19107,39,"Alexia Denby",15
"40",110,29852,39,"Megan Grant",15
"41",283,28515,39,"Meghan Giordano",15
"42",355,36696,39,"Caroline Hudson",15
"43",355,67189,39,"Rachel Roupe",15
"44",408,18737,39,"Allison Dejidas",15
"45",472,7728,39,"Kayla Bowen",15
"46",513,27525,39,"Karina Gaskins",15
"47",694,28162,39,"Mckenna Gibson",15
"48",10411,20383,39,"Tiffany Domingue",15
"49",29,72285,49,"Allie Skaggs",14
"50",37,22440,49,"Bri Ellis",14
"51",87,36027,49,"Monique Hoosen",14
"52",201,52751,49,"Lindy Milkowski",14
"53",306,15521,49,"Brianna Copeland",14
"54",406,33569,49,"Tori Hedgecock",14
"55",414,16229,49,"Riley Coyne",14
"56",428,42597,49,"Taylor Krapf",14
"57",428,57552,49,"Jess Oakland",14
"58",434,35959,49,"Alex Honnold",14
"59",458,80055,49,"Bailey Vannoy",14
"60",458,42843,49,"Kassidy Krupit",14
"61",513,58225,49,"Lexi Orozco",14
"62",522,44651,49,"Haley Lee",14
"63",625,9355,49,"Grier Bruce",14
"64",669,80248,49,"Mckenzie Vaughan",14
"65",683,3078,49,"Corinne Badger",14
"66",694,62884,49,"Zaida Puni",14
"67",742,30151,49,"Addy Greene",14
"68",742,65466,49,"Emma Ritter",14
"69",782,3912,49,"Addison Barnard",14
"70",1004,56102,49,"Morgan Nelson",14
"71",2,53126,71,"Avery Miloch",13
"72",29,56197,71,"Devyn Netz",13
"73",147,13994,71,"Mckenzie Clark",13
"74",149,84054,71,"Diamond Williams",13
"75",234,21996,71,"Michaela Edenfield",13
"76",251,42232,71,"Cameron Kondo",13
"77",255,1172,71,"Sara beth Allen",13
"78",331,45776,71,"Emily Lippe",13
"79",365,13937,71,"Georgia Clark",13
"80",428,19128,71,"Natalie Denhartog",13
"81",490,59785,71,"Katlyn Pavlick",13
"82",521,55701,71,"Kiley Naomi",13
"83",522,32156,71,"Kinzie Hansen",13
"84",545,70234,71,"Sarah Seamans",13
"85",590,29130,71,"Alyssa Gonzalez",13
"86",626,3726,71,"Mac Barbara",13
"87",635,11918,71,"Kelsey Carr",13
"88",671,43753,71,"Alexa Langeliers",13
"89",782,39458,71,"Zoe Jones",13
"90",1320,34525,71,"Morgan Hess",13
"91",10411,28852,71,"Casey Goguts",13
"92",9,25877,92,"Sierra Frazier",12
"93",47,77930,92,"Mckayla Timmons",12
"94",66,24956,92,"Eliyah Flores",12
"95",147,38001,92,"Caroline Jacobsen",12
"96",156,72771,92,"Hailey Smith",12
"97",176,84902,92,"Anna Wohlers",12
"98",193,80331,92,"Aminah Vega",12
"99",235,21921,92,"Charla Echols",12
"100",257,42989,92,"Sydney Kuma",12
"101",257,12979,92,"Sydney Chambley",12
"102",277,5884,92,"Mya'liah Bethea",12
"103",301,67893,92,"Kelly Ryono",12
"104",306,53206,92,"Taylor Minnick",12
"105",311,57622,92,"Milaysia Ochoa",12
"106",317,49542,92,"Kk Mathis",12
"107",367,24369,92,"Hannah File",12
"108",419,51623,92,"Laura Mealer",12
"109",433,74849,92,"Mya Stevenson",12
"110",465,49072,92,"Ariana Martinez",12
"111",466,38402,92,"Aaliyah Jenkins",12
"112",504,73159,92,"Brooke Snider",12
"113",509,86392,92,"Angela Zedak",12
"114",519,59090,92,"Annalia Paoli",12
"115",529,50904,92,"Terra Mcgowan",12
"116",559,21914,92,"Alex Echazarreta",12
"117",606,12334,92,"Kaelin Cash",12
"118",609,48070,92,"Abby Mallo",12
"119",671,1235,92,"Lauren Allred",12
"120",676,5436,92,"Mackenzie Bennett",12
"121",716,51176,92,"Taylor Mckinney",12
"122",716,3355,92,"Libby Baker",12
"123",742,23422,92,"Cameron Fagan",12
"124",742,3204,92,"Jayme Bailey",12
"125",756,41743,92,"Baylee Klingler",12
"126",1356,18338,92,"Jocelynn De la cruz",12
"127",1395,69203,92,"Katy Schaefer",12
