"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo"
"214","1887215","Detroit Mercy","UC Riverside",45891,"Liz Murphy",9.2,6,0,3,0,9,39,0,5,12
"215","1883777","North Florida","Georgia St.",25023,"Logan Green",9.2,12,4,0,0,5,35,0,13,4
"216","1887627","Youngstown St.","East Carolina",39118,"Maddi Lusk",9.2,11,5,9,0,5,47,0,14,7
"217","1888454","FDU","Norfolk St.",18793,"Madison Emerson",9.2,11,7,4,1,1,41,2,13,11
"218","1903594","Lipscomb","FGCU",32773,"Mandy Jordan",9.2,9,3,4,1,7,41,1,5,14
"219","1903174","Norfolk St.","Hampton",52098,"Megan Przeslawski",9.2,9,3,3,0,2,37,0,8,14
"220","1901371","Bowling Green","Ohio",43929,"Meredith Miller",9.2,5,1,0,1,8,33,0,6,11
"221","1893901","Texas St.","Georgia St.",56067,"Randi Rupp",9.2,14,3,3,0,8,43,0,8,7
"222","1905033","Minnesota","Alabama",25425,"Sara Groenewegen",9.2,4,1,1,1,10,32,0,5,12
"223","1904576","Cal Poly","UC Riverside",31051,"Sierra Hyland",9.2,6,2,7,0,4,38,0,7,14
"224","1887215","UC Riverside","Detroit Mercy",44211,"Tayler Misfeldt",9.2,3,2,2,0,9,31,0,8,7
"225","1894566","Alabama","Missouri",48465,"Alexis Osorio",8.1,6,4,5,0,7,35,2,10,6
"226","1904408","Fla. Atlantic","Western Ky.",69932,"Amanda Wilson",8.1,7,5,6,1,3,37,0,11,8
"227","1899203","Fla. Atlantic","Middle Tenn.",69932,"Amanda Wilson",8.1,9,2,2,0,1,34,0,14,8
"228","1895383","Saint Joseph's","Lehigh",66694,"Ashley Ventura",8.1,11,3,2,2,8,42,1,9,8
"229","1883976","South Dakota St.","Georgia St.",4435,"Ashlyn Bender",8.1,10,3,3,0,4,35,0,13,5
"230","1889210","Arkansas","Alabama",62441,"Autumn Storms",8.1,7,4,5,0,4,38,1,9,12
"231","1888753","Southern Ill.","DePaul",32536,"Brianna Jones",8.1,5,1,1,1,4,31,0,10,9
"232","1888307","Southern Ill.","New Mexico St.",32536,"Brianna Jones",8.1,4,0,0,2,4,31,0,13,8
"233","1904405","UAB","Western Ky.",5704,"Claire Blount",8.1,12,6,4,3,5,44,1,10,10
"234","1900127","FDU","Villanova",32228,"Erica Johnson",8.1,9,3,5,2,6,42,0,11,6
"235","1884716","Arizona St.","Texas A&M",32868,"Giselle Juarez",8.1,6,1,2,0,8,33,0,10,7
"236","1892313","UNI","Indiana St.",61256,"Jaclyn Spencer",8.1,12,3,0,0,4,37,0,15,5
"237","1899982","UC Riverside","CSU Bakersfield",5935,"Jacy Boles",8.1,9,1,2,0,2,34,0,17,4
"238","1899548","Florida A&M","North Florida",50050,"Kenya Pereira",8.1,12,4,1,0,8,40,0,6,10
"239","1898992","Texas Southern","Southern U.",55041,"Lauren Rodriguez",8.1,10,2,3,3,9,41,0,5,9
"240","1883579","Fordham","Saint Francis (PA)",2272,"Madie Aughinbaugh",8.1,5,5,5,1,11,38,1,7,7
"241","1895852","Oregon","UCLA",2916,"Maggie Balint",8.1,2,0,2,1,4,29,0,9,10
"242","1904900","Massachusetts","Fordham",12277,"Meg Colleran",8.1,11,2,1,0,3,36,0,15,5
"243","1882917","Louisville","Indiana St.",28312,"Megan Hensley",8.1,3,3,3,1,1,32,0,12,11
"244","1905098","Oklahoma","Tulsa",38774,"Paige Lowary",8.1,4,2,2,0,5,31,0,13,7
"245","1897693","Rhode Island","Massachusetts",25787,"Sarah Gunderson",8.1,10,6,0,0,2,35,0,7,14
