"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo"
"39","2433120","Tennessee St.","Lindenwood",40212,"Caitlyn Manus",10,"9","2","1","0","6","42","0","11","13"
"40","2378725","Marist","Siena",50864,"Calista Phippen",10,"7","4","5","1","9","42","3","11","9"
"41","2374337","Arkansas","Alabama",15697,"Chenise Delce",10,"5","1","4","2","8","42","1","8","14"
"42","2381178","Saint Louis","George Mason",68914,"Chloe Wendling",10,"8","2","0","0","11","36","1","9","8"
"43","2385825","UMBC","UMass Lowell",12990,"Courtney Coppersmith",10,"5","1","1","0","15","36","1","4","11"
"44","2379851","Nebraska","Wisconsin",67800,"Courtney Wallace",10,"9","6","8","2","4","50","0","17","8"
"45","2377506","Lipscomb","Queens (NC)",71265,"Emily Yakubowski",10,"6","0","2","0","11","40","0","9","9"
"46","2430133","Wagner","Sacred Heart",27394,"Eve Harvey",10,"4","2","4","2","3","39","0","7","18"
"47","2377277","Fla. Atlantic","FIU",56530,"Gabby Sacco",10,"10","0","3","0","2","42","0","7","20"
"48","2370266","Saint Francis (PA)","George Mason",66969,"Grace Vesco",10,"1","0","6","0","14","36","0","12","3"
"49","2378194","Murray St.","Belmont",31726,"Hannah James",10,"1","0","0","0","13","31","0","5","12"
"50","2380871","Illinois St.","Evansville",55776,"Hannah Ross",10,"8","1","0","1","10","37","0","13","4"
"51","2376103","UT Arlington","Utah Tech",302,"Jessica Adams",10,"9","2","1","0","3","42","0","18","9"
"52","2379751","Idaho St.","Montana",58178,"Jordan Schuring",10,"10","1","1","0","2","43","0","8","19"
"53","2379235","Southern Ind.","SIUE",46882,"Josie Newman",10,"10","4","4","0","7","43","0","7","15"
"54","2429870","Liberty","Central Ark.",33554,"Karlie Keeney",10,"8","2","4","0","3","41","0","14","12"
"55","2368689","Kennesaw St.","Indiana St.",29105,"Kenley Hilleary",10,"5","1","6","0","11","41","0","7","11"
"56","2380780","Kennesaw St.","Samford",29105,"Kenley Hilleary",10,"4","1","1","1","15","35","0","4","9"
"57","2374734","UMBC","Hofstra",41256,"Kya Matter",10,"11","2","0","0","4","40","0","13","12"
"58","2387004","North Dakota St.","Omaha",39294,"Lainey Lyle",10,"13","3","2","0","3","43","1","12","13"
"59","2375363","Michigan","Ohio St.",16075,"Lauren Derkowski",10,"6","1","2","0","10","38","0","8","12"
"60","2368689","Indiana St.","Kennesaw St.",4486,"Lexi Benko",10,"5","0","0","0","8","33","0","16","4"
"61","2367627","Belmont","Samford",32455,"Maya Johnson",10,"9","2","1","0","13","39","0","10","5"
"62","2374337","Alabama","Arkansas",21269,"Montana Fouts",10,"7","2","2","1","11","41","1","10","9"
"63","2426835","Columbia","Dartmouth",53816,"Racquel Reyes",10,"10","2","5","1","4","45","0","6","19"
"64","2418716","UMass Lowell","Norfolk St.",69355,"Ryley White",10,"2","0","2","0","16","34","0","5","9"
"65","2377240","Holy Cross","Hartford",55567,"Sophia Roncone",10,"4","0","4","1","18","39","0","3","9"
"66","2387004","Omaha","North Dakota St.",47542,"Sydney Nuismer",10,"6","2","2","0","7","37","1","7","15"
"67","2381178","George Mason","Saint Louis",53173,"Aly Rayle",10.2,"6","3","5","0","12","40","1","6","11"
"68","2375947","Tennessee","Texas A&M",55305,"Ashley Rogers",10.2,"1","1","7","1","11","38","0","6","12"
"69","2377240","Hartford","Holy Cross",9651,"Lauren Card",10.2,"11","0","3","0","5","42","0","10","13"
"70","2371942","Auburn","Georgia",50141,"Maddie Penta",10.2,"8","5","1","1","6","39","3","10","11"
"71","2379851","Wisconsin","Nebraska",58216,"Maddie Schwartz",10.2,"12","0","4","1","5","44","0","16","5"
"72","2368645","Morehead St.","Hampton",48038,"Madi Ogden",10.2,"6","5","8","1","5","42","0","15","7"
"73","2372360","Seattle U","UNLV",39665,"Stefanie Madrigal",10.2,"8","3","3","0","7","41","0","15","6"
"74","2377277","FIU","Fla. Atlantic",5245,"Sydney Birling",10.2,"9","1","4","0","4","45","0","8","17"
"75","2373420","New Mexico","Utah St.",38082,"Amber Linton",9.1,"11","4","3","1","14","44","1","9","4"
"76","2430202","Queens (NC)","Jacksonville",13393,"Autumn Courtney",9.1,"15","2","0","2","4","46","1","7","16"
"77","2378767","Colgate","Lehigh",44354,"Bailey Misken",9.1,"13","7","1","1","2","48","0","17","9"
"78","2432946","Indiana St.","Murray St.",46816,"Cassi Newbanks",9.1,"6","0","4","3","5","41","0","10","13"
"79","2367634","Saint Louis","Southeast Mo. St.",68914,"Chloe Wendling",9.1,"18","8","4","0","8","49","0","14","3"
"80","2374584","Georgia St.","Mercer",17130,"Elle Doolittle",9.1,"11","4","3","1","9","44","1","4","15"
"81","2376905","UNC Greensboro","North Carolina",61400,"Maddie Spell",9.1,"9","4","1","0","2","38","2","10","16"
"82","2433356","Southern Miss.","Coastal Carolina",37359,"Morgan Leinstock",9.1,"7","4","3","1","5","38","1","7","13"
"83","2376103","Utah Tech","UT Arlington",22832,"Sauren Garton",9.1,"10","4","1","0","3","37","2","10","13"
"84","2418716","Norfolk St.","UMass Lowell",54824,"Alexis Robinson",9,"4","0","3","0","11","36","0","14","2"
"85","2369840","Norfolk St.","Delaware",54824,"Alexis Robinson",9,"10","3","0","1","2","41","0","21","4"
"86","2367202","SFA","South Dakota St.",64021,"Alexis Telford",9,"4","2","6","1","9","37","0","7","10"
"87","2371269","Louisiana Tech","ULM",20875,"Allie Floyd",9,"7","3","0","0","4","34","1","8","15"
"88","2372851","Ohio St.","Charleston So.",60441,"Allison Smith",9,"10","0","4","0","13","38","0","4","7"
"89","2376890","Ohio St.","Ohio",60441,"Allison Smith",9,"7","1","8","1","5","43","0","9","12"
"90","2426997","Lindenwood","Morehead St.",69135,"Amanda Weyh",9,"10","0","1","0","10","40","0","8","9"
"91","2378822","UMES","Morgan St.",2983,"Ameenah Ballenger",9,"5","6","8","1","10","41","1","9","8"
"92","2376584","Gardner-Webb","Winthrop",39363,"Andrea Lyon",9,"3","0","6","0","10","40","0","6","11"
"93","2372851","Charleston So.","Ohio St.",33014,"Annah Junge",9,"8","2","0","0","6","36","1","14","6"
"94","2381474","North Texas","Fla. Atlantic",50486,"Ashley Peters",9,"3","0","0","1","4","31","0","17","5"
"95","2369694","Alabama St.","Tuskegee",52391,"Ashley Pye",9,"8","0","3","1","5","41","0","10","10"
"96","2378539","Utah Tech","Grand Canyon",32267,"Attlyn Johnson",9,"6","4","3","1","4","39","3","5","18"
"97","2372814","Lindenwood","NIU",68032,"Avery Wapp",9,"10","5","2","0","15","40","1","2","10"
"98","2376140","Iowa","Northwestern",66661,"Breanna Vasquez",9,"7","3","4","0","10","38","1","5","12"
"99","2377102","ETSU","Radford",2661,"Brianna Bailey",9,"8","3","4","0","5","37","1","12","8"
"100","2367381","CSU Bakersfield","Montana",56888,"Brianna Sanchez",9,"1","1","4","2","4","34","0","16","7"
"101","2370158","Eastern Ky.","Indiana St.",15001,"Brooke Davis",9,"7","2","1","0","0","35","1","14","13"
"102","2433421","SFA","California Baptist",22162,"Brooke Gainous",9,"11","4","0","1","1","41","1","8","17"
"103","2368218","Georgetown","Lehigh",51318,"Brooke Plonka",9,"7","2","2","1","7","37","0","5","15"
"104","2382752","Prairie View","Texas Southern",41072,"Cailin Massey",9,"12","4","2","0","9","43","1","5","12"
"105","2377195","UIC","Belmont",65056,"Christina Toniolo",9,"4","1","3","0","7","36","0","10","7"
"106","2375218","Grambling","Prairie View",54036,"Dacia Richard",9,"11","8","3","0","3","38","2","8","13"
"107","2377948","Ohio St.","Rutgers",56047,"Emily Ruck",9,"5","2","8","0","3","39","1","2","20"
"108","2387038","UNCW","Col. of Charleston",70417,"Emily Winstead",9,"3","3","2","1","6","33","1","5","16"
"109","2381459","Jacksonville","Stetson",69411,"Emma Whitfield",9,"13","5","4","0","3","43","0","11","10"
"110","2370303","Toledo","Northern Ky.",30879,"Erin Hunt",9,"1","0","2","0","5","29","0","9","12"
"111","2381474","Fla. Atlantic","North Texas",56530,"Gabby Sacco",9,"2","1","3","0","3","30","0","6","15"
"112","2376634","Central Mich.","NIU",37331,"Grace Lehto",9,"9","3","1","1","10","39","0","10","7"
"113","2379298","Mercer","Furman",63873,"Grace Taylor",9,"8","1","2","1","1","40","0","14","11"
"114","2375218","Prairie View","Grambling",18632,"Hailey Elizarraras",9,"10","3","1","0","0","39","0","11","15"
"115","2381838","Memphis","UCF",59697,"Hallie Siems",9,"10","2","2","2","1","41","1","11","13"
"116","2381459","Stetson","Jacksonville",40348,"Hannah Marien",9,"4","1","2","1","4","35","0","12","11"
"117","2374272","N.C. Central","South Carolina St.",15057,"Jaden Davis",9,"4","1","0","0","10","32","0","13","4"
"118","2370179","Iowa","Central Ark.",299,"Jalen Adams",9,"5","0","2","0","5","35","0","11","10"
"119","2378605","San Jose St.","Boise St.",66021,"Jenessa Ullegue",9,"5","1","2","0","12","34","0","4","11"
"120","2427657","Presbyterian","Radford",25137,"Jenna Greene",9,"3","1","4","0","6","35","0","6","15"
"121","2372400","Texas St.","Texas",45819,"Jessica Mullins",9,"10","3","1","0","3","38","1","12","11"
"122","2371634","Texas St.","Wisconsin",45819,"Jessica Mullins",9,"5","0","2","1","11","36","0","6","9"
"123","2377636","Omaha","South Dakota St.",43601,"Kamryn Meyer",9,"5","0","7","0","4","38","0","9","13"
"124","2376655","Omaha","North Dakota",43601,"Kamryn Meyer",9,"6","3","2","0","14","35","1","6","7"
"125","2369694","Tuskegee","Alabama St.",26606,"Kamya Hampton",9,"10","5","6","1","8","48","0","15","4"
"126","2378916","Iona","Niagara",71823,"Kara Zazzaro",9,"6","0","4","1","11","37","0","6","9"
"127","2376456","Iona","Mount St. Mary's",71823,"Kara Zazzaro",9,"5","2","4","1","16","36","0","4","6"
"128","2371281","Western Ky.","Eastern Ky.",22673,"Katie Gardner",9,"6","1","2","0","10","34","1","8","7"
"129","2378209","Houston","McNeese",69730,"Kenna Wilkey",9,"10","2","5","1","5","44","0","9","12"
"130","2381828","Houston","South Fla.",69730,"Kenna Wilkey",9,"6","3","5","1","7","40","0","5","15"
"131","2382340","Monmouth","N.C. A&T",23881,"Kylie Gletow",9,"7","1","1","0","5","34","0","8","12"
"132","2381154","Stetson","Jacksonville",29355,"Lauren Hobbs",9,"9","2","0","0","7","36","0","11","8"
"133","2371281","Eastern Ky.","Western Ky.",46387,"Lauren Narvaez",9,"9","2","6","0","3","42","0","17","6"
"134","2370303","Northern Ky.","Toledo",28884,"Lauryn Hicks",9,"5","2","1","1","5","34","1","9","13"
"135","2383544","Houston Christian","Lamar University",63307,"Lyndie Swanson",9,"5","2","0","1","0","31","0","14","10"
"136","2383952","Houston Christian","Tex. A&M-Commerce",63307,"Lyndie Swanson",9,"11","1","0","0","6","37","0","13","6"
"137","2366587","Fla. Atlantic","Iowa",22680,"Lynn Gardner",9,"8","0","2","1","2","39","0","13","10"
"138","2385890","USC Upstate","Radford",17446,"Maddie Drerup",9,"11","2","3","0","9","40","0","8","8"
"139","2381569","Towson","Stony Brook",22681,"Maddie Gardner",9,"13","5","2","1","10","42","2","5","11"
"140","2376423","Towson","Drexel",22681,"Maddie Gardner",9,"7","5","4","0","10","38","2","4","13"
"141","2429141","Wisconsin","Northwestern",58216,"Maddie Schwartz",9,"7","1","2","0","4","37","0","13","8"
"142","2378473","Northwestern St.","UIW",14831,"Maggie Darr",9,"8","3","4","2","4","42","0","12","11"
"143","2385890","Radford","USC Upstate",53450,"Malorie Reeves",9,"7","3","3","0","3","38","1","13","10"
"144","2376185","Belmont","Evansville",32455,"Maya Johnson",9,"4","1","1","0","22","33","0","5","1"
"145","2378194","Belmont","Murray St.",32455,"Maya Johnson",9,"1","0","1","0","20","29","0","3","4"
"146","2369653","Kennesaw St.","Samford",4548,"Melanie Bennett",9,"4","0","1","1","13","32","0","6","7"
"147","2367700","Virginia","Minnesota",25627,"Molly Grube",9,"3","0","1","0","5","30","0","8","13"
"148","2376135","Alabama","Missouri",21269,"Montana Fouts",9,"5","0","2","0","14","34","0","2","10"
"149","2377202","Alabama","South Carolina",21269,"Montana Fouts",9,"3","0","2","1","15","34","0","5","8"
"150","2366244","Southern Miss.","Seton Hall",37359,"Morgan Leinstock",9,"6","0","2","0","11","35","0","13","2"
"151","2369297","Chattanooga","Akron",24495,"Peja Goold",9,"6","0","1","0","6","34","0","11","8"
"152","2375387","Loyola Chicago","Saint Joseph's",50156,"Peyton Pepkowski",9,"4","1","1","0","4","32","0","12","11"
"153","2370255","Penn","Oakland",54342,"Rachel Riley",9,"7","1","3","1","6","40","0","5","13"
"154","2418020","Winthrop","Elon",3611,"Reese Basinger",9,"7","3","3","0","9","39","1","7","11"
"155","2385271","Santa Clara","Pacific",16319,"Regan Dias",9,"3","0","1","0","3","33","0","9","14"
"156","2374389","Sam Houston","Houston Christian",17845,"Regan Dunn",9,"8","2","0","0","5","35","0","7","13"
"157","2381388","UNC Greensboro","Mercer",32794,"Rhyann Jones",9,"2","3","2","1","4","32","1","11","11"
"158","2381567","Charlotte","Louisiana Tech",25271,"Sam Gress",9,"5","1","3","0","6","36","0","9","12"
"159","2425302","Charlotte","Fla. Atlantic",25271,"Sam Gress",9,"7","2","1","1","6","35","0","15","5"
"160","2430133","Sacred Heart","Wagner",35399,"Sam Kowalski",9,"7","2","3","0","10","37","0","8","7"
"161","2433222","Seton Hall","Villanova",60776,"Shelby Smith",9,"5","5","4","0","7","36","1","9","10"
"162","2377496","Furman","UNC Greensboro",65734,"Sierra Tufts",9,"9","4","4","1","3","40","1","11","12"
"163","2376890","Ohio","Ohio St.",44099,"Skipp Miller",9,"8","0","3","0","4","36","0","8","13"
"164","2368509","Cal Poly","San Diego",52937,"Sophia Ramuno",9,"6","3","5","2","7","40","1","8","9"
"165","2418082","Boston College","South Fla.",1491,"Susannah Anderson",9,"7","2","3","4","6","41","0","14","5"
"166","2370255","Oakland","Penn",9391,"Sydney Campbell",9,"8","2","2","0","1","37","1","12","13"
"167","2375139","Ark.-Pine Bluff","Southern U.",25116,"Sydney Green",9,"7","2","6","0","7","41","0","4","15"
"168","2366650","Illinois","Fordham",59636,"Sydney Sickels",9,"5","2","0","0","21","33","2","4","3"
"169","2378605","Boise St.","San Jose St.",10537,"Taylor Caudill",9,"6","0","3","0","6","35","0","7","13"
"170","2367202","South Dakota St.","SFA",34872,"Tori Kniesche",9,"2","0","3","0","7","31","0","8","11"
"171","2375307","UAlbany","UMass Lowell",26575,"Wendi Hammond",9,"9","3","3","0","5","41","0","14","8"
"172","2375139","Southern U.","Ark.-Pine Bluff",66235,"Anabella Valdez",9.2,"9","2","2","3","5","38","1","5","14"
"173","2374558","Stony Brook","St. John's (NY)",43125,"Ashton Melaas",9.2,"6","1","1","0","4","33","1","14","7"
"174","2369266","Lindenwood","Western Ill.",68032,"Avery Wapp",9.2,"12","4","1","0","5","38","2","7","13"
"175","2433619","Maine","Bryant",19628,"Caitlyn Fallon",9.2,"7","3","7","0","4","38","0","7","13"
"176","2387038","Col. of Charleston","UNCW",12636,"Caroline Conner",9.2,"10","3","1","0","5","37","0","6","14"
"177","2427657","Radford","Presbyterian",25131,"Chloe Greene",9.2,"5","2","4","1","6","35","1","11","8"
"178","2370607","Bellarmine","Eastern Ill.",37325,"Claire Lehmkuhler",9.2,"9","3","2","0","7","39","1","11","8"
"179","2369487","Fordham","Winthrop",68320,"Emilee Watkins",9.2,"7","2","5","0","9","40","0","11","5"
"180","2371634","Wisconsin","Texas St.",56747,"Gabi Salo",9.2,"4","0","0","0","3","31","0","15","7"
"181","2369922","Middle Tenn.","Coastal Carolina",42893,"Gretchen Mead",9.2,"5","3","1","1","7","33","2","9","10"
"182","2384807","Stetson","Liberty",40348,"Hannah Marien",9.2,"13","4","0","0","4","41","0","10","12"
"183","2367720","Drexel","East Carolina",57578,"Jessica Schable",9.2,"8","1","1","0","2","34","0","9","14"
"184","2381921","Central Mich.","Akron",3912,"Kaitlyn Bean",9.2,"10","2","2","0","12","38","0","9","5"
"185","2370113","Kansas City","UT Arlington",47223,"Katie Noble",9.2,"5","2","2","0","3","30","0","14","7"
"186","2376135","Missouri","Alabama",35580,"Laurin Krings",9.2,"9","2","1","1","6","35","1","10","8"
"187","2376423","Drexel","Towson",46672,"Lindsay Nelson",9.2,"10","9","5","0","4","42","2","11","11"
"188","2379067","Auburn","LSU",50141,"Maddie Penta",9.2,"4","0","2","0","7","31","0","9","9"
"189","2435314","Southern Ill.","Baylor",18229,"Madi Eberle",9.2,"14","10","6","2","3","47","0","7","14"
"190","2375758","Tulsa","Oklahoma St.",44992,"Maura Moore",9.2,"9","3","1","1","6","37","2","4","15"
"191","2381237","George Washington","Massachusetts",9506,"Rose Cano",9.2,"7","2","2","1","4","35","1","13","8"
"192","2383323","Abilene Christian","Utah Tech",47078,"Talia Nielsen",9.2,"13","4","0","0","0","40","0","3","21"
"193","2369362","Pittsburgh","Illinois",18382,"Abby Edwards",8.1,"3","1","3","3","4","35","0","6","15"
"194","2366692","CSU Bakersfield","Utah St.",56888,"Brianna Sanchez",8.1,"9","1","3","0","0","37","0","10","15"
"195","2424009","South Carolina St.","Quinnipiac",9217,"Destiny Calloway",8.1,"9","0","2","0","2","35","0","14","7"
"196","2375387","Saint Joseph's","Loyola Chicago",59755,"Emily Siler",8.1,"5","1","3","0","7","34","0","14","3"
"197","2366215","South Dakota St.","Houston",23814,"Grace Glanzer",8.1,"9","5","5","1","6","39","0","10","7"
"198","2432947","Missouri St.","Belmont",32550,"Gracie Johnston",8.1,"8","1","2","0","7","34","0","3","14"
"199","2368324","Tennessee St.","Chattanooga",2401,"Holly Ayala",8.1,"7","0","0","0","4","32","0","10","10"
"200","2383952","Tex. A&M-Commerce","Houston Christian",56919,"Julia Sanchez",8.1,"5","1","5","0","12","35","1","5","8"
"201","2431570","Iona","Manhattan",71823,"Kara Zazzaro",8.1,"3","1","2","1","12","31","0","2","11"
"202","2374272","South Carolina St.","N.C. Central",44017,"Kenniyah Miller",8.1,"10","3","2","1","2","35","1","8","13"
"203","2370415","Mount St. Mary's","Missouri St.",12254,"Maddie Coleman",8.1,"3","2","1","2","4","31","1","7","12"
"204","2381875","Syracuse","Boston College",34891,"Madison Knight",8.1,"9","4","4","0","9","38","1","11","5"
"205","2383027","Nicholls","Southeastern La.",71456,"Molly Yoo",8.1,"8","5","3","1","5","38","0","10","10"
"206","2376584","Winthrop","Gardner-Webb",3611,"Reese Basinger",8.1,"10","3","2","1","7","39","1","4","13"
"207","2371942","Georgia","Auburn",67978,"Shelby Walters",8.1,"5","0","1","0","4","29","0","15","4"
"208","2373399","UTEP","Western Ky.",646,"Aalijah Alarcon",8,"7","3","3","0","7","31","1","8","6"
"209","2371627","UIW","Nicholls",22478,"Aaliyah Garcia",8,"2","1","3","1","5","29","0","6","12"
"210","2379103","Boston College","Duke",17859,"Abby Dunning",8,"11","4","5","2","4","39","0","4","13"
"211","2429640","Wichita St.","Oklahoma St.",474,"Alex Aguilar",8,"8","1","5","0","1","36","0","16","6"
"212","2423949","Eastern Ill.","UT Martin",53478,"Alexa Rehmeier",8,"2","2","3","1","6","32","1","5","14"
"213","2374770","Alcorn","Texas Southern",66760,"Alexa Veamoi",8,"7","1","1","0","3","34","0","10","9"
"214","2378418","Kentucky","Tennessee",35977,"Alexia Lacatena",8,"6","2","1","0","6","30","1","3","14"
"215","2370450","SFA","UIW",64021,"Alexis Telford",8,"6","1","3","0","6","36","0","9","8"
"216","2374491","Northern Ky.","Dayton",20787,"Alicia Flores",8,"6","1","2","0","6","32","0","4","13"
"217","2381939","Army West Point","Colgate",25275,"Alicyn Grete",8,"6","4","2","1","1","33","0","3","19"
"218","2434129","Siena","Iona",18551,"Alissa Eimont",8,"6","3","3","0","3","32","0","3","17"
"219","2367381","Montana","CSU Bakersfield",7373,"Allie Brock",8,"3","0","1","2","8","31","0","5","10"
"220","2381799","George Mason","Massachusetts",53173,"Aly Rayle",8,"0","0","1","0","12","25","0","3","9"
"221","2433120","Lindenwood","Tennessee St.",69135,"Amanda Weyh",8,"7","1","1","0","3","32","0","9","12"
"222","2380819","New Mexico","Nevada",38082,"Amber Linton",8,"5","3","0","1","11","29","0","9","3"
"223","2384925","Loyola Chicago","Massachusetts",7433,"Andie Broniewicz",8,"12","1","1","0","1","37","0","15","7"
"224","2374951","Gardner-Webb","Charleston So.",39363,"Andrea Lyon",8,"7","4","0","1","7","32","1","5","11"
"225","2368136","Tex. A&M-Commerce","Creighton",2054,"Anissa Arredondo",8,"10","3","2","0","5","36","1","8","10"
"226","2369846","Charleston So.","North Florida",33014,"Annah Junge",8,"5","0","2","0","3","32","0","10","11"
"227","2417862","N.C. Central","N.C. A&T",19328,"Ashanti Eubanks",8,"12","5","2","1","5","39","2","8","7"
"228","2386817","North Florida","FGCU",12659,"Ashley Connor",8,"8","1","2","0","4","34","0","7","12"
"229","2379081","North Florida","North Ala.",12659,"Ashley Connor",8,"12","4","2","0","1","39","1","7","15"
"230","2369846","North Florida","Charleston So.",12659,"Ashley Connor",8,"2","0","3","0","7","28","0","5","10"
"231","2380866","North Texas","Fla. Atlantic",50486,"Ashley Peters",8,"5","1","2","0","5","30","1","11","7"
"232","2378418","Tennessee","Kentucky",55305,"Ashley Rogers",8,"3","1","3","0","11","31","1","2","11"
"233","2367700","Minnesota","Virginia",49901,"Autumn Pease",8,"4","1","2","0","8","29","1","8","6"
"234","2432650","Minnesota","Ohio St.",49901,"Autumn Pease",8,"4","2","1","1","9","31","1","3","12"
"235","2417849","Siena","Monmouth",20574,"Ava Fitzmaurice",8,"4","0","1","0","8","29","0","12","3"
"236","2381621","Siena","Holy Cross",20574,"Ava Fitzmaurice",8,"7","1","4","0","9","37","0","11","4"
"237","2372247","Mount St. Mary's","St. Bonaventure",46778,"Avery Neuhart",8,"7","2","1","0","8","32","0","13","3"
"238","2380497","Mount St. Mary's","Marist",46778,"Avery Neuhart",8,"9","2","1","1","5","35","1","11","8"
"239","2374643","Mount St. Mary's","George Washington",46778,"Avery Neuhart",8,"6","1","1","0","8","31","0","9","6"
"240","2367225","Ole Miss","Liberty",22015,"Aynslie Furbush",8,"6","0","1","3","6","36","0","4","14"
"241","2369595","Alabama St.","Georgia St.",25158,"Bailey Greenlee",8,"4","1","4","1","3","34","0","3","17"
"242","2427815","Ga. Southern","App State",29673,"Bailey Holland",8,"7","0","1","0","2","33","0","6","15"
"243","2374382","Penn St.","Pittsburgh",49461,"Bailey Parshall",8,"3","0","0","0","11","27","0","6","6"
"244","2380138","Monmouth","Drexel",34035,"Billie Kerwood",8,"5","2","2","1","9","32","0","10","4"
"245","2367602","Iowa","NC State",66661,"Breanna Vasquez",8,"5","3","3","1","6","32","1","2","15"
"246","2366591","DePaul","Evansville",60480,"Brenna Smith",8,"3","0","1","1","2","29","0","9","13"
"247","2433773","Louisiana Tech","Western Ky.",43183,"Brook Melnychuk",8,"2","0","1","0","2","27","0","11","10"
"248","2433411","SFA","UT Arlington",22162,"Brooke Gainous",8,"13","5","0","1","4","38","0","5","13"
"249","2433058","Towson","Delaware",4021,"Cheyenne Beayon",8,"8","2","3","0","1","33","0","13","8"
"250","2378310","Detroit Mercy","Oakland",61529,"Chloe Spitzer",8,"8","7","4","1","5","35","3","6","10"
"251","2367811","BYU","Illinois St.",64044,"Chloe Temples",8,"5","1","5","0","6","34","0","6","11"
"252","2370319","Saint Louis","Youngstown St.",68914,"Chloe Wendling",8,"3","0","4","0","5","31","0","13","5"
"253","2373002","South Dakota","UC San Diego",18400,"Clara Edwards",8,"3","1","0","0","5","29","0","13","6"
