"","game_id","team","opponent","player_id","player","pos","ab","r","h","rbi","hr","k","bb"
"11928","4515802","Fort Lewis","Colorado Mesa",15281,"Cara Daugherty","RF",3,0,2,1,0,0,0
"11929","4498593","Fort Lewis","Colorado Mesa",15281,"Cara Daugherty","RF",2,1,1,0,0,0,1
"11930","4496826","Fort Lewis","Tex. A&M-Kingsville",15281,"Cara Daugherty","1B",3,1,NA,0,0,0,0
"11931","4496827","Fort Lewis","Eastern N.M.",15281,"Cara Daugherty","1B",3,0,0,0,0,0,0
"11932","4497702","East Central","Central Okla.",18221,"Cara Duncan","DP",3,0,0,0,0,1,0
"11933","4497745","Fairfield","East Carolina",35954,"Cara Kochakian","1B",3,0,0,0,0,1,0
"11934","4496980","Truman St.","Mo. Southern St.",2849,"Caragan Baker","3B",3,0,0,0,0,1,0
"11935","4496830","Drake","Omaha",35985,"Carey Koenig","2B",3,0,0,0,0,0,0
"11936","4498418","FGCU","Middle Tenn.",19785,"Caridad Estes","DP/PH",2,0,1,0,0,0,1
"11937","4498789","FGCU","Boston College",19785,"Caridad Estes","DP",2,0,0,0,0,0,1
"11938","4497451","Sonoma St.","Menlo",41589,"Carissa Marquez","SS",3,0,0,0,0,1,0
"11939","5246006","North Central (MN)","Concordia-M'head",44450,"Carla Mendoza","P",2,0,0,0,0,0,1
"11940","5246375","North Central (MN)","Gust. Adolphus",44450,"Carla Mendoza","P",1,0,0,1,0,0,2
"11941","4498271","North Central (MN)","Concordia-M'head",44450,"Carla Mendoza","P",2,0,0,0,0,0,1
"11942","5246328","North Central (MN)","Saint Mary's (MN)",44450,"Carla Mendoza","P/SS",2,0,0,0,0,1,1
"11943","4498304","N.M. Highlands","UC-Colo. Springs",24956,"Carlee Gonzalez","C",3,0,1,0,0,0,0
"11944","5245936","Shorter","Lee",25457,"Carlee Graham","1B",1,0,0,0,0,0,2
"11945","4512989","Shorter","Georgia College",25457,"Carlee Graham","1B",3,1,1,0,0,1,0
"11946","4497264","Kent St.","Evansville",51436,"Carley Penner","CF",3,1,1,0,0,1,0
"11947","4497841","Limestone","Young Harris",72622,"Carley Womack","CF",3,1,1,0,0,1,0
"11948","4497654","Limestone","Emmanuel (GA)",72622,"Carley Womack","CF",3,0,0,0,0,1,0
"11949","4497850","Iowa St.","UC Santa Barbara",63046,"Carli Spelhaug","1B",3,0,1,0,0,1,0
"11950","4497518","Iowa St.","Long Beach St.",63046,"Carli Spelhaug","1B",3,1,1,2,1,1,0
"11951","4497738","Iowa St.","UNLV",63046,"Carli Spelhaug","1B",3,1,1,1,1,1,0
"11952","4497213","Iowa St.","Washington",63046,"Carli Spelhaug","1B",3,1,2,1,1,0,0
"11953","4497639","South Carolina","UNC Greensboro",28963,"Carlie Henderson","RF",3,1,0,0,0,0,0
"11954","4497060","South Carolina","Virginia",28963,"Carlie Henderson","RF",1,2,0,0,0,1,2
"11955","4496749","South Carolina","Jacksonville St.",28963,"Carlie Henderson","RF",3,1,1,0,0,0,0
"11956","4497725","Arizona","Long Beach St.",59980,"Carlie Scupin","1B",2,2,1,2,1,0,1
"11957","4496794","Arizona","North Texas",59980,"Carlie Scupin","1B",2,0,1,0,0,0,1
"11958","4497612","Arizona","Northern Colo.",59980,"Carlie Scupin","1B",3,0,0,0,0,0,0
"11959","4497019","Arizona","Lipscomb",59980,"Carlie Scupin","1B",3,1,1,2,1,0,0
"11960","4497099","Arizona","North Texas",59980,"Carlie Scupin","1B",3,1,1,2,1,0,0
"11961","4498397","Arizona","Arkansas",59980,"Carlie Scupin","1B",3,0,0,1,0,1,0
"11962","4498021","Arizona","Omaha",59980,"Carlie Scupin","1B",3,1,2,2,0,0,0
"11963","4496926","Siena","Bellarmine",68683,"Carlie Venables","SS",3,0,1,0,0,0,0
"11964","4497557","Siena","Saint Francis (PA)",68683,"Carlie Venables","SS",2,0,0,0,0,1,1
"11965","4498785","Siena","Le Moyne",68683,"Carlie Venables","SS",3,0,0,0,0,3,0
"11966","4497387","Siena","Charleston So.",68683,"Carlie Venables","SS",3,0,0,0,0,0,0
"11967","4497276","Siena","Bellarmine",68683,"Carlie Venables","SS",2,1,0,0,0,0,1
"11968","4496835","Notre Dame","South Alabama",35723,"Carlli Kloss","C",3,1,1,0,0,0,0
"11969","4492987","Notre Dame","Iowa",35723,"Carlli Kloss","C",2,2,2,0,0,0,1
"11970","4497160","Notre Dame","Utah",35723,"Carlli Kloss","C",3,0,2,1,0,0,0
"11971","4498804","Notre Dame","Mississippi St.",35723,"Carlli Kloss","C",3,1,2,0,0,0,0
"11972","4498459","DePaul","UT Arlington",1223,"Carly Alvers","3B",3,0,0,0,0,0,0
"11973","4497248","DePaul","Queens (NC)",1223,"Carly Alvers","3B",3,0,0,0,0,0,0
"11974","4497048","DePaul","UNCW",1223,"Carly Alvers","3B",3,0,0,0,0,0,0
"11975","4497552","DePaul","North Dakota St.",1223,"Carly Alvers","3B",3,1,1,1,1,0,0
"11976","4516232","Valdosta St.","West Florida",6016,"Carly Bogart","3B",3,0,2,1,0,0,0
"11977","4496847","Valdosta St.","Tampa",6016,"Carly Bogart","3B",3,0,0,0,0,1,0
"11978","4498099","Valdosta St.","AUM",6016,"Carly Bogart","3B",3,2,3,2,1,0,0
"11979","4512672","Valdosta St.","Flagler",6016,"Carly Bogart","3B",3,1,1,2,1,0,0
"11980","4498426","San Jose St.","Fordham",14607,"Carly Cummings","CF",3,0,1,1,0,0,0
"11981","5246116","Mount Olive","West Liberty",14696,"Carly Curcio","C",3,0,0,0,0,0,0
"11982","4496992","Neb.-Kearney","Western N.M.",16320,"Carly Dembowski","LF",3,0,0,0,0,0,0
"11983","4496727","Neb.-Kearney","Davis & Elkins",16320,"Carly Dembowski","LF",2,0,0,0,0,1,1
"11984","4496949","Neb.-Kearney","Hawaii Hilo",16320,"Carly Dembowski","RF",3,0,1,1,0,0,0
"11985","4497722","Neb.-Kearney","Southern Nazarene",16320,"Carly Dembowski","LF",2,0,1,0,0,0,1
"11986","4497856","Utah Tech","Pacific",19123,"Carly Eldredge","2B",3,0,2,2,0,0,0
"11987","4496903","Utah Tech","North Texas",19123,"Carly Eldredge","2B",2,0,0,0,0,1,1
"11988","4496905","Utah Tech","Northern Colo.",19123,"Carly Eldredge","2B",3,1,1,3,1,0,0
"11989","4498760","Utah Tech","Idaho St.",19123,"Carly Eldredge","2B",3,1,2,0,0,0,0
"11990","4497905","Sacred Heart","Ohio",36095,"Carly Koltko","1B",3,0,1,0,0,1,0
"11991","5246375","Gust. Adolphus","North Central (MN)",47887,"Carly Nelson","DH",3,1,2,2,0,0,0
"11992","4516271","Long Beach St.","Arizona",56114,"Carly Robbins","3B",3,0,1,1,0,0,0
"11993","4492880","Long Beach St.","Nebraska",56114,"Carly Robbins","3B/2B",3,0,1,0,0,0,0
"11994","4497518","Long Beach St.","Iowa St.",56114,"Carly Robbins","3B",2,0,0,0,0,0,1
"11995","4498636","Lake Erie","Lenoir-Rhyne",57452,"Carly Rowland","P",3,0,0,0,0,2,0
"11996","4498297","Lake Erie","North Georgia",57452,"Carly Rowland","P",3,0,0,0,0,1,0
"11997","4498026","Central Mich.","South Alabama",61928,"Carly Sleeman","DP",3,0,0,0,0,0,0
"11998","4497718","Fort Hays St.","Southern Nazarene",64629,"Carly Stuke","LF",1,1,0,0,0,0,2
"11999","4496952","Fort Hays St.","Midwestern St.",64629,"Carly Stuke","LF",2,0,1,1,0,0,1
"12000","4497714","Fort Hays St.","Okla. Baptist",64629,"Carly Stuke","LF",3,0,0,0,0,0,0
"12001","4497601","Fort Hays St.","Cameron",64629,"Carly Stuke","LF",3,0,0,0,0,0,0
"12002","4497983","Fort Hays St.","East Central",64629,"Carly Stuke","LF",2,1,1,3,0,0,1
"12003","4516320","Western Ore.","Chaminade",67674,"Carly Turpen","RF",3,0,0,0,0,0,0
"12004","4498334","Millersville","Bloomfield",68510,"Carly Vaughan","3B/CF",1,1,1,0,0,0,2
"12005","4512404","UT Martin","Brescia",69887,"Carly Ward","CF/LF",2,2,1,0,0,0,1
"12006","4496975","Central Mo.","Ill. Springfield",73575,"Carly Youngblood","2B",3,1,1,1,1,2,0
"12007","4497859","Central Mo.","Southeastern Okla.",73575,"Carly Youngblood","2B",2,1,1,0,0,0,1
"12008","4496839","Tennessee Tech","Norfolk St.",5058,"Carmen Betts","3B",3,1,1,1,0,0,0
"12009","4498320","Hampton","Wagner",6237,"Carmynn Bonner","RF",2,2,1,0,0,0,1
"12010","4496871","Hampton","Western Caro.",6237,"Carmynn Bonner","DP",3,0,0,0,0,1,0
"12011","4497203","Hampton","Mississippi Val.",6237,"Carmynn Bonner","RF",3,2,2,1,0,0,0
"12012","4497886","Tuskegee","Lincoln (PA)",57269,"Carole Ross","SS",2,0,0,1,0,0,1
"12013","5246926","Tuskegee","Alabama St.",57269,"Carole Ross","SS",2,0,0,0,0,0,1
"12014","4498237","Tuskegee","Virginia St.",57269,"Carole Ross","SS",3,0,0,0,0,1,0
"12015","5246926","Tuskegee","Alabama St.",57269,"Carole Ross","SS",2,0,0,0,0,0,1
"12016","4496856","Colorado St.","Pacific",8404,"Carolina Buffaloe","C",1,1,0,0,0,1,2
"12017","4498041","Cal Poly","Santa Clara",1055,"Caroline Allman","DH",3,0,1,1,0,1,0
"12018","4496900","Saint Leo","Wingate",3691,"Caroline Barwick","LF",3,1,1,0,0,0,0
"12019","4498455","Georgia St.","Butler",8031,"Caroline Brownlee","LF",2,0,1,0,0,1,1
"12020","4497210","Georgia St.","Seattle U",8031,"Caroline Brownlee","DH",3,0,0,0,0,1,0
"12021","4497760","Georgia St.","Belmont",8031,"Caroline Brownlee","DP",3,0,0,0,0,0,0
"12022","4497761","Georgia St.","South Dakota",8031,"Caroline Brownlee","LF",3,0,2,0,0,0,0
"12023","4497211","Georgia St.","Howard",8031,"Caroline Brownlee","DH",3,1,1,0,0,0,0
"12024","4497885","Tuskegee","Claflin",11956,"Caroline Clark","P",3,2,2,1,0,0,0
"12025","4497563","Tuskegee","Georgia College",11956,"Caroline Clark","DH/P",3,0,0,1,0,0,0
"12026","5246926","Tuskegee","Alabama St.",11956,"Caroline Clark","DH",3,0,1,2,0,0,0
"12027","5246926","Tuskegee","Alabama St.",11956,"Caroline Clark","DH",3,0,1,2,0,0,0
"12028","4498748","Sacramento St.","Fresno St.",19896,"Caroline Evans","P/1B",2,0,0,0,0,0,1
"12029","4497899","Sacramento St.","North Dakota",19896,"Caroline Evans","1B",3,0,0,0,0,1,0
"12030","4492886","Sacramento St.","Nebraska",19896,"Caroline Evans","1B",3,1,0,0,0,0,0
"12031","4497306","Sacramento St.","Middle Tenn.",19896,"Caroline Evans","1B",2,0,1,0,0,0,1
"12032","4498106","Barry","Embry-Riddle (FL)",20845,"Caroline Figueroa","DP",3,0,2,1,0,0,0
"12033","4516168","Barry","Colo. Sch. of Mines",20845,"Caroline Figueroa","1B",2,0,0,0,0,0,1
"12034","4512957","Barry","Embry-Riddle (FL)",20845,"Caroline Figueroa","1B",3,0,0,0,0,0,0
"12035","4497569","Barry","Colo. Sch. of Mines",20845,"Caroline Figueroa","DH",2,1,0,0,0,0,1
"12036","4497642","Barry","East Stroudsburg",20845,"Caroline Figueroa","1B",3,0,1,1,0,0,0
"12037","4497803","Seton Hall","Louisville",30134,"Caroline Hobbes","2B",3,0,1,0,0,1,0
"12038","4492752","Seton Hall","Michigan",30134,"Caroline Hobbes","2B",3,0,2,0,0,0,0
"12039","4498330","Bridgewater (VA)","Pfeiffer",40995,"Caroline Malandra","2B",3,1,0,0,0,1,0
"12040","4516329","Georgia College","Southern Wesleyan",52868,"Caroline Pollock","RF",3,0,0,0,0,2,0
"12041","4497600","Kennesaw St.","Creighton",61179,"Caroline Shumeyko","3B",3,0,0,0,0,1,0
"12042","4496933","Wichita St.","SFA",65334,"Caroline Tallent","1B",2,0,0,0,0,0,1
"12043","4498594","Centre","LaGrange",67870,"Caroline Unruh","2B",3,0,0,0,0,1,0
"12044","4514115","Centre","Huntingdon",67870,"Caroline Unruh","2B",3,0,0,0,0,1,0
"12045","4498781","Oklahoma St.","Washington",69860,"Caroline Wang","RF",3,0,0,0,0,2,0
"12046","5247294","Oklahoma St.","Stetson",69860,"Caroline Wang","RF",2,1,1,3,1,0,1
"12047","5246383","Oklahoma St.","Florida",69860,"Caroline Wang","C",3,0,0,0,0,0,0
"12048","4498800","Oklahoma St.","South Fla.",69860,"Caroline Wang","C",3,1,1,0,0,1,0
"12049","4514113","Tampa","Lynn",70206,"Caroline Watson","C",3,0,1,0,0,0,0
"12050","5246116","West Liberty","Mount Olive",72851,"Caroline Woody","2B",3,0,0,0,0,1,0
"12051","4498341","Southern Miss.","Missouri St.",72928,"Caroline Worrell","LF",3,0,0,0,0,1,0
"12052","4498066","Georgia St.","Belmont",15772,"Carolyn Deady","C",3,0,2,0,0,0,0
"12053","4498065","Georgia St.","Butler",15772,"Carolyn Deady","C",3,1,2,2,1,0,0
"12054","4498455","Georgia St.","Butler",15772,"Carolyn Deady","C",2,0,0,0,0,2,1
"12055","4497211","Georgia St.","Howard",15772,"Carolyn Deady","C",3,1,1,1,0,0,0
"12056","4498723","Georgia St.","Georgia Tech",15772,"Carolyn Deady","C",2,1,1,1,0,0,1
"12057","4497761","Georgia St.","South Dakota",15772,"Carolyn Deady","C",3,0,0,0,0,0,0
"12058","4498572","Mo. Southern St.","Southeastern Okla.",66593,"Carsen Tinkler","1B/PR",3,1,0,0,0,2,0
"12059","4497238","Texas Tech","Charlotte",2006,"Carson Armijo","DP",2,0,0,0,0,0,1
"12060","4497092","Texas Tech","Florida St.",2006,"Carson Armijo","DP",3,0,1,2,0,1,0
"12061","4497530","Texas Tech","Charlotte",2006,"Carson Armijo","DP/RF",3,0,0,0,0,1,0
"12062","4498609","Texas Tech","Texas St.",2006,"Carson Armijo","RF",3,0,0,0,0,0,0
"12063","4497065","Anderson (SC)","Benedict",30137,"Carson Hobbs","DH/1B",2,3,1,3,1,0,1
"12064","4497704","Anderson (SC)","Augusta",30137,"Carson Hobbs","DP",3,0,1,1,0,0,0
"12065","4496756","Anderson (SC)","Southern Wesleyan",30137,"Carson Hobbs","DH",2,1,1,0,0,1,1
"12066","4498670","Anderson (SC)","UNC Pembroke",30137,"Carson Hobbs","P",3,0,0,0,0,0,0
"12067","4497638","USC Upstate","South Carolina St.",60623,"Carson Shaw","DP",3,0,2,2,0,0,0
"12068","4498214","USC Upstate","Mount St. Mary's",60623,"Carson Shaw","DP",2,0,0,1,0,0,1
"12069","4496797","USC Upstate","Toledo",60623,"Carson Shaw","1B/DP",3,0,0,0,0,0,0
"12070","4498263","USC Upstate","Le Moyne",60623,"Carson Shaw","DP",3,1,3,3,1,0,0
"12071","4497387","Charleston So.","Siena",58619,"Carsten Sandveg","SS",3,0,1,1,0,1,0
"12072","4497602","Charleston So.","Bellarmine",58619,"Carsten Sandveg","SS",3,1,2,0,0,0,0
"12073","4497973","Charleston So.","St. John's (NY)",58619,"Carsten Sandveg","SS",2,1,1,1,1,0,1
"12074","4497807","North Carolina","UCF",62496,"Carsyn Snead","CF",3,1,1,0,0,0,0
"12075","4497404","North Carolina","Winthrop",62496,"Carsyn Snead","CF",3,0,1,0,0,0,0
"12076","4498751","North Carolina","UNC Greensboro",62496,"Carsyn Snead","CF",2,0,1,1,0,0,1
"12077","4498729","Angelo St.","Tex. Permian Basin",62124,"Carter Smith","LF",3,1,2,1,0,0,0
"12078","4512676","Angelo St.","Tex. Permian Basin",62124,"Carter Smith","LF",3,1,1,1,0,0,0
"12079","4498114","Angelo St.","Midwestern St.",62124,"Carter Smith","LF",3,0,1,1,0,0,0
"12080","4512965","Angelo St.","Midwestern St.",62124,"Carter Smith","LF",3,2,2,1,0,0,0
"12081","4498679","Angelo St.","Tex. Permian Basin",62124,"Carter Smith","LF",2,2,1,0,0,0,1
"12082","4496780","Angelo St.","Regis (CO)",62124,"Carter Smith","LF",3,0,1,0,0,0,0
"12083","4497763","Angelo St.","Midwestern St.",62124,"Carter Smith","LF",2,0,0,1,0,0,1
"12084","4498058","CSUN","Pacific",47183,"Carys Murakami","2B",3,0,1,1,0,0,0
"12085","4498043","ULM","Lindenwood",52639,"Carys Platt","RF",3,0,0,0,0,1,0
"12086","4498756","ULM","Northwestern St.",52639,"Carys Platt","CF",3,3,2,1,0,0,0
"12087","4493234","ULM","Alcorn",52639,"Carys Platt","RF",2,2,0,0,0,0,1
"12088","4497736","ULM","Lindenwood",52639,"Carys Platt","RF",3,1,0,0,0,1,0
"12089","4498444","ULM","Lindenwood",52639,"Carys Platt","CF",1,1,1,2,0,0,2
"12090","4497249","ULM","UT Arlington",52639,"Carys Platt","RF",2,0,2,0,0,0,1
"12091","4497538","ULM","North Dakota",52639,"Carys Platt","RF",3,1,2,0,0,1,0
"12092","4498592","Cal Lutheran","Mt. St. Joseph",18913,"Casey Edwards","1B",3,0,2,1,0,0,0
"12093","4497665","FIU","Louisville",24697,"Casey Goguts","DP",3,0,1,0,0,1,0
"12094","4497672","FIU","North Florida",24697,"Casey Goguts","1B",3,0,1,0,0,1,0
"12095","4497114","FIU","Stony Brook",24697,"Casey Goguts","C",3,1,2,4,1,0,0
"12096","4497201","FIU","Southeast Mo. St.",24697,"Casey Goguts","DP",3,0,0,0,0,0,0
"12097","4472987","FIU","Ohio St.",24697,"Casey Goguts","DP",3,0,0,0,0,3,0
"12098","4498106","Barry","Embry-Riddle (FL)",38146,"Cassandra Lee","LF",3,1,0,0,0,0,0
"12099","4497747","Barry","Embry-Riddle (FL)",38146,"Cassandra Lee","LF",2,2,1,0,0,0,1
"12100","4512957","Barry","Embry-Riddle (FL)",38146,"Cassandra Lee","LF",2,0,0,0,0,0,1
"12101","4496985","Barry","Chadron St.",38146,"Cassandra Lee","LF",3,0,0,0,0,0,0
"12102","4497569","Barry","Colo. Sch. of Mines",38146,"Cassandra Lee","LF",3,1,3,0,0,0,0
"12103","4512383","Salem (NC)","Livingstone",45126,"Cassandra Miller","1B",2,0,0,0,0,1,1
"12104","4498669","Salem (NC)","Livingstone",45126,"Cassandra Miller","P",2,1,1,1,0,0,1
"12105","4512383","Salem (NC)","Livingstone",45126,"Cassandra Miller","1B",2,0,0,0,0,1,1
"12106","5020511","Radford","Bucknell",3208,"Cassi Barbato","2B",3,1,2,1,0,1,0
"12107","4497585","Radford","Ga. Southern",3208,"Cassi Barbato","2B",3,0,1,0,0,0,0
"12108","5020510","Radford","Bucknell",3208,"Cassi Barbato","2B",3,0,0,0,0,0,0
"12109","4496963","Radford","Merrimack",3208,"Cassi Barbato","2B",3,1,3,2,0,0,0
"12110","4497281","Radford","Massachusetts",3208,"Cassi Barbato","2B",3,0,1,0,0,0,0
"12111","5246843","UT Tyler","Cameron",47011,"Cassidi Mullen","RF",3,0,1,0,0,0,0
"12112","4497980","UT Tyler","West Tex. A&M",47011,"Cassidi Mullen","RF",3,2,3,0,0,0,0
"12113","4516153","UT Tyler","West Tex. A&M",47011,"Cassidi Mullen","RF",3,0,0,0,0,1,0
"12114","4498737","UT Tyler","Cameron",47011,"Cassidi Mullen","RF",2,1,0,0,0,0,1
"12115","4498293","UT Tyler","West Tex. A&M",47011,"Cassidi Mullen","RF",3,1,1,0,0,1,0
"12116","4498110","Simon Fraser","Dominican (CA)",452,"Cassidy Affeldt","3B",3,0,1,1,0,0,0
"12117","4498702","Simon Fraser","Stanislaus St.",452,"Cassidy Affeldt","3B",3,0,1,1,0,0,0
"12118","4497748","Troy","Gardner-Webb",6157,"Cassidy Boltz","DP",3,0,1,1,0,1,0
"12119","4498475","Western Mich.","Tennessee St.",7267,"Cassidy Brendtke","3B/PH",2,0,0,0,0,1,1
"12120","4498203","Western Mich.","UT Martin",7267,"Cassidy Brendtke","3B",3,0,1,1,0,0,0
"12121","4496783","Western Mich.","UTEP",7267,"Cassidy Brendtke","3B",3,0,0,0,0,0,0
"12122","4497090","Western Mich.","UTEP",7267,"Cassidy Brendtke","3B",3,0,1,1,0,NA,0
"12123","4497429","Western Mich.","Monmouth",7267,"Cassidy Brendtke","2B/3B",3,0,0,0,0,0,0
"12124","4498558","St. Thomas (MN)","Virginia",9930,"Cassidy Carby","3B",3,0,0,0,0,3,0
"12125","4497075","St. Thomas (MN)","Grand Canyon",9930,"Cassidy Carby","3B",3,1,1,3,1,0,0
"12126","4496901","St. Thomas (MN)","Boise St.",9930,"Cassidy Carby","3B",3,0,1,1,0,0,0
"12127","4516168","Colo. Sch. of Mines","Barry",11797,"Cassidy Chvatal","RF",3,0,0,0,0,2,0
"12128","4497569","Colo. Sch. of Mines","Barry",11797,"Cassidy Chvatal","RF",3,0,0,0,0,2,0
"12129","4498107","Colo. Sch. of Mines","Chadron St.",11797,"Cassidy Chvatal","RF",3,1,0,0,0,1,0
"12130","4515135","Colo. Sch. of Mines","Chadron St.",11797,"Cassidy Chvatal","RF",3,0,1,1,0,2,0
"12131","4496806","Colo. Sch. of Mines","Palm Beach Atl.",11797,"Cassidy Chvatal","RF",2,1,1,0,0,0,1
"12132","4516167","Flagler","Converse",14453,"Cassidy Crump","2B",3,0,1,1,0,0,0
"12133","4498311","Flagler","Young Harris",14453,"Cassidy Crump","2B",2,0,0,0,0,0,1
"12134","4498725","Flagler","Valdosta St.",14453,"Cassidy Crump","2B",2,1,1,2,1,0,1
"12135","4498260","Flagler","Wingate",14453,"Cassidy Crump","2B",1,1,1,0,0,0,2
"12136","4497160","Notre Dame","Utah",26125,"Cassidy Grimm","3B",3,0,1,0,0,0,0
"12137","4496835","Notre Dame","South Alabama",26125,"Cassidy Grimm","3B",3,0,0,0,0,1,0
"12138","4496834","Notre Dame","Central Ark.",26125,"Cassidy Grimm","3B",3,1,2,1,0,0,0
"12139","4497494","Notre Dame","Liberty",26125,"Cassidy Grimm","3B",3,1,1,1,0,0,0
"12140","4497846","Notre Dame","Samford",26125,"Cassidy Grimm","3B",1,1,1,2,0,0,2
"12141","4496822","Southern Ark.","Wayne St. (NE)",38014,"Cassidy Lear","SS",3,0,1,1,0,0,0
"12142","4497984","Okla. Baptist","Washburn",46654,"Cassidy Morrow","1B",2,0,0,0,0,2,1
"12143","4498509","Okla. Baptist","Central Mo.",46654,"Cassidy Morrow","LF/1B",3,0,0,0,0,1,0
"12144","4496849","Okla. Baptist","Pittsburg St.",46654,"Cassidy Morrow","1B",2,0,0,0,0,0,1
"12145","4497107","Okla. Baptist","Okla. Christian",46654,"Cassidy Morrow","1B",2,0,1,0,0,1,1
"12146","4497714","Okla. Baptist","Fort Hays St.",46654,"Cassidy Morrow","1B",2,0,1,2,0,0,1
"12147","4497111","Newberry","Erskine",52116,"Cassidy Phelps","DP",2,1,0,0,0,1,1
"12148","4497659","Newberry","Lander",52116,"Cassidy Phelps","DP",3,0,3,0,0,0,0
"12149","4516226","Newberry","Lander",52116,"Cassidy Phelps","DP/PH",1,0,0,0,0,0,2
"12150","4497637","UNCW","Furman",55070,"Cassidy Relay","LF",2,0,1,0,0,0,1
"12151","4497965","Ashland","McKendree",60478,"Cassidy Shaffer","DP/P",3,0,0,0,0,1,0
"12152","4497159","St. John's (NY)","South Alabama",64330,"Cassidy Stouffer","2B",3,0,1,0,0,1,0
"12153","4496833","St. John's (NY)","Kansas",64330,"Cassidy Stouffer","2B",3,0,1,0,0,2,0
"12154","4498416","St. John's (NY)","Charleston So.",64330,"Cassidy Stouffer","2B",3,0,1,0,0,0,0
"12155","4497973","St. John's (NY)","Charleston So.",64330,"Cassidy Stouffer","2B",3,0,3,1,0,0,0
"12156","4498490","St. John's (NY)","UMass Lowell",64330,"Cassidy Stouffer","2B",3,0,1,2,0,0,0
"12157","4497409","Lenoir-Rhyne","Georgia College",69607,"Cassidy Wall","RF",3,1,1,1,1,1,0
"12158","4498653","Lenoir-Rhyne","North Georgia",69607,"Cassidy Wall","RF",2,0,0,0,0,0,1
"12159","4498636","Lenoir-Rhyne","Lake Erie",69607,"Cassidy Wall","RF",3,0,0,0,0,0,0
"12160","4497894","Long Beach St.","Omaha",9576,"Cassie Camou","1B",3,0,0,0,0,1,0
"12161","4497893","Long Beach St.","Arkansas",9576,"Cassie Camou","1B",3,0,0,0,0,0,0
"12162","4498667","North Dakota","New Mexico St.",10669,"Cassie Castaneda","C",2,0,0,0,0,0,1
"12163","4498759","North Dakota","Houston Christian",10669,"Cassie Castaneda","C",3,0,0,0,0,0,0
"12164","4498461","North Dakota","UTEP",10669,"Cassie Castaneda","C",3,0,1,0,0,0,0
"12165","4516339","North Dakota","Sacramento St.",10669,"Cassie Castaneda","C",3,1,1,0,0,0,0
"12166","4497538","North Dakota","ULM",10669,"Cassie Castaneda","C",3,0,1,0,0,0,0
"12167","4497899","North Dakota","Sacramento St.",10669,"Cassie Castaneda","C",2,0,1,0,0,0,1
"12168","4497255","North Dakota","Eastern Ill.",10669,"Cassie Castaneda","C",3,0,0,0,0,1,0
"12169","4516260","Wheeling","Indiana (PA)",20760,"Cassie Feyh","2B",3,1,1,1,0,0,0
"12170","4497703","Wheeling","Indiana (PA)",20760,"Cassie Feyh","DP",3,1,2,1,0,0,0
"12171","4512397","Wheeling","Seton Hill",20760,"Cassie Feyh","2B",3,1,3,0,0,0,0
"12172","4472930","Minnesota","UC Santa Barbara",39001,"Cassie Lindmark","C",3,0,1,0,0,1,0
"12173","4497104","USC Upstate","Towson",48659,"Cassie Norris","1B",3,0,0,1,0,1,0
"12174","4496798","USC Upstate","Loyola Chicago",48659,"Cassie Norris","1B",3,1,2,1,1,0,0
"12175","4498214","USC Upstate","Mount St. Mary's",48659,"Cassie Norris","1B",2,1,0,1,0,0,1
"12176","4498263","USC Upstate","Le Moyne",48659,"Cassie Norris","1B",3,0,0,0,0,0,0
"12177","4498784","Wis.-Parkside","MSU Moorhead",57909,"Cassie Rutledge","LF",3,1,1,2,1,1,0
"12178","4498222","Wis.-Parkside","Thomas More",57909,"Cassie Rutledge","LF",3,0,2,1,0,1,0
"12179","4498601","Wis.-Parkside","Tiffin",57909,"Cassie Rutledge","LF",3,1,1,0,0,1,0
"12180","4498403","Wis.-Parkside","McKendree",57909,"Cassie Rutledge","LF",2,0,0,0,0,0,1
"12181","4498229","Rhode Island","Saint Francis (PA)",65092,"Cassie Swenson","SS",3,0,1,0,0,0,0
"12182","4498666","Rhode Island","Gardner-Webb",65092,"Cassie Swenson","SS",3,0,2,0,0,0,0
"12183","4498318","Rhode Island","Wofford",65092,"Cassie Swenson","SS",3,0,3,1,0,0,0
"12184","4516215","St. Andrews","Belmont Abbey",4796,"Cat Berger","RF",3,2,2,1,0,0,0
"12185","4496831","Butler","Omaha",38318,"Cate Lehner","RF",3,0,2,0,0,1,0
"12186","4497491","Butler","NIU",38318,"Cate Lehner","RF",3,0,0,0,0,0,0
"12187","4496773","Butler","UNI",38318,"Cate Lehner","RF",3,0,2,0,0,1,0
"12188","4498328","Lincoln (PA)","Clark Atlanta",39167,"Cate Liskey","LF",3,0,1,0,0,1,0
"12189","4498156","Alabama A&M","UMES",29617,"Catherine Hickey","P/PH",3,1,1,0,0,0,0
"12190","4496805","Centenary (LA)","Millsaps",64196,"Catherine Stokes","2B",3,0,2,0,0,0,0
"12191","4496826","Fort Lewis","Tex. A&M-Kingsville",56550,"Catheryn Rodman","RF",3,1,1,1,0,0,0
"12192","4515802","Fort Lewis","Colorado Mesa",56550,"Catheryn Rodman","DH",3,1,2,0,0,0,0
"12193","4496827","Fort Lewis","Eastern N.M.",56550,"Catheryn Rodman","RF",3,0,0,0,0,1,0
"12194","4498593","Fort Lewis","Colorado Mesa",56550,"Catheryn Rodman","DH",3,0,0,0,0,2,0
"12195","4497845","UTSA","Nicholls",38618,"Caton Letbetter","2B",2,0,0,0,0,0,1
