"","team_id","player_id","rank","player","opp_avg"
"1",391,15550,1,"Courtney Coppersmith",0.105
"2",651,15787,2,"Georgina Corrick",0.121
"3",522,3158,3,"Jordyn Bahl",0.139
"4",370,60352,4,"Jenna Perez",0.14
"5",521,49765,5,"Kelly Maxwell",0.144
"6",464,52429,6,"Kamryn Meyer",0.146
"7",391,49603,7,"Kya Matter",0.149
"8",649,41879,8,"Tori Kniesche",0.15
"9",671,43443,9,"Kandra Lamb",0.151
"10",363,3053,10,"Sydney Backstrom",0.156
"11",128,48145,11,"Gianna Mancha",0.158
"12",418,75242,12,"Alex Storako",0.162
"13",742,66090,13,"Keely Rochard",0.166
"14",646,43227,13,"Olivia Lackie",0.166
"15",454,38109,15,"Hannah James",0.167
"16",683,6941,16,"Dawn Bodrug",0.168
"17",460,84701,17,"Emily Winstead",0.169
"18",71,29606,17,"Payton Gottshall",0.169
"19",703,20333,19,"Hailey Dolcini",0.173
"20",661,56335,20,"Josie Newman",0.174
"21",355,41437,21,"Emily Kirby",0.175
"22",235,18823,22,"Lexie Delbrey",0.176
"23",37,60226,22,"Maddie Penta",0.176
"24",554,44157,24,"Alexis Laudenslager",0.177
"25",110,2930,24,"Holly Azevedo",0.177
"26",87,65136,24,"Karli Ricketts",0.177
"27",110,23592,24,"Megan Faraimo",0.177
"28",716,38969,28,"Leanna Johnson",0.178
"29",1320,30162,29,"Jenna Greene",0.179
"30",774,26813,29,"Reily Galloway",0.179
"31",509,84048,31,"Danielle Williams",0.18
"32",10411,36324,31,"Hannah Houge",0.18
"33",742,44939,33,"Emma Lemley",0.181
"34",600,80571,33,"Grace Vesco",0.181
"35",112,12742,33,"Jada Cecil",0.181
"36",310,86379,33,"Kara Zazzaro",0.181
"37",654,66812,37,"Rachel Rook",0.182
"38",671,43661,38,"Sam Landry",0.183
"39",175,31014,39,"Kelsey Gumm",0.184
"40",115,72785,40,"Isabella Smith",0.185
"41",87,29903,41,"Alyssa Graves",0.186
"42",97,75989,42,"Myka Sutherlin",0.187
"43",99,25569,42,"Samantha Fowler",0.187
"44",108,9170,44,"Kenedi Brown",0.188
"45",234,68475,45,"Kathryn Sandercock",0.189
"46",626,3500,46,"Maggie Balint",0.19
"47",8,25535,46,"Montana Fouts",0.19
"48",234,82232,48,"Danielle Watson",0.192
"49",465,8515,48,"Jenny Bressler",0.192
"50",30136,83172,50,"Amanda Weyh",0.193
"51",172,61662,50,"Brooke Plonka",0.193
"52",331,44507,50,"Jessica Lebeau",0.193
"53",30136,22979,50,"Marina Esparza",0.193
"54",674,42627,50,"Regan Krause",0.193
"55",51,6193,55,"Aliyah Binford",0.194
"56",446,37124,55,"Anaya Hunte",0.194
"57",111,34796,55,"Chrys Hildebrand",0.194
"58",2711,2242,55,"Halle Arends",0.194
"59",68,2811,55,"Lizzy Avery",0.194
"60",528,49940,55,"Mariah Mazon",0.194
"61",116,28202,55,"Megan Giese",0.194
"62",539,59420,62,"Bailey Parshall",0.195
"63",193,85474,62,"Jala Wright",0.195
"64",508,36051,62,"Sage Hoover",0.195
"65",301,71664,65,"Sydney Sickels",0.196
"66",255,55994,66,"Blake Neleman",0.197
"67",699,27792,66,"Jazmine Gendorf",0.197
"68",1320,34525,66,"Morgan Hess",0.197
"69",550,30333,66,"Olivia Grey",0.197
"70",434,82505,70,"Jordan Weber",0.198
"71",388,56175,71,"Sydney Nester",0.199
"72",671,69700,72,"Meghan Schorman",0.2
"73",513,35749,73,"Alexis Holloway",0.201
"74",222,68995,74,"Alayna Savaglio",0.202
"75",695,30586,75,"Alexis Groet",0.203
"76",416,52801,75,"Ashley Miller",0.203
"77",554,6582,77,"Ali Blanchard",0.204
"78",2,35782,77,"Sidney Holman-mansell",0.204
"79",639,66688,79,"Adriana Romano",0.205
"80",670,55071,79,"Jessica Mullins",0.205
"81",2699,9525,79,"Madison Bryant",0.205
"82",493,80135,79,"Paige Vargas",0.205
"83",402,79785,83,"Ashley Vallejo",0.206
"84",610,21779,83,"Sofia Earle",0.206
"85",66,12638,83,"Taylor Caudill",0.206
"86",674,80292,86,"Alana Vawter",0.207
"87",414,80709,86,"Courtney Vierstra",0.207
"88",14927,75899,86,"Emma Summers",0.207
"89",694,22053,86,"Erin Edmoundson",0.207
"90",115,3817,86,"Georgeanna Barefoot",0.207
"91",676,83757,86,"Kassidy Wilbur",0.207
"92",368,83433,86,"Ryley White",0.207
"93",649,28592,93,"Grace Glanzer",0.208
"94",504,58735,93,"Kailyn Packard",0.208
"95",459,70138,93,"Morgan Scott",0.208
"96",193,74097,93,"Peyton St george",0.208
"97",693,59406,97,"Brooke Parrott",0.209
"98",147,77620,97,"Millie Thompson",0.209
"99",199,44517,99,"Alyssa Leblanc",0.21
"100",228,4721,99,"Cris'deona Beasley",0.21
"101",257,40862,99,"Madison Kerpics",0.21
"102",176,44825,99,"Sarah Lehman",0.21
