"","team_id","player_id","rank","player","so"
"1",790,59768,1,"Liz Pautz",361
"2",74,9932,2,"Katie Burawski",349
"3",30180,54148,3,"Andrea Morales",317
"4",383,81883,4,"Mackenzie Ward",314
"5",1170,63375,5,"Lauren Rakes",290
"6",3,34619,5,"Lindsey Hibbs",290
"7",734,65012,7,"Samantha Richards",289
"8",2814,28496,8,"Jaycee Ginter",287
"9",30202,39339,9,"Kayleigh Jones",278
"10",1057,5910,10,"Kristina Bettis",263
"11",309,72866,11,"Kenzee Smith",244
"12",1348,18921,12,"Carissa Della vecchia",232
"13",95,43981,13,"Brooke Larsen",220
"14",1266,1737,14,"Meghan Anderson",218
"15",533,27072,15,"Gisselle Garcia",217
"16",1176,26198,16,"Emma Frost",213
"17",1098,8431,17,"Holly Brehm",209
"18",1438,1498,18,"Makenzie Amend",208
"19",13028,49767,19,"Laken Maxwell",207
"20",1274,7358,20,"Sidney Booth",202
"21",427,20158,21,"Lauren Dixon",196
"22",1245,41132,22,"Hannah Killough",190
"23",92,57792,23,"Alyssa Olague",189
"24",65,73617,24,"Callie Sowers",185
"25",159,15577,24,"Hannah rose Corbin",185
"26",1079,19062,26,"Megan Demler",183
"27",1371,81709,27,"Amberlyn Walsworth",182
"28",30221,54964,27,"Ellie Muilenburg",182
"29",9630,36705,29,"Hannah Hudson",178
"30",9013,63252,29,"Sydney Rader",178
"31",262,4755,31,"Hannah Beatus",177
"32",9004,28325,32,"Mikayla Gilgert",176
"33",591,19238,33,"Emily Depew",171
"34",3,25182,34,"Claire Fon",169
"35",510,25751,35,"Shayna Frank",168
"36",593,34668,36,"Haile Hicks",167
"37",49,4025,36,"Maci Barnhart",167
"38",8965,32650,36,"Taia Harris",167
"39",197,86347,39,"Katie Zaun",166
"40",1072,37569,40,"Kaley Ingle",163
"41",30220,2756,40,"Paige Austin",163
"42",598,39693,40,"Trinity Junker",163
"43",11276,61058,43,"Lakyn Phillips",162
"44",280,67685,44,"Joni Russell",160
"45",1460,31029,45,"Kylee Gunkle",157
"46",1403,23936,46,"Claire Feldkamp",155
"47",568,32470,46,"Kylie Harpman",155
"48",1438,59558,48,"Annie Paterson",154
"49",1013,4476,48,"Danielle Bauer",154
"50",339,3179,50,"Bridget Bailey",153
"51",30063,67854,50,"Morgan Ryan",153
"52",1328,56284,52,"Anna Newcomer",152
"53",1126,64487,52,"Ashley Remington",152
"54",584,85374,52,"Ashley Worrell",152
"55",9680,14817,55,"Kelsi Collins",148
"56",643,1702,56,"Kelsi Anderson",146
"57",206,44783,57,"Brook Leger",143
"58",9081,57980,57,"Bryanna Olson",143
"59",2746,31891,57,"Grace Hammer",143
"60",30119,46257,57,"Sydney Long",143
"61",12830,68811,61,"Emily Sappington",142
"62",30177,79688,62,"Maxine Valdez",140
"63",947,44053,62,"Shannon Lasey",140
"64",407,5478,64,"Alexi Benson",138
"65",130,44400,64,"Kyleigh Lay",138
"66",11403,31800,66,"Alexis Hamilton",136
"67",13302,62264,66,"Megan Powell",136
"68",9011,22173,66,"Savanah Egger",136
"69",30177,25715,69,"Taylor Franco",135
"70",41,22401,70,"Amber Elliott",134
"71",1376,81906,70,"Sydney Ward",134
"72",30138,62976,72,"Ellie Quaethem",133
"73",1085,18124,72,"Rachel Davis",133
"74",30193,22115,74,"Maddie Edwards",132
"75",9754,16481,75,"Braelyne Crenshaw",130
"76",11740,76158,75,"Kelsey Sweatt",130
"77",30202,85993,77,"Aspen Younce",129
"78",30152,66730,77,"Jennifer Romero",129
"79",30118,40617,77,"Shelby Keltner",129
"80",767,81061,80,"Heidi Vortherms",127
"81",1170,4962,80,"Morgan Beeler",127
"82",984,26845,80,"Taylor Galyean",127
"83",436,69135,83,"Annie Scaramuzzi",126
"84",30002,70534,83,"Ashlan Sensing",126
"85",9630,57520,85,"Abigail O'shields",125
"86",1334,44478,85,"Mckenna Leamon",125
"87",30058,12943,87,"Bre'zhay Chambers",124
"88",437,30157,87,"Courtney Greene",124
"89",1376,61739,87,"Kiana Pogroszewski",124
"90",1028,4472,90,"Caitlyn Bauer",123
"91",1371,47869,90,"Cheyenne Mahy",123
"92",1462,39835,90,"Sydney Kale",123
"93",30028,28837,90,"Tatum Goff",123
"94",92,83703,94,"Ashley Wies",122
"95",216,458,94,"Avery Adkins",122
"96",658,60613,94,"Jessica Perucki",122
"97",636,48631,97,"Syhia Marks",120
"98",9012,43243,98,"Bailey Lacy",119
"99",537,71208,98,"Kinsley Sheppard",119
"100",30050,46249,100,"Payton Long",118
