"","team_id","player_id","rank","player","era"
"1",651,15787,1,"Georgina Corrick",0.518
"2",391,15550,2,"Courtney Coppersmith",0.789
"3",30136,83172,3,"Amanda Weyh",0.939
"4",522,3158,4,"Jordyn Bahl",1.01
"5",391,49603,5,"Kya Matter",1.028
"6",464,52429,6,"Kamryn Meyer",1.139
"7",454,38109,7,"Hannah James",1.171
"8",521,49765,8,"Kelly Maxwell",1.285
"9",454,80320,9,"Jenna Veber",1.294
"10",30136,22979,10,"Marina Esparza",1.42
"11",68,6869,11,"Allison Boaz",1.449
"12",234,68475,12,"Kathryn Sandercock",1.474
"13",649,41879,13,"Tori Kniesche",1.482
"14",2711,14077,14,"Morgan Clausen",1.496
"15",370,60352,15,"Jenna Perez",1.511
"16",669,19721,16,"Steffany Dickerson",1.513
"17",77,53534,17,"Autumn Moffat-korth",1.519
"18",128,48145,18,"Gianna Mancha",1.607
"19",147,77620,19,"Millie Thompson",1.634
"20",742,66090,20,"Keely Rochard",1.647
"21",10411,40519,21,"Alyssa Kelly",1.655
"22",110,2930,22,"Holly Azevedo",1.674
"23",465,8515,22,"Jenny Bressler",1.674
"24",528,49940,22,"Mariah Mazon",1.674
"25",363,3053,25,"Sydney Backstrom",1.697
"26",37,60226,26,"Maddie Penta",1.699
"27",10411,36324,27,"Hannah Houge",1.7
"28",1320,34525,28,"Morgan Hess",1.71
"29",539,59420,29,"Bailey Parshall",1.711
"30",71,29606,29,"Payton Gottshall",1.711
"31",368,83433,31,"Ryley White",1.737
"32",504,58735,32,"Kailyn Packard",1.745
"33",418,75242,33,"Alex Storako",1.751
"34",115,3817,34,"Georgeanna Barefoot",1.765
"35",772,57169,35,"Shelby Nunn",1.778
"36",108,9170,36,"Kenedi Brown",1.788
"37",674,42627,37,"Regan Krause",1.795
"38",147,10803,38,"Valerie Cagle",1.797
"39",670,55071,39,"Jessica Mullins",1.814
"40",416,52801,40,"Ashley Miller",1.826
"41",661,29312,41,"Allie Goodin",1.839
"42",528,31360,42,"Sarah Haendiges",1.845
"43",649,28592,43,"Grace Glanzer",1.867
"44",625,56280,44,"Mckenzie Newcomb",1.868
"45",661,56335,45,"Josie Newman",1.873
"46",509,84048,46,"Danielle Williams",1.881
"47",115,72785,47,"Isabella Smith",1.888
"48",1320,30162,48,"Jenna Greene",1.912
"49",671,69700,49,"Meghan Schorman",1.924
"50",463,24181,50,"Olivia Ferrell",1.935
"51",112,12742,51,"Jada Cecil",1.936
"52",674,80292,52,"Alana Vawter",1.937
"53",402,79785,53,"Ashley Vallejo",1.941
"54",446,37124,54,"Anaya Hunte",1.959
"55",193,85474,55,"Jala Wright",1.989
"56",683,6941,56,"Dawn Bodrug",2.012
"57",2711,2242,56,"Halle Arends",2.012
"58",87,29903,58,"Alyssa Graves",2.016
"59",392,85612,59,"Courtney Wyche",2.02
"60",742,44939,60,"Emma Lemley",2.025
"61",600,80571,61,"Grace Vesco",2.041
"62",116,28202,61,"Megan Giese",2.041
"63",128,85166,63,"Kama Woodall",2.051
"64",817,36520,64,"Sophie Howell",2.053
"65",646,43227,65,"Olivia Lackie",2.057
"66",110,23592,66,"Megan Faraimo",2.061
"67",14927,75899,67,"Emma Summers",2.082
"68",1356,47671,68,"Stefanie Madrigal",2.086
"69",756,61582,69,"Gabbie Plain",2.089
"70",671,43443,70,"Kandra Lamb",2.096
"71",68,2811,71,"Lizzy Avery",2.103
"72",550,30333,72,"Olivia Grey",2.107
"73",1356,55687,73,"Carley Nance",2.125
"74",774,26813,73,"Reily Galloway",2.125
"75",277,46356,75,"Brianna Lopez",2.142
"76",175,31014,75,"Kelsey Gumm",2.142
"77",460,84701,77,"Emily Winstead",2.151
"78",626,3500,77,"Maggie Balint",2.151
"79",77,76992,79,"Chloe Temples",2.157
"80",31,18824,80,"Chenise Delce",2.17
"81",8,25535,81,"Montana Fouts",2.172
"82",301,71664,82,"Sydney Sickels",2.18
"83",1004,4788,83,"Kayla Beaver",2.184
"84",349,5429,83,"Laura Bennett",2.184
"85",408,35011,85,"Morgan Hilty",2.191
"86",716,38969,86,"Leanna Johnson",2.192
"87",30135,2256,87,"Alyssa Argomaniz",2.215
"88",355,41437,87,"Emily Kirby",2.215
"89",671,43661,89,"Sam Landry",2.232
"90",493,80135,90,"Paige Vargas",2.237
"91",514,11250,91,"Sydney Campbell",2.245
"92",193,74097,92,"Peyton St george",2.255
"93",497,60651,93,"Ashley Peters",2.257
"94",758,33854,94,"Arissa Henderson",2.26
"95",28,46418,94,"Lindsay Lopez",2.26
"96",450,5659,96,"Amanda Berkley",2.261
"97",87,65136,97,"Karli Ricketts",2.276
"98",285,56061,98,"Kelly Nelson",2.295
"99",310,86379,99,"Kara Zazzaro",2.3
"100",739,63848,100,"Paige Rauch",2.302
