"","team_id","player_id","rank","player","xbh"
"1",622,47412,1,"Abby Mace",37
"2",200,49681,2,"Brooke Matyasovsky",35
"3",321,68468,3,"Rylea Sandel",34
"4",30044,21315,3,"Susan Duncan",34
"5",30044,71536,5,"Arizona Shreck",32
"6",139,33021,6,"Kaitlyn Hasty",31
"7",745,72185,6,"Julia Sinnett",31
"8",1297,50911,6,"Erin Mcgrath",31
"9",215,15223,9,"Olivia Conti",30
"10",966,73447,9,"Megan Sooy",30
"11",22626,62856,9,"Jill Pulek",30
"12",22626,26858,12,"Kaelani Gamble",28
"13",30197,29430,12,"Allie Gordon",28
"14",21,79404,14,"Haley Ullrich",27
"15",973,37823,14,"Anna Jackson",27
"16",1050,65813,14,"Marissa Roberts",27
"17",1179,61051,14,"Katie Phillips",27
"18",24317,18260,14,"Jordan Day",27
"19",58,63130,19,"Carly Quint",26
"20",75,84571,19,"Sarah Wimer",26
"21",200,68631,19,"Julia Sangiovanni",26
"22",329,24394,19,"Eliza Filus",26
"23",452,66923,19,"Alyssa Rose",26
"24",717,444,19,"Michelle Adelman",26
"25",1036,62317,19,"Jess Pozezinski",26
"26",1050,36622,19,"Kalin Hubble",26
"27",1064,311,19,"Aurora Adams",26
"28",1112,63885,19,"Caitlyn Ray",26
"29",27892,70976,19,"Lyndsey Shaw",26
"30",139,62673,30,"Sarah Proctor",25
"31",793,49261,30,"Megan Maruna",25
"32",1094,62155,30,"Kamryn Potter",25
"33",2798,27772,30,"Ivy Geloso",25
"34",23260,79010,30,"Jessica Tucker",25
"35",30197,39279,30,"Ellie Jones",25
"36",218,59842,36,"Raelyn Payne",24
"37",227,29868,36,"Molly Grass",24
"38",382,45505,36,"Giovanna Liggett",24
"39",420,67604,36,"Noelle Ruschil",24
"40",467,67041,36,"Daelyn Ross",24
"41",565,4502,36,"Rilee Baughan",24
"42",582,16158,36,"Emily Cox",24
"43",1036,79600,36,"Claudia Utz",24
"44",1255,53156,36,"Abby Miner",24
"45",8911,48964,36,"Lexi Martin",24
"46",42,63916,46,"Lexi Rayborn",23
"47",114,21450,46,"Sydney Duong",23
"48",259,86296,46,"Morgan Zane",23
"49",264,13679,46,"Samantha Chu",23
"50",549,81152,46,"Devin Waddell",23
"51",567,29469,46,"Tyesen Gordon",23
"52",595,73803,46,"Gabby Spencer",23
"53",622,52468,46,"Lauren Meyers",23
"54",802,41701,46,"Jesse Klicker",23
"55",973,26254,46,"Morgan Frye",23
"56",1050,71801,46,"Brooke Silcox",23
"57",1062,17016,46,"Tauryn Cummings",23
"58",1062,47597,46,"Tristen Maddox",23
"59",1064,57798,46,"Bailey Olaveson",23
"60",1094,78153,46,"Sharon Tomei",23
"61",2798,74770,46,"Jess Stettinger",23
"62",30038,54417,46,"Kaija Mork",23
"63",30085,31803,46,"Alyssa Hamilton",23
"64",151,83770,64,"Chloe Wilcox",22
"65",276,48708,64,"Abby Marquis",22
"66",297,56382,64,"Emma Newton",22
"67",344,41654,64,"Josie Klein",22
"68",424,18179,64,"Kj Davison",22
"69",452,33485,64,"Grace Heath",22
"70",601,41763,64,"Allie Klonowski",22
"71",640,67339,64,"Jordyn Rubin",22
"72",642,83410,64,"Megan White",22
"73",722,19529,64,"Mariah Dewey",22
"74",750,45705,64,"Ella Link",22
"75",973,83375,64,"Katie White",22
"76",1064,8248,64,"Taylor Brandt",22
"77",11036,59108,64,"Arianna Papas",22
"78",23260,80418,64,"Bella Velez",22
"79",21,25827,79,"Emma Fraser",21
"80",84,82823,79,"Chloe Wells",21
"81",85,85001,79,"Kayla Wolinski",21
"82",139,65752,79,"Bailey Roberts",21
"83",168,4190,79,"Mckenna Barry",21
"84",168,10627,79,"Lizzy Byers",21
"85",182,10905,79,"Annabelle Calderon",21
"86",263,71943,79,"Kassie Simmons",21
"87",281,3156,79,"Giselle Bahena",21
"88",374,79073,79,"Sophie Tully",21
"89",582,41430,79,"Candace Kipp",21
"90",585,43716,79,"Nicole Lang",21
"91",745,55528,79,"Caitlin Myers",21
"92",755,4543,79,"Maggie Baumstark",21
"93",775,19664,79,"Dina Diblasio",21
"94",1094,68557,79,"Sydney Sandifer",21
"95",1111,7903,79,"Mia Boyd",21
"96",1451,44094,79,"Mackenzie Latess",21
"97",8404,60959,79,"Jocelyn Pfleiger",21
"98",8981,15000,79,"Raven Comtois",21
"99",11036,19772,79,"Taylor Dicranian",21
"100",12973,82919,79,"Alyssa Wenger",21
"101",21830,76813,79,"Kara Taylor",21
"102",30085,14156,79,"Phoebe Clemens",21
"103",30111,40189,79,"Lauren Kay",21
"104",30197,12059,79,"Kennedy Carruth",21
