"","team_id","player_id","rank","player","opp_avg"
"1",383,81883,1,"Mackenzie Ward",0.129
"2",1057,5910,2,"Kristina Bettis",0.135
"3",309,72866,3,"Kenzee Smith",0.146
"4",30220,2756,4,"Paige Austin",0.148
"5",1438,1498,5,"Makenzie Amend",0.149
"6",262,4755,6,"Hannah Beatus",0.15
"7",262,22171,7,"Genesis Eggart",0.155
"8",689,23940,8,"Mary beth Feldman",0.161
"9",13028,49767,9,"Laken Maxwell",0.164
"10",3,34619,9,"Lindsey Hibbs",0.164
"11",947,44053,9,"Shannon Lasey",0.164
"12",309,25464,12,"Haylie Foster",0.166
"13",41,22401,13,"Amber Elliott",0.17
"14",30180,54148,14,"Andrea Morales",0.171
"15",584,85374,14,"Ashley Worrell",0.171
"16",30063,67854,16,"Morgan Ryan",0.176
"17",1170,63375,17,"Lauren Rakes",0.177
"18",74,9932,18,"Katie Burawski",0.183
"19",1245,41132,19,"Hannah Killough",0.185
"20",30191,19377,19,"Paityn Desormeaux",0.185
"21",95,43981,21,"Brooke Larsen",0.186
"22",9630,36705,22,"Hannah Hudson",0.189
"23",790,59768,22,"Liz Pautz",0.189
"24",593,34668,24,"Haile Hicks",0.19
"25",1274,7358,24,"Sidney Booth",0.19
"26",533,27072,26,"Gisselle Garcia",0.192
"27",9630,57520,27,"Abigail O'shields",0.193
"28",30177,25715,27,"Taylor Franco",0.193
"29",41,52573,29,"Ashley Mickschl",0.194
"30",197,86347,29,"Katie Zaun",0.194
"31",9680,14817,29,"Kelsi Collins",0.194
"32",11416,49737,32,"Shea Mauser",0.196
"33",3,25182,33,"Claire Fon",0.197
"34",246,19034,33,"Kennedy Dematteis",0.197
"35",9004,28325,35,"Mikayla Gilgert",0.198
"36",30198,16219,35,"Savannah Coyle",0.198
"37",30028,28837,37,"Tatum Goff",0.199
"38",24639,15156,38,"Ashley Connor",0.2
"39",30093,28736,39,"Alanna Goble",0.202
"40",638,3513,39,"Alicia Ball",0.202
"41",2814,28496,39,"Jaycee Ginter",0.202
"42",510,25751,39,"Shayna Frank",0.202
"43",1448,9288,43,"Sydney Brown",0.203
"44",230,33906,44,"Alex Hendrian",0.204
"45",30124,5791,44,"Casey Bertke",0.204
"46",30146,42359,44,"Katie Korstrom",0.204
"47",734,65012,44,"Samantha Richards",0.204
"48",591,19238,48,"Emily Depew",0.205
"49",2696,77654,48,"Taylor Thompson",0.205
"50",645,66257,50,"Camille Rodriguez",0.206
"51",30198,72525,50,"Jayline Sloss",0.206
"52",30119,46257,50,"Sydney Long",0.206
"53",1098,8431,53,"Holly Brehm",0.207
"54",30180,34972,53,"M'kayla Hillman",0.207
"55",30177,79688,53,"Maxine Valdez",0.207
"56",1079,19062,53,"Megan Demler",0.207
"57",608,70865,53,"Morgan Shannon",0.207
"58",159,15577,58,"Hannah rose Corbin",0.208
"59",1376,81906,58,"Sydney Ward",0.208
"60",49,4025,60,"Maci Barnhart",0.209
"61",598,39693,60,"Trinity Junker",0.209
"62",1009,47256,62,"Kylee Lynch",0.21
"63",720,75214,63,"Ayriana Stoneback",0.211
"64",427,20158,63,"Lauren Dixon",0.211
"65",689,26678,63,"Mariah Galhouse",0.211
"66",30118,40617,63,"Shelby Keltner",0.211
"67",436,69135,67,"Annie Scaramuzzi",0.212
"68",1334,44478,68,"Mckenna Leamon",0.213
"69",130,44400,69,"Kyleigh Lay",0.214
"70",30052,33414,70,"Delaney Heaberlin",0.215
"71",947,9769,71,"Bailey Buffington",0.216
"72",30179,16337,71,"Kali Crandall",0.216
"73",1174,83358,73,"Haley White",0.217
"74",591,55129,73,"Julia Mundy",0.217
"75",30202,39339,73,"Kayleigh Jones",0.217
"76",30052,18068,73,"Kristen Davis",0.217
"77",1167,28953,73,"Liz Gollin",0.217
"78",30193,22115,73,"Maddie Edwards",0.217
"79",1438,59558,79,"Annie Paterson",0.218
"80",24639,34503,79,"Emily Hess",0.218
"81",241,29242,79,"Sabrina Gonzalez",0.218
"82",9013,63252,82,"Sydney Rader",0.219
"83",395,34351,83,"Emersen Heron",0.22
"84",30179,1674,83,"Grace Anderson",0.22
"85",11740,76158,83,"Kelsey Sweatt",0.22
"86",1376,61739,83,"Kiana Pogroszewski",0.22
"87",1448,20182,87,"Kira Doan",0.221
"88",767,81061,88,"Heidi Vortherms",0.222
"89",12810,23271,89,"Savannah Evans",0.223
"90",30191,3572,90,"Alexandra Ballester",0.224
"91",1346,12674,90,"Catalina Cavazos",0.224
"92",360,81779,92,"Madison Waltman",0.225
"93",30002,70534,93,"Ashlan Sensing",0.226
"94",13302,62264,93,"Megan Powell",0.226
"95",11403,31800,95,"Alexis Hamilton",0.227
"96",696,12512,95,"Saidi Castillo",0.227
"97",638,24777,97,"Emma Flattery",0.229
"98",65,73617,98,"Callie Sowers",0.23
"99",1097,35761,98,"Hannah Holloway",0.23
"100",13028,21284,98,"Harlie Duncan",0.23
