"","team_id","player_id","rank","player","k_7"
"1",391,15550,1,"Courtney Coppersmith","13.3"
"2",521,49765,2,"Kelly Maxwell","11.7"
"3",683,6941,3,"Dawn Bodrug","11.6"
"4",649,41879,4,"Tori Kniesche","11.4"
"5",742,66090,5,"Keely Rochard","11.4"
"6",391,49603,6,"Kya Matter","11.4"
"7",464,52429,7,"Kamryn Meyer","11.3"
"8",110,23592,8,"Megan Faraimo","10.9"
"9",742,44939,9,"Emma Lemley","10.8"
"10",418,75242,10,"Alex Storako","10.7"
"11",671,43443,11,"Kandra Lamb","10.6"
"12",651,15787,12,"Georgina Corrick","10.6"
"13",522,3158,13,"Jordyn Bahl","10.6"
"14",8,25535,14,"Montana Fouts","10.5"
"15",71,29606,15,"Payton Gottshall","10.4"
"16",554,6582,16,"Ali Blanchard","10.3"
"17",626,3500,17,"Maggie Balint","10.2"
"18",310,86379,18,"Kara Zazzaro","10.1"
"19",10411,36324,19,"Hannah Houge"," 9.9"
"20",774,26813,20,"Reily Galloway"," 9.8"
"21",111,34796,21,"Chrys Hildebrand"," 9.7"
"22",37,60226,22,"Maddie Penta"," 9.7"
"23",301,71664,23,"Sydney Sickels"," 9.6"
"24",556,30462,24,"Tori Grifone"," 9.5"
"25",646,43227,25,"Olivia Lackie"," 9.5"
"26",671,69700,26,"Meghan Schorman"," 9.5"
"27",460,84701,27,"Emily Winstead"," 9.5"
"28",509,84048,28,"Danielle Williams"," 9.5"
"29",66,12638,29,"Taylor Caudill"," 9.5"
"30",1320,30162,30,"Jenna Greene"," 9.4"
"31",508,36051,31,"Sage Hoover"," 9.3"
"32",370,60352,32,"Jenna Perez"," 9.2"
"33",331,44507,33,"Jessica Lebeau"," 9.2"
"34",199,44517,34,"Alyssa Leblanc"," 9.2"
"35",349,5429,35,"Laura Bennett"," 9.1"
"36",661,56335,36,"Josie Newman"," 9.1"
"37",388,56175,37,"Sydney Nester"," 9.1"
"38",112,12742,38,"Jada Cecil"," 9.0"
"39",363,3053,39,"Sydney Backstrom"," 9.0"
"40",671,43661,40,"Sam Landry"," 9.0"
"41",639,66688,41,"Adriana Romano"," 9.0"
"42",554,44157,42,"Alexis Laudenslager"," 8.9"
"43",416,52801,43,"Ashley Miller"," 8.9"
"44",31,18824,44,"Chenise Delce"," 8.9"
"45",654,66812,45,"Rachel Rook"," 8.8"
"46",285,56061,46,"Kelly Nelson"," 8.7"
"47",716,38969,47,"Leanna Johnson"," 8.7"
"48",193,74097,48,"Peyton St george"," 8.6"
"49",87,29903,49,"Alyssa Graves"," 8.6"
"50",518,32014,50,"Lexie Handley"," 8.6"
"51",255,55994,51,"Blake Neleman"," 8.6"
"52",454,38109,52,"Hannah James"," 8.6"
"53",77,76992,53,"Chloe Temples"," 8.6"
"54",222,68995,54,"Alayna Savaglio"," 8.5"
"55",355,41437,55,"Emily Kirby"," 8.5"
"56",758,63508,56,"Mariah Ramirez"," 8.5"
"57",434,42722,57,"Laurin Krings"," 8.4"
"58",51,6193,58,"Aliyah Binford"," 8.4"
"59",504,58735,59,"Kailyn Packard"," 8.4"
"60",528,49940,60,"Mariah Mazon"," 8.4"
"61",110,2930,61,"Holly Azevedo"," 8.4"
"62",108,9170,62,"Kenedi Brown"," 8.3"
"63",2711,2242,63,"Halle Arends"," 8.3"
"64",87,65136,64,"Karli Ricketts"," 8.3"
"65",2678,30137,65,"Sydney Green"," 8.3"
"66",505,34684,66,"Lauryn Hicks"," 8.3"
"67",756,61582,67,"Gabbie Plain"," 8.3"
"68",148,35922,68,"Melissa Holzopfel"," 8.2"
"69",301,51524,69,"Tori Mcqueen"," 8.2"
"70",116,28202,70,"Megan Giese"," 8.2"
"71",550,30333,71,"Olivia Grey"," 8.2"
"72",459,70138,72,"Morgan Scott"," 8.2"
"73",1320,34525,73,"Morgan Hess"," 8.1"
"74",331,69108,74,"Andrea Scali"," 8.1"
"75",164,73316,75,"Elise Sokolsky"," 8.1"
"76",1004,38902,76,"Jordan Johnson"," 8.1"
"77",446,37124,77,"Anaya Hunte"," 8.1"
"78",792,7642,78,"Sydney Boulware"," 8.1"
"79",676,83757,79,"Kassidy Wilbur"," 8.0"
"80",490,82741,80,"Aisha Weixlmann"," 8.0"
"81",147,10803,81,"Valerie Cagle"," 7.8"
"82",739,63848,82,"Paige Rauch"," 7.8"
"83",234,82232,83,"Danielle Watson"," 7.8"
"84",817,9768,84,"Elle Buffenbarger"," 7.8"
"85",219,80598,85,"Izzy Vetter"," 7.8"
"86",2699,9525,86,"Madison Bryant"," 7.8"
"87",68,2811,87,"Lizzy Avery"," 7.7"
"88",368,83433,88,"Ryley White"," 7.7"
"89",149,4733,89,"Kaitlin Beasley-polko"," 7.7"
"90",430,84296,90,"Annie Willis"," 7.7"
"91",115,72785,91,"Isabella Smith"," 7.7"
"92",545,20976,92,"Dani Drogemuller"," 7.7"
"93",414,62369,93,"Brianna Pratt"," 7.7"
"94",610,21779,94,"Sofia Earle"," 7.7"
"95",485,79788,95,"Joana Vallejo"," 7.6"
"96",193,85474,96,"Jala Wright"," 7.6"
"97",31,31369,97,"Mary Haff"," 7.6"
"98",235,18823,98,"Lexie Delbrey"," 7.5"
"99",716,3355,99,"Libby Baker"," 7.5"
"100",317,37021,100,"Alissa Humphrey"," 7.5"
