"","team_id","player_id","rank","player","ops"
"1",30138,74273,1,"Olivia Stansbury","1.605"
"2",1097,84262,2,"Zoe Willis","1.566"
"3",638,48806,3,"Hannah Marsteller","1.521"
"4",13028,6862,4,"Kayson Boatner","1.483"
"5",1238,21806,5,"Sierra Easterwood","1.437"
"6",9223,51504,6,"Brianna Mcrae","1.436"
"7",728,16592,7,"Katie Crogan","1.428"
"8",1245,22550,8,"Kylie Emanuele","1.383"
"9",106,65392,9,"Caleigh Rister","1.334"
"10",9223,28422,9,"Claire Gilmore","1.334"
"11",947,65273,11,"Tymber Riley","1.328"
"12",1000,36863,11,"Macey Hughes","1.328"
"13",791,62821,13,"Alleshia Pullen","1.323"
"14",11403,22115,14,"Sami Edwards","1.320"
"15",696,28191,15,"Jen Giesey","1.319"
"16",11416,31667,16,"Brandi Haller","1.318"
"17",41,59115,17,"Mary Pardo","1.304"
"18",216,76780,18,"Lydia Taylor","1.300"
"19",41,13708,19,"Torri Chute","1.270"
"20",996,7396,19,"Kaiden Boren","1.270"
"21",11416,13571,21,"Nicole Christensen","1.266"
"22",30088,9866,22,"Julia Bumford","1.264"
"23",41,8689,23,"Gracey Brink","1.263"
"24",9630,65853,24,"Alli Robinson","1.257"
"25",767,55417,25,"Diana Murtha","1.254"
"26",790,22647,26,"Carly Engelhardt","1.251"
"27",1009,53194,26,"Jacee Minter","1.251"
"28",13,60835,28,"Sydney Pettus","1.249"
"29",696,58249,29,"Aaliyah Ortiz","1.247"
"30",30179,9028,30,"Aaliyah Brown","1.244"
"31",1116,70815,31,"Nicole Shano","1.241"
"32",55,45288,32,"Deyonce Lewis","1.240"
"33",347,43450,32,"Millay Lambert","1.240"
"34",1328,83559,34,"Calli Wibbenmeyer","1.239"
"35",613,19438,35,"Jenna Devens","1.238"
"36",11416,8037,36,"Ashley Bradford","1.231"
"37",568,49027,37,"Allisha Martinez","1.230"
"38",1013,66888,38,"Hannah Rose","1.229"
"39",159,15565,39,"Hannah rose Corbin","1.228"
"40",30028,28817,40,"Tatum Goff","1.227"
"41",30140,24204,41,"Sara Fessler","1.224"
"42",1170,45063,42,"Kylee Leonhardt","1.221"
"43",30244,60652,43,"Tiara Peters","1.212"
"44",262,28717,44,"Lydia Goble","1.206"
"45",10870,17951,45,"Cameron Davis","1.205"
"46",30154,17105,46,"Morgan Curley","1.203"
"47",1076,65221,47,"Emily Riggs","1.202"
"48",9754,8562,47,"Sawyer Brewster","1.202"
"49",1328,26717,49,"Maya Gallagher","1.201"
"50",241,35003,50,"Gina Hinckley","1.200"
"51",720,28063,51,"Kendra Gibbons","1.196"
"52",25,69303,52,"Paxton Scheurer","1.194"
"53",41,45455,52,"Abby Lien","1.194"
"54",9004,75604,54,"Kaitlyn Stufft","1.190"
"55",30244,27237,55,"Kylah Gardner","1.188"
"56",30028,60281,56,"Ashley Perez","1.186"
"57",30051,52953,57,"Rikkelle Miller","1.184"
"58",65,63857,58,"Nicolette Ray","1.182"
"59",30063,58367,58,"Jenna Osikowicz","1.182"
"60",2720,63353,60,"Katelynn Ralston","1.181"
"61",30092,76769,60,"Kyleigh Taylor","1.181"
"62",1015,50781,62,"Elaina Mcgill","1.179"
"63",628,79729,63,"Brylynn Vallejos","1.176"
"64",1446,11717,64,"Logan Carlos","1.170"
"65",11403,52076,65,"Logan Menzies","1.169"
"66",30141,66061,66,"Jessie Rock","1.166"
"67",56,10841,67,"Kaileen Cain","1.163"
"68",30222,52514,67,"Selena Michko","1.163"
"69",11416,20080,69,"Ally Distler","1.161"
"70",11416,72698,70,"Ellie Smith","1.160"
"71",1023,60020,71,"Chloe Pelham","1.157"
"72",93,78336,72,"Tereise Tosi","1.155"
"73",347,74971,73,"Kaylee Stinnett","1.154"
"74",790,35182,74,"Abbie Hlas","1.151"
"75",1079,71127,74,"Avery Shepherd","1.151"
"76",1318,81540,74,"Allyson Wallauer","1.151"
"77",1116,32573,77,"Leigha Harris","1.150"
"78",1314,43455,78,"Taylor Lambert","1.149"
"79",11403,52559,78,"Kenzie Middleton","1.149"
"80",41,85961,80,"Delaney Young","1.147"
"81",767,68215,81,"Ruby Salzman","1.146"
"82",1116,17158,81,"Emma Curry","1.146"
"83",1059,3802,83,"Hannah Bardeen","1.145"
"84",30128,79783,83,"Kaitlyn Van der zwaag","1.145"
"85",30093,23518,85,"Kathryn Fallen","1.142"
"86",30177,24959,85,"Kasey Flores","1.142"
"87",30002,1850,87,"Kendall Andrews","1.141"
"88",658,21239,88,"Jacqueline Dumont","1.139"
"89",8956,81430,89,"Madison Walker","1.138"
"90",743,62319,90,"Alaijah Pratt","1.137"
"91",12799,57630,90,"Autumn Oehlstrom","1.137"
"92",224,42341,92,"Paige Kortz","1.134"
"93",2814,28476,92,"Jaycee Ginter","1.134"
"94",241,11355,94,"Ashley Cangiano","1.133"
"95",11403,63948,94,"Sydney Reamer","1.133"
"96",30125,57611,96,"Jamie Odlum","1.132"
"97",174,1054,97,"Linzey Allard","1.129"
"98",1314,33291,97,"Paxtyn Hayes","1.129"
"99",30013,18310,99,"Taylor De adder","1.128"
"100",30192,10619,99,"Delaney Byers","1.128"
