"","team_id","player_id","rank","player","xbh"
"1",522,1274,1,"Jocelyn Alo",44
"2",414,73647,2,"Karli Spaid",40
"3",782,3912,2,"Addison Barnard",40
"4",367,30207,4,"Carmyn Greenwood",39
"5",458,80055,4,"Bailey Vannoy",39
"6",756,41743,4,"Baylee Klingler",39
"7",129,74586,7,"Shannon Stein",37
"8",454,8353,8,"Logan Braundmeier",36
"9",661,23460,8,"Lexi Fair",36
"10",28,68490,10,"Cydney Sanders",35
"11",110,60325,10,"Briana Perez",35
"12",522,38506,10,"Tiare Jennings",35
"13",28,267,13,"Yannira Acuna",34
"14",31,28131,13,"Danielle Gibson",34
"15",77,86364,13,"Violet Zavodnik",34
"16",539,43043,13,"Ally Kurland",34
"17",29,70197,17,"Carlie Scupin",33
"18",128,14409,17,"Jada Cody",33
"19",255,40133,17,"Emma Kauf",33
"20",305,60727,17,"Bella Peterson",33
"21",487,75131,17,"Harley Stokes",33
"22",626,3726,17,"Mac Barbara",33
"23",703,38370,17,"Janae Jefferson",33
"24",193,40168,24,"Jameson Kavel",32
"25",201,16369,24,"Hannah Cravens",32
"26",306,4341,24,"Cora Bassett",32
"27",355,36696,24,"Caroline Hudson",32
"28",509,45395,24,"Rachel Lewis",32
"29",28,78306,29,"Alynah Torres",31
"30",388,74849,29,"Mya Stevenson",31
"31",430,17880,29,"Mia Davidson",31
"32",505,51137,29,"Kendyl Mckeough",31
"33",522,47310,29,"Grace Lyons",31
"34",1157,12611,29,"Taylor Cates",31
"35",1395,11452,29,"Georgia Capell",31
"36",26172,22163,29,"Pal Egan",31
"37",43,58423,37,"Lexi Osowski-anderson",30
"38",600,67919,37,"Mekenzie Saban",30
"39",697,44651,37,"Haley Lee",30
"40",1320,34525,37,"Morgan Hess",30
"41",37,22440,41,"Bri Ellis",29
"42",176,38803,41,"Brooke Johnson",29
"43",334,14424,41,"Erin Coffel",29
"44",388,62956,41,"Saige Pye",29
"45",418,10144,41,"Kristina Burkhardt",29
"46",473,36407,41,"Andrea Howard",29
"47",503,40442,41,"Katie Keller",29
"48",671,42440,41,"Stormy Kotzelnick",29
"49",782,51175,41,"Sydney Mckinney",29
"50",29,72285,50,"Allie Skaggs",28
"51",31,22504,50,"Taylor Ellsworth",28
"52",31,71687,50,"Kb Sides",28
"53",66,43423,50,"Kelsey Lalor",28
"54",110,8138,50,"Maya Brady",28
"55",199,69206,50,"Madison Schaefer",28
"56",257,54749,50,"Sara Mosley",28
"57",365,61626,50,"Taylor Pleasants",28
"58",414,17017,50,"Allie Cummins",28
"59",428,19128,50,"Natalie Denhartog",28
"60",459,49648,50,"Makenna Matthijs",28
"61",463,1835,50,"Billie Andrews",28
"62",518,31320,50,"Sam Hackenbracht",28
"63",625,76921,50,"Mk Tedder",28
"64",694,53071,50,"Kiki Milloy",28
"65",31,26894,65,"Hannah Gammill",27
"66",31,48055,65,"Linnie Malkin",27
"67",47,34081,65,"Faith Hensley",27
"68",257,24420,65,"Lacey Fincher",27
"69",314,74919,65,"Lauren Stewart",27
"70",454,58389,65,"Gracie Osbron",27
"71",463,85814,65,"Camryn Ybarra",27
"72",563,51353,65,"Cori Mcmillan",27
"73",703,37444,65,"Mary Iakopo",27
"74",756,37272,65,"Madison Huskey",27
"75",782,39458,65,"Zoe Jones",27
"76",30136,82909,65,"Whitney Wendel",27
"77",37,60270,77,"Nelia Peralta",26
"78",110,84804,77,"Delanie Wisz",26
"79",234,32291,77,"Kalei Harding",26
"80",255,2852,77,"Patricia Awald",26
"81",257,42989,77,"Sydney Kuma",26
"82",294,11393,77,"Angelica Cano",26
"83",315,25418,77,"Megan Fortner",26
"84",414,42016,77,"Kate Kobayashi",26
"85",504,82827,77,"Emmy Wells",26
"86",646,58339,77,"Victoria Ortiz",26
"87",648,62393,77,"Katie Prebble",26
"88",28755,17967,77,"Cana Davis",26
"89",29,58722,89,"Izzy Pacho",25
"90",29,58891,89,"Sharlize Palacios",25
"91",68,14515,89,"Caitlin Coker",25
"92",97,55174,89,"Daisy Munoz",25
"93",102,18269,89,"Lewa Day",25
"94",147,13994,89,"Mckenzie Clark",25
"95",201,52751,89,"Lindy Milkowski",25
"96",234,71257,89,"Sydney Sherrill",25
"97",235,81601,89,"Skylar Wallace",25
"98",317,71322,89,"Hannah Shifflett",25
"99",365,13937,89,"Georgia Clark",25
"100",459,46100,89,"Grace Loftin",25
"101",459,29048,89,"Jordan Gontram",25
"102",487,8792,89,"Emma Broadfoot",25
"103",513,27525,89,"Karina Gaskins",25
"104",513,32066,89,"Leea Hanks",25
"105",649,31746,89,"Cylie Halvorson",25
"106",655,38971,89,"Lexi Johnson",25
"107",694,62884,89,"Zaida Puni",25
"108",731,58225,89,"Lexi Orozco",25
"109",731,38653,89,"Gabriella Jimenez",25
"110",739,40851,89,"Megan Kern",25
"111",758,11087,89,"Chloe Camarero",25
