"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","Alabama",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8.gif",9,"Arizona St.",28,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/28.gif",8,"05/19/2019","1732626","Final"
"2","Arizona",29,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/29.gif",12,"Auburn",37,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/37.gif",3,"05/19/2019","1732682","Final"
"3","Boise St.",66,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/66.gif",0,"Florida",235,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/235.gif",5,"05/19/2019","1732633","Final"
"4","Texas",703,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/703.gif",7,"Houston",288,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/288.gif",0,"05/19/2019","1732620","Final"
"5","Ole Miss",433,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/433.gif",5,"Louisiana",671,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/671.gif",1,"05/19/2019","1732675","Final"
"6","Northwestern",509,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/509.gif",7,"Louisville",367,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/367.gif",0,"05/19/2019","1732612","Final"
"7","Texas Tech",700,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/700.gif",1,"LSU",365,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/365.gif",5,"05/19/2019","1732696","Final"
"8","Washington",756,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/756.gif",8,"Mississippi St.",430,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/430.gif",0,"05/19/2019","1732661","Final"
"9","UCLA",110,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/110.gif",1,"Missouri",434,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/434.gif",5,"05/19/2019","1732710","Final"
"10","Tennessee",694,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/694.gif",0,"North Carolina",457,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif",1,"05/19/2019","1732640","Final"
"11","Louisville",367,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/367.gif",3,"Northwestern",509,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/509.gif",4,"05/19/2019","1732613","Final"
"12","Wisconsin",796,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/796.gif",2,"Oklahoma",522,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/522.gif",1,"05/19/2019","1732585","Final"
"13","Louisiana",671,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/671.gif",4,"Ole Miss",433,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/433.gif",5,"05/19/2019","1732676","Final"
"14","Florida St.",234,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/234.gif",7,"South Carolina",648,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/648.gif",6,"05/19/2019","1732654","Final"
"15","North Carolina",457,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/457.gif",0,"Tennessee",694,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/694.gif",2,"05/19/2019","1732641","Final"
"16","Houston",288,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/288.gif",2,"Texas",703,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/703.gif",5,"05/19/2019","1732619","Final"
"17","LSU",365,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/365.gif",4,"Texas Tech",700,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/700.gif",5,"05/19/2019","1732697","Final"
"18","Missouri",434,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/434.gif",1,"UCLA",110,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/110.gif",13,"05/19/2019","1732711","Final"
"19","Kentucky",334,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/334.gif",11,"Virginia Tech",742,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/742.gif",1,"05/19/2019","1732668","Final"
"20","Oklahoma",522,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/522.gif",2,"Wisconsin",796,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/796.gif",0,"05/19/2019","1732606","Final"
