"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","#2 Oklahoma",522,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//522.gif",1,"#20 Alabama",8,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8.gif",2,"04/14/2025","6317662","Final"
"2","#19 Nebraska",463,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//463.gif",3,"Northwestern",509,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//509.gif",0,"04/14/2025","6308475","Final"
"3","Holy Cross",285,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//285.gif",1,"Army West Point",725,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//725.gif",4,"04/14/2025","6306924","Final"
"4","Fresno St.",96,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//96.gif",4,"BYU",77,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//77.gif",7,"04/14/2025","6306964","Final"
"5","Brown",80,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//80.gif",9,"Columbia",158,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//158.gif",3,"04/14/2025","6308856","Final"
"6","Howard",290,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//290.gif",9,"Coppin St.",165,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//165.gif",0,"04/14/2025","6306926","Final"
"7","Princeton",554,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//554.gif",8,"Cornell",167,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//167.gif",0,"04/14/2025","6306939","Final"
"8","St. Bonaventure",596,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//596.gif",1,"Massachusetts",400,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//400.gif",4,"04/14/2025","6316983","Final"
"9","St. Bonaventure",596,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//596.gif",4,"Massachusetts",400,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//400.gif",3,"04/14/2025","6316982","Final"
"10","Rutgers",587,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//587.gif",4,"Michigan",418,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//418.gif",8,"04/14/2025","6313634","Final"
"11","Montana",441,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//441.gif",0,"Oregon St.",528,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//528.gif",7,"04/14/2025","6309275","Final"
"12","Saint Louis",609,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//609.gif",8,"Rhode Island",572,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//572.gif",0,"04/14/2025","6354972","Final"
"13","Saint Louis",609,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//609.gif",3,"Rhode Island",572,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//572.gif",0,"04/14/2025","6306888","Final"
"14","Stonehill",682,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//682.gif",3,"Wagner",748,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//748.gif",8,"04/14/2025","6306946","Final"
