"","team_id","player_id","rank","player","era"
"1",30052,72859,1,"Kylee Smith",0.359
"2",593,60553,2,"Morgan Perry",0.522
"3",584,85346,3,"Ashley Worrell",0.616
"4",1376,81180,4,"Sydney Wader",0.716
"5",689,53144,5,"Corynn Miner",0.962
"6",30093,28730,6,"Alanna Goble",0.996
"7",383,81858,7,"Mackenzie Ward",0.998
"8",30220,2756,8,"Paige Austin",1.081
"9",309,82135,9,"Hallie Waters",1.117
"10",103,59007,10,"Delaney Pamplin",1.137
"11",429,3983,11,"Avery Barnett",1.141
"12",12810,86013,12,"Gail Young",1.287
"13",1013,4476,13,"Danielle Bauer",1.337
"14",11740,28255,14,"Grace Gilbert",1.37
"15",584,71144,15,"Ali Shenefield",1.378
"16",30045,10393,16,"Abbey Busby",1.46
"17",30092,28519,17,"Kyra Gipson",1.474
"18",510,25746,18,"Shayna Frank",1.477
"19",9680,37859,19,"Jayla Jackson",1.579
"20",1448,40044,20,"Anna Kasner",1.608
"21",13028,60236,21,"Kayla Pepper",1.625
"22",429,16460,22,"Hannah Creel",1.64
"23",30179,16334,23,"Kali Crandall",1.679
"24",696,12510,24,"Saidi Castillo",1.697
"25",30051,36848,25,"Emma Hughes",1.716
"26",1167,80859,26,"Ashley Vinson",1.758
"27",1023,12231,27,"Christine Carver",1.772
"28",30181,23554,28,"Mckenna Falwell",1.795
"29",11276,14394,29,"Caroline Cockrell",1.804
"30",643,71580,30,"Camie Shumaker",1.806
"31",1009,47244,31,"Kylee Lynch",1.832
"32",2814,31870,32,"Raegen Hamm",1.833
"33",395,11000,33,"Alyssa Callans",1.845
"34",1462,64205,33,"Aubrey Reep",1.845
"35",9011,56087,35,"Michaelanne Nelson",1.88
"36",1085,22357,36,"Katelyn Ellard",1.953
"37",1328,75249,37,"Lexie Storrer",1.97
"38",24639,34494,38,"Emily Hess",2.026
"39",354,17832,39,"Katie David",2.041
"40",2696,78331,40,"Malia Torres",2.062
"41",11416,49724,41,"Shea Mauser",2.071
"42",608,54793,42,"Madi Mott",2.083
"43",49,39063,43,"Sarah Johnson",2.146
"44",92,83677,44,"Ashley Wies",2.176
"45",30092,84730,45,"Madelyn Wise",2.196
"46",130,60624,46,"Paige Petefish",2.209
"47",30177,25710,47,"Taylor Franco",2.216
"48",1257,17504,48,"Selice Daley",2.219
"49",24639,25484,49,"Savannah Foster",2.255
"50",632,24170,50,"Alisyn Ferrell",2.261
"51",30013,80188,51,"Lulu Vasquez",2.278
"52",1390,80243,52,"Jodie Vaughn",2.28
"53",30180,54134,53,"Andrea Morales",2.284
"54",230,44274,54,"Jordan Lawlis",2.33
"55",11740,76137,55,"Kelsey Sweatt",2.351
"56",2697,29204,56,"Leah Gonzalez",2.38
"57",230,80386,57,"Tina Velazquez",2.388
"58",1334,12166,58,"Reagan Carter",2.406
"59",436,77839,59,"Andee Tiffee",2.445
"60",1098,81884,60,"Tori Ward",2.491
"61",9013,79565,61,"Kelly Uthe",2.552
"62",233,4623,62,"Kristen Beacham",2.619
"63",1009,65471,63,"Corrina Rivas",2.646
"64",413,50792,64,"Darby Mcghee",2.692
"65",30055,27530,65,"Cassie Gasper",2.701
"66",1071,65258,66,"Sydney Righi",2.723
"67",1170,63358,67,"Lauren Rakes",2.78
"68",39,59319,68,"Kelsey Parks",2.815
"69",2696,44227,69,"Ashley Laver",2.865
"70",9013,35027,70,"Kaili Hinds",2.917
"71",333,33920,71,"Evyn Hendrickson",2.993
"72",208,21571,72,"Kensley Durrance",3.006
"73",1072,36315,73,"Hannah Houge",3.009
"74",30202,46221,74,"Katie Long",3.014
"75",30180,34963,75,"M'kayla Hillman",3.048
"76",1238,51338,76,"Mychael Mcmilan",3.101
"77",1012,4103,77,"Deanna Barrera",3.111
"78",9012,2647,78,"Abby Atkin",3.121
"79",1071,20153,79,"Kerrigan Dixon",3.14
"80",159,15574,80,"Hannah rose Corbin",3.221
"81",1167,28947,81,"Liz Gollin",3.276
"82",30177,82579,82,"Jordan Wehr",3.316
"83",2697,1367,83,"Valerie Alvarado",3.371
"84",30119,46245,84,"Sydney Long",3.387
"85",11403,66710,85,"Jennifer Romero",3.409
"86",358,44387,86,"Kamree Lay",3.455
"87",30054,80410,87,"Anna Veltien",3.521
"88",628,53216,88,"Natalie Minteer",3.524
"89",98,30214,89,"Abby Greer",3.529
"90",20794,38140,90,"Allyson Jameston",3.714
"91",1174,67746,91,"Caroline Ruth",3.738
"92",996,35036,92,"Bethany Hines",3.767
"93",205,45580,93,"Maddy Lincoln",3.853
"94",30127,86181,94,"Anissa Zacharczuk",3.875
"95",181,10272,95,"Olivia Burns",4.135
"96",1446,49810,96,"Maddie Mayer",4.172
"97",1314,10257,97,"Kaylee Burns",4.215
"98",9011,13082,98,"Hailey Chapman",4.296
"99",8577,29137,99,"Belinda Gonzalez",4.382
"100",30153,18117,100,"Parker Davis",4.389
