"","team_id","player_id","rank","player","ip"
"1",742,66090,1,"Keely Rochard",119.1
"2",61,31227,2,"Victoria Guzman",115.2
"3",528,49940,3,"Mariah Mazon",111.2
"4",678,76992,4,"Chloe Temples",108
"5",306,29313,5,"Emily Goodin",107.1
"6",1320,30162,6,"Jenna Greene",107
"7",428,24549,7,"Amber Fiser",99.1
"8",627,33750,8,"Delaney Heller",97.1
"9",651,15787,9,"Georgina Corrick",95.2
"10",457,27849,10,"Hannah George",94
"11",716,38969,11,"Leanna Johnson",92.2
"12",694,79154,12,"Callie Turner",89.3
"13",110,23592,13,"Megan Faraimo",89.1
"14",739,63848,13,"Paige Rauch",89.1
"15",649,28592,15,"Grace Glanzer",89
"16",147,10803,16,"Valerie Cagle",88.2
"17",539,59420,17,"Bailey Parshall",87.2
"18",1092,60540,18,"Brooke Perry",87.1
"19",796,52109,19,"Kaitlyn Menz",86.1
"20",68,21042,20,"Ali Dubois",85.2
"21",270,20184,20,"Noelle Doan",85.2
"22",71,29606,20,"Payton Gottshall",85.2
"23",67,1775,23,"Susannah Anderson",85.1
"24",559,4412,23,"Sydney Bates",85.1
"25",490,56175,23,"Sydney Nester",85.1
"26",466,26145,26,"Kendall Fritz",83.2
"27",108,40995,27,"Katie Kibby",83.1
"28",703,22339,27,"Miranda Elish",83.1
"29",83,27730,29,"Raeanne Geffert",83
"30",513,35749,30,"Alexis Holloway",82.2
"31",465,8515,31,"Jenny Bressler",81.2
"32",99,83380,32,"Kellie White",81.1
"33",244,76580,33,"Bailey Tanner",80.3
"34",709,37082,34,"Erin Hunt",80.2
"35",11504,59915,35,"Courtney Pearson",79.2
"36",497,78557,35,"Hope Trautwein",79.2
"37",459,70138,35,"Morgan Scott",79.2
"38",518,10013,35,"Payton Buresch",79.2
"39",29,19123,39,"Alyssa Denham",79.1
"40",235,46982,40,"Natalie Lugo",79
"41",441,190,40,"Tristin Achenbach",79
"42",43,55069,42,"Harley Mullins",78.2
"43",626,3500,43,"Maggie Balint",78.1
"44",244,72965,43,"Morgan Smith",78.1
"45",363,3053,43,"Sydney Backstrom",78.1
"46",202,59732,46,"Mollie Paulick",78
"47",128,83314,47,"Alea White",77.2
"48",700,22053,47,"Erin Edmoundson",77.2
"49",772,672,47,"Kelsey Aikey",77.2
"50",316,83604,50,"Skylar Whitty",77.1
"51",439,37678,51,"Alyssa Irons",77
"52",414,80709,52,"Courtney Vierstra",76.3
"53",299,18275,52,"Morgan Day",76.3
"54",169,52914,54,"Kiele Miller",76.1
"55",521,21882,55,"Carrie Eberle",76
"56",107,66722,55,"Chloe Romero",76
"57",704,40547,57,"Isabella Kelly",75.3
"58",355,40333,58,"Karlie Keeney",75.1
"59",257,2795,59,"Mary wilson Avant",75
"60",251,19922,60,"London Diller",74.2
"61",441,35982,60,"Michaela Hood",74.2
"62",671,22508,60,"Summer Ellyson",74.2
"63",249,82500,63,"Faith Weber",74.1
"64",101,38087,63,"Kenedee Jamerson",74.1
"65",458,58696,65,"Carson Pace",73.2
"66",115,3817,65,"Georgeanna Barefoot",73.2
"67",28,52475,67,"Cielo Meza",73.1
"68",112,81809,67,"Robyn Wampler",73.1
"69",418,75242,69,"Alex Storako",72.3
"70",483,17603,70,"Emily Danehower",72.2
"71",184,55326,70,"Liz Murphy",72.2
"72",367,66065,70,"Taylor Roby",72.2
"73",51,66196,73,"Gia Rodoni",72.1
"74",676,42711,74,"Ashley Kriesel",72
"75",646,32319,74,"Jenna Hardy",72
"76",493,80135,74,"Paige Vargas",72
"77",312,70972,77,"Lauren Shaw",71.3
"78",418,4759,77,"Meghan Beaubien",71.3
"79",361,79743,79,"Elena Valenzuela",71.2
"80",671,41677,79,"Megan Kleist",71.2
"81",416,43257,79,"Sarah Ladd",71.2
"82",26172,46180,82,"Jenika Lombrana",71.1
"83",2,8096,82,"Samantha Bradley",71.1
"84",316,6171,84,"Alyssa Bilodeau",71
"85",31,75265,85,"Autumn Storms",70.3
"86",28755,52294,86,"Marissa Mesiemore",70.2
"87",28755,44388,87,"Sarah Lawton",70.1
"88",361,85270,87,"Tallie Woodson",70.1
"89",29,46433,89,"Mariah Lopez",69.2
"90",107,60310,90,"Alexandra Perez",69.1
"91",433,38005,91,"Molly Jacobsen",69
"92",650,45820,92,"Sarah Lisko",68.3
"93",301,71664,92,"Sydney Sickels",68.3
"94",630,31340,94,"Shannon Haddad",68.2
"95",522,68035,94,"Shannon Saile",68.2
"96",231,55230,96,"Allison Muraskin",68.1
"97",693,36697,96,"Celie Hudson",68.1
"98",579,80235,96,"Dana Vatakis",68.1
"99",47,39266,96,"Deborah Jones",68.1
"100",661,45093,96,"Jennifer Leonhardt",68.1
"101",483,53929,96,"Jordan Moon",68.1
"102",314,58630,96,"Kayla Owens",68.1
"103",659,32419,96,"Sarah Harness",68.1
