"","team_id","player_id","rank","player","slg"
"1",734,34898,1,"Logan Hill","1.053"
"2",1376,23803,2,"Elisa Favela","1.029"
"3",701,76538,3,"Paige Tamayo","1.021"
"4",23157,73864,4,"Nicole Spiegelberg","1.000"
"5",30181,39338,5,"Kaylee Jones","0.983"
"6",1390,11312,6,"Annika Canaba","0.964"
"7",30221,30413,7,"Rachel Griffin","0.941"
"8",1170,63375,8,"Lauren Rakes","0.920"
"9",1028,84845,9,"Jenna Witt","0.918"
"10",790,57071,10,"Alison Nowak","0.909"
"11",30093,14353,11,"Molly Cobb","0.873"
"12",1170,43228,12,"Talon Laclair","0.871"
"13",632,10629,13,"Shayna Byers","0.857"
"14",9754,68754,13,"Brianna Santos","0.857"
"15",1170,45095,15,"Kylee Leonhardt","0.850"
"16",30075,56741,16,"Emma Noble","0.846"
"17",13028,6866,17,"Kayson Boatner","0.845"
"18",30050,81301,18,"Lakyn Wagoner","0.844"
"19",584,59868,19,"Chelsea Peace","0.841"
"20",30090,2446,20,"Briana Arredondo","0.840"
"21",11403,18281,21,"Stephanie Day","0.821"
"22",765,49300,22,"Emily Maseth","0.820"
"23",206,50706,23,"Jennifer Mcelroy","0.816"
"24",383,23050,23,"Carly Esselman","0.816"
"25",8736,38790,25,"Bailey Johnson","0.812"
"26",1257,72021,26,"Haley Simonds","0.810"
"27",638,48840,27,"Hannah Marsteller","0.809"
"28",1433,34230,28,"Ashley Hernandez","0.806"
"29",10,46254,29,"Shannon Long","0.804"
"30",30221,24938,30,"Alexa Flores","0.800"
"31",1071,74483,31,"Hannah Steeby","0.797"
"32",1176,36661,32,"Sierra Hucklebee","0.795"
"33",30093,79015,33,"Kendall Tucker","0.792"
"34",1156,74055,34,"Nicole Spykstra","0.787"
"35",767,68267,35,"Ruby Salzman","0.780"
"36",262,65206,36,"Taylor Rieger","0.771"
"37",54,79026,37,"Olivia Tucker","0.770"
"38",25,4029,38,"Courtney Barnhill","0.768"
"39",41,59156,39,"Mary Pardo","0.766"
"40",354,76780,39,"Cierra Taylor","0.766"
"41",13028,13172,39,"Morgan Charter","0.766"
"42",427,77387,42,"Jordyn Thomas","0.765"
"43",1009,62812,43,"Hazel Puempel","0.764"
"44",591,61988,44,"Jackie Popko","0.763"
"45",10,738,45,"Kiara Akles","0.761"
"46",174,35860,45,"Honesty Holt","0.761"
"47",11416,78310,45,"Annmarie Torres","0.761"
"48",30152,17115,45,"Caitllyn Curlee","0.761"
"49",1245,4104,49,"Eileen Barrera","0.759"
"50",30179,38884,50,"Jaiden Johnson","0.758"
"51",383,50183,51,"Hannah Mccarville","0.756"
"52",413,29108,52,"Rebecca Gonzales","0.750"
"53",510,30644,52,"Julia Gross","0.750"
"54",11403,46990,52,"Piper Lujan","0.750"
"55",734,65685,55,"Kiley Robb","0.746"
"56",1245,54359,55,"Madison Morgan","0.746"
"57",54,13618,57,"Elaina Christiansen","0.745"
"58",757,55610,57,"Brooke Nadolny","0.745"
"59",767,15600,57,"Alyx Cordell","0.745"
"60",1000,24325,57,"Abby Fiessinger","0.745"
"61",1013,30579,57,"Emma Groe","0.745"
"62",1328,48622,62,"Lauren Marks","0.741"
"63",246,76497,63,"Maria Taliani","0.740"
"64",413,71209,63,"Laney Sheppard","0.740"
"65",1097,85118,63,"Katelyn Wood","0.740"
"66",30220,54410,66,"Jennifer Morinishi","0.738"
"67",1371,26261,67,"Kady Fryrear","0.737"
"68",309,57305,68,"Emily O'connor","0.734"
"69",1001,18415,69,"Jordan Dean","0.733"
"70",790,40607,70,"Alexis Kelsey","0.732"
"71",309,37446,71,"Gianni Iannantone","0.731"
"72",996,10394,71,"Brenna Busby","0.731"
"73",11740,36470,71,"Teala Howard","0.731"
"74",27854,63022,74,"Cassie Querry","0.729"
"75",1376,23270,75,"Sarah Evans","0.727"
"76",30141,6879,76,"Emma Bobey","0.721"
"77",507,82683,77,"Kaitlin Weis","0.718"
"78",95,60057,78,"Reilani Peleti","0.714"
"79",8744,54262,78,"Amanda Moreno","0.714"
"80",11403,63995,78,"Sydney Reamer","0.714"
"81",13028,31847,78,"Mattie Hamilton","0.714"
"82",230,80409,82,"Tina Velazquez","0.710"
"83",1176,60805,83,"Audrey Petoskey","0.708"
"84",9630,65902,84,"Alli Robinson","0.703"
"85",427,57591,85,"Lauren Oberle","0.702"
"86",1376,75762,86,"Laina Suesue","0.701"
"87",30154,17118,86,"Morgan Curley","0.701"
"88",155,44013,88,"Clara Larson","0.697"
"89",591,27983,89,"Sarah Gersch","0.695"
"90",65,63904,90,"Nicolette Ray","0.694"
"91",996,13561,90,"Callie Christensen","0.694"
"92",11403,48977,90,"Makena Martin","0.694"
"93",1000,45238,93,"Karalynne Levi","0.692"
"94",30180,7832,93,"Makayla Bowman","0.692"
"95",598,78609,95,"Sydney Trees","0.687"
"96",1085,32365,95,"Sarah Harkins","0.687"
"97",10,80280,97,"Kaylee Vaught","0.686"
"98",598,23115,98,"Jasmin Estrada","0.685"
"99",30063,80116,98,"Alexis Vargas","0.685"
"100",790,75313,100,"Rylee Stout","0.683"
