"","team_id","player_id","rank","player","hr"
"1",734,34898,1,"Logan Hill",11
"2",767,68267,2,"Ruby Salzman",9
"3",30075,56741,2,"Emma Noble",9
"4",507,82683,4,"Kaitlin Weis",8
"5",1071,74483,4,"Hannah Steeby",8
"6",1170,45095,4,"Kylee Leonhardt",8
"7",1376,23803,4,"Elisa Favela",8
"8",13028,6866,4,"Kayson Boatner",8
"9",30152,17115,4,"Caitllyn Curlee",8
"10",30181,39338,4,"Kaylee Jones",8
"11",30221,30413,4,"Rachel Griffin",8
"12",206,50706,12,"Jennifer Mcelroy",7
"13",584,59868,12,"Chelsea Peace",7
"14",591,61988,12,"Jackie Popko",7
"15",790,75313,12,"Rylee Stout",7
"16",1001,18415,12,"Jordan Dean",7
"17",1028,84845,12,"Jenna Witt",7
"18",1245,61179,12,"Alyssa Pickle",7
"19",1433,34230,12,"Ashley Hernandez",7
"20",11416,78310,12,"Annmarie Torres",7
"21",23157,73864,12,"Nicole Spiegelberg",7
"22",25,4029,22,"Courtney Barnhill",6
"23",54,79026,22,"Olivia Tucker",6
"24",246,76497,22,"Maria Taliani",6
"25",383,23050,22,"Carly Esselman",6
"26",427,77387,22,"Jordyn Thomas",6
"27",436,17503,22,"Corinne Daley",6
"28",598,78609,22,"Sydney Trees",6
"29",701,76538,22,"Paige Tamayo",6
"30",734,60207,22,"Nikki Pennington",6
"31",734,65685,22,"Kiley Robb",6
"32",790,56232,22,"Libby Neveau",6
"33",790,40607,22,"Alexis Kelsey",6
"34",996,10394,22,"Brenna Busby",6
"35",1170,43228,22,"Talon Laclair",6
"36",1170,63375,22,"Lauren Rakes",6
"37",1176,60805,22,"Audrey Petoskey",6
"38",1176,36661,22,"Sierra Hucklebee",6
"39",1257,72021,22,"Haley Simonds",6
"40",1376,23270,22,"Sarah Evans",6
"41",1376,23423,22,"Chelsea Fagan",6
"42",9754,64465,22,"Peyton Reisman",6
"43",11403,18281,22,"Stephanie Day",6
"44",12830,1230,22,"Anna Alloway",6
"45",30093,79015,22,"Kendall Tucker",6
"46",10,738,46,"Kiara Akles",5
"47",39,79066,46,"Sydney Tullin",5
"48",205,38456,46,"Skyler Jenkins",5
"49",246,19035,46,"Kristina Dematteis",5
"50",339,20469,46,"Alyssa Donato",5
"51",395,33124,46,"Samantha Hausl",5
"52",413,71209,46,"Laney Sheppard",5
