"","team_id","player_id","rank","player","rc"
"1",542,83107,1,"Kari Westerbeek"," 34.15"
"2",271,50365,2,"Mason Mccord"," 29.64"
"3",225,23176,3,"Arielle Eure"," 26.89"
"4",75,48949,4,"Katrina Martin"," 26.24"
"5",442,62286,5,"Amber Powers"," 26.10"
"6",1062,73350,6,"Daniella Solis"," 25.41"
"7",1297,25479,7,"Mari Foster"," 22.40"
"8",542,55535,8,"Hailey Myers"," 22.36"
"9",258,39468,9,"Sarahrose Jonik"," 22.24"
"10",1203,4345,10,"Korbyn Bassett"," 21.83"
"11",573,41326,11,"Lauren King"," 21.49"
"12",30041,14630,12,"Brianne Coleman"," 19.41"
"13",622,47412,13,"Abby Mace"," 19.29"
"14",8746,15535,14,"Kaitlynn Copher"," 19.27"
"15",1094,62155,15,"Kamryn Potter"," 19.16"
"16",30197,29430,16,"Allie Gordon"," 19.05"
"17",8746,70152,17,"Sydney Scott"," 18.92"
"18",8530,24898,18,"Savannah Flinn"," 18.87"
"19",30094,83352,19,"Emily White"," 18.67"
"20",973,54359,20,"Madison Morgan"," 18.56"
"21",30197,76441,21,"Elizabeth Taggard"," 18.49"
"22",8530,620,22,"Kelsey Ahart"," 18.38"
"23",15,59565,23,"Lilly Patillo"," 18.32"
"24",8567,78995,24,"Alehia Tucker"," 18.06"
"25",542,52569,25,"Caiti Mickles"," 17.96"
"26",595,50065,26,"Olivia Mccabe"," 17.93"
"27",30072,32878,26,"Ashleigh Hartwig"," 17.93"
"28",139,33021,28,"Kaitlyn Hasty"," 17.40"
"29",622,22103,29,"Kaleigh Edwards"," 17.20"
"30",595,76295,30,"Jordyn Swoboda"," 17.08"
"31",1112,9924,31,"Casey Bunting"," 16.91"
"32",549,44832,32,"Taylor Lehner"," 16.67"
"33",622,44597,33,"Maddison Lednum"," 16.56"
"34",30197,6469,34,"Marlee Blackwell"," 16.50"
"35",618,36488,35,"Olivia Howe"," 16.43"
"36",1454,52111,36,"Heather Menzer"," 16.33"
"37",1094,40156,37,"Aaliyah Kautz"," 16.30"
"38",622,25657,38,"Dakotah Fraley"," 16.22"
"39",1124,37091,39,"Jaydan Hunt"," 16.20"
"40",1094,80140,40,"Savannah Vargas"," 16.18"
"41",396,18544,41,"Courtney Deck"," 16.00"
"42",622,1115,41,"Emily Allen"," 16.00"
"43",973,49427,43,"Bayleigh Masterson"," 15.80"
"44",335,11151,44,"Sara Campagna"," 15.75"
"45",161,58879,45,"Maria Pake"," 15.69"
"46",1196,46089,46,"Peyton Loesch"," 15.56"
"47",21,79003,47,"Cassidy Tucker"," 15.53"
"48",1400,39700,48,"Kelly Jurden"," 15.50"
"49",335,24474,49,"Grace Finn"," 15.23"
"50",203,18005,50,"Emily Davis"," 15.07"
"51",426,11599,51,"Kendall Carder"," 14.98"
"52",44,628,52,"Kaitlyn Aherron"," 14.84"
"53",44,77560,53,"Hannah Thompson"," 14.82"
"54",578,34554,53,"Shanan Hester"," 14.82"
"55",973,25112,55,"Makenzie Flynt"," 14.78"
"56",142,42242,56,"Ananya Koneti"," 14.76"
"57",132,2702,57,"Sarah Aubuchon"," 14.74"
"58",542,9274,58,"Sara Brown"," 14.50"
"59",1044,1633,58,"Annabel Anderson"," 14.50"
"60",781,31252,60,"Jannelle Ha"," 14.37"
"61",1454,77421,61,"Maddy Thomas"," 14.35"
"62",622,39319,62,"Jillian Jones"," 14.34"
"63",491,53473,63,"Meredith Mize"," 14.32"
"64",622,972,64,"Madeira Alexander"," 14.30"
"65",1179,83924,65,"Kelsey Wilkinson"," 14.26"
"66",567,36246,66,"Natalie Horton"," 14.25"
"67",1124,48060,66,"Jordan Mallard"," 14.25"
"68",390,54901,68,"Maggie Mrowka"," 14.22"
"69",335,51313,69,"Clare Mcmahon"," 14.06"
"70",1400,63350,70,"Chassety Raines"," 14.04"
"71",21,48952,71,"Kaylee Martin"," 13.95"
"72",139,57749,72,"Patty maye Ohanian"," 13.85"
"73",750,37522,73,"Sydney Illg"," 13.84"
"74",424,23648,74,"Kalli Farmer"," 13.83"
"75",211,23749,75,"Lindsey Fasolo"," 13.70"
"76",601,78804,76,"Emily Trotman"," 13.65"
"77",132,70923,77,"Rileyanne Sharpe"," 13.54"
"78",1064,8248,78,"Taylor Brandt"," 13.50"
"79",1094,8347,78,"Roni Braun"," 13.50"
"80",1400,73198,80,"Rebecca Snow"," 13.47"
"81",745,28941,81,"Jessica Goldyn"," 13.46"
"82",785,47936,82,"Brianna Majors"," 13.44"
"83",374,79927,83,"Jordyne Vance"," 13.42"
"84",426,5618,84,"Ty Bergeron"," 13.33"
"85",549,18469,85,"Izzy Deatherage"," 13.32"
"86",686,28619,85,"Gwen Glatz"," 13.32"
"87",30041,34186,85,"Breanna Herman"," 13.32"
"88",30041,3873,88,"Miranda Barker"," 13.29"
"89",15,15147,89,"Grace Connolly"," 13.28"
"90",258,14772,90,"Emily Colline"," 13.26"
"91",190,62592,91,"Renata Primmer"," 13.25"
"92",452,20411,92,"Margaret Dominick"," 13.12"
"93",570,37069,92,"Allie Hunt"," 13.12"
"94",11538,52608,94,"Hannah Miener"," 13.09"
"95",21,77127,95,"Hadyn Terwilliger"," 13.02"
"96",28593,55273,96,"Bailey Murphy"," 12.98"
"97",578,34090,97,"Rebecca Hensley"," 12.96"
"98",142,79686,98,"Maddie Valdez"," 12.93"
"99",190,72218,99,"Sophie Sirota"," 12.89"
"100",8746,53790,100,"Tori Montemayor"," 12.88"
