"","team_id","player_id","rank","player","slg"
"1",442,62268,1,"Amber Powers","1.125"
"2",542,83078,2,"Kari Westerbeek","1.020"
"3",271,50351,3,"Mason Mccord","1.019"
"4",1062,73326,4,"Daniella Solis","1.000"
"5",8530,620,4,"Kelsey Ahart","1.000"
"6",75,48935,6,"Katrina Martin","0.977"
"7",1203,4345,7,"Korbyn Bassett","0.974"
"8",258,39458,8,"Sarahrose Jonik","0.950"
"9",225,23171,9,"Arielle Eure","0.917"
"10",1112,9924,10,"Casey Bunting","0.912"
"11",15,59549,11,"Lilly Patillo","0.906"
"12",161,58863,12,"Maria Pake","0.895"
"13",549,44820,13,"Taylor Lehner","0.875"
"14",30072,32871,13,"Ashleigh Hartwig","0.875"
"15",622,1115,15,"Emily Allen","0.857"
"16",30041,14627,15,"Brianne Coleman","0.857"
"17",549,18465,17,"Izzy Deatherage","0.853"
"18",8530,24893,18,"Savannah Flinn","0.851"
"19",1454,52097,19,"Heather Menzer","0.833"
"20",30094,83322,19,"Emily White","0.833"
"21",139,33014,21,"Kaitlyn Hasty","0.829"
"22",1094,62137,21,"Kamryn Potter","0.829"
"23",1094,40144,23,"Aaliyah Kautz","0.816"
"24",1297,25474,24,"Mari Foster","0.815"
"25",1094,8347,25,"Roni Braun","0.811"
"26",1196,46076,26,"Peyton Loesch","0.806"
"27",1094,80113,27,"Savannah Vargas","0.805"
"28",258,14769,28,"Emily Colline","0.800"
"29",973,49413,29,"Bayleigh Masterson","0.794"
"30",1124,48047,30,"Jordan Mallard","0.789"
"31",1124,37082,30,"Jaydan Hunt","0.789"
"32",595,76271,32,"Jordyn Swoboda","0.787"
"33",44,628,33,"Kaitlyn Aherron","0.784"
"34",132,2702,34,"Sarah Aubuchon","0.781"
"35",973,54344,35,"Madison Morgan","0.780"
"36",139,57733,36,"Patty maye Ohanian","0.778"
"37",1454,77397,37,"Maddy Thomas","0.769"
"38",467,33764,38,"Destiny Helmedach","0.767"
"39",396,18540,39,"Courtney Deck","0.765"
"40",1179,14252,40,"Makenna Clizer","0.757"
"41",542,52555,41,"Caiti Mickles","0.756"
"42",203,18001,42,"Emily Davis","0.750"
"43",618,36479,42,"Olivia Howe","0.750"
"44",601,78778,44,"Emily Trotman","0.743"
"45",973,25107,45,"Makenzie Flynt","0.739"
"46",30197,76417,45,"Elizabeth Taggard","0.739"
"47",139,65730,47,"Bailey Roberts","0.735"
"48",622,47399,48,"Abby Mace","0.731"
"49",565,20821,49,"Erin Doyle","0.730"
"50",452,20407,50,"Margaret Dominick","0.725"
"51",750,37513,50,"Sydney Illg","0.725"
"52",595,50051,52,"Olivia Mccabe","0.723"
"53",8567,78969,53,"Alehia Tucker","0.717"
"54",573,41314,54,"Lauren King","0.714"
"55",1050,29572,54,"Brooke Gostomsky","0.714"
"56",30197,29424,54,"Allie Gordon","0.714"
"57",443,82574,57,"Brooke Wehr","0.711"
"58",781,31246,57,"Jannelle Ha","0.711"
"59",1064,8248,57,"Taylor Brandt","0.711"
"60",44,77535,60,"Hannah Thompson","0.707"
"61",11538,52593,61,"Hannah Miener","0.705"
"62",686,28613,62,"Gwen Glatz","0.703"
"63",21,78977,63,"Cassidy Tucker","0.702"
"64",578,34545,63,"Shanan Hester","0.702"
"65",120,44475,65,"Kaylee Learman","0.700"
"66",491,53458,66,"Meredith Mize","0.698"
"67",745,28935,67,"Jessica Goldyn","0.697"
"68",570,37060,68,"Allie Hunt","0.694"
"69",132,70900,69,"Rileyanne Sharpe","0.688"
"70",344,27618,70,"Brie Gauthier","0.686"
"71",567,82171,70,"Megan Watkins","0.686"
"72",750,71247,70,"Kaci Sherwood","0.686"
"73",491,8314,73,"Beth Braswell","0.684"
"74",622,22098,74,"Kaleigh Edwards","0.683"
"75",785,47923,75,"Brianna Majors","0.681"
"76",389,8419,76,"Sam Breeden","0.676"
"77",396,83312,76,"Christina White","0.676"
"78",815,32346,76,"Alyssa Harhigh","0.676"
"79",1179,59679,76,"Baily Paul","0.676"
"80",542,9274,80,"Sara Brown","0.674"
"81",1179,83894,80,"Kelsey Wilkinson","0.674"
"82",16142,35899,82,"Maddie Holub","0.667"
"83",21,77103,83,"Hadyn Terwilliger","0.659"
"84",389,75458,84,"Marybeth Strickler","0.658"
"85",271,34525,85,"Karis Hessert","0.655"
"86",1400,73174,86,"Rebecca Snow","0.652"
"87",1400,63331,86,"Chassety Raines","0.652"
"88",124,17305,88,"Makayla Czan","0.651"
"89",211,23744,88,"Lindsey Fasolo","0.651"
"90",785,28589,88,"Jocelyn Glasgo","0.651"
"91",1179,2074,88,"Kamryn Apling","0.651"
"92",750,45231,92,"Jenna Levine","0.647"
"93",190,72194,93,"Sophie Sirota","0.643"
"94",565,34916,94,"Shelby Hill","0.639"
"95",622,44585,95,"Maddison Lednum","0.636"
"96",1050,36613,95,"Kalin Hubble","0.636"
"97",1355,76678,95,"Taci Tatum","0.636"
"98",192,20438,98,"Lauren Donaire","0.634"
"99",30041,34178,98,"Breanna Herman","0.634"
"100",542,55520,100,"Hailey Myers","0.632"
