"","team_id","player_id","rank","player","sb"
"1",1400,39700,1,"Kelly Jurden",22
"2",24400,31717,2,"Ashley Hallmark",21
"3",225,31859,3,"Keri Hamlett",20
"4",8746,70152,4,"Sydney Scott",17
"5",225,23176,5,"Arielle Eure",16
"6",745,28941,5,"Jessica Goldyn",16
"7",75,61357,7,"Avery Pinder",14
"8",134,25139,7,"Michaela Foisy",14
"9",145,11473,9,"Olivia Capobianco",13
"10",565,34925,9,"Shelby Hill",13
"11",542,55535,11,"Hailey Myers",12
"12",8567,78995,11,"Alehia Tucker",12
"13",30069,82702,11,"Allyson Weiss",12
"14",30069,77585,11,"Kathleen Thompson",12
"15",18,46978,15,"Ashley Lugo",11
"16",263,74308,15,"Caroline Stanley",11
"17",320,8517,15,"Gracie Bressoud",11
"18",84,61753,18,"Savanna Pohlmann",10
"19",389,75482,18,"Marybeth Strickler",10
"20",573,14005,18,"Peyton Clark",10
"21",573,42966,18,"Anna Kula",10
"22",656,24870,18,"Kylie Fletcher",10
"23",938,64430,18,"Sarah Reinert",10
"24",1062,18882,18,"Mariah Delgado",10
"25",2741,46968,18,"Aurora Luera",10
"26",30084,39072,18,"Sarah Johnson",10
"27",53,13631,27,"Madi Christine",9
"28",335,24474,27,"Grace Finn",9
"29",424,23648,27,"Kalli Farmer",9
"30",605,48986,27,"Meranda Martin",9
"31",686,47688,27,"Mika Maenaga",9
"32",755,81665,27,"Amy Walsh",9
"33",1179,83924,27,"Kelsey Wilkinson",9
"34",125,59586,34,"Kaylea Patridge",8
"35",139,62673,34,"Sarah Proctor",8
"36",190,62395,34,"Madi Precht",8
"37",192,23842,34,"Kaylin Featheringill",8
"38",211,37287,34,"Grace Hussey",8
"39",376,11887,34,"Julia Carpenter",8
"40",424,6220,34,"Grace Biondo",8
"41",426,56954,34,"Leslie Norris",8
"42",452,33760,34,"Brooklyn Hellman",8
"43",452,33485,34,"Grace Heath",8
"44",526,51737,34,"Jade Meehan",8
"45",570,19403,34,"Veronica Destefano",8
"46",595,50065,34,"Olivia Mccabe",8
"47",618,1601,34,"Nicole Anders",8
"48",622,47412,34,"Abby Mace",8
"49",652,62474,34,"Peri Prestwood",8
"50",730,8474,34,"Mackenzie Brennan",8
"51",750,11289,34,"Leah Campos",8
"52",785,28595,34,"Jocelyn Glasgo",8
"53",1111,86573,34,"Kayla Zimmerman",8
"54",1400,48902,34,"Casey Martin",8
"55",17094,58236,34,"Dara Orr",8
"56",50,4328,56,"Caroline Bass",7
