"","team_id","player_id","rank","player","xbh"
"1",9754,68754,1,"Brianna Santos",19
"2",1176,36661,2,"Sierra Hucklebee",17
"3",1376,23803,2,"Elisa Favela",17
"4",30181,39338,2,"Kaylee Jones",17
"5",309,57305,5,"Emily O'connor",15
"6",383,23050,6,"Carly Esselman",14
"7",584,59868,6,"Chelsea Peace",14
"8",701,76538,6,"Paige Tamayo",14
"9",734,34898,6,"Logan Hill",14
"10",1390,11312,6,"Annika Canaba",14
"11",30177,85665,6,"Savannah Wysocki",14
"12",30179,38884,6,"Jaiden Johnson",14
"13",230,80409,13,"Tina Velazquez",13
"14",1009,20223,13,"Lexy Dobson",13
"15",1085,32365,13,"Sarah Harkins",13
"16",1156,74055,13,"Nicole Spykstra",13
"17",9013,35390,13,"Emma Hoffart",13
"18",13028,6866,13,"Kayson Boatner",13
"19",30054,9784,13,"Bailey Bugner",13
"20",30090,2446,13,"Briana Arredondo",13
"21",30152,17115,13,"Caitllyn Curlee",13
"22",30220,54410,13,"Jennifer Morinishi",13
"23",41,59156,23,"Mary Pardo",12
"24",507,82683,23,"Kaitlin Weis",12
"25",638,48840,23,"Hannah Marsteller",12
"26",790,57071,23,"Alison Nowak",12
"27",947,62490,23,"Brooke Prewitt",12
"28",1012,73730,23,"Addison Spears",12
"29",1071,74483,23,"Hannah Steeby",12
"30",1170,43228,23,"Talon Laclair",12
"31",1170,63375,23,"Lauren Rakes",12
"32",1222,45622,23,"Lauren Lindgren",12
"33",1314,29580,23,"Makenzie Goswick",12
"34",1346,29054,23,"Amber Gonzales",12
"35",1376,75762,23,"Laina Suesue",12
"36",1376,23423,23,"Chelsea Fagan",12
"37",1433,34230,23,"Ashley Hernandez",12
"38",8736,38790,23,"Bailey Johnson",12
"39",11403,63995,23,"Sydney Reamer",12
"40",11416,78310,23,"Annmarie Torres",12
"41",23157,73864,23,"Nicole Spiegelberg",12
"42",30075,56741,23,"Emma Noble",12
"43",30180,1942,23,"Sabrina Anguiano",12
"44",30221,30413,23,"Rachel Griffin",12
"45",10,46254,45,"Shannon Long",11
"46",49,62117,45,"Kayla Posten",11
"47",54,79026,45,"Olivia Tucker",11
"48",54,13618,45,"Elaina Christiansen",11
"49",354,76780,45,"Cierra Taylor",11
"50",507,17793,45,"Olivia Daugherty",11
"51",593,41606,45,"Bre Klaiber",11
"52",598,78609,45,"Sydney Trees",11
"53",765,49300,45,"Emily Maseth",11
"54",765,42318,45,"Trisha Kopinetz",11
"55",996,13561,45,"Callie Christensen",11
"56",1028,84845,45,"Jenna Witt",11
"57",1170,45095,45,"Kylee Leonhardt",11
"58",1238,21822,45,"Sierra Easterwood",11
"59",1245,4104,45,"Eileen Barrera",11
"60",1245,54359,45,"Madison Morgan",11
"61",1376,34844,45,"Christina Hill",11
"62",8744,54262,45,"Amanda Moreno",11
"63",9013,35368,45,"Taylor Hoelscher",11
"64",11403,50133,45,"Caitlin Mccarthy",11
"65",11416,41641,45,"Bailey Kleespies",11
"66",11740,36470,45,"Teala Howard",11
"67",12810,69810,45,"Jess Schuler",11
"68",12810,30118,45,"Megan Green",11
"69",30002,30714,45,"Megan Groves",11
"70",30093,79015,45,"Kendall Tucker",11
"71",30125,10721,45,"Isis Cabral",11
"72",30152,23977,45,"Hailie Fellers",11
"73",30221,24938,45,"Alexa Flores",11
"74",25,4029,74,"Courtney Barnhill",10
"75",70,32899,74,"Breanna Harvey",10
"76",144,40594,74,"Tatianna Kelly",10
"77",155,44013,74,"Clara Larson",10
"78",206,50706,74,"Jennifer Mcelroy",10
"79",246,76497,74,"Maria Taliani",10
"80",339,20469,74,"Alyssa Donato",10
"81",413,29108,74,"Rebecca Gonzales",10
"82",427,57591,74,"Lauren Oberle",10
"83",436,17503,74,"Corinne Daley",10
"84",598,23115,74,"Jasmin Estrada",10
"85",628,12568,74,"Michelle Castro",10
"86",734,65685,74,"Kiley Robb",10
"87",757,55610,74,"Brooke Nadolny",10
"88",790,40607,74,"Alexis Kelsey",10
"89",996,22107,74,"Khmari Edwards",10
"90",996,10394,74,"Brenna Busby",10
"91",1000,73013,74,"Shannon Smith",10
"92",1001,79029,74,"Riley Tucker",10
"93",1009,62812,74,"Hazel Puempel",10
"94",1085,70857,74,"Carson Shannon",10
"95",1328,48622,74,"Lauren Marks",10
"96",1334,55934,74,"Jordan Neely",10
"97",1346,11818,74,"Abigale Carney",10
"98",8965,31754,74,"Kaleigh Ham",10
"99",9013,33217,74,"Sydni Hawkins",10
"100",9630,65902,74,"Alli Robinson",10
"101",9754,64465,74,"Peyton Reisman",10
"102",11403,18281,74,"Stephanie Day",10
"103",12810,22297,74,"Addison Elbon",10
"104",30051,28255,74,"Casey Gilbert",10
"105",30052,1998,74,"Kaylyn Anthony",10
"106",30054,14918,74,"Lacey Colvin",10
"107",30093,14353,74,"Molly Cobb",10
"108",30154,6205,74,"Michalyn Bingham",10
"109",30154,17118,74,"Morgan Curley",10
"110",30177,34403,74,"Skylar Herrera",10
"111",30179,21320,74,"Katelyn Dunckel",10
"112",30180,18250,74,"Danelle Day",10
"113",30180,7832,74,"Makayla Bowman",10
