"","team_id","player_id","rank","player","ip"
"1",8746,46294,1,"Lindsey Longuet",71.2
"2",1267,62410,2,"Kayla Preisler",71
"3",1062,43901,3,"Beatriz Lara",66.1
"4",390,79752,4,"Hadlea Valera",60
"5",573,41326,5,"Lauren King",58.1
"6",142,65001,5,"Lauren Richards",58.1
"7",622,71043,7,"Savannah Sheats",58
"8",203,11195,8,"Emily Campbell",56.1
"9",390,34620,9,"Megan Hibbs",54
"10",1064,69231,10,"Elisabeth Schaffer",53.1
"11",567,29219,11,"Madeline Gonzalez",52.3
"12",412,39232,12,"Brittany Jones",52
"13",612,13542,13,"Amber Chow",51.2
"14",21830,48082,14,"Martina Maloch",51.1
"15",75,76248,15,"Brantley Swift",50.1
"16",578,40024,15,"Jada Karnes",50.1
"17",525,22834,17,"Danielle Erickson",49.2
"18",190,14950,18,"Bailey Comeau",49
"19",335,59555,19,"Emily Pater",48.2
"20",622,84618,19,"Lindsey Windsor",48.2
"21",15,61434,21,"Ashley Pion",48.1
"22",1196,63851,22,"Paige Rauhut",48
"23",491,8314,23,"Beth Braswell",47.1
"24",30042,35162,23,"Kacee Hirst",47.1
"25",745,36961,25,"Hanna Hull",47
"26",618,67004,26,"Haley Rosenthal",46.1
"27",341,66607,26,"Jiana Rojo",46.1
"28",1297,65887,28,"Kennedy Robillard",46
"29",715,35563,29,"Allie Holbrook",45.3
"30",132,54321,30,"Amanda Morgan",45.2
"31",751,42981,31,"Alisha Kulka",45.1
"32",1179,61715,31,"Maddy Podnar",45.1
"33",573,40453,31,"Madison Keller",45.1
"34",263,16150,34,"Cheyanne Cox",45
"35",8490,65090,35,"Bailey Richey",44.2
"36",652,81501,35,"Michaela Walker",44.2
"37",88,74190,37,"Grace Stairiker",44.1
"38",785,51668,38,"Ashley Medina",44
"39",1130,37111,38,"Madison Hunt",44
"40",2741,11301,38,"Tia Campos",44
"41",30031,42305,41,"Lexi Kopacek",43.2
"42",548,52827,42,"Caitlyn Miller",43.1
"43",297,35985,42,"Sydney Hood",43.1
"44",225,43493,44,"Ashton Lambeth",43
"45",324,31778,44,"Bridget Hamel",43
"46",28749,7806,44,"Kameron Bowling",43
"47",225,70263,44,"Lyndsey Sears",43
"48",374,13824,48,"Alex Cisar",42.1
"49",120,58446,48,"Amanda Osterhus",42.1
"50",601,78804,48,"Emily Trotman",42.1
"51",10972,76164,48,"Julie Swedberg",42.1
"52",263,71943,48,"Kassie Simmons",42.1
"53",53,60963,53,"Maddy Pfortmiller",42
"54",1099,45875,54,"Mara Little",41.2
"55",1454,69927,55,"Drea Schwaier-wolf",41.1
"56",30160,46309,55,"Kayla Loomis",41.1
"57",211,61071,55,"Paige Phillips",41.1
"58",426,26409,58,"Amber Funderburk",41
"59",217,69206,58,"Madison Schaefer",41
"60",8688,34560,58,"Mandi Hettinger",41
"61",161,27643,58,"Megan Gavin",41
"62",938,71314,58,"Riley Shields",41
"63",30197,66842,63,"Bailey Root",40.1
"64",1115,5929,63,"Lily Beurman",40.1
"65",28593,55273,65,"Bailey Murphy",39.2
"66",8567,50353,65,"Kamryn Mccool",39.2
"67",30038,17066,65,"Kassidy Cunningham",39.2
"68",652,29372,65,"Kendell Goodrum",39.2
"69",462,52428,69,"Kailey Meyer",39.1
"70",1044,82320,69,"Maggie Watts",39.1
"71",1094,17944,71,"Ashley Davis",38.2
"72",1112,51458,71,"Katie Mcneill",38.2
"73",542,59404,71,"Taylor Parrish",38.2
"74",455,21127,74,"Hannah Duff",38.1
"75",30041,3873,74,"Miranda Barker",38.1
"76",2751,49424,74,"Morgan Masters",38.1
"77",467,3784,74,"Taylor Barbour",38.1
"78",1332,19886,78,"Allyson Dilday",38
"79",426,19311,78,"Hannah Derouen",38
"80",8567,53004,78,"Sarah Miller",38
"81",1050,6104,78,"Taylor Biggs",38
"82",134,32854,82,"Sarah Hartmann",37.2
"83",1254,84795,83,"Nicole Wisser",37.1
"84",30094,41029,84,"Jordan Kielson",37
"85",88,69355,85,"Casey Scheuren",36.2
"86",142,71380,85,"Heather Shipley",36.2
"87",424,2332,87,"Aly Armstrong",36.1
"88",1203,64167,87,"Kathryn Reed",36.1
"89",750,66465,87,"Maddie Rog",36.1
"90",16142,54884,90,"Brooke Moyle",36
"91",548,50114,90,"Sam Mccann",36
"92",1203,30593,92,"Bayleigh Grogan",35.1
"93",1062,16190,92,"Preslye Cox",35.1
"94",582,41680,92,"Rylee Klema",35.1
"95",8530,70072,95,"Camille Scott",35
"96",618,36488,95,"Olivia Howe",35
"97",23008,48928,97,"Jaela Martin",34.2
"98",125,29003,97,"Kirstyn Gomez",34.2
"99",1254,71733,99,"Jen Sieminski",34.1
"100",479,76077,99,"Maggie Swan",34.1
"101",637,69113,99,"Megan Scalley",34.1
