"","team_id","player_id","rank","player","era"
"1",521,21877,1,"Carrie Eberle",0.461
"2",110,23587,2,"Megan Faraimo",0.861
"3",676,42699,3,"Ashley Kriesel",0.875
"4",630,31334,4,"Shannon Haddad",1.022
"5",153,53305,5,"Bailey Misken",1.028
"6",202,59716,6,"Mollie Paulick",1.077
"7",513,35740,7,"Alexis Holloway",1.103
"8",112,81780,8,"Robyn Wampler",1.144
"9",51,66174,9,"Gia Rodoni",1.16
"10",31,75241,10,"Autumn Storms",1.186
"11",528,49926,11,"Mariah Mazon",1.192
"12",1320,30156,12,"Jenna Greene",1.243
"13",703,22334,13,"Miranda Elish",1.261
"14",465,8515,14,"Jenny Bressler",1.288
"15",651,15784,15,"Georgina Corrick",1.317
"16",257,2795,16,"Mary wilson Avant",1.398
"17",29,46420,17,"Mariah Lopez",1.408
"18",231,55215,18,"Allison Muraskin",1.437
"19",700,22048,19,"Erin Edmoundson",1.445
"20",68,21038,20,"Ali Dubois",1.47
"21",164,58000,21,"Marybeth Olson",1.482
"22",255,55979,22,"Blake Neleman",1.497
"23",96,20329,23,"Hailey Dolcini",1.524
"24",742,66068,24,"Keely Rochard",1.526
"25",418,4759,25,"Meghan Beaubien",1.56
"26",312,20543,26,"Allison Doocy",1.574
"27",529,85707,27,"Brooke Yanez",1.576
"28",1395,84791,27,"Jordan Withrow",1.576
"29",719,18820,29,"Chenise Delce",1.609
"30",483,53914,30,"Jordan Moon",1.637
"31",47,39257,31,"Deborah Jones",1.642
"32",661,45081,31,"Jennifer Leonhardt",1.642
"33",716,38960,33,"Leanna Johnson",1.663
"34",497,78531,34,"Hope Trautwein",1.671
"35",235,46969,35,"Natalie Lugo",1.684
"36",649,28586,36,"Grace Glanzer",1.73
"37",312,70949,37,"Lauren Shaw",1.755
"38",306,29307,38,"Emily Goodin",1.763
"39",1092,60523,39,"Brooke Perry",1.764
"40",67,1775,40,"Susannah Anderson",1.808
"41",77,53519,41,"Autumn Moffat-korth",1.822
"42",522,68012,42,"Shannon Saile",1.837
"43",316,6171,43,"Alyssa Bilodeau",1.871
"44",671,22503,44,"Summer Ellyson",1.874
"45",102,5808,45,"Marissa Bertuccio",1.886
"46",128,83284,46,"Alea White",1.892
"47",772,672,47,"Kelsey Aikey",1.894
"48",508,36493,48,"Jensen Howell",1.907
"49",29,19119,49,"Alyssa Denham",1.94
"50",514,11250,50,"Sydney Campbell",1.941
"51",678,76968,51,"Chloe Temples",1.944
"52",9,85164,52,"Amy Woodham",1.96
"53",71,29600,53,"Payton Gottshall",1.963
"54",363,3053,54,"Sydney Backstrom",1.969
"55",99,83350,55,"Kellie White",1.98
"56",28,52461,56,"Cielo Meza",2.003
"57",518,10013,57,"Payton Buresch",2.023
"58",367,66043,58,"Taylor Roby",2.028
"59",796,52095,59,"Kaitlyn Menz",2.03
"60",693,36688,60,"Celie Hudson",2.047
"61",659,32412,61,"Sarah Harness",2.053
"62",87,65114,62,"Karli Ricketts",2.062
"63",771,11701,63,"Abby Carlin",2.072
"64",709,37073,64,"Erin Hunt",2.087
"65",193,74073,65,"Peyton St george",2.099
"66",441,35973,66,"Michaela Hood",2.161
"67",428,24544,67,"Amber Fiser",2.185
"68",414,80682,68,"Courtney Vierstra",2.188
"69",28755,44376,68,"Sarah Lawton",2.188
"70",147,10803,70,"Valerie Cagle",2.215
"71",460,59528,71,"Rylee Pate",2.261
"72",316,83574,71,"Skylar Whitty",2.261
"73",48,39676,73,"Annah Junge",2.272
"74",28600,29985,74,"Megan Gray",2.29
"75",739,63828,75,"Paige Rauch",2.349
"76",671,41665,76,"Megan Kleist",2.35
"77",253,26996,77,"Aaliyah Garcia",2.351
"78",30095,10050,77,"Carissa Burgess",2.351
"79",115,3817,79,"Georgeanna Barefoot",2.378
"80",559,4412,80,"Sydney Bates",2.38
"81",731,78213,81,"Kapri Toone",2.388
"82",301,71641,82,"Sydney Sickels",2.442
"83",156,38251,83,"Jessica Jarecki",2.46
"84",418,75218,84,"Alex Storako",2.497
"85",626,3500,85,"Maggie Balint",2.5
"86",732,68527,86,"Sydney Sandez",2.507
"87",270,20180,87,"Noelle Doan",2.535
"88",439,37669,88,"Alyssa Irons",2.542
"89",539,59404,89,"Bailey Parshall",2.554
"90",27,46248,90,"Kenzie Longanecker",2.584
"91",627,33742,91,"Delaney Heller",2.59
"92",466,26140,92,"Kendall Fritz",2.599
"93",1092,47278,93,"Andrea Lyon",2.605
"94",101,38078,94,"Kenedee Jamerson",2.634
"95",441,190,95,"Tristin Achenbach",2.655
"96",579,80208,96,"Dana Vatakis",2.665
"97",28755,52280,97,"Marissa Mesiemore",2.681
"98",694,79128,98,"Callie Turner",2.728
"99",169,52899,99,"Kiele Miller",2.752
"100",404,22378,100,"Chyanne Ellett",2.754
