"","team_id","player_id","rank","player","sb"
"1",1004,16835,1,"Kayla Crutchmer",31
"2",96,84502,2,"Mckenzie Wilson",26
"3",1092,74761,3,"Trinity Sterrett",23
"4",490,67654,4,"Sam Russ",22
"5",676,33584,5,"Alex Hedspeth",19
"6",365,1832,6,"Aliyah Andrews",18
"7",406,39201,6,"Allie Jones",18
"8",457,70644,6,"Abby Settlemyre",18
"9",460,34532,6,"Gabriella Hessenthaler",18
"10",742,9166,6,"Kelsey Brown",18
"11",1092,1265,6,"Weslyn Almond",18
"12",10411,62540,6,"Sarah Price",18
"13",28755,67244,6,"Johneisha Rowe",18
"14",180,26983,14,"Hanna Garber",17
"15",465,69523,14,"Maddie Schmidt",17
"16",655,49366,14,"Aeriyl Mass",17
"17",678,67714,14,"Riley Russell",17
"18",97,18865,18,"Megan Delgadillo",16
"19",305,72116,18,"Leslie Sims",16
"20",404,72736,18,"Delaney Smith",16
"21",236,61425,21,"Brianna Pinto",15
"22",257,9473,21,"Ciara Bryan",15
"23",529,16825,21,"Haley Cruse",15
"24",655,65634,21,"Lindsey Rizzo",15
"25",674,16126,21,"Teaghan Cowles",15
"26",772,18159,21,"Taylor Davis",15
"27",1320,51609,21,"Hunter Meadows",15
"28",83,81022,28,"Allyse Volpe",14
"29",110,28772,28,"Kelli Godin",14
"30",193,40168,28,"Jameson Kavel",14
"31",219,23451,28,"Halie Fain",14
"32",311,73769,28,"Carli Spelhaug",14
"33",371,71304,28,"Jessica Shields",14
"34",434,66638,28,"Jazmyn Rollin",14
"35",487,32452,28,"Lexie Harper",14
"36",490,25255,28,"Taty Forbes",14
"37",519,22683,28,"Allie Englant",14
"38",87,24243,38,"Lauren Fey",13
"39",108,66591,38,"Alyse Rojas",13
"40",189,38986,38,"Macy Johnson",13
"41",196,55745,38,"Olivia Narron",13
"42",199,34872,38,"Jodie Hill",13
"43",270,13270,38,"Skylar Chavez",13
"44",367,26431,38,"Celene Funke",13
"45",392,40875,38,"Regan Kerr",13
"46",465,79298,38,"Lauren Tycksen",13
"47",674,28477,38,"Taylor Gindlesperger",13
"48",716,24344,38,"Candela Figueroa",13
"49",7,19272,49,"Kindall Deramus",12
"50",8,47483,49,"Alexis Mack",12
"51",110,60325,49,"Briana Perez",12
"52",290,55826,49,"Camille Navarro",12
"53",306,38420,49,"Gabbi Jenkins",12
"54",315,54748,49,"Karsen Mosley",12
"55",430,19130,49,"Candace Denis",12
"56",498,1625,49,"Alysia Anderson",12
"57",508,80847,49,"Elise Vincent",12
"58",521,55701,49,"Kiley Naomi",12
"59",649,17794,49,"Peyton Daugherty",12
"60",655,29328,49,"Cameron Goodman",12
"61",732,19154,49,"Haley Denning",12
"62",766,69145,49,"Hannah Scarbrough",12
"63",796,79227,49,"Tyra Turner",12
"64",28600,81897,49,"Peyton Ward",12
"65",28755,61730,49,"Sammi Poehlman",12
"66",7,76310,66,"Alexis Sydnor",11
"67",101,74862,66,"Jaymi Steward",11
"68",102,32185,66,"Haley Hanson",11
"69",110,82113,66,"Kinsley Washington",11
"70",112,44263,66,"Isabel Lavrov",11
"71",164,38098,66,"Aziah James",11
"72",180,5837,66,"Sarah Bessel",11
"73",198,82033,66,"Kelly Warren",11
"74",201,4692,66,"Kayla Bear",11
"75",334,42482,66,"Kayla Kowalik",11
"76",404,72669,66,"Baylee Smith",11
"77",416,63087,66,"Katie Quinlan",11
"78",433,39409,66,"Nyomi Jones",11
"79",433,46101,66,"Kelsha Loftin",11
"80",502,75391,66,"Lauren Strathearn",11
"81",624,77656,66,"Tiffany Thompson",11
"82",650,25550,66,"Camille Fowler",11
"83",651,9421,66,"Anamarie Bruni",11
"84",660,34787,66,"Kloe Hilbrenner",11
"85",693,14900,66,"Emily Coltharp",11
"86",697,34486,66,"Makinzy Herzog",11
"87",735,53524,66,"Peyton Moeder",11
"88",1092,58591,66,"Autumn Owen",11
"89",1157,19727,66,"Brea Dickey",11
"90",10411,30476,66,"Savannah Grigsby",11
"91",28,31316,91,"Kindra Hackbarth",10
"92",29,18295,91,"Isabella Dayton",10
"93",37,65513,91,"Alyssa Rivera",10
"94",115,22678,91,"Destini England",10
"95",257,76292,91,"Jacqui Switzer",10
"96",371,50798,91,"Shannon Mcgee",10
"97",419,10058,91,"Summer Burgess",10
"98",439,4046,91,"Lindsey Baron",10
"99",457,52588,91,"Destiny Middleton",10
"100",458,66100,91,"Imani Rochelle",10
"101",458,30007,91,"Spenser Gray",10
"102",660,14354,91,"Alana Cobb-adams",10
"103",671,57457,91,"Raina O'neal",10
"104",688,77043,91,"Gabby Teran",10
"105",699,17984,91,"Crimson Davis",10
"106",700,10363,91,"Heaven Burton",10
"107",703,38370,91,"Janae Jefferson",10
"108",1014,12127,91,"Jenna Carter",10
"109",28755,71159,91,"Hannah Shemansky",10
