"","team_id","player_id","rank","player","so"
"1",1064,69231,1,"Elisabeth Schaffer",82
"2",8746,46294,2,"Lindsey Longuet",79
"3",15,61434,3,"Ashley Pion",68
"4",120,58446,4,"Amanda Osterhus",66
"5",1062,43901,4,"Beatriz Lara",66
"6",745,36961,4,"Hanna Hull",66
"7",28749,7806,7,"Kameron Bowling",63
"8",615,29716,8,"Julie Graf",62
"9",467,3784,9,"Taylor Barbour",61
"10",263,16150,10,"Cheyanne Cox",60
"11",1115,5929,10,"Lily Beurman",60
"12",300,83682,12,"Ally Wiegand",59
"13",161,27643,13,"Megan Gavin",54
"14",578,40024,14,"Jada Karnes",53
"15",16142,54884,15,"Brooke Moyle",52
"16",573,41326,16,"Lauren King",51
"17",491,8314,17,"Beth Braswell",50
"18",1461,71114,18,"Grace Shell",47
"19",42,78146,18,"Hannah Tomasko",47
"20",1196,63851,18,"Paige Rauhut",47
"21",8567,50353,21,"Kamryn Mccool",46
"22",258,24142,21,"Tori Ferraiolo",46
"23",622,71043,23,"Savannah Sheats",45
"24",22626,26205,24,"Kristin Frost",43
"25",542,59404,25,"Taylor Parrish",42
"26",1112,51458,26,"Katie Mcneill",41
"27",585,75580,27,"Emily Struble",40
"28",225,70263,27,"Lyndsey Sears",40
"29",637,69113,27,"Megan Scalley",40
"30",567,29219,30,"Madeline Gonzalez",39
"31",1133,39316,31,"Jen Jones",38
"32",8490,65090,32,"Bailey Richey",37
"33",300,81425,32,"Brea Walker",37
"34",595,28446,32,"Grace Gilmore",37
"35",263,71943,32,"Kassie Simmons",37
"36",132,54321,36,"Amanda Morgan",36
"37",139,4383,36,"Aubrey Bates",36
"38",412,39232,36,"Brittany Jones",36
"39",612,13542,39,"Amber Chow",35
"40",1094,17944,39,"Ashley Davis",35
"41",753,10677,39,"Avery Byrnes",35
"42",177,34027,39,"Cami Henry",35
"43",17094,37078,39,"Danielle Hunt",35
"44",1254,71733,39,"Jen Sieminski",35
"45",753,10542,39,"Rachel Butler",35
"46",442,67503,46,"Kiara Ruiz",34
"47",14718,19680,46,"Kimberly Dick",34
"48",30197,66842,48,"Bailey Root",33
"49",453,8602,48,"Cora Bridgers",33
"50",88,74190,48,"Grace Stairiker",33
"51",573,40453,48,"Madison Keller",33
"52",390,34620,48,"Megan Hibbs",33
"53",119,50797,48,"Scotty Mcgee",33
"54",601,78804,54,"Emily Trotman",32
"55",20220,83699,54,"Emily Wierderholt",32
"56",390,79752,54,"Hadlea Valera",32
"57",1203,64167,54,"Kathryn Reed",32
"58",1254,84795,54,"Nicole Wisser",32
"59",1332,19886,59,"Allyson Dilday",31
"60",1400,75544,59,"Ashlyn Strother",31
"61",190,14950,59,"Bailey Comeau",31
"62",1332,41787,59,"Cat Klostermann",31
"63",203,11195,59,"Emily Campbell",31
"64",618,67004,59,"Haley Rosenthal",31
"65",570,14128,59,"Jaime Cleasby",31
"66",18,83775,59,"Jessica Wilcox",31
"67",121,30821,59,"Stefanie Guercio",31
"68",297,35985,59,"Sydney Hood",31
"69",785,51668,69,"Ashley Medina",30
"70",548,52827,69,"Caitlyn Miller",30
"71",462,81971,69,"Elise Warneke",30
"72",50,60079,69,"Kirsten Pelletier",30
"73",622,84618,69,"Lindsey Windsor",30
"74",217,69206,69,"Madison Schaefer",30
"75",424,2332,75,"Aly Armstrong",29
"76",571,40856,75,"Riley Kernan",29
"77",126,36935,75,"Sydni Huisman",29
"78",329,19864,75,"Taryn Digiacomo",29
"79",21,45856,79,"Daniella Little",28
"80",1454,69927,79,"Drea Schwaier-wolf",28
"81",750,66465,79,"Maddie Rog",28
"82",53,60963,79,"Maddy Pfortmiller",28
"83",4,49504,79,"Natalie Mathers",28
"84",938,71314,79,"Riley Shields",28
"85",426,26409,85,"Amber Funderburk",27
"86",265,15683,85,"Ashley Cornelius",27
"87",1355,84891,85,"Bri Wodtke",27
"88",815,45329,85,"Ginger Lewis",27
"89",1355,58309,85,"Hannah Ortiz",27
"90",783,38337,85,"Kait Jaworski",27
"91",303,60797,85,"Michaela Petito",27
"92",121,1288,85,"Naomi Alonzo",27
"93",1163,86000,93,"Alexa Young",26
"94",1203,30593,93,"Bayleigh Grogan",26
"95",566,15433,93,"Braelyn Cooper",26
"96",8530,70072,93,"Camille Scott",26
"97",88,69355,93,"Casey Scheuren",26
"98",341,66607,93,"Jiana Rojo",26
"99",364,4877,93,"Kyleigh Becker",26
"100",569,51269,93,"Madi Mclellan",26
"101",411,81728,93,"Madison Walter",26
"102",479,76077,93,"Maggie Swan",26
"103",1062,16190,93,"Preslye Cox",26
