"","team_id","player_id","rank","player","h"
"1",542,55535,1,"Hailey Myers",32
"2",335,11151,2,"Sara Campagna",29
"3",542,83107,3,"Kari Westerbeek",28
"4",573,41326,3,"Lauren King",28
"5",8746,70152,3,"Sydney Scott",28
"6",225,23176,6,"Arielle Eure",27
"7",622,25657,6,"Dakotah Fraley",27
"8",1297,25479,6,"Mari Foster",27
"9",1400,39700,6,"Kelly Jurden",27
"10",8746,15535,6,"Kaitlynn Copher",27
"11",271,50365,11,"Mason Mccord",26
"12",426,11599,12,"Kendall Carder",24
"13",142,42242,13,"Ananya Koneti",23
"14",190,62592,13,"Renata Primmer",23
"15",258,39468,13,"Sarahrose Jonik",23
"16",374,79927,13,"Jordyne Vance",23
"17",426,56954,13,"Leslie Norris",23
"18",567,36246,13,"Natalie Horton",23
"19",573,42966,13,"Anna Kula",23
"20",622,44597,13,"Maddison Lednum",23
"21",1062,73350,13,"Daniella Solis",23
"22",1400,12609,13,"Madisyn Cates",23
"23",30197,29430,13,"Allie Gordon",23
"24",258,3385,24,"Shelby Baker",22
"25",335,24474,24,"Grace Finn",22
"26",426,86467,24,"Gia Zeringue",22
"27",542,18131,24,"Reece Davis",22
"28",8530,52549,24,"Emily Michki",22
"29",8567,78995,24,"Alehia Tucker",22
"30",8746,53790,24,"Tori Montemayor",22
"31",30041,3873,24,"Miranda Barker",22
"32",30197,6469,24,"Marlee Blackwell",22
"33",21,48952,33,"Kaylee Martin",21
"34",75,48949,33,"Katrina Martin",21
"35",335,51313,33,"Clare Mcmahon",21
"36",442,62286,33,"Amber Powers",21
"37",595,50065,33,"Olivia Mccabe",21
"38",618,36488,33,"Olivia Howe",21
"39",622,22103,33,"Kaleigh Edwards",21
"40",815,52419,33,"Elle Meyer",21
"41",1355,84891,33,"Bri Wodtke",21
"42",1400,63350,33,"Chassety Raines",21
"43",2751,49195,33,"Nicole Martinez",21
"44",30041,34186,33,"Breanna Herman",21
"45",30094,83352,33,"Emily White",21
"46",21,79003,46,"Cassidy Tucker",20
"47",75,12054,46,"Stephanie Carroll",20
"48",134,25139,46,"Michaela Foisy",20
"49",139,33021,46,"Kaitlyn Hasty",20
"50",225,17046,46,"Bailey Cunningham",20
"51",335,9701,46,"Emily Buckwalter",20
"52",390,54901,46,"Maggie Mrowka",20
"53",412,39689,46,"Bethany Junker",20
"54",424,23648,46,"Kalli Farmer",20
"55",491,53473,46,"Meredith Mize",20
"56",525,71117,46,"Taylor Shellenberger",20
"57",542,52569,46,"Caiti Mickles",20
"58",567,25010,46,"Tsianina Flores",20
"59",573,54069,46,"Marisa Moore",20
"60",578,34554,46,"Shanan Hester",20
"61",622,39319,46,"Jillian Jones",20
"62",622,47412,46,"Abby Mace",20
"63",622,972,46,"Madeira Alexander",20
"64",973,54359,46,"Madison Morgan",20
"65",973,25112,46,"Makenzie Flynt",20
"66",30072,32878,46,"Ashleigh Hartwig",20
"67",30197,76441,46,"Elizabeth Taggard",20
"68",15,15147,68,"Grace Connolly",19
"69",44,77560,68,"Hannah Thompson",19
"70",75,77992,68,"Kaitlyn Tirona",19
"71",120,81277,68,"Madison Wagner",19
"72",124,17309,68,"Makayla Czan",19
"73",190,72218,68,"Sophie Sirota",19
"74",192,23842,68,"Kaylin Featheringill",19
"75",211,23749,68,"Lindsey Fasolo",19
"76",396,18544,68,"Courtney Deck",19
"77",426,5618,68,"Ty Bergeron",19
"78",573,66152,68,"Hannah grace Roden",19
"79",578,78549,68,"Brooke Trapuzzano",19
"80",595,76295,68,"Jordyn Swoboda",19
"81",715,79629,68,"Emily Vaclavik",19
"82",781,47717,68,"Brianna Magee",19
"83",1044,15630,68,"Liz Cordova",19
"84",1064,8248,68,"Taylor Brandt",19
"85",1112,15186,68,"Natalie Conrad",19
"86",1179,83924,68,"Kelsey Wilkinson",19
"87",1203,4345,68,"Korbyn Bassett",19
"88",1400,73198,68,"Rebecca Snow",19
"89",8530,24898,68,"Savannah Flinn",19
"90",28593,50961,68,"Morgan Mcguire",19
"91",15,59565,91,"Lilly Patillo",18
"92",122,64746,91,"Dusstyn Reynolds",18
"93",142,79686,91,"Maddie Valdez",18
"94",190,80494,91,"Jasmine Vera",18
"95",225,31859,91,"Keri Hamlett",18
"96",271,78442,91,"Kate Tovar",18
"97",281,3156,91,"Giselle Bahena",18
"98",364,9819,91,"Jessica Bulanda",18
"99",462,1009,91,"Emma Alfieri",18
"100",542,46643,91,"Paige Love",18
"101",573,77857,91,"Shannon Tierney",18
"102",578,7530,91,"Meri Bostic",18
"103",578,34090,91,"Rebecca Hensley",18
"104",781,31252,91,"Jannelle Ha",18
"105",784,42236,91,"Jordyn Kondras",18
"106",785,47936,91,"Brianna Majors",18
"107",1044,1633,91,"Annabel Anderson",18
"108",1115,22027,91,"Shelby Edington",18
"109",1115,16192,91,"Rachel Cox",18
"110",1203,12852,91,"Milena Cesare",18
"111",1355,58040,91,"Mackenzie Oltmann",18
"112",1454,52111,91,"Heather Menzer",18
"113",1454,27659,91,"Sara Gayer",18
"114",2741,75808,91,"Alexis Sullivan",18
"115",8490,82020,91,"Ethel Warren",18
"116",8597,19141,91,"Brittany Denn",18
"117",11538,52608,91,"Hannah Miener",18
"118",20220,83387,91,"Kim White",18
"119",30069,82702,91,"Allyson Weiss",18
"120",30197,52947,91,"Madison Miller",18
