"","team_id","player_id","rank","player","xbh"
"1",41,39749,1,"Maggie Kadrlik",39
"2",1009,33481,2,"Jobi Heath",37
"3",30153,40471,3,"Kaitlyn Kelley",36
"4",41,59141,4,"Mary Pardo",35
"5",262,28731,5,"Lydia Goble",33
"6",11416,54886,5,"Kellie Mrofcza",33
"7",155,44002,7,"Clara Larson",32
"8",765,49287,7,"Emily Maseth",32
"9",790,79883,7,"Lani Van zyl",32
"10",11403,18277,7,"Stephanie Day",32
"11",30058,12624,7,"Kayla Cato",32
"12",41,60697,12,"Shannon Petersen",31
"13",790,57056,12,"Alison Nowak",31
"14",1176,28869,12,"Ty-kella Goins",31
"15",1438,20542,12,"Kat Donzella",31
"16",561,33550,16,"Morgan Heckman",30
"17",1402,18607,16,"Alix Dedreu",30
"18",8744,54248,16,"Amanda Moreno",30
"19",9013,26205,16,"Morgan Frost",30
"20",30002,14832,16,"Mary Collins",30
"21",30093,81440,16,"Jaycie Walker",30
"22",74,47179,22,"Allison Luzzi",29
"23",262,35775,22,"Nikoma Holmen",29
"24",309,37437,22,"Gianni Iannantone",29
"25",757,50269,22,"Hannah Mcclounie",29
"26",767,54032,22,"Kylee Moore",29
"27",1376,23798,22,"Elisa Favela",29
"28",9004,64381,22,"Samantha Reilly",29
"29",9754,49028,22,"Melissa Martinek",29
"30",25,4029,30,"Courtney Barnhill",28
"31",55,17634,30,"Starkeira Daniel",28
"32",262,65187,30,"Taylor Rieger",28
"33",499,64443,30,"Christa Reisinger",28
"34",598,23110,30,"Jasmin Estrada",28
"35",638,16203,30,"Courtney Coy",28
"36",645,3416,30,"Alee Balanon",28
"37",1083,22319,30,"Angelique Elemen",28
"38",1371,82208,30,"Elexis Watson",28
"39",1402,26600,30,"Andrea Gahan",28
"40",30137,10620,30,"Bailey Byers",28
"41",130,16243,41,"Hailey Crabtree",27
"42",423,83933,41,"Faith Willenbrock",27
"43",591,54872,41,"Blasia Moyler",27
"44",696,44826,41,"Anastasia Leibas",27
"45",767,68247,41,"Ruby Salzman",27
"46",1000,24320,41,"Abby Fiessinger",27
"47",1012,35341,41,"Haleigh Hoefs",27
"48",1116,24289,41,"Amanda Fields",27
"49",8965,32052,41,"Sable Hankins",27
"50",11276,62497,41,"Hannah Price",27
"51",11416,78287,41,"Annmarie Torres",27
"52",11740,68869,41,"Rhiannon Sassman",27
"53",3,83501,53,"Emily Whitman",26
"54",41,22268,53,"Samantha Eisenreich",26
"55",54,61000,53,"Brooke Phillips",26
"56",395,59445,53,"Jaclyn Pasakarnis",26
"57",413,71189,53,"Laney Sheppard",26
"58",436,49081,53,"Chelsea Martinez",26
"59",468,27206,53,"Erin Garczynski",26
"60",947,29349,53,"Megan Goodnight",26
"61",1009,62796,53,"Hazel Puempel",26
"62",1028,84817,53,"Jenna Witt",26
"63",1448,5487,53,"Emily Benson",26
"64",24639,79842,53,"Suka Van gurp",26
"65",174,10862,65,"Alyssa Cairns",25
"66",209,38198,65,"Olivia Jankowski",25
"67",216,80135,65,"Kendall Varner",25
"68",243,40314,65,"Amber Keene",25
"69",323,2260,65,"Evelyn Arguelles",25
"70",332,86643,65,"Jackie Zubiate",25
"71",696,69666,65,"Victoria Schooanard-saborio",25
"72",765,50296,65,"Heidi Mccollister",25
"73",947,15745,65,"Sarah Coronado",25
"74",1116,53096,65,"Peyton Mills",25
"75",1176,36652,65,"Sierra Hucklebee",25
"76",1274,83969,65,"Anna Williams",25
"77",11403,10040,65,"Kacie Burger",25
"78",11416,20718,65,"Brooke Doumer",25
"79",13028,48927,65,"Joshlyn Martin",25
"80",30152,17111,65,"Caitllyn Curlee",25
"81",30153,4010,65,"Haley Barnette",25
"82",30180,18246,65,"Danelle Day",25
"83",25,25126,83,"Taylor Fogle",24
"84",309,61701,83,"Taylor Podschweit",24
"85",628,79769,83,"Brylynn Vallejos",24
"86",696,13064,83,"Roxy Chapa",24
"87",947,46503,83,"Paty Loredo",24
"88",1314,35592,83,"Kala Holder",24
"89",1376,58520,83,"Faith Otts",24
"90",1402,57642,83,"Mary beth Odom",24
"91",1438,4968,83,"Katie Beeman",24
"92",1462,16224,83,"Mary claire Coyne",24
"93",2814,41474,83,"Taylor Kirk",24
"94",9004,78671,83,"Marissa Trezza",24
"95",30051,8872,83,"Kay Brokering",24
"96",30152,68909,83,"Mahina Sauer",24
"97",30202,20195,83,"Demi Dobbs",24
"98",35,19140,98,"Dayna Denner",23
"99",54,10186,98,"Jessica Burlingame",23
"100",130,15288,98,"Ashlyn Cook",23
"101",155,55302,98,"Kendall Murphy",23
"102",395,45924,98,"Bri Livingston",23
"103",427,77366,98,"Jordyn Thomas",23
"104",427,57576,98,"Lauren Oberle",23
"105",645,83342,98,"Jordann White",23
"106",645,41511,98,"Cameron Kirtlan",23
"107",757,42668,98,"Bryanna Kressler",23
"108",996,10394,98,"Brenna Busby",23
"109",1013,13652,98,"Haleigh Christopher",23
"110",1199,8973,98,"Ragan Broome",23
"111",1314,42954,98,"Kaity Kukowski",23
"112",1376,23418,98,"Chelsea Fagan",23
"113",9754,64447,98,"Peyton Reisman",23
"114",9754,28700,98,"Rayle Glover",23
"115",11416,37949,98,"Kaila Jacobi",23
"116",13028,6866,98,"Kayson Boatner",23
"117",30090,69656,98,"Maddison Schofield",23
"118",30137,15785,98,"Madison Corrick",23
"119",30154,78318,98,"Jill Torres",23
"120",30179,79479,98,"Kaylie Upton",23
