"","team_id","player_id","rank","player","k_bb"
"1",300,83682,1,"Ally Wiegand","20.0"
"2",12973,62161,2,"Megan Potter"," 9.6"
"3",150,57976,3,"Alyssa Olson"," 6.3"
"4",1064,69231,4,"Elisabeth Schaffer"," 6.2"
"5",745,36961,5,"Hanna Hull"," 6.2"
"6",30083,31651,6,"Rachel Hall"," 6.1"
"7",16142,7044,7,"Miranda Bohn"," 5.4"
"8",8911,47868,8,"Abby Mahsem"," 5.3"
"9",775,79391,9,"Paige Uliase"," 5.2"
"10",467,3784,10,"Taylor Barbour"," 5.1"
"11",30038,47925,11,"Bria Majeski"," 5.1"
"12",1115,5929,12,"Lily Beurman"," 4.7"
"13",146,86634,13,"Olivia Zoeller"," 4.7"
"14",200,7092,14,"Morgan Bolduk"," 4.6"
"15",966,55422,15,"Mary pat Murray"," 4.5"
"16",538,56436,16,"Aj Nichols"," 4.4"
"17",121,30821,17,"Stefanie Guercio"," 4.4"
"18",1451,9208,18,"Madison Brown"," 4.0"
"19",1255,5846,19,"Sydnee Bessler"," 4.0"
"20",1434,52298,20,"Courtney Messenger"," 3.8"
"21",462,52428,21,"Kailey Meyer"," 3.8"
"22",808,61062,22,"Mackenzie Phillips"," 3.7"
"23",45,75057,23,"Brooke Stock"," 3.7"
"24",166,32392,24,"Haley Harmon"," 3.7"
"25",542,53118,25,"Kiana Millsaps"," 3.6"
"26",30114,20679,26,"Becca Dougherty"," 3.6"
"27",486,23916,27,"Samantha Feinstein"," 3.5"
"28",30044,67313,28,"Jess Rozick"," 3.5"
"29",276,45255,29,"Temma Levis"," 3.4"
"30",30064,41845,30,"Celia Knappenberger"," 3.4"
"31",1130,37111,31,"Madison Hunt"," 3.4"
"32",595,35204,32,"Ally Hjort"," 3.4"
"33",398,11190,33,"Colleen Campbell"," 3.4"
"34",8404,81728,34,"Madison Walter"," 3.4"
"35",18,83775,35,"Jessica Wilcox"," 3.4"
"36",30041,3873,36,"Miranda Barker"," 3.3"
"37",815,45329,37,"Ginger Lewis"," 3.3"
"38",30044,53030,38,"Val Miller"," 3.3"
"39",532,47129,39,"Lisa Lusardi"," 3.3"
"40",570,35833,40,"Erika Holowka"," 3.2"
"41",185,52693,41,"Madison Milaszewski"," 3.2"
"42",1163,86000,42,"Alexa Young"," 3.2"
"43",30072,47866,43,"Victoria Mahoney"," 3.2"
"44",8687,70887,44,"Amaria Sharon"," 3.2"
"45",30069,40257,45,"Sarah Keating"," 3.2"
"46",374,16171,46,"Kayley Cox"," 3.1"
"47",30081,32818,47,"Allison Hartman"," 3.1"
"48",122,31827,48,"Ilissa Hamilton"," 3.1"
"49",623,56010,49,"Andi Nelson"," 3.1"
"50",549,66134,50,"Liz Rodarte"," 3.1"
"51",21852,26396,51,"Morghan Fulton"," 3.0"
"52",218,72761,52,"Erin Smith"," 3.0"
"53",27892,72915,53,"Madeleine Smith"," 3.0"
"54",38,1761,54,"Sam Anderson"," 3.0"
"55",28593,16819,55,"Haley Crumpton"," 2.9"
"56",30190,34177,56,"Morgan Heritage"," 2.9"
"57",2694,70483,57,"Kayla Selzer"," 2.9"
"58",565,83580,58,"Candace Whittemore"," 2.9"
"59",168,81800,59,"Cady Walts"," 2.9"
"60",379,50908,60,"Brianna Mcgrath"," 2.9"
"61",8981,58122,61,"Maggie Oram"," 2.9"
"62",492,15561,62,"Gianna Corban"," 2.8"
"63",443,69295,63,"Alexandria Scheeler"," 2.8"
"64",296,46146,64,"Alex Loizon"," 2.8"
"65",330,74099,65,"Molly St germain"," 2.8"
"66",313,24817,66,"Beth Fleming"," 2.8"
"67",44,77560,67,"Hannah Thompson"," 2.8"
"68",8567,53004,68,"Sarah Miller"," 2.7"
"69",517,75956,69,"Kaitlin Surdej"," 2.7"
"70",1159,79317,70,"Whitney Tyler"," 2.7"
"71",344,19786,71,"Missy Dieckman-meyer"," 2.7"
"72",1133,39316,72,"Jen Jones"," 2.7"
"73",329,19864,73,"Taryn Digiacomo"," 2.7"
"74",795,54922,74,"Maddie Muelken"," 2.6"
"75",373,55598,75,"Liz Nace"," 2.6"
"76",789,55328,76,"Mackenzie Murphy"," 2.6"
"77",615,29716,77,"Julie Graf"," 2.6"
"78",807,39037,78,"Olivia Johnson"," 2.6"
"79",215,41049,79,"Megan Kieselback"," 2.6"
"80",120,58446,80,"Amanda Osterhus"," 2.6"
"81",484,24195,81,"Alexis Ferris"," 2.6"
"82",24,79385,82,"Lorena Ukanwa"," 2.6"
"83",247,40880,84,"Ashlyn Kersch"," 2.5"
"84",1254,71733,84,"Jen Sieminski"," 2.5"
"85",566,13047,85,"Lindsey Chaney"," 2.5"
"86",30094,50432,86,"Micayla Mccoy"," 2.5"
"87",775,41565,90,"Aimee Kistner"," 2.5"
"88",805,49641,90,"Bella Matthias"," 2.5"
"89",1454,69927,90,"Drea Schwaier-wolf"," 2.5"
"90",217,53024,90,"Toko Miller"," 2.5"
"91",712,76194,91,"Eliza Sweet"," 2.5"
"92",20220,83699,92,"Emily Wierderholt"," 2.5"
"93",577,64254,93,"Lexi Reetz"," 2.5"
"94",1179,69082,94,"Shelby Saylors"," 2.5"
"95",1062,43901,95,"Beatriz Lara"," 2.4"
"96",679,11496,96,"Marissa Cappello"," 2.4"
"97",279,80824,97,"Diamond Villegas"," 2.4"
"98",618,36488,98,"Olivia Howe"," 2.4"
"99",46,11082,99,"Nikki Camarati"," 2.4"
"100",804,76453,100,"Ashley Taipale"," 2.4"
