"","team_id","player_id","rank","player","hr"
"1",29,32440,1,"Jessie Harper",28
"2",8,33821,2,"Bailey Hemphill",26
"3",430,17876,2,"Mia Davidson",26
"4",257,19666,4,"Alyssa Dicarlo",23
"5",317,29441,4,"Kate Gordon",23
"6",756,24992,4,"Morganne Flores",23
"7",29,54983,7,"Dejah Mulipola",22
"8",191,67599,7,"Linda Rush",22
"9",430,44850,7,"Ulufa Leilua",22
"10",10411,57528,7,"Alyssa Oakes",22
"11",37,80291,11,"Kendall Veach",20
"12",249,15039,11,"Jenna Cone",20
"13",513,8913,11,"Cait Brooks",20
"14",29,58985,14,"Alyssa Palomino",19
"15",334,13284,14,"Abbey Cheek",19
"16",388,74828,14,"Mya Stevenson",19
"17",434,82961,14,"Kimberly Wert",19
"18",519,27805,14,"Morgan Geno",19
"19",521,71506,14,"Samantha Show",19
"20",522,66733,14,"Sydney Romero",19
"21",742,56781,14,"Caitlyn Nolan",19
"22",28,31311,22,"Maddi Hackbarth",18
"23",43,45485,22,"Danielle Liermann",18
"24",191,19970,22,"Kristi Dimeo",18
"25",587,84620,22,"Katie Wingert",18
"26",739,63831,22,"Paige Rauch",18
"27",110,56507,27,"Bubba Nickles",17
"28",244,30960,27,"Marissa Guimbarda",17
"29",365,68430,27,"Shemiah Sanchez",17
"30",365,75922,27,"Shelbi Sunseri",17
"31",428,8224,27,"Hope Brandner",17
"32",522,14222,27,"Caleigh Clifton",17
"33",522,30080,27,"Grace Green",17
"34",683,63316,27,"Melissa Rahrich",17
"35",1395,11452,27,"Georgia Capell",17
"36",236,65656,36,"Molly Roark",16
"37",311,84180,36,"Sami Williams",16
"38",317,29278,36,"Megan Good",16
"39",428,19124,36,"Natalie Denhartog",16
"40",459,71441,36,"Marisa Sholtes",16
"41",490,56847,36,"Brigette Nordberg",16
"42",504,9888,36,"Sammey Bunch",16
"43",522,1274,36,"Jocelyn Alo",16
"44",600,56977,36,"Hayley Norton",16
"45",649,34152,36,"Ali Herdliska",16
"46",654,22434,36,"Ashley Ellis",16
"47",28,31310,47,"Kindra Hackbarth",15
"48",37,73180,47,"Tannon Snow",15
"49",66,24383,47,"Bradie Fillmore",15
"50",202,45941,47,"Destinee Lizzmore",15
"51",234,29426,47,"Carsyn Gordon",15
"52",234,71237,47,"Sydney Sherrill",15
"53",234,32731,47,"Cali Harrod",15
"54",235,45586,47,"Kendyl Lindaman",15
"55",277,33582,47,"Callee Heen",15
"56",302,82539,47,"Kayla Wedl",15
"57",419,17228,47,"Lexi Cushing",15
"58",463,22141,47,"Tristen Edwards",15
"59",625,35111,47,"Whitney Hinton",15
"60",648,38725,47,"Jana Johns",15
"61",694,4705,47,"Haley Bearden",15
"62",711,75052,47,"Nicole Stockinger",15
"63",746,72864,47,"Lacy Smith",15
"64",796,42259,47,"Kayla Konwent",15
"65",1395,34437,47,"Karli Herron",15
"66",29,49158,66,"Malia Martinez",14
"67",115,25879,66,"Kayla Fredendall",14
"68",149,72820,66,"Kassidy Smith",14
"69",156,70745,66,"Tara Shadowen",14
"70",199,72076,66,"Bri Sims",14
"71",234,54319,66,"Dani Morgan",14
"72",315,13473,66,"Anna Chisolm",14
"73",315,5827,66,"Taylor Beshears",14
"74",317,980,66,"Odicci Alexander",14
"75",458,48301,66,"Katie Manring",14
"76",472,36233,66,"Kelsey Horton",14
"77",509,45383,66,"Rachel Lewis",14
"78",519,86147,66,"Katie Yun",14
"79",600,51074,66,"Sierra Mckee",14
"80",700,22140,66,"Trenity Edwards",14
"81",704,72703,66,"Cortney Smith",14
"82",742,5426,66,"Kelsey Bennett",14
"83",8,69731,83,"Merris Schroder",13
"84",8,38407,83,"Claire Jenkins",13
"85",72,85635,83,"Kealia Wysocki",13
"86",101,74801,83,"Megan Stevens",13
"87",102,2699,83,"Krystal Aubert",13
"88",149,18405,83,"Courtney Dean",13
"89",175,22198,83,"Abby Ehrenborg",13
"90",199,34863,83,"Jodie Hill",13
"91",202,13937,83,"Hannah Clark",13
"92",255,74258,83,"Cameron Stanford",13
"93",334,48844,83,"Alex Martens",13
"94",334,60897,83,"Mallory Peyton",13
"95",355,6296,83,"Amber Bishop",13
"96",367,34079,83,"Megan Hensley",13
"97",388,32474,83,"Aly Harrell",13
"98",430,54014,83,"Kat Moore",13
"99",521,65058,83,"Michaela Richbourg",13
"100",539,61823,83,"Toni Polk",13
"101",539,6338,83,"Chelsea Bisi",13
"102",559,5009,83,"Jenny Behan",13
"103",563,55114,83,"Hunter Mundy",13
"104",676,15734,83,"Margarita Corona",13
"105",731,58210,83,"Lexi Orozco",13
"106",742,75550,83,"Emma Strouth",13
"107",1092,58576,83,"Autumn Owen",13
"108",1356,77498,83,"Bailey Thompson",13
"109",1395,36920,83,"Tanna Huie",13
