"","team_id","player_id","rank","player","so"
"1",189,14732,1,"Nicole Newman",405
"2",235,1059,2,"Kelly Barnhill",347
"3",671,5851,3,"Summer Ellyson",346
"4",391,4056,4,"Courtney Coppersmith",340
"5",428,6394,5,"Amber Fiser",326
"6",509,21878,6,"Danielle Williams",305
"7",756,401,7,"Taran Alvelo",300
"8",110,7044,8,"Rachel Garcia",280
"9",651,4102,9,"Georgina Corrick",260
"10",108,22356,10,"Brooke Yanez",259
"11",414,20950,10,"Courtney Vierstra",259
"12",10411,1573,12,"Christina Biggerstaff",258
"13",331,18000,13,"Andrea Scali",257
"14",676,21800,14,"Kassidy Wilbur",256
"15",522,10492,15,"Giselle Juarez",251
"16",249,11498,16,"Sierra Lange",243
"17",43,16435,17,"Morgan Rackel",238
"18",756,16064,18,"Gabbie Plain",237
"19",529,4544,19,"Jordan Dail",236
"20",234,10895,20,"Meghan King",234
"21",459,2466,21,"Stephanie Bryden",233
"22",716,10272,22,"Leanna Johnson",231
"23",439,9879,23,"Alyssa Irons",228
"24",1092,15812,24,"Brooke Perry",226
"25",306,20402,25,"Tara Trainer",225
"26",1157,525,26,"Hailey Andrews",224
"27",703,5801,27,"Miranda Elish",223
"28",472,5110,28,"Samaria Diaz",222
"29",817,10047,29,"Addy Jarvis",218
"30",457,15963,30,"Brittany Pickett",215
"31",101,10005,30,"Jillian James",215
"32",418,1253,32,"Meghan Beaubien",213
"33",28755,16562,33,"Riley Randolph",212
"34",694,17326,34,"Ashley Rogers",209
"35",317,7611,35,"Megan Good",208
"36",285,14667,35,"Kelly Nelson",208
"37",68,5458,37,"Ali Dubois",197
"38",8,6627,38,"Montana Fouts",193
"39",742,17222,38,"Keely Rochard",193
"40",518,16611,40,"Morgan Ray",192
"41",312,5323,40,"Allison Doocy",192
"42",71,13836,42,"Meredith Miller",187
"43",388,20296,43,"Abigail Tolbert",186
"44",709,9724,43,"Erin Hunt",186
"45",418,19528,45,"Alex Storako",185
"46",386,15950,46,"Calista Phippen",184
"47",772,184,46,"Kelsey Aikey",184
"48",184,13005,48,"Ashley Mauser",182
"49",539,15543,48,"Bailey Parshall",182
"50",483,11468,50,"Megan Landry",181
"51",315,18706,50,"Faith Sims",181
"52",31,8180,52,"Mary Haff",180
"53",316,1591,53,"Alyssa Bilodeau",179
"54",87,7758,53,"Alyssa Graves",179
"55",688,17382,55,"Alexa Romero",176
"56",128,21677,56,"Alea White",174
"57",487,7118,56,"Megan Garst",174
"58",102,4100,58,"Savanna Corr",172
"59",31,19534,58,"Autumn Storms",172
"60",603,14263,60,"Madison Morris",170
"61",317,277,61,"Odicci Alexander",169
"62",676,11217,61,"Ashley Kriesel",169
"63",83,7196,63,"Raeanne Geffert",168
"64",310,22524,64,"Kara Zazzaro",167
"65",528,13059,65,"Mariah Mazon",166
"66",61,1458,66,"Alexis Bermudez",165
"67",433,9972,66,"Molly Jacobsen",165
"68",772,19662,66,"Kennedy Sullivan",165
"69",196,16100,69,"Erin Poepping",164
"70",742,5668,69,"Carrie Eberle",164
"71",367,21388,69,"Danielle Watson",164
"72",497,20413,72,"Hope Trautwein",163
"73",700,22574,73,"Missy Zoch",161
"74",522,12192,74,"Mariah Lopez",159
"75",28600,10462,75,"Mandy Jordan",157
"76",107,5546,75,"Kamalani Dung",157
"77",430,21884,77,"Emily Williams",156
"78",299,4796,77,"Morgan Day",156
"79",513,20222,79,"Payton Tidd",155
"80",700,5712,80,"Erin Edmoundson",154
"81",490,21192,80,"Devin Wallace",154
"82",189,20251,82,"Nicole Timmons",153
"83",30135,19248,83,"Kellye Springstead",152
"84",465,2181,83,"Jenny Bressler",152
"85",490,14696,83,"Sydney Nester",152
"86",164,15154,86,"Marybeth Olson",151
"87",68,6979,87,"Emily Gant",149
"88",659,10352,88,"Brianna Jones",148
"89",771,9875,89,"Emily Ira",146
"90",711,10308,90,"Sara Johnson",145
"91",683,16457,91,"Melissa Rahrich",144
"92",669,5129,91,"Steffany Dickerson",144
"93",14927,11710,91,"Brooklin Lee",144
"94",363,813,94,"Sydney Backstrom",143
"95",693,9610,94,"Celie Hudson",143
"96",2707,15353,94,"Kailyn Packard",143
"97",97,12827,94,"Dani Martinez",143
"98",434,14888,98,"Madi Norman",141
"99",739,16596,98,"Paige Rauch",141
"100",110,6159,98,"Megan Faraimo",141
