"","team_id","player_id","rank","player","opp_avg"
"1",189,56343,1,"Nicole Newman",0.115
"2",487,27421,2,"Megan Garst",0.141
"3",522,39629,3,"Giselle Juarez",0.142
"4",756,61582,4,"Gabbie Plain",0.148
"5",235,4031,5,"Kelly Barnhill",0.152
"6",10411,6095,6,"Christina Biggerstaff",0.153
"7",391,15550,6,"Courtney Coppersmith",0.153
"8",110,27172,6,"Rachel Garcia",0.153
"9",110,23592,9,"Megan Faraimo",0.154
"10",671,22508,9,"Summer Ellyson",0.154
"11",315,72105,11,"Faith Sims",0.155
"12",522,46433,12,"Mariah Lopez",0.157
"13",509,84048,13,"Danielle Williams",0.163
"14",651,15787,13,"Georgina Corrick",0.163
"15",624,51291,13,"Lindsey Mcleod",0.163
"16",742,66090,16,"Keely Rochard",0.166
"17",518,63902,16,"Morgan Ray",0.166
"18",257,2795,18,"Mary wilson Avant",0.168
"19",703,22339,18,"Miranda Elish",0.168
"20",418,75242,20,"Alex Storako",0.169
"21",317,980,20,"Odicci Alexander",0.169
"22",317,29284,22,"Megan Good",0.17
"23",428,24549,23,"Amber Fiser",0.171
"24",30095,33395,23,"Cambrie Hazel",0.171
"25",29,19123,25,"Alyssa Denham",0.172
"26",620,1783,26,"Kierstin Anderson-glass",0.175
"27",8,25535,26,"Montana Fouts",0.175
"28",439,37678,28,"Alyssa Irons",0.177
"29",108,85739,29,"Brooke Yanez",0.178
"30",29,51535,30,"Taylor Mcquillin",0.179
"31",772,672,31,"Kelsey Aikey",0.18
"32",694,66480,32,"Ashley Rogers",0.181
"33",288,5183,32,"Presley Bell",0.181
"34",661,45093,34,"Jennifer Leonhardt",0.182
"35",331,69108,35,"Andrea Scali",0.183
"36",234,41339,35,"Meghan King",0.183
"37",102,15756,35,"Savanna Corr",0.183
"38",97,49101,38,"Dani Martinez",0.184
"39",1395,84823,38,"Jordan Withrow",0.184
"40",31,31369,40,"Mary Haff",0.185
"41",590,58213,41,"Emily Orosco",0.186
"42",497,78557,41,"Hope Trautwein",0.186
"43",310,86379,41,"Kara Zazzaro",0.186
"44",386,61098,44,"Calista Phippen",0.187
"45",716,38969,45,"Leanna Johnson",0.188
"46",28755,63673,46,"Riley Randolph",0.189
"47",306,78510,46,"Tara Trainer",0.189
"48",199,58521,48,"Emily Otto",0.191
"49",756,1411,49,"Taran Alvelo",0.192
"50",493,44582,50,"Kk Leddy",0.193
"51",365,29532,50,"Maribeth Gorsuch",0.193
"52",553,12485,52,"Crystal Castillo",0.194
"53",772,75849,53,"Kennedy Sullivan",0.195
"54",28600,39511,54,"Mandy Jordan",0.196
"55",651,20835,54,"Nicole Doyle",0.196
"56",430,84061,56,"Emily Williams",0.197
"57",694,54770,57,"Matty Moss",0.198
"58",68,21042,58,"Ali Dubois",0.199
"59",101,38117,58,"Jillian James",0.199
"60",676,83757,58,"Kassidy Wilbur",0.199
"61",472,19641,58,"Samaria Diaz",0.199
"62",700,22053,62,"Erin Edmoundson",0.2
"63",107,21328,63,"Kamalani Dung",0.201
"64",719,18824,64,"Chenise Delce",0.202
"65",355,19965,65,"Julia Dimartino",0.204
"66",355,12383,66,"Chase Cassady",0.205
"67",414,80709,66,"Courtney Vierstra",0.205
"68",709,37082,66,"Erin Hunt",0.205
"69",483,43657,69,"Megan Landry",0.207
"70",43,63227,69,"Morgan Rackel",0.207
"71",459,9554,69,"Stephanie Bryden",0.207
"72",288,33588,72,"Savannah Heebner",0.208
"73",782,6197,73,"Caitlin Bingham",0.209
"74",418,4759,73,"Meghan Beaubien",0.209
"75",128,83314,75,"Alea White",0.21
"76",676,42711,75,"Ashley Kriesel",0.21
"77",112,81809,75,"Robyn Wampler",0.21
"78",457,61164,78,"Brittany Pickett",0.211
"79",68,26946,78,"Emily Gant",0.211
"80",630,79394,78,"Jenessa Ullegue",0.211
"81",365,75943,78,"Shelbi Sunseri",0.211
"82",128,80188,82,"Breanna Vasquez",0.212
"83",694,2404,82,"Caylan Arnold",0.212
"84",285,56061,84,"Kelly Nelson",0.213
"85",562,41326,84,"Lauren King",0.213
"86",402,25005,84,"Saleen Flores",0.213
"87",572,66482,87,"Becca Rogers",0.214
"88",189,77932,87,"Nicole Timmons",0.214
"89",201,14464,89,"Mckenna Coffman",0.215
"90",202,59732,89,"Mollie Paulick",0.215
"91",370,48334,89,"Samantha Manti",0.215
"92",719,61699,89,"Samantha Pochop",0.215
"93",388,78089,93,"Abigail Tolbert",0.216
"94",556,1380,93,"Daniela Alvarez",0.216
"95",519,50445,93,"Madi Mccrady",0.216
"96",1104,19125,93,"Ryan Denhart",0.216
"97",716,84296,97,"Annie Willis",0.217
"98",14,80505,97,"Celeste Verdolivo",0.217
"99",8,15698,97,"Sarah Cornell",0.217
"100",692,2217,100,"Alyssa Arden",0.219
"101",14927,44627,100,"Brooklin Lee",0.219
"102",11504,59915,100,"Courtney Pearson",0.219
"103",366,18339,100,"Krystal De la cruz",0.219
"104",164,58016,100,"Marybeth Olson",0.219
"105",624,21413,100,"Regan Dunn",0.219
