"","team_id","player_id","rank","player","h"
"1",522,66753,1,"Sydney Romero",87
"2",402,50221,2,"Justyce Mcclain",86
"3",702,17179,2,"Laura Curry",86
"4",513,83104,4,"Ali Wester",85
"5",249,43751,5,"Sierra Lange",83
"6",433,4876,6,"Kylan Becker",82
"7",563,24628,6,"Sydney Fisher",82
"8",302,82318,8,"Lexi Watts",81
"9",311,84206,8,"Sami Williams",81
"10",654,1751,8,"Rachel Anderson",81
"11",110,56521,11,"Bubba Nickles",80
"12",191,67619,11,"Linda Rush",80
"13",317,29447,11,"Kate Gordon",80
"14",110,60325,14,"Briana Perez",79
"15",191,19974,14,"Kristi Dimeo",79
"16",600,67919,14,"Mekenzie Saban",79
"17",107,66807,17,"Lindsay Rood",78
"18",519,86175,17,"Katie Yun",78
"19",703,38370,17,"Janae Jefferson",78
"20",235,46519,20,"Amanda Lorenz",77
"21",29,59000,21,"Alyssa Palomino",76
"22",302,82564,21,"Kayla Wedl",76
"23",700,31833,21,"Karli Hamilton",76
"24",702,81798,21,"Whitney Walton",76
"25",756,4411,21,"Sis Bates",76
"26",302,38143,26,"Skylee James",75
"27",418,6514,26,"Lexie Blair",75
"28",1356,13503,26,"Ally Choate",75
"29",29,11937,29,"Reyna Carranco",74
"30",234,71257,29,"Sydney Sherrill",74
"31",742,75571,29,"Emma Strouth",74
"32",796,42270,29,"Kayla Konwent",74
"33",31,50728,33,"Hannah Mcewen",73
"34",365,1832,33,"Aliyah Andrews",73
"35",8,33829,35,"Bailey Hemphill",72
"36",305,72116,35,"Leslie Sims",72
"37",600,56992,35,"Hayley Norton",72
"38",651,9421,35,"Anamarie Bruni",72
"39",694,44448,35,"Aubrey Leach",72
"40",96,84502,40,"Mckenzie Wilson",71
"41",189,66448,40,"Mandi Roemmich",71
"42",249,15042,40,"Jenna Cone",71
"43",255,66848,40,"Bre Roper",71
"44",355,6296,40,"Amber Bishop",71
"45",590,19395,40,"Hailey Desrosiers",71
"46",719,35713,40,"Julia Hollingsworth",71
"47",66,81188,47,"Kora Wade",70
"48",418,11354,47,"Faith Canfield",70
"49",518,61450,47,"Lilli Piper",70
"50",620,3943,47,"Elise Barnes",70
"51",1104,73017,47,"Shea Smith",70
"52",43,253,52,"Kacy Acree",69
"53",301,71230,52,"Kiana Sherlund",69
"54",366,16747,52,"Jazlyn Crowder",69
"55",428,59446,52,"Makenna Partain",69
"56",441,70455,52,"Cami Sellers",69
"57",14927,15294,52,"Baylee Cook",69
"58",28,31316,58,"Kindra Hackbarth",68
"59",115,9491,58,"Bri Bryant",68
"60",234,54333,58,"Dani Morgan",68
"61",249,45732,58,"Jessica Linquist",68
"62",419,10058,58,"Summer Burgess",68
"63",466,49986,58,"Sadaria Mcalister",68
"64",609,84766,58,"Sadie Wise",68
"65",654,2223,58,"Mykaela Arellanes",68
"66",700,10363,58,"Heaven Burton",68
"67",77,38544,67,"Rylee Jensen",67
"68",301,24812,67,"Annie Fleming",67
"69",301,77339,67,"Carly Thomas",67
"70",367,26431,67,"Celene Funke",67
"71",434,84359,67,"Brooke Wilmes",67
"72",498,51061,67,"Sydney Mckay",67
"73",550,45658,67,"Darian Lindsey",67
"74",620,4192,67,"Melissa Barry",67
"75",650,35837,67,"Jamie Holscher",67
"76",676,15737,67,"Margarita Corona",67
"77",683,63333,67,"Melissa Rahrich",67
"78",739,63848,67,"Paige Rauch",67
"79",742,78921,67,"Darby Trull",67
"80",746,72885,67,"Lacy Smith",67
"81",8,71687,81,"Kb Sides",66
"82",27,83385,81,"Keri White",66
"83",29,32447,81,"Jessie Harper",66
"84",110,39472,81,"Aaliyah Jordan",66
"85",315,5827,81,"Taylor Beshears",66
"86",367,51949,81,"Sidney Melton",66
"87",368,12345,81,"Courtney Cashman",66
"88",466,51915,81,"Sierra Mello",66
"89",746,10396,81,"Hayley Busby",66
"90",2707,27193,81,"Sydney Garcia",66
"91",8,9111,91,"Eliisa Brown",65
"92",28,36486,91,"Morgan Howe",65
"93",37,50444,91,"Casey Mccrackin",65
"94",43,45497,91,"Danielle Liermann",65
"95",202,53001,91,"Sammi Miller",65
"96",235,45598,91,"Kendyl Lindaman",65
"97",334,64168,91,"Katie Reed",65
"98",366,79113,91,"Morgan Turkoly",65
"99",370,30756,91,"Molly Grumbo",65
"100",386,3717,91,"Caroline Baratta",65
"101",522,1274,91,"Jocelyn Alo",65
"102",556,44645,91,"Emma Lee",65
"103",620,71503,91,"Chase Shortly",65
"104",650,21553,91,"Dustie Durham",65
"105",671,17525,91,"Alissa Dalton",65
"106",674,16126,91,"Teaghan Cowles",65
"107",10411,12290,91,"Brittany Case",65
