"","team_id","player_id","rank","player","era"
"1",300,83682,1,"Ally Wiegand",0.501
"2",745,36961,2,"Hanna Hull",0.594
"3",121,30821,3,"Stefanie Guercio",0.802
"4",966,55422,4,"Mary pat Murray",0.859
"5",313,24817,5,"Beth Fleming",1.173
"6",185,52693,6,"Madison Milaszewski",1.189
"7",200,7092,7,"Morgan Bolduk",1.229
"8",712,55683,8,"Alanna Namit",1.233
"9",1064,69231,9,"Elisabeth Schaffer",1.28
"10",46,11082,10,"Nikki Camarati",1.329
"11",30044,53030,11,"Val Miller",1.335
"12",329,65305,12,"Jacqueline Riley",1.345
"13",398,11190,13,"Colleen Campbell",1.393
"14",276,45255,14,"Temma Levis",1.408
"15",297,35985,15,"Sydney Hood",1.437
"16",382,32788,16,"Aarin Hartenstein",1.442
"17",1400,57877,17,"Kayla Oliveira",1.458
"18",300,81425,18,"Brea Walker",1.484
"19",467,3784,19,"Taylor Barbour",1.506
"20",805,49641,20,"Bella Matthias",1.519
"21",595,35204,21,"Ally Hjort",1.541
"22",8746,46294,22,"Lindsey Longuet",1.551
"23",398,55778,23,"Ravenne Nasser",1.56
"24",396,72849,24,"Katlyn Smith",1.562
"25",1062,43901,25,"Beatriz Lara",1.563
"26",717,79881,26,"Kristi Van meter",1.568
"27",8567,53004,27,"Sarah Miller",1.574
"28",259,70861,28,"Lauren Shannon",1.588
"29",443,45142,29,"Paige Lesher",1.596
"30",1133,39316,30,"Jen Jones",1.598
"31",30044,67313,31,"Jess Rozick",1.618
"32",268,53636,32,"Alex Molloy",1.626
"33",815,45329,33,"Ginger Lewis",1.635
"34",139,4383,34,"Aubrey Bates",1.67
"35",30037,68966,35,"Katie Saupe",1.688
"36",150,57976,36,"Alyssa Olson",1.725
"37",28593,16819,37,"Haley Crumpton",1.74
"38",120,58446,38,"Amanda Osterhus",1.743
"39",28749,7806,39,"Kameron Bowling",1.747
"40",372,8327,39,"Samantha Bratland",1.747
"41",168,79849,41,"Sam Van dorn",1.753
"42",623,56010,42,"Andi Nelson",1.755
"43",475,25587,43,"Emily Fox",1.782
"44",615,29716,44,"Julie Graf",1.803
"45",30064,41845,45,"Celia Knappenberger",1.809
"46",564,24705,46,"Erin Fitzsimmons",1.811
"47",793,60044,47,"Sarah Peka",1.817
"48",166,32392,48,"Haley Harmon",1.826
"49",807,39037,49,"Olivia Johnson",1.83
"50",8911,47868,50,"Abby Mahsem",1.835
"51",745,31587,51,"Carla Hall",1.84
"52",712,76194,52,"Eliza Sweet",1.852
"53",673,1177,53,"Shelby Allen",1.854
"54",2758,16002,54,"Katlyn Coulter",1.868
"55",966,70003,55,"Kylee Schwind",1.872
"56",247,40880,56,"Ashlyn Kersch",1.912
"57",24,79385,57,"Lorena Ukanwa",1.916
"58",30190,34177,58,"Morgan Heritage",1.927
"59",73,28912,59,"Sydney Goldman",1.936
"60",542,53118,60,"Kiana Millsaps",1.938
"61",789,21310,60,"Rebecca Duncan",1.938
"62",30037,39892,62,"Hannah Kampmann",1.939
"63",50,60079,63,"Kirsten Pelletier",1.946
"64",20220,83699,64,"Emily Wierderholt",1.951
"65",424,59659,65,"Rachel Patting",1.967
"66",577,64254,66,"Lexi Reetz",1.992
"67",484,24195,67,"Alexis Ferris",1.998
"68",784,61711,68,"Celine Podlesney",2.004
"69",8981,58122,69,"Maggie Oram",2.016
"70",42,78146,70,"Hannah Tomasko",2.019
"71",1159,79317,71,"Whitney Tyler",2.027
"72",793,38828,72,"Cheyenne Johnson",2.033
"73",548,52827,73,"Caitlyn Miller",2.042
"74",114,7462,74,"Ellie Borst",2.043
"75",218,72761,75,"Erin Smith",2.044
"76",146,86634,75,"Olivia Zoeller",2.044
"77",118,41085,77,"Sam Kile",2.046
"78",565,83580,78,"Candace Whittemore",2.047
"79",409,31025,79,"Sarah Gundlach",2.049
"80",679,11496,80,"Marissa Cappello",2.051
"81",1203,64167,81,"Kathryn Reed",2.079
"82",717,31427,82,"Kristina Haghdan",2.092
"83",795,54922,82,"Maddie Muelken",2.092
"84",491,8314,84,"Beth Braswell",2.097
"85",30041,3873,85,"Miranda Barker",2.099
"86",124,70147,85,"Sabrina Scott",2.099
"87",775,41565,87,"Aimee Kistner",2.116
"88",588,10679,88,"Sarah Byrnes",2.124
"89",27892,72915,89,"Madeleine Smith",2.127
"90",1036,25173,90,"Gina Followell",2.129
"91",73,78065,91,"Scottie Todd",2.152
"92",267,32863,92,"Morgan Hartranft",2.158
"93",443,69295,93,"Alexandria Scheeler",2.22
"94",549,66134,94,"Liz Rodarte",2.228
"95",784,74442,95,"Gracen Staunton",2.234
"96",1315,79365,96,"Jordan Uhing",2.241
"97",1454,69927,97,"Drea Schwaier-wolf",2.256
"98",30038,47925,98,"Bria Majeski",2.273
"99",215,41049,99,"Megan Kieselback",2.277
"100",259,18609,100,"Jesse Dedomenico",2.281
