"","team_id","player_id","rank","player","hr"
"1",374,13488,1,"Mackenzie Chitwood",21
"2",139,33021,2,"Kaitlyn Hasty",19
"3",28593,44722,3,"Savannah Lee",16
"4",218,44576,4,"Morgan Ledbetter",15
"5",374,47367,4,"Taylor Mabry",15
"6",382,78328,4,"Evonne Torres",15
"7",139,57749,7,"Patty maye Ohanian",14
"8",542,71258,7,"Vada blue Sherrill",14
"9",542,60189,7,"Makenzie Pennell",14
"10",601,42879,7,"Sarah Kubik",14
"11",264,83228,11,"Darice Wheeler",13
"12",581,2918,11,"Alizah Ayon",13
"13",795,69542,11,"Mia Schmidtke",13
"14",808,85094,11,"Caraline Wood",13
"15",815,32353,11,"Alyssa Harhigh",13
"16",1094,8347,11,"Roni Braun",13
"17",30047,45983,11,"Shannon Lloyd",13
"18",105,48543,18,"Kendall Marinesi",12
"19",142,79686,18,"Maddie Valdez",12
"20",1179,73098,18,"Paige Smotherman",12
"21",1454,77421,18,"Maddy Thomas",12
"22",348,44012,22,"Ceara Larson",11
"23",443,28822,22,"Lauren Goetz",11
"24",455,21884,22,"Rachel Eberling",11
"25",1062,1721,22,"Mackenzie Anderson",11
"26",1064,14173,22,"Lauren Clements",11
"27",30037,32815,22,"Makenna Hartline",11
"28",21,16455,28,"Mckenzie Creed",10
"29",139,65752,28,"Bailey Roberts",10
"30",168,23939,28,"Hannah Feldman",10
"31",215,63533,28,"Yuleska Ramirez-tejeda",10
"32",303,35030,28,"Keani Hindle",10
"33",455,51596,28,"Jaelyn Meade",10
"34",467,67041,28,"Daelyn Ross",10
"35",530,25666,28,"Angela Frampton",10
"36",542,83107,28,"Kari Westerbeek",10
"37",542,53118,28,"Kiana Millsaps",10
"38",987,54645,28,"Caylin Morstadt",10
"39",1036,62316,28,"Jenna Pozezinski",10
"40",1050,36622,28,"Kalin Hubble",10
"41",1062,73350,28,"Daniella Solis",10
"42",1094,25505,28,"Claire Fountain",10
"43",1094,80140,28,"Savannah Vargas",10
"44",1112,16412,28,"Makayla Crawford",10
"45",1179,61051,28,"Katie Phillips",10
"46",1179,74480,28,"Darian Stedman",10
"47",1179,62680,28,"Abi Proffitt",10
"48",2751,80281,28,"Montana Vaught",10
"49",8490,53472,28,"Macey Mize",10
"50",21830,35224,28,"Hannah Hoban",10
"51",28593,55273,28,"Bailey Murphy",10
"52",30037,50488,28,"Lainey Mccue",10
"53",42,81442,53,"Elaine Walker",9
"54",44,77560,53,"Hannah Thompson",9
"55",114,30581,53,"Kayla Groen",9
"56",114,14879,53,"Abby Colon",9
"57",200,49681,53,"Brooke Matyasovsky",9
"58",300,5627,53,"Sam Berghoff",9
"59",329,63829,53,"Caroline Ratti",9
"60",382,32788,53,"Aarin Hartenstein",9
"61",396,11253,53,"Taylor Campbell",9
"62",573,34042,53,"Kendall Henry",9
"63",641,16591,53,"Megan Crockett",9
"64",781,2679,53,"Brittany Attaway",9
"65",815,45649,53,"Taylor Lindsay",9
"66",1111,52262,53,"Beth Mersinger",9
"67",8490,59248,53,"Haydn Parker",9
"68",24317,18260,53,"Jordan Day",9
"69",30036,18641,53,"Lydia Defazio",9
"70",30041,14630,53,"Brianne Coleman",9
"71",21,77127,71,"Hadyn Terwilliger",8
"72",60,2853,71,"Jamie Axelberg",8
"73",78,42241,71,"Jessica Koneski",8
"74",192,34129,71,"Brandy Heraty",8
"75",214,45077,71,"Kallista Leonardos",8
"76",247,22511,71,"Hannah Elmer",8
"77",266,25923,71,"Aly Freeman",8
"78",374,14432,71,"Brittany Coffey",8
"79",491,8314,71,"Beth Braswell",8
"80",516,74787,71,"Bailey Stevens",8
"81",525,6813,71,"Kinslea Blouin",8
"82",549,18469,71,"Izzy Deatherage",8
"83",601,30674,71,"Mary claire Grosvenor",8
"84",622,25657,71,"Dakotah Fraley",8
"85",633,76176,71,"Jennifer Sweeney",8
"86",784,28509,71,"Gab Giordano",8
"87",815,67431,71,"Mia Ruffalo",8
"88",973,68632,71,"Kayla Sangrey",8
"89",1094,37761,71,"Kimi Ito",8
"90",1094,40156,71,"Aaliyah Kautz",8
"91",1133,72973,71,"Olivia Smith",8
"92",1297,72127,71,"Samantha Simundson",8
"93",8597,35414,71,"Elena Hoffman",8
"94",8746,8576,71,"Katie Bricarell",8
"95",8981,36073,71,"Jamie Hopgood",8
"96",16142,18946,71,"Ciara Delong",8
"97",21830,40784,71,"Mariann Kennison",8
"98",22235,8029,71,"Olivia Brackin",8
"99",30037,32816,71,"Michaela Hartline",8
"100",30069,82702,71,"Allyson Weiss",8
