"","team_id","player_id","rank","player","era"
"1",30052,72859,1,"Kylee Smith",0.693
"2",790,59753,2,"Liz Pautz",0.894
"3",262,45761,3,"Allison Lipovsky",0.944
"4",689,20550,4,"Makaleigh Dooley",1.053
"5",1072,36315,5,"Hannah Houge",1.123
"6",24639,69558,6,"Miriam Schmoll",1.186
"7",30199,57114,7,"Callie Nunes",1.263
"8",468,4056,8,"Maddy Barone",1.269
"9",584,85346,9,"Ashley Worrell",1.317
"10",30028,5511,10,"Colleen Bentke",1.325
"11",10870,75685,11,"Lori Sturgill",1.377
"12",30220,2756,12,"Paige Austin",1.385
"13",1402,18607,13,"Alix Dedreu",1.398
"14",1376,81180,14,"Sydney Wader",1.496
"15",30051,28249,15,"Casey Gilbert",1.498
"16",360,72429,16,"Bekah Slattery",1.502
"17",593,60553,17,"Morgan Perry",1.504
"18",230,55327,18,"Melanie Murphy",1.522
"19",1076,165,19,"Hannah Absalom",1.54
"20",10870,75064,20,"Taylor Stocks",1.579
"21",468,75368,21,"Olivia Strasser",1.585
"22",790,41670,22,"Jordyn Kleman",1.599
"23",30180,54134,23,"Andrea Morales",1.627
"24",30045,10393,24,"Abbey Busby",1.633
"25",734,79811,25,"Caylie Van auken",1.65
"26",1174,67746,26,"Caroline Ruth",1.674
"27",593,24574,27,"Courtney Fisher",1.692
"28",1072,33941,28,"Morgan Hendrix",1.697
"29",1245,8863,29,"Haley Brogden",1.71
"30",13302,17060,29,"Kara Cunningham",1.71
"31",9004,28319,31,"Mikayla Gilgert",1.731
"32",429,15447,32,"Cori Cooper",1.741
"33",106,65690,33,"Taylor Robblee",1.773
"34",11740,76137,34,"Kelsey Sweatt",1.775
"35",11740,28255,35,"Grace Gilbert",1.792
"36",608,54821,36,"Auria Mounts",1.793
"37",103,63301,37,"Kiley Ragsdale",1.795
"38",2696,17172,38,"Jordan Curry",1.797
"39",159,19017,39,"Darby Demarest",1.804
"40",41,52560,40,"Ashley Mickschl",1.822
"41",3,55028,41,"Ally Muller",1.83
"42",436,77839,42,"Andee Tiffee",1.831
"43",9004,57453,43,"Jessica O'neil",1.844
"44",30199,54471,44,"Erika Morris",1.857
"45",383,69677,45,"Lexi Schoper",1.873
"46",30154,42448,46,"Nikkie Kovalsky",1.893
"47",95,43970,47,"Brooke Larsen",1.911
"48",309,82135,48,"Hallie Waters",1.917
"49",1245,63782,49,"Mallory Ratcliff",1.948
"50",436,41351,50,"Carly Kingery",1.96
"51",1274,360,51,"Jordan Adams",1.966
"52",41,22396,52,"Amber Elliott",1.979
"53",30191,8496,53,"Hannah Brenton",1.989
"54",11403,49598,54,"Kenzie Mattey",1.991
"55",383,81858,55,"Mackenzie Ward",2
"56",757,30973,56,"Megan Guitar",2.005
"57",1346,38732,57,"Staci Johns",2.008
"58",1009,51179,58,"Bailey Mckittrick",2.011
"59",1000,63287,59,"Allison Rager",2.016
"60",30123,46350,60,"Cecilia Lopez",2.017
"61",65,83763,61,"Abby Wild",2.033
"62",1348,19878,62,"Adrianna Dilal",2.055
"63",1460,50137,63,"Makayla Mccarthy",2.07
"64",696,72654,64,"Breanna Smith",2.117
"65",9223,30383,65,"Jaelin Griffin",2.131
"66",74,74153,66,"Amanda Stahelli",2.143
"67",30119,46245,67,"Sydney Long",2.147
"68",30058,77435,68,"Shaniya Thomas",2.162
"69",1460,83461,69,"Caitlyn Whiteside",2.172
"70",429,16460,69,"Hannah Creel",2.172
"71",435,22689,71,"Avery English",2.181
"72",30137,10626,72,"Kelsey Byers",2.207
"73",30092,28519,73,"Kyra Gipson",2.212
"74",35,39352,74,"Laney Jones",2.227
"75",1390,80243,75,"Jodie Vaughn",2.243
"76",30063,77083,76,"Devyn Terry",2.274
"77",30140,52809,77,"Brooklyn Miller",2.277
"78",159,15574,78,"Hannah rose Corbin",2.288
"79",11416,75937,79,"Mckenzie Surface",2.292
"80",30179,16334,80,"Kali Crandall",2.309
"81",30055,23906,81,"Hayley Fein",2.32
"82",30154,20078,82,"Louisa Disi",2.328
"83",696,12510,83,"Saidi Castillo",2.349
"84",30146,79441,84,"Kat Ung",2.354
"85",765,27679,85,"Reilly Gearhart",2.381
"86",2814,31870,86,"Raegen Hamm",2.393
"87",533,5711,87,"Emma Bernet",2.407
"88",1085,22357,88,"Katelyn Ellard",2.412
"89",30222,6463,89,"Courtney Blackwell",2.414
"90",309,35948,90,"Lauren Honkomp",2.418
"91",1009,51285,91,"Sydney Mcleod",2.42
"92",9012,31220,92,"Taurean Guzman",2.429
"93",1097,28169,93,"Shannon Gibson",2.452
"94",30192,48869,94,"Ashton Martin",2.454
"95",339,3179,95,"Bridget Bailey",2.455
"96",11416,34416,96,"Kimbri Herring",2.462
"97",216,8338,97,"Alex Braun",2.463
"98",1167,41108,98,"Abby Killian",2.469
"99",395,11000,99,"Alyssa Callans",2.477
"100",499,31489,100,"Alyssa Hajduk",2.479
"101",1116,35129,100,"Jenna Hipp",2.479
