"","team_id","player_id","rank","player","k_bb"
"1",189,14732,1,"Nicole Newman","6.9"
"2",522,10492,2,"Giselle Juarez","6.3"
"3",771,9875,3,"Emily Ira","6.1"
"4",43,16435,4,"Morgan Rackel","5.5"
"5",671,5851,5,"Summer Ellyson","5.5"
"6",522,12192,6,"Mariah Lopez","5.5"
"7",756,401,7,"Taran Alvelo","5.0"
"8",756,16064,8,"Gabbie Plain","4.8"
"9",164,15154,9,"Marybeth Olson","4.7"
"10",110,6159,10,"Megan Faraimo","4.7"
"11",386,15950,11,"Calista Phippen","4.6"
"12",110,7044,12,"Rachel Garcia","4.4"
"13",509,21878,13,"Danielle Williams","4.4"
"14",694,17326,14,"Ashley Rogers","4.3"
"15",414,20950,15,"Courtney Vierstra","4.2"
"16",31,19534,16,"Autumn Storms","4.2"
"17",433,9972,17,"Molly Jacobsen","4.1"
"18",28755,16562,18,"Riley Randolph","4.1"
"19",234,10895,19,"Meghan King","4.0"
"20",10411,1573,20,"Christina Biggerstaff","3.9"
"21",483,11468,21,"Megan Landry","3.8"
"22",703,5801,22,"Miranda Elish","3.8"
"23",716,10272,23,"Leanna Johnson","3.7"
"24",68,6979,24,"Emily Gant","3.7"
"25",466,17938,25,"Kali Sargent","3.7"
"26",37,8499,26,"Chardonnay Harris","3.7"
"27",459,2466,27,"Stephanie Bryden","3.6"
"28",487,7118,28,"Megan Garst","3.6"
"29",694,14322,29,"Matty Moss","3.6"
"30",285,8833,30,"Alexandra Held","3.6"
"31",428,6394,31,"Amber Fiser","3.6"
"32",651,4102,32,"Georgina Corrick","3.5"
"33",683,16457,33,"Melissa Rahrich","3.5"
"34",433,6385,34,"Brittany Finney","3.5"
"35",418,1253,35,"Meghan Beaubien","3.5"
"36",68,5458,36,"Ali Dubois","3.5"
"37",317,277,37,"Odicci Alexander","3.4"
"38",539,15543,38,"Bailey Parshall","3.4"
"39",813,10145,39,"Terra Jerpbak","3.4"
"40",248,21027,40,"Marina Vitalich","3.3"
"41",331,18000,41,"Andrea Scali","3.3"
"42",108,22356,42,"Brooke Yanez","3.3"
"43",441,5438,43,"Colleen Driscoll","3.3"
"44",454,10003,44,"Hannah James","3.2"
"45",654,20059,45,"Haley Thogmartin","3.2"
"46",439,9879,46,"Alyssa Irons","3.2"
"47",83,7196,47,"Raeanne Geffert","3.2"
"48",8,6627,48,"Montana Fouts","3.2"
"49",817,10047,49,"Addy Jarvis","3.2"
"50",235,1059,50,"Kelly Barnhill","3.1"
"51",391,4056,51,"Courtney Coppersmith","3.1"
"52",285,14667,52,"Kelly Nelson","3.1"
"53",277,9196,53,"Brittany Hitchcock","3.1"
"54",742,17222,54,"Keely Rochard","3.0"
"55",249,11498,55,"Sierra Lange","3.0"
"56",31,8180,56,"Mary Haff","3.0"
"57",306,7621,57,"Emily Goodin","2.9"
"58",355,3178,58,"Chase Cassady","2.9"
"59",310,22524,59,"Kara Zazzaro","2.9"
"60",288,8793,60,"Savannah Heebner","2.9"
"61",312,5323,61,"Allison Doocy","2.9"
"62",29,4980,62,"Alyssa Denham","2.8"
"63",457,15963,63,"Brittany Pickett","2.8"
"64",556,387,64,"Daniela Alvarez","2.7"
"65",202,15625,65,"Mollie Paulick","2.7"
"66",669,5129,66,"Steffany Dickerson","2.7"
"67",28600,10462,67,"Mandy Jordan","2.7"
"68",236,728,68,"Madie Aughinbaugh","2.7"
"69",370,943,69,"Hannah Bandimere","2.7"
"70",418,19528,70,"Alex Storako","2.7"
"71",97,12827,71,"Dani Martinez","2.6"
"72",1157,525,72,"Hailey Andrews","2.5"
"73",472,5110,73,"Samaria Diaz","2.5"
"74",316,1591,74,"Alyssa Bilodeau","2.5"
"75",248,551,75,"Bekah Ansbro","2.5"
"76",96,5263,76,"Hailey Dolcini","2.5"
"77",14927,20879,77,"Alicia Veltri","2.5"
"78",664,20396,78,"Abby Trahan","2.4"
"79",676,11217,79,"Ashley Kriesel","2.4"
"80",792,12523,80,"Kiley Majette","2.4"
"81",627,8835,81,"Delaney Heller","2.4"
"82",699,16806,82,"Naomi Reyes","2.4"
"83",742,5668,83,"Carrie Eberle","2.4"
"84",27,12144,84,"Kenzie Longanecker","2.4"
"85",414,16247,85,"Brianna Pratt","2.4"
"86",2699,12289,86,"Lexi Lucas","2.4"
"87",810,5596,87,"Makenna Durieux","2.4"
"88",294,15669,88,"Autumn Pease","2.4"
"89",352,14884,89,"Gabriella Nori","2.3"
"90",87,16944,90,"Karli Ricketts","2.3"
"91",725,5571,91,"Jolie Duong","2.3"
"92",719,16093,92,"Samantha Pochop","2.3"
"93",603,14263,93,"Madison Morris","2.3"
"94",81,5956,94,"Gabrielle Ermish","2.3"
"95",317,7611,95,"Megan Good","2.3"
"96",400,15122,96,"Kiara Oliver","2.3"
"97",306,20402,97,"Tara Trainer","2.3"
"98",1356,14565,98,"Carley Nance","2.3"
"99",101,10005,99,"Jillian James","2.3"
"100",630,20631,100,"Jenessa Ullegue","2.3"
