"","team_id","player_id","rank","player","k_7"
"1",189,14732,1,"Nicole Newman","13.2"
"2",414,20950,2,"Courtney Vierstra","10.4"
"3",756,401,3,"Taran Alvelo","10.3"
"4",391,4056,4,"Courtney Coppersmith","10.3"
"5",110,7044,5,"Rachel Garcia","10.1"
"6",522,10492,6,"Giselle Juarez","10.1"
"7",772,184,7,"Kelsey Aikey"," 9.7"
"8",509,21878,8,"Danielle Williams"," 9.6"
"9",418,19528,9,"Alex Storako"," 9.5"
"10",331,18000,10,"Andrea Scali"," 9.5"
"11",522,12192,11,"Mariah Lopez"," 9.5"
"12",772,19662,12,"Kennedy Sullivan"," 9.3"
"13",472,5110,13,"Samaria Diaz"," 9.2"
"14",108,22356,14,"Brooke Yanez"," 9.2"
"15",428,6394,15,"Amber Fiser"," 9.2"
"16",756,16064,16,"Gabbie Plain"," 9.2"
"17",671,5851,17,"Summer Ellyson"," 9.1"
"18",817,10047,18,"Addy Jarvis"," 8.9"
"19",10411,1573,19,"Christina Biggerstaff"," 8.8"
"20",110,6159,20,"Megan Faraimo"," 8.8"
"21",87,7758,21,"Alyssa Graves"," 8.7"
"22",703,5801,22,"Miranda Elish"," 8.7"
"23",235,1059,23,"Kelly Barnhill"," 8.7"
"24",43,16435,24,"Morgan Rackel"," 8.6"
"25",306,7621,25,"Emily Goodin"," 8.6"
"26",688,17382,26,"Alexa Romero"," 8.5"
"27",651,4102,27,"Georgina Corrick"," 8.5"
"28",694,17326,28,"Ashley Rogers"," 8.4"
"29",202,15625,29,"Mollie Paulick"," 8.4"
"30",386,15950,30,"Calista Phippen"," 8.3"
"31",742,17222,31,"Keely Rochard"," 8.3"
"32",285,14667,32,"Kelly Nelson"," 8.2"
"33",28755,16562,33,"Riley Randolph"," 8.2"
"34",487,7118,34,"Megan Garst"," 8.1"
"35",676,11217,35,"Ashley Kriesel"," 8.1"
"36",234,10895,36,"Meghan King"," 8.1"
"37",317,277,37,"Odicci Alexander"," 8.1"
"38",1092,15812,38,"Brooke Perry"," 8.0"
"39",67,5262,39,"Camryn Dolby"," 8.0"
"40",459,2466,40,"Stephanie Bryden"," 8.0"
"41",37,8499,41,"Chardonnay Harris"," 7.9"
"42",31,8180,42,"Mary Haff"," 7.9"
"43",676,21800,43,"Kassidy Wilbur"," 7.8"
"44",68,6979,44,"Emily Gant"," 7.7"
"45",317,7611,45,"Megan Good"," 7.7"
"46",539,15543,46,"Bailey Parshall"," 7.7"
"47",306,20402,47,"Tara Trainer"," 7.6"
"48",164,15154,48,"Marybeth Olson"," 7.5"
"49",709,9724,49,"Erin Hunt"," 7.5"
"50",1157,525,50,"Hailey Andrews"," 7.5"
"51",590,15201,51,"Emily Orosco"," 7.4"
"52",716,10272,52,"Leanna Johnson"," 7.4"
"53",8,6627,53,"Montana Fouts"," 7.4"
"54",771,9875,54,"Emily Ira"," 7.4"
"55",817,2520,55,"Elle Buffenbarger"," 7.3"
"56",700,22574,56,"Missy Zoch"," 7.3"
"57",312,5323,57,"Allison Doocy"," 7.3"
"58",694,14322,58,"Matty Moss"," 7.3"
"59",101,10005,59,"Jillian James"," 7.3"
"60",518,16611,60,"Morgan Ray"," 7.2"
"61",184,13005,61,"Ashley Mauser"," 7.2"
"62",490,14696,62,"Sydney Nester"," 7.2"
"63",29,4980,63,"Alyssa Denham"," 7.2"
"64",367,21388,64,"Danielle Watson"," 7.1"
"65",14927,11710,65,"Brooklin Lee"," 7.1"
"66",299,4796,66,"Morgan Day"," 7.1"
"67",189,20251,67,"Nicole Timmons"," 7.0"
"68",603,14263,68,"Madison Morris"," 7.0"
"69",418,1253,69,"Meghan Beaubien"," 7.0"
"70",315,18706,74,"Faith Sims"," 7.0"
"71",107,5546,74,"Kamalani Dung"," 7.0"
"72",355,3178,74,"Chase Cassady"," 7.0"
"73",352,14884,74,"Gabriella Nori"," 7.0"
"74",694,656,74,"Caylan Arnold"," 7.0"
"75",670,1078,75,"Dalilah Barrera"," 7.0"
"76",433,9972,76,"Molly Jacobsen"," 7.0"
"77",71,13836,77,"Meredith Miller"," 6.9"
"78",534,16670,78,"Hailey Reed"," 6.9"
"79",739,16596,79,"Paige Rauch"," 6.8"
"80",310,22524,80,"Kara Zazzaro"," 6.8"
"81",719,16093,81,"Samantha Pochop"," 6.8"
"82",529,4544,82,"Jordan Dail"," 6.8"
"83",47,20889,83,"Sarah Venker"," 6.8"
"84",87,16944,84,"Karli Ricketts"," 6.8"
"85",509,21836,85,"Kenna Wilkey"," 6.8"
"86",248,21027,86,"Marina Vitalich"," 6.8"
"87",285,8833,87,"Alexandra Held"," 6.8"
"88",482,1487,88,"Sierra Bertrand"," 6.7"
"89",746,6738,89,"Allyson Frei"," 6.7"
"90",96,5263,90,"Hailey Dolcini"," 6.7"
"91",528,13059,91,"Mariah Mazon"," 6.7"
"92",97,12827,92,"Dani Martinez"," 6.7"
"93",457,15963,93,"Brittany Pickett"," 6.7"
"94",68,5458,94,"Ali Dubois"," 6.7"
"95",294,15669,95,"Autumn Pease"," 6.6"
"96",635,2850,96,"Reganne Camp"," 6.6"
"97",14927,20879,97,"Alicia Veltri"," 6.6"
"98",711,10308,98,"Sara Johnson"," 6.5"
"99",316,1591,99,"Alyssa Bilodeau"," 6.5"
"100",514,4851,100,"Lauryn Debono"," 6.5"
