"","team_id","player_id","rank","player","slg"
"1",30047,45983,1,"Shannon Lloyd","1.101"
"2",218,44576,2,"Morgan Ledbetter","1.080"
"3",542,60189,3,"Makenzie Pennell","0.993"
"4",303,35030,4,"Keani Hindle","0.972"
"5",264,83228,5,"Darice Wheeler","0.958"
"6",542,71258,6,"Vada blue Sherrill","0.932"
"7",467,67041,7,"Daelyn Ross","0.926"
"8",105,48543,8,"Kendall Marinesi","0.904"
"9",24317,18260,8,"Jordan Day","0.904"
"10",139,33021,10,"Kaitlyn Hasty","0.895"
"11",1297,33075,11,"Kathryn Hatlen","0.883"
"12",808,85094,12,"Caraline Wood","0.875"
"13",150,39294,13,"Haley Jones","0.863"
"14",525,6813,14,"Kinslea Blouin","0.861"
"15",348,44012,15,"Ceara Larson","0.856"
"16",382,78328,16,"Evonne Torres","0.855"
"17",1111,52262,17,"Beth Mersinger","0.854"
"18",1124,37091,18,"Jaydan Hunt","0.852"
"19",28593,44722,19,"Savannah Lee","0.850"
"20",139,57749,20,"Patty maye Ohanian","0.848"
"21",374,13488,20,"Mackenzie Chitwood","0.848"
"22",21830,35224,22,"Hannah Hoban","0.844"
"23",300,5627,23,"Sam Berghoff","0.843"
"24",420,48170,24,"Melanie Mandell","0.839"
"25",21830,40784,25,"Mariann Kennison","0.838"
"26",215,63533,26,"Yuleska Ramirez-tejeda","0.814"
"27",8490,53472,27,"Macey Mize","0.813"
"28",1064,14173,28,"Lauren Clements","0.811"
"29",2751,80281,29,"Montana Vaught","0.803"
"30",30036,18641,30,"Lydia Defazio","0.802"
"31",396,11253,31,"Taylor Campbell","0.800"
"32",1133,72973,31,"Olivia Smith","0.800"
"33",179,74529,33,"Jamie Stefani","0.793"
"34",279,80824,33,"Diamond Villegas","0.793"
"35",760,8767,35,"Gen Brittingham","0.785"
"36",30041,14630,36,"Brianne Coleman","0.783"
"37",8597,19141,37,"Brittany Denn","0.781"
"38",573,34042,38,"Kendall Henry","0.780"
"39",22235,20931,39,"Emily Drevdahl","0.773"
"40",1179,74480,40,"Darian Stedman","0.772"
"41",142,79686,41,"Maddie Valdez","0.771"
"42",218,59842,42,"Raelyn Payne","0.759"
"43",712,50953,43,"Jess Mcguire","0.752"
"44",42,81442,44,"Elaine Walker","0.750"
"45",1094,29130,44,"Alyssa Gonzalez","0.750"
"46",581,2918,46,"Alizah Ayon","0.748"
"47",382,32788,47,"Aarin Hartenstein","0.745"
"48",987,54645,47,"Caylin Morstadt","0.745"
"49",114,30581,49,"Kayla Groen","0.740"
"50",455,36879,49,"Krissy Hughes","0.740"
"51",30072,32878,51,"Ashleigh Hartwig","0.739"
"52",335,61339,52,"Grace Pilz","0.738"
"53",382,80466,52,"Alexis Ventarola","0.738"
"54",44,628,54,"Kaitlyn Aherron","0.736"
"55",139,65752,55,"Bailey Roberts","0.735"
"56",1062,1721,56,"Mackenzie Anderson","0.733"
"57",1094,8347,57,"Roni Braun","0.732"
"58",455,51596,58,"Jaelyn Meade","0.731"
"59",21,16455,59,"Mckenzie Creed","0.730"
"60",618,69447,59,"Maggie Schley","0.730"
"61",1050,36622,59,"Kalin Hubble","0.730"
"62",122,12200,62,"Nicole Carty","0.727"
"63",30037,32815,62,"Makenna Hartline","0.727"
"64",40,84410,64,"Carly Wilson","0.726"
"65",28593,55273,64,"Bailey Murphy","0.726"
"66",88,70235,66,"Amber Seamen","0.725"
"67",571,17237,66,"Marissa Cushman","0.725"
"68",374,47367,68,"Taylor Mabry","0.724"
"69",443,28822,69,"Lauren Goetz","0.723"
"70",549,58488,69,"Megan Otsuka","0.723"
"71",390,62013,71,"Rachel Porchie","0.720"
"72",2758,21441,71,"Bailey Dunphy","0.720"
"73",14795,68679,71,"Nicole Santaniello","0.720"
"74",8490,59248,74,"Haydn Parker","0.719"
"75",973,68632,75,"Kayla Sangrey","0.718"
"76",1112,16412,76,"Makayla Crawford","0.717"
"77",2798,74770,76,"Jess Stettinger","0.717"
"78",712,15200,78,"Lauren Conroy","0.714"
"79",1297,72127,78,"Samantha Simundson","0.714"
"80",496,37859,80,"Hayley Jackson","0.709"
"81",641,16591,80,"Megan Crockett","0.709"
"82",2694,82521,82,"Natalie Weber","0.708"
"83",1062,73350,83,"Daniella Solis","0.706"
"84",78,42241,84,"Jessica Koneski","0.700"
"85",264,49588,85,"Madelyn Matsubara","0.699"
"86",373,41725,85,"Kayla Kline","0.699"
"87",44,77560,87,"Hannah Thompson","0.697"
"88",75,48949,87,"Katrina Martin","0.697"
"89",218,58363,87,"Morgan Osborn","0.697"
"90",329,63829,90,"Caroline Ratti","0.696"
"91",622,25657,91,"Dakotah Fraley","0.695"
"92",778,77726,92,"Kelly Thornton","0.694"
"93",8746,8576,92,"Katie Bricarell","0.694"
"94",341,40675,94,"Sienna Kendricks","0.693"
"95",1094,37761,94,"Kimi Ito","0.693"
"96",1036,62316,96,"Jenna Pozezinski","0.691"
"97",707,23498,97,"Vanessa Falce","0.688"
"98",542,53118,98,"Kiana Millsaps","0.687"
"99",2758,44530,98,"Sydney Lebourveau","0.687"
"100",815,32353,100,"Alyssa Harhigh","0.686"
