"","team_id","player_id","rank","player","xbh"
"1",311,84206,1,"Sami Williams",43
"2",191,67619,2,"Linda Rush",41
"3",317,29447,3,"Kate Gordon",40
"4",522,66753,3,"Sydney Romero",40
"5",29,59000,5,"Alyssa Palomino",39
"6",257,19670,5,"Alyssa Dicarlo",39
"7",29,32447,7,"Jessie Harper",38
"8",101,74822,8,"Megan Stevens",36
"9",191,19974,8,"Kristi Dimeo",36
"10",439,4046,8,"Lindsey Baron",36
"11",522,14225,8,"Caleigh Clifton",36
"12",796,42270,8,"Kayla Konwent",36
"13",8,33829,13,"Bailey Hemphill",35
"14",28,31316,13,"Kindra Hackbarth",35
"15",428,19128,13,"Natalie Denhartog",35
"16",249,15042,16,"Jenna Cone",34
"17",430,17880,16,"Mia Davidson",34
"18",654,1751,16,"Rachel Anderson",34
"19",234,71257,19,"Sydney Sherrill",33
"20",519,86175,19,"Katie Yun",33
"21",739,63848,19,"Paige Rauch",33
"22",1395,11452,19,"Georgia Capell",33
"23",334,13287,23,"Abbey Cheek",32
"24",28,36486,24,"Morgan Howe",31
"25",110,39472,24,"Aaliyah Jordan",31
"26",301,77339,24,"Carly Thomas",31
"27",302,82564,24,"Kayla Wedl",31
"28",365,75943,24,"Shelbi Sunseri",31
"29",388,74849,24,"Mya Stevenson",31
"30",521,71526,24,"Samantha Show",31
"31",10411,57543,24,"Alyssa Oakes",31
"32",110,56521,32,"Bubba Nickles",30
"33",148,37434,32,"Kelly Hysong",30
"34",441,70455,32,"Cami Sellers",30
"35",742,56796,32,"Caitlyn Nolan",30
"36",746,72885,32,"Lacy Smith",30
"37",746,10396,32,"Hayley Busby",30
"38",756,24997,32,"Morganne Flores",30
"39",28600,19449,32,"Hannah Devault",30
"40",29,54997,40,"Dejah Mulipola",29
"41",156,56009,40,"Amber Nelson",29
"42",176,15937,40,"Jessica Cothern",29
"43",235,46519,40,"Amanda Lorenz",29
"44",317,39642,40,"Sara Jubas",29
"45",355,6296,40,"Amber Bishop",29
"46",430,44861,40,"Ulufa Leilua",29
"47",472,23933,40,"Mya Felder",29
"48",504,9888,40,"Sammey Bunch",29
"49",522,1274,40,"Jocelyn Alo",29
"50",550,45658,40,"Darian Lindsey",29
"51",600,67919,40,"Mekenzie Saban",29
"52",648,6967,40,"Mackenzie Boesel",29
"53",711,75073,40,"Nicole Stockinger",29
"54",66,12836,54,"Rebekah Cervantes",28
"55",96,34329,54,"Vanessa Hernandez",28
"56",202,45953,54,"Destinee Lizzmore",28
"57",234,54333,54,"Dani Morgan",28
"58",234,49339,54,"Elizabeth Mason",28
"59",249,45732,54,"Jessica Linquist",28
"60",255,2852,54,"Patricia Awald",28
"61",302,38143,54,"Skylee James",28
"62",317,29284,54,"Megan Good",28
"63",416,43252,54,"Caitie Ladd",28
"64",513,8913,54,"Cait Brooks",28
"65",518,13934,54,"Emily Clark",28
"66",600,56992,54,"Hayley Norton",28
"67",620,3943,54,"Elise Barnes",28
"68",683,63333,54,"Melissa Rahrich",28
"69",742,75571,54,"Emma Strouth",28
"70",782,60508,54,"Madison Perrigan",28
"71",1092,58591,54,"Autumn Owen",28
"72",37,80314,72,"Kendall Veach",27
"73",43,45497,72,"Danielle Liermann",27
"74",77,38544,72,"Rylee Jensen",27
"75",463,22146,72,"Tristen Edwards",27
"76",559,5009,72,"Jenny Behan",27
"77",600,51087,72,"Sierra Mckee",27
"78",600,51073,72,"Cheyenne Mckee",27
"79",609,84766,72,"Sadie Wise",27
"80",624,48036,72,"Brooke Malia",27
"81",648,13967,72,"Kennedy Clark",27
"82",742,5426,72,"Kelsey Bennett",27
"83",30136,59724,72,"Austine Pauley",27
"84",37,73201,84,"Tannon Snow",26
"85",83,84990,84,"Taylor Wolfgang",26
"86",102,8971,84,"Suzy Brookshire",26
"87",201,10371,84,"Megan Burton",26
"88",234,32738,84,"Cali Harrod",26
"89",315,5827,84,"Taylor Beshears",26
"90",334,69257,84,"Jenny Schaper",26
"91",367,34087,84,"Megan Hensley",26
"92",368,12345,84,"Courtney Cashman",26
"93",386,52676,84,"Ali Milam",26
"94",418,6514,84,"Lexie Blair",26
"95",428,8224,84,"Hope Brandner",26
"96",434,82986,84,"Kimberly Wert",26
"97",459,71461,84,"Marisa Sholtes",26
"98",503,40442,84,"Katie Keller",26
"99",587,37518,84,"Anyssa Iliopoulos",26
"100",587,36868,84,"Jess Hughes",26
"101",587,84648,84,"Katie Wingert",26
"102",635,4080,84,"Janae Barracato",26
"103",648,38734,84,"Jana Johns",26
"104",654,22439,84,"Ashley Ellis",26
"105",706,3457,84,"Bailee Baldwin",26
"106",711,73063,84,"Ju Smith-harrington",26
"107",1356,12613,84,"Madison Cathcart",26
