"","team_id","player_id","rank","player","sb"
"1",655,63542,1,"Jaquelyn Ramon",63
"2",671,53048,2,"Keeli Milligan",58
"3",8,9111,3,"Eliisa Brown",48
"4",229,58972,3,"Madisyn Palmer",48
"5",365,1832,5,"Aliyah Andrews",47
"6",234,32738,6,"Cali Harrod",42
"7",1004,16835,7,"Kayla Crutchmer",39
"8",96,84502,8,"Mckenzie Wilson",38
"9",116,59143,8,"Kara Paradowski",38
"10",302,82318,10,"Lexi Watts",37
"11",402,50450,10,"Cori Mccrary",37
"12",367,51949,12,"Sidney Melton",35
"13",371,71304,12,"Jessica Shields",35
"14",410,48210,12,"Tiffany Mangiameli",35
"15",305,72116,15,"Leslie Sims",34
"16",433,4876,15,"Kylan Becker",34
"17",695,14003,15,"Paige Clark",34
"18",1320,60813,15,"Jonnie Petree",34
"19",283,31680,19,"Kristin Hallam",33
"20",402,50221,19,"Justyce Mcclain",33
"21",651,9421,19,"Anamarie Bruni",33
"22",10411,33809,19,"Makenna Helton",33
"23",490,67654,23,"Sam Russ",32
"24",87,25315,24,"Jenna Foreman",31
"25",446,86028,24,"Damali Young",31
"26",489,6722,24,"Nadia Blevins",31
"27",28600,81897,24,"Peyton Ward",31
"28",107,66807,28,"Lindsay Rood",30
"29",363,83306,28,"Chelsea Whitcomb",30
"30",485,31916,28,"Jazzmaine Hammond",30
"31",71,73475,31,"Alex Sorgi",29
"32",270,34847,31,"Dasha Hill",29
"33",367,26431,31,"Celene Funke",29
"34",620,4192,31,"Melissa Barry",29
"35",655,20671,31,"Mima Doucet",29
"36",655,72673,31,"Bobbi Smith",29
"37",366,2643,37,"Kimmie Atienza",28
"38",748,62585,37,"Karen Prihoda",28
"39",10411,62540,37,"Sarah Price",28
"40",180,26983,40,"Hanna Garber",27
"41",366,79113,40,"Morgan Turkoly",27
"42",493,71519,40,"Katie Shoultz",27
"43",655,65634,40,"Lindsey Rizzo",27
"44",678,67714,40,"Riley Russell",27
"45",201,10371,45,"Megan Burton",26
"46",498,51061,45,"Sydney Mckay",26
"47",66,81188,47,"Kora Wade",25
"48",199,34872,47,"Jodie Hill",25
"49",249,26296,47,"Marta Fuentes",25
"50",312,6988,47,"Aralee Bogar",25
"51",346,41623,47,"Shannon Klaus",25
"52",457,55414,47,"Leah Murray",25
"53",670,50670,47,"Christiana Mcdowell",25
"54",189,67842,54,"Libby Ryan",24
"55",193,17992,54,"Deja Davis",24
"56",513,83104,54,"Ali Wester",24
"57",620,50873,54,"Kristin Mcgonigal",24
"58",664,9103,54,"Destini Brown",24
"59",110,28772,59,"Kelli Godin",23
"60",189,38986,59,"Macy Johnson",23
"61",433,36241,59,"Kaylee Horton",23
"62",465,79298,59,"Lauren Tycksen",23
"63",587,36868,59,"Jess Hughes",23
"64",620,3943,59,"Elise Barnes",23
"65",654,1751,59,"Rachel Anderson",23
"66",671,30301,59,"Kara Gremillion",23
"67",695,71492,59,"Haylee Short",23
"68",30095,16404,59,"Kasey Crawford",23
"69",8,71687,69,"Kb Sides",22
"70",67,19804,69,"Lexi Diemmanuele",22
"71",352,63054,69,"Ashley Quidolit rabago",22
"72",485,19346,69,"Shelby Deschamps",22
"73",1004,72227,69,"Oakley Sisemore",22
"74",1092,7342,69,"Andria Booth",22
"75",1157,19727,69,"Brea Dickey",22
"76",97,83999,76,"Ariana Williams",21
"77",110,60325,76,"Briana Perez",21
"78",306,43487,76,"Taylor Lambert",21
"79",306,38420,76,"Gabbi Jenkins",21
"80",306,32782,76,"Tete Hart",21
"81",596,35899,76,"Mckenna Holtz",21
"82",1157,77481,76,"Hannah Thomason",21
"83",43,69400,83,"Natalie Schilling",20
"84",52,82968,83,"Grace Werner",20
"85",363,13950,83,"Jordan Clark",20
"86",366,16747,83,"Jazlyn Crowder",20
"87",404,72736,83,"Delaney Smith",20
"88",457,63621,83,"Kiani Ramsey",20
"89",694,44448,83,"Aubrey Leach",20
"90",700,10363,83,"Heaven Burton",20
"91",702,67397,83,"Krista Rude",20
"92",766,69145,83,"Hannah Scarbrough",20
"93",1356,80719,83,"Olivia Viggiano",20
"94",2707,84306,83,"Faith Willis",20
"95",5,35921,95,"Jessie Holzman",19
"96",8,69751,95,"Merris Schroder",19
"97",112,45372,95,"Maddy Lewis",19
"98",175,17873,95,"Kyle Davidson",19
"99",202,53001,95,"Sammi Miller",19
"100",219,50758,95,"Mackenzie Mcferon",19
"101",306,24161,95,"Makayla Ferrari",19
"102",355,80610,95,"Madison Via",19
"103",388,28046,95,"Hannah Giammarino",19
"104",391,17457,95,"Maddie Daigneau",19
"105",439,32511,95,"Katie Harrington",19
"106",603,7781,95,"Gretchen Bowie",19
"107",624,77656,95,"Tiffany Thompson",19
"108",626,85490,95,"Kiera Wright",19
"109",655,6436,95,"Madisen Blackford",19
"110",688,32135,95,"Alicia Hansen",19
"111",758,68229,95,"Takesha Saltern",19
"112",772,61635,95,"Shannon Plese",19
"113",10411,12290,95,"Brittany Case",19
"114",28600,28580,95,"Graysen Gladden",19
"115",28755,40560,95,"Kate Kelly",19
