"","team_id","player_id","rank","player","ip"
"1",235,4031,1,"Kelly Barnhill",277.1
"2",249,43740,2,"Sierra Lange",262.3
"3",671,22503,3,"Summer Ellyson",261.2
"4",439,37669,4,"Alyssa Irons",260.2
"5",428,24544,5,"Amber Fiser",245
"6",388,78066,6,"Abigail Tolbert",243.2
"7",483,43646,7,"Megan Landry",241.1
"8",529,17459,8,"Jordan Dail",235.3
"9",112,81784,9,"Robyn Wampler",230.3
"10",676,83731,10,"Kassidy Wilbur",227
"11",391,15547,11,"Courtney Coppersmith",226.3
"12",505,28493,12,"Taylor Ginther",226.2
"13",502,80659,13,"Valerie Vidal",223.1
"14",457,61148,14,"Brittany Pickett",221.2
"15",509,84022,15,"Danielle Williams",220.2
"16",519,50432,16,"Madi Mccrady",219.1
"17",128,83288,17,"Alea White",218.1
"18",102,15753,18,"Savanna Corr",214.1
"19",30135,74009,19,"Kellye Springstead",213.1
"20",716,38960,20,"Leanna Johnson",212.1
"21",651,15784,21,"Georgina Corrick",209.3
"22",196,61716,22,"Erin Poepping",209.2
"23",189,56329,23,"Nicole Newman",209.1
"24",1157,1846,24,"Hailey Andrews",208.2
"25",418,4759,24,"Meghan Beaubien",208.2
"26",149,4733,26,"Kaitlin Beasley-polko",206.1
"27",29,51522,26,"Taylor Mcquillin",206.1
"28",61,5675,28,"Alexis Bermudez",203.2
"29",236,2711,28,"Madie Aughinbaugh",203.2
"30",10411,6095,30,"Christina Biggerstaff",202.3
"31",101,38108,30,"Jillian James",202.3
"32",459,9554,30,"Stephanie Bryden",202.3
"33",306,78487,33,"Tara Trainer",202
"34",355,19961,34,"Julia Dimartino",201.3
"35",68,21038,35,"Ali Dubois",201.1
"36",742,21877,36,"Carrie Eberle",200.1
"37",756,1411,36,"Taran Alvelo",200.1
"38",234,41328,38,"Meghan King",199.2
"39",661,45082,39,"Jennifer Leonhardt",198.3
"40",702,61061,40,"Randy Phillips",196.2
"41",31,75244,41,"Autumn Storms",196.1
"42",108,85711,42,"Brooke Yanez",195.2
"43",620,1783,43,"Kierstin Anderson-glass",195.1
"44",1092,60525,44,"Brooke Perry",194
"45",683,63316,45,"Melissa Rahrich",193.3
"46",43,63210,46,"Morgan Rackel",193.1
"47",497,78534,47,"Hope Trautwein",191
"48",521,71506,47,"Samantha Show",191
"49",110,27167,49,"Rachel Garcia",190.1
"50",316,6171,50,"Alyssa Bilodeau",189.3
"51",489,37201,50,"Kiara Hurley",189.3
"52",228,9183,52,"Kyaira Brown",189.2
"53",624,51278,53,"Lindsey Mcleod",188.1
"54",331,69088,54,"Andrea Scali",187.2
"55",83,27725,55,"Raeanne Geffert",187.1
"56",244,19068,56,"Emily Demonte",187
"57",71,52950,57,"Meredith Miller",186.2
"58",317,29278,58,"Megan Good",185.3
"59",493,44571,59,"Kk Leddy",185.2
"60",659,39222,60,"Brianna Jones",185.1
"61",199,58506,61,"Emily Otto",184.3
"62",678,60460,62,"Tori Perkins",182.1
"63",312,20543,63,"Allison Doocy",182
"64",518,63884,64,"Morgan Ray",181.2
"65",28755,63656,65,"Riley Randolph",180.2
"66",782,50586,66,"Erin Mcdonald",180.1
"67",28600,39501,67,"Mandy Jordan",179.3
"68",8,25530,67,"Montana Fouts",179.3
"69",315,72084,69,"Faith Sims",179.2
"70",434,56899,69,"Madi Norman",179.2
"71",311,37397,71,"Emma Hylen",178.3
"72",669,19717,72,"Steffany Dickerson",178.1
"73",465,8515,73,"Jenny Bressler",177.3
"74",756,61566,74,"Gabbie Plain",176.3
"75",703,22334,74,"Miranda Elish",176.3
"76",587,62491,76,"Corah Price",176
"77",370,3630,77,"Hannah Bandimere",174.3
"78",285,56047,77,"Kelly Nelson",174.3
"79",48,61304,79,"Arizona Pilgrim",174.1
"80",363,3053,79,"Sydney Backstrom",174.1
"81",1395,84795,81,"Jordan Withrow",174
"82",606,80456,82,"Ashley Ventura",173.3
"83",563,49252,83,"Jessie Marvin",173.2
"84",115,64990,84,"Megan Richards",173.1
"85",283,10265,85,"Madison Burns",172.2
"86",528,49927,85,"Mariah Mazon",172.2
"87",513,77811,85,"Payton Tidd",172.2
"88",414,80686,88,"Courtney Vierstra",172
"89",522,39619,88,"Giselle Juarez",172
"90",366,26752,90,"Preslee Gallaway",171.2
"91",700,22048,91,"Erin Edmoundson",171.1
"92",184,49723,92,"Ashley Mauser",171
"93",694,66460,92,"Ashley Rogers",171
"94",255,9367,94,"Morgan Bruce",170.3
"95",709,37073,95,"Erin Hunt",170.2
"96",646,64319,96,"Alexis Reid",170.1
"97",30024,16494,97,"Devyn Cretz",170
"98",310,86351,98,"Kara Zazzaro",169
"99",2699,46840,98,"Lexi Lucas",169
"100",490,81540,100,"Devin Wallace",168.2
"101",654,77275,100,"Haley Thogmartin",168.2
