"","team_id","player_id","rank","player","k_7"
"1",189,56343,1,"Nicole Newman","13.5"
"2",414,80709,2,"Courtney Vierstra","10.5"
"3",391,15550,3,"Courtney Coppersmith","10.5"
"4",756,1411,4,"Taran Alvelo","10.5"
"5",110,27172,5,"Rachel Garcia","10.3"
"6",522,39629,6,"Giselle Juarez","10.2"
"7",772,672,7,"Kelsey Aikey"," 9.9"
"8",522,46433,8,"Mariah Lopez"," 9.8"
"9",418,75242,9,"Alex Storako"," 9.8"
"10",509,84048,10,"Danielle Williams"," 9.7"
"11",331,69108,11,"Andrea Scali"," 9.6"
"12",772,75849,12,"Kennedy Sullivan"," 9.6"
"13",624,51291,13,"Lindsey Mcleod"," 9.5"
"14",472,19641,14,"Samaria Diaz"," 9.5"
"15",756,61582,15,"Gabbie Plain"," 9.4"
"16",428,24549,16,"Amber Fiser"," 9.3"
"17",108,85739,17,"Brooke Yanez"," 9.3"
"18",671,22508,18,"Summer Ellyson"," 9.3"
"19",202,59732,19,"Mollie Paulick"," 9.2"
"20",30095,33395,20,"Cambrie Hazel"," 9.2"
"21",817,38294,21,"Addy Jarvis"," 9.1"
"22",87,29903,22,"Alyssa Graves"," 8.9"
"23",10411,6095,23,"Christina Biggerstaff"," 8.9"
"24",110,23592,24,"Megan Faraimo"," 8.9"
"25",703,22339,25,"Miranda Elish"," 8.8"
"26",235,4031,26,"Kelly Barnhill"," 8.8"
"27",688,66715,27,"Alexa Romero"," 8.8"
"28",651,15787,28,"Georgina Corrick"," 8.7"
"29",43,63227,29,"Morgan Rackel"," 8.6"
"30",694,66480,30,"Ashley Rogers"," 8.6"
"31",661,45093,31,"Jennifer Leonhardt"," 8.6"
"32",386,61098,32,"Calista Phippen"," 8.5"
"33",742,66090,33,"Keely Rochard"," 8.4"
"34",285,56061,34,"Kelly Nelson"," 8.3"
"35",487,27421,35,"Megan Garst"," 8.3"
"36",317,980,36,"Odicci Alexander"," 8.2"
"37",676,42711,37,"Ashley Kriesel"," 8.2"
"38",28755,63673,38,"Riley Randolph"," 8.2"
"39",234,41339,39,"Meghan King"," 8.2"
"40",37,32541,40,"Chardonnay Harris"," 8.2"
"41",1092,60540,41,"Brooke Perry"," 8.2"
"42",31,31369,42,"Mary Haff"," 8.2"
"43",459,9554,43,"Stephanie Bryden"," 8.0"
"44",1395,84823,44,"Jordan Withrow"," 8.0"
"45",68,26946,45,"Emily Gant"," 8.0"
"46",539,59420,46,"Bailey Parshall"," 7.9"
"47",676,83757,47,"Kassidy Wilbur"," 7.9"
"48",29,51535,48,"Taylor Mcquillin"," 7.9"
"49",317,29284,49,"Megan Good"," 7.8"
"50",306,78510,50,"Tara Trainer"," 7.8"
"51",164,58016,51,"Marybeth Olson"," 7.8"
"52",709,37082,52,"Erin Hunt"," 7.6"
"53",716,38969,53,"Leanna Johnson"," 7.6"
"54",700,86628,54,"Missy Zoch"," 7.6"
"55",590,58213,55,"Emily Orosco"," 7.5"
"56",771,37655,56,"Emily Ira"," 7.5"
"57",1157,1846,57,"Hailey Andrews"," 7.5"
"58",8,25535,58,"Montana Fouts"," 7.5"
"59",694,54770,59,"Matty Moss"," 7.5"
"60",817,9768,60,"Elle Buffenbarger"," 7.5"
"61",184,49736,61,"Ashley Mauser"," 7.5"
"62",101,38117,62,"Jillian James"," 7.4"
"63",518,63902,63,"Morgan Ray"," 7.4"
"64",490,56175,64,"Sydney Nester"," 7.4"
"65",312,20547,65,"Allison Doocy"," 7.4"
"66",11504,59915,66,"Courtney Pearson"," 7.4"
"67",367,82232,67,"Danielle Watson"," 7.4"
"68",189,77932,68,"Nicole Timmons"," 7.3"
"69",299,18275,69,"Morgan Day"," 7.3"
"70",355,12383,70,"Chase Cassady"," 7.3"
"71",14927,44627,71,"Brooklin Lee"," 7.2"
"72",29,19123,72,"Alyssa Denham"," 7.2"
"73",352,56894,73,"Gabriella Nori"," 7.2"
"74",590,50110,74,"Kristen Mccann"," 7.2"
"75",418,4759,75,"Meghan Beaubien"," 7.2"
"76",248,80935,76,"Marina Vitalich"," 7.1"
"77",603,54525,77,"Madison Morris"," 7.1"
"78",694,2404,78,"Caylan Arnold"," 7.1"
"79",107,21328,79,"Kamalani Dung"," 7.1"
"80",746,25964,80,"Allyson Frei"," 7.1"
"81",433,38005,81,"Molly Jacobsen"," 7.1"
"82",87,65136,82,"Karli Ricketts"," 7.1"
"83",315,72105,83,"Faith Sims"," 7.0"
"84",71,52964,84,"Meredith Miller"," 7.0"
"85",529,17463,85,"Jordan Dail"," 7.0"
"86",285,33732,86,"Alexandra Held"," 7.0"
"87",739,63848,87,"Paige Rauch"," 7.0"
"88",719,61699,88,"Samantha Pochop"," 6.9"
"89",534,64152,89,"Hailey Reed"," 6.9"
"90",310,86379,90,"Kara Zazzaro"," 6.9"
"91",766,29491,91,"Morgan Goree"," 6.9"
"92",635,11145,92,"Reganne Camp"," 6.9"
"93",97,49101,93,"Dani Martinez"," 6.9"
"94",68,21042,94,"Ali Dubois"," 6.8"
"95",514,18506,95,"Lauryn Debono"," 6.8"
"96",96,20333,96,"Hailey Dolcini"," 6.8"
"97",482,5805,97,"Sierra Bertrand"," 6.8"
"98",294,59932,98,"Autumn Pease"," 6.8"
"99",457,61164,99,"Brittany Pickett"," 6.8"
"100",528,49940,100,"Mariah Mazon"," 6.7"
