"","team_id","player_id","rank","player","so"
"1",745,36961,1,"Hanna Hull",339
"2",615,29716,2,"Julie Graf",326
"3",1064,69231,3,"Elisabeth Schaffer",266
"4",300,83682,4,"Ally Wiegand",260
"5",121,30821,5,"Stefanie Guercio",244
"6",12973,62161,6,"Megan Potter",202
"7",150,57976,7,"Alyssa Olson",201
"8",396,72849,8,"Katlyn Smith",200
"9",46,11082,9,"Nikki Camarati",197
"10",38,1761,10,"Sam Anderson",186
"11",177,34027,11,"Cami Henry",184
"12",467,3784,11,"Taylor Barbour",184
"13",565,83580,13,"Candace Whittemore",181
"14",259,18609,14,"Jesse Dedomenico",167
"15",1062,43901,15,"Beatriz Lara",166
"16",28749,7806,16,"Kameron Bowling",164
"17",120,58446,17,"Amanda Osterhus",162
"18",279,80824,18,"Diamond Villegas",157
"19",28593,16819,19,"Haley Crumpton",156
"20",805,49641,20,"Bella Matthias",155
"21",8911,47868,21,"Abby Mahsem",154
"22",18,83775,21,"Jessica Wilcox",154
"23",623,56010,23,"Andi Nelson",152
"24",30038,47925,23,"Bria Majeski",152
"25",185,52693,23,"Madison Milaszewski",152
"26",161,27643,26,"Megan Gavin",148
"27",119,50797,26,"Scotty Mcgee",148
"28",58,41547,28,"Victoria Kisling",147
"29",549,66134,29,"Liz Rodarte",144
"30",30190,34177,29,"Morgan Heritage",144
"31",168,81800,31,"Cady Walts",143
"32",531,38861,32,"Gabby Johnson",142
"33",1133,39316,32,"Jen Jones",142
"34",1115,5929,32,"Lily Beurman",142
"35",45,75057,35,"Brooke Stock",140
"36",679,11496,36,"Marissa Cappello",139
"37",50,60079,37,"Kirsten Pelletier",138
"38",30044,67313,38,"Jess Rozick",136
"39",398,55778,39,"Ravenne Nasser",134
"40",258,14079,40,"Morgan Clauser",131
"41",259,70861,41,"Lauren Shannon",130
"42",1179,69082,41,"Shelby Saylors",130
"43",30114,20679,43,"Becca Dougherty",129
"44",453,8602,43,"Cora Bridgers",129
"45",815,45329,43,"Ginger Lewis",129
"46",538,56436,46,"Aj Nichols",128
"47",484,24195,46,"Alexis Ferris",128
"48",44,77560,48,"Hannah Thompson",127
"49",1255,5846,48,"Sydnee Bessler",127
"50",712,55683,50,"Alanna Namit",126
"51",966,70003,50,"Kylee Schwind",126
"52",179,74529,52,"Jamie Stefani",125
"53",807,39037,52,"Olivia Johnson",125
"54",398,11190,54,"Colleen Campbell",121
"55",775,41565,55,"Aimee Kistner",120
"56",200,7092,55,"Morgan Bolduk",120
"57",238,31019,57,"Kelsi Gunarathne",119
"58",577,64254,58,"Lexi Reetz",118
"59",1036,25173,59,"Gina Followell",117
"60",597,62693,59,"Kathryn Proper",117
"61",215,41049,59,"Megan Kieselback",117
"62",491,8314,62,"Beth Braswell",116
"63",313,24817,62,"Beth Fleming",116
"64",808,61062,62,"Mackenzie Phillips",116
"65",122,31827,65,"Ilissa Hamilton",115
"66",42,78146,66,"Hannah Tomasko",114
"67",114,7462,67,"Ellie Borst",113
"68",633,76176,68,"Jennifer Sweeney",111
"69",24,79385,69,"Lorena Ukanwa",110
"70",582,41680,69,"Rylee Klema",110
"71",372,8327,69,"Samantha Bratland",110
"72",73,28912,69,"Sydney Goldman",110
"73",1099,12590,73,"Caitlin Catalanotto",109
"74",20220,83699,73,"Emily Wierderholt",109
"75",376,52621,73,"Sophie Migacz",109
"76",595,35204,76,"Ally Hjort",108
"77",717,79881,76,"Kristi Van meter",108
"78",673,1177,76,"Shelby Allen",108
"79",24317,18260,79,"Jordan Day",107
"80",524,4048,79,"Nicole Baron",107
"81",146,86634,79,"Olivia Zoeller",107
"82",263,16150,82,"Cheyanne Cox",105
"83",8600,8890,82,"Jodie Bronushas",105
"84",30081,32818,84,"Allison Hartman",104
"85",566,13047,84,"Lindsey Chaney",104
"86",8981,58122,86,"Maggie Oram",103
"87",30037,39892,87,"Hannah Kampmann",102
"88",633,20756,87,"Meaghan Dowdell",102
"89",1062,16190,87,"Preslye Cox",102
"90",239,67856,87,"Sabrina Ryan",102
"91",588,10679,87,"Sarah Byrnes",102
"92",564,24705,92,"Erin Fitzsimmons",101
"93",114,27969,93,"Anna Gernant",100
"94",1451,9208,93,"Madison Brown",100
"95",351,84615,95,"Alexa Windsor",99
"96",30064,41845,95,"Celia Knappenberger",99
"97",1400,57877,95,"Kayla Oliveira",99
"98",462,52428,98,"Kailey Meyer",98
"99",8746,46294,98,"Lindsey Longuet",98
"100",268,53636,100,"Alex Molloy",97
"101",247,40880,100,"Ashlyn Kersch",97
"102",601,78804,100,"Emily Trotman",97
"103",1254,71733,100,"Jen Sieminski",97
"104",517,75956,100,"Kaitlin Surdej",97
"105",30041,3873,100,"Miranda Barker",97
