home_team_logo,home_team_id,home_team,home_team_runs,away_team_logo,away_team_id,away_team,away_team_runs,game_id,season,game_date
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/542.gif,542,Pfeiffer,16,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/323.gif,323,Johnson C. Smith,3,2425587,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/542.gif,542,Pfeiffer,13,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/323.gif,323,Johnson C. Smith,2,2425582,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1199.gif,1199,Mars Hill,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1170.gif,1170,Lenoir-Rhyne,1,2383084,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1199.gif,1199,Mars Hill,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1170.gif,1170,Lenoir-Rhyne,2,2425589,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/197.gif,197,East Stroudsburg,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/423.gif,423,Millersville,0,2374477,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/197.gif,197,East Stroudsburg,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/423.gif,423,Millersville,1,2382781,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30179.gif,30179,Okla. Christian,23,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif,30088,Tex. Permian Basin,0,2374488,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30179.gif,30179,Okla. Christian,14,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif,30088,Tex. Permian Basin,6,2382792,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/243.gif,243,Frostburg St.,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9630.gif,9630,West Va. Wesleyan,3,2385351,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/243.gif,243,Frostburg St.,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9630.gif,9630,West Va. Wesleyan,4,2374318,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif,1445,Western N.M.,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif,30177,Lubbock Christian,9,2382775,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif,1445,Western N.M.,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif,30177,Lubbock Christian,5,2374470,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1097.gif,1097,Ga. Southwestern,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/237.gif,237,Fort Valley St.,0,2374501,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1097.gif,1097,Ga. Southwestern,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/237.gif,237,Fort Valley St.,2,2382801,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30092.gif,30092,Flagler,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/584.gif,584,Rollins,4,2374522,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30092.gif,30092,Flagler,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/584.gif,584,Rollins,3,2425182,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif,30192,Southern Wesleyan,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30051.gif,30051,King (TN),14,2382778,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif,30192,Southern Wesleyan,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30051.gif,30051,King (TN),16,2374474,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/360.gif,360,Lock Haven,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/638.gif,638,Shippensburg,5,2374490,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/360.gif,360,Lock Haven,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/638.gif,638,Shippensburg,6,2382794,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13302.gif,13302,Lees-McRae,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8935.gif,8935,Converse,0,2374393,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13302.gif,13302,Lees-McRae,13,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8935.gif,8935,Converse,1,2385977,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/143.gif,143,Clarion,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30063.gif,30063,Seton Hill,9,2385997,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/143.gif,143,Clarion,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30063.gif,30063,Seton Hill,9,2374413,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1257.gif,1257,Newberry,10,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30259.gif,30259,USC Beaufort,6,2374430,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1257.gif,1257,Newberry,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30259.gif,30259,USC Beaufort,1,2386246,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2683.gif,2683,Belmont Abbey,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30193.gif,30193,Emmanuel (GA),3,2374467,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2683.gif,2683,Belmont Abbey,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30193.gif,30193,Emmanuel (GA),3,2382772,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/408.gif,408,Mercyhurst,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2746.gif,2746,Lake Erie,1,2374188,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/408.gif,408,Mercyhurst,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2746.gif,2746,Lake Erie,2,2384362,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/339.gif,339,Kutztown,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10870.gif,10870,Shepherd,3,2374469,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/339.gif,339,Kutztown,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10870.gif,10870,Shepherd,3,2382774,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/437.gif,437,Molloy,15,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/675.gif,675,Staten Island,2,2382790,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/437.gif,437,Molloy,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/675.gif,675,Staten Island,0,2374486,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9011.gif,9011,Fort Hays St.,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/155.gif,155,Colo. Sch. of Mines,0,2385999,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9011.gif,9011,Fort Hays St.,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/155.gif,155,Colo. Sch. of Mines,0,2374415,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/74.gif,74,Bridgeport,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1318.gif,1318,Post,1,2374498,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/74.gif,74,Bridgeport,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1318.gif,1318,Post,1,2382800,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8956.gif,8956,Dominican (NY),1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/23157.gif,23157,Felician,13,2382797,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8956.gif,8956,Dominican (NY),2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/23157.gif,23157,Felician,13,2374495,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/546.gif,546,Pitt.-Johnstown,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/106.gif,106,California (PA),4,2385981,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/546.gif,546,Pitt.-Johnstown,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/106.gif,106,California (PA),10,2374397,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/307.gif,307,Indiana (PA),0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/643.gif,643,Slippery Rock,8,2385994,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/307.gif,307,Indiana (PA),3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/643.gif,643,Slippery Rock,7,2374410,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/791.gif,791,Winston-Salem,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30240.gif,30240,Allen,0,2385996,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/791.gif,791,Winston-Salem,11,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30240.gif,30240,Allen,2,2374412,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/720.gif,720,Tuskegee,10,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif,13028,Anderson (SC),13,2425662,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/720.gif,720,Tuskegee,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif,13028,Anderson (SC),2,2425666,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30126.gif,30126,Notre Dame (OH),7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12799.gif,12799,Wheeling,6,2374168,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30126.gif,30126,Notre Dame (OH),13,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12799.gif,12799,Wheeling,5,2384342,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/323.gif,323,Johnson C. Smith,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8366.gif,8366,Goldey-Beacom,5,2425621,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif,30140,Ursuline,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30124.gif,30124,Cedarville,4,2382820,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif,30140,Ursuline,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30124.gif,30124,Cedarville,9,2374893,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14718.gif,14718,Wesleyan (GA),3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/144.gif,144,Clark Atlanta,9,2383351,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14718.gif,14718,Wesleyan (GA),3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/144.gif,144,Clark Atlanta,1,2374527,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8965.gif,8965,East Central,6,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif,1222,Midwestern St.,0,2374409,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8965.gif,8965,East Central,10,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif,1222,Midwestern St.,2,2385993,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/246.gif,246,Gannon,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/209.gif,209,Edinboro,3,2385992,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/246.gif,246,Gannon,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/209.gif,209,Edinboro,5,2374408,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/35.gif,35,Ashland,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30221.gif,30221,Davenport,2,2373808,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/35.gif,35,Ashland,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30221.gif,30221,Davenport,1,2385630,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/208.gif,208,Eckerd,13,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif,766,West Ga.,5,2374482,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/208.gif,208,Eckerd,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif,766,West Ga.,1,2382786,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1277.gif,1277,Alliance,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/543.gif,543,Jefferson,13,2382788,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1277.gif,1277,Alliance,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/543.gif,543,Jefferson,4,2374484,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30181.gif,30181,UVA Wise,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1439.gif,1439,West Virginia St.,2,2425619,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30181.gif,30181,UVA Wise,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1439.gif,1439,West Virginia St.,8,2425620,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/934.gif,934,Alderson Broaddus,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif,1438,West Liberty,0,2374191,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/934.gif,934,Alderson Broaddus,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif,1438,West Liberty,3,2384365,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/21323.gif,21323,Chestnut Hill,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1126.gif,1126,Holy Family,8,2374478,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/21323.gif,21323,Chestnut Hill,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1126.gif,1126,Holy Family,4,2382782,2023,03/21/2023
