game_id,date,away_team_season_id,away_score,home_team_season_id,home_score
2366207,2/10/2023,549178,1,549246,6
2366348,2/10/2023,549409,3,549243,4
2366350,2/10/2023,549183,4,549385,11
2366351,2/10/2023,549185,3,549188,0
2366352,2/10/2023,549443,6,549451,1
2366354,2/10/2023,549367,9,549446,4
2366355,2/10/2023,549446,0,549439,1
2366356,2/10/2023,549217,2,549203,8
2366358,2/10/2023,549320,6,549298,0
2366211,2/10/2023,549466,1,549390,2
2366212,2/10/2023,549210,3,549390,5
2366218,2/10/2023,549233,1,549227,2
2366220,2/10/2023,549172,0,549365,3
2366224,2/10/2023,549175,3,549468,4
2366225,2/10/2023,549247,1,549433,6
2366226,2/10/2023,549348,3,549319,9
2366360,2/10/2023,549344,1,549181,7
2366361,2/10/2023,549434,4,549176,5
2366362,2/10/2023,549176,3,549344,4
2366363,2/10/2023,549259,9,549175,2
2366366,2/10/2023,549261,3,549411,0
2366231,2/10/2023,549181,0,549214,3
2366232,2/10/2023,549354,8,549277,9
2366233,2/10/2023,549425,5,549329,10
2366236,2/10/2023,549323,1,549307,2
2366237,2/10/2023,549189,1,549307,2
2366240,2/10/2023,549263,3,549212,0
2366242,2/10/2023,549209,7,549290,8
2366243,2/10/2023,549415,7,549339,4
2366245,2/10/2023,549312,1,549328,6
2366246,2/10/2023,549396,2,549433,7
2366261,2/10/2023,549251,3,549450,0
2366262,2/10/2023,549450,0,549331,1
2366268,2/10/2023,549256,3,549248,8
2366270,2/10/2023,549460,0,549187,2
2366369,2/10/2023,549425,3,549380,2
2366370,2/10/2023,549362,1,549380,2
2366374,2/10/2023,549397,0,549355,4
2366376,2/10/2023,549369,4,549170,2
2366377,2/10/2023,549410,12,549170,6
2366278,2/10/2023,549424,1,549405,3
2366280,2/10/2023,549379,5,549184,6
2366281,2/10/2023,549202,3,549348,2
2366282,2/10/2023,549379,4,549202,1
2366285,2/10/2023,549294,5,549404,1
2366286,2/10/2023,549404,1,549456,5
2366288,2/10/2023,549297,4,549274,8
2366289,2/10/2023,549293,0,549268,2
2366290,2/10/2023,549299,5,549300,10
2366291,2/10/2023,549168,7,549299,11
2366292,2/10/2023,549168,2,549300,6
2366293,2/10/2023,549260,1,549268,0
2366295,2/10/2023,549207,0,549347,6
2366298,2/10/2023,549192,5,549194,0
2366299,2/10/2023,549250,9,549180,10
2366300,2/10/2023,549398,2,549244,9
2366301,2/10/2023,549250,11,549444,1
2366305,2/10/2023,549395,10,549231,6
2366306,2/10/2023,549467,5,549253,6
2418137,2/10/2023,549387,0,549435,7
2417915,2/10/2023,549311,4,549318,0
2417918,2/10/2023,549464,0,549311,5
2417928,2/10/2023,549402,0,549296,3
2418708,2/10/2023,549397,8,549208,3
2417848,2/10/2023,549169,7,549318,8
2366323,2/10/2023,549309,8,549416,5
2366269,2/10/2023,549399,1,549206,2
2417862,2/10/2023,549464,10,549169,8
2366215,2/10/2023,549223,4,549394,5
2366244,2/10/2023,549218,1,549230,2
2366206,2/10/2023,549274,6,549452,1
2366383,2/10/2023,549399,0,549173,5
2366384,2/10/2023,549196,5,549289,10
2366386,2/10/2023,549437,11,549745,0
2366388,2/10/2023,549414,0,549455,8
2366387,2/10/2023,549417,2,549453,6
2366391,2/10/2023,549374,0,549171,4
2366392,2/10/2023,549357,3,549293,2
2366390,2/10/2023,549242,0,549267,1
2366393,2/10/2023,549424,4,549441,5
2366394,2/10/2023,549313,2,549188,4
2366395,2/10/2023,549203,8,549334,0
2366407,2/10/2023,549351,12,549232,2
2366406,2/10/2023,549194,1,549401,5
2366405,2/10/2023,549421,4,549220,2
2366410,2/10/2023,549206,0,549173,8
2366411,2/10/2023,549370,5,549434,0
2366418,2/10/2023,549289,0,549302,2
2366420,2/10/2023,549453,8,549353,0
2366419,2/10/2023,549253,0,549322,5
2366421,2/10/2023,549252,1,549179,3
2366422,2/10/2023,549418,1,549197,2
2366424,2/10/2023,549267,1,549338,0
2366426,2/10/2023,549409,0,549400,2
2366428,2/10/2023,549436,4,549222,5
2366438,2/10/2023,549386,11,549415,4
2366448,2/10/2023,549192,5,549401,17
2366451,2/10/2023,549364,2,549440,18
2366440,2/10/2023,549282,4,549459,7
2366450,2/10/2023,549351,8,549266,4
2366454,2/10/2023,549667,0,549259,8
2366453,2/10/2023,549355,4,549225,2
2366455,2/10/2023,549229,0,549255,4
2366456,2/10/2023,549439,7,549273,2
2366459,2/10/2023,549237,5,549413,1
2366460,2/10/2023,549262,4,549296,2
2366488,2/10/2023,549257,2,549407,7
2366462,2/10/2023,549334,6,549371,7
2366463,2/10/2023,549467,0,549322,7
2366470,2/10/2023,549381,2,549378,3
2366461,2/10/2023,549456,6,549177,5
2366472,2/10/2023,549248,3,549249,4
2366476,2/10/2023,549357,1,549290,2
2366482,2/10/2023,549180,8,549220,5
2366483,2/10/2023,549465,4,549437,5
2366487,2/10/2023,549462,8,549233,3
2366475,2/10/2023,549302,2,549238,1
2366502,2/10/2023,549363,0,549407,9
2366491,2/10/2023,549352,2,549441,9
2366494,2/10/2023,549410,2,549345,15
2366498,2/10/2023,549321,16,549242,5
2366495,2/10/2023,549432,1,549277,7
2366493,2/10/2023,549358,11,549459,14
2366505,2/10/2023,549330,6,549255,2
2366506,2/10/2023,549353,7,549333,5
2366508,2/10/2023,549466,8,549210,0
2366511,2/10/2023,549326,2,549305,9
2366518,2/10/2023,549369,1,549345,9
2366516,2/10/2023,549272,10,549423,7
2366520,2/10/2023,549382,2,549339,8
2366523,2/10/2023,549321,1,549245,4
2366525,2/10/2023,549236,1,549186,10
2366529,2/10/2023,549356,2,549376,11
2366526,2/10/2023,549465,0,549246,10
2366528,2/10/2023,549228,6,549333,3
2366527,2/10/2023,549667,0,549468,4
2366256,2/10/2023,549284,6,549384,5
2417860,2/10/2023,549422,2,549280,9
2366449,2/10/2023,549228,3,549417,0
2417849,2/10/2023,549219,3,549445,1
2418105,2/10/2023,549381,2,549408,6
2366501,2/10/2023,549356,8,549225,0
2417866,2/10/2023,549445,1,549219,4
2418106,2/10/2023,549378,3,549408,5
2388642,2/10/2023,549284,1,549384,2
2417921,2/10/2023,549178,10,549745,4
2417917,2/10/2023,549422,0,549280,1
2366543,2/11/2023,549745,0,549246,11
2366547,2/11/2023,549351,9,549457,1
2366548,2/11/2023,549466,12,549390,3
2366549,2/11/2023,549210,2,549390,16
2366556,2/11/2023,549187,0,549419,12
2366564,2/11/2023,549237,1,549235,12
2366568,2/11/2023,549247,0,549433,8
2366577,2/11/2023,549366,0,549308,8
2366623,2/11/2023,549187,0,549460,8
2366674,2/11/2023,549216,0,549236,18
2366681,2/11/2023,549396,13,549247,0
2366684,2/11/2023,549282,11,549358,1
2366710,2/11/2023,549312,0,549320,9
2366713,2/11/2023,549434,0,549344,10
2366725,2/11/2023,549355,0,549376,9
2366726,2/11/2023,549376,21,549397,0
2366729,2/11/2023,549170,4,549410,12
2367134,2/11/2023,549296,9,549454,1
2417978,2/11/2023,549342,12,549262,9
2418035,2/11/2023,549172,3,549372,11
2366562,2/11/2023,549172,0,549365,8
2366665,2/11/2023,549215,6,549272,14
2366673,2/11/2023,549416,8,549216,0
2366686,2/11/2023,549346,11,549266,0
2366712,2/11/2023,549175,0,549259,8
2366557,2/11/2023,549460,3,549419,11
2418029,2/11/2023,549383,3,549373,11
2366535,2/11/2023,549639,1,549174,2
2366536,2/11/2023,549270,4,549174,3
2366539,2/11/2023,549411,1,549234,5
2366540,2/11/2023,549261,4,549234,2
2366542,2/11/2023,549297,1,549452,8
2366546,2/11/2023,549266,4,549457,0
2366552,2/11/2023,549455,7,549394,0
2366561,2/11/2023,549458,2,549365,3
2366565,2/11/2023,549235,6,549413,0
2366566,2/11/2023,549251,2,549335,8
2366572,2/11/2023,549259,7,549468,0
2366573,2/11/2023,549383,3,549305,4
2366574,2/11/2023,549272,4,549368,3
2366575,2/11/2023,549215,2,549368,3
2366580,2/11/2023,549362,4,549329,5
2366582,2/11/2023,549196,3,549238,4
2366588,2/11/2023,549424,3,549304,1
2366589,2/11/2023,549223,2,549212,0
2366590,2/11/2023,549197,1,549306,8
2366596,2/11/2023,549316,2,549433,1
2366597,2/11/2023,549298,2,549328,3
2366598,2/11/2023,549320,6,549328,0
2366615,2/11/2023,549331,1,549450,5
2366620,2/11/2023,549248,2,549256,3
2366621,2/11/2023,549206,5,549399,1
2366629,2/11/2023,549441,0,549405,2
2366630,2/11/2023,549352,5,549239,8
2366631,2/11/2023,549424,1,549352,4
2366633,2/11/2023,549348,5,549184,10
2366634,2/11/2023,549202,1,549379,2
2366636,2/11/2023,549294,1,549456,2
2366637,2/11/2023,549404,3,549294,4
2366638,2/11/2023,549274,9,549222,10
2366639,2/11/2023,549268,4,549209,3
2366640,2/11/2023,549209,5,549168,2
2366641,2/11/2023,549299,9,549260,2
2366642,2/11/2023,549347,9,549401,0
2366643,2/11/2023,549220,5,549207,3
2366644,2/11/2023,549347,7,549192,8
2366646,2/11/2023,549444,6,549180,1
2366652,2/11/2023,549194,2,549395,4
2366653,2/11/2023,549194,1,549377,2
2366654,2/11/2023,549428,5,549281,4
2366656,2/11/2023,549253,2,549467,0
2366662,2/11/2023,549217,1,549323,4
2366663,2/11/2023,549323,5,549203,8
2366671,2/11/2023,549223,3,549252,2
2366672,2/11/2023,549292,4,549252,2
2366675,2/11/2023,549265,4,549186,5
2366682,2/11/2023,549406,7,549340,7
2366683,2/11/2023,549316,4,549340,1
2366685,2/11/2023,549346,10,549232,2
2366687,2/11/2023,549440,3,549281,4
2366688,2/11/2023,549440,8,549193,1
2366695,2/11/2023,549326,1,549373,8
2366697,2/11/2023,549639,0,549393,7
2366699,2/11/2023,549183,8,549354,2
2366701,2/11/2023,549430,1,549374,2
2366702,2/11/2023,549185,3,549451,2
2366704,2/11/2023,549188,9,549443,3
2366705,2/11/2023,549313,2,549443,6
2366706,2/11/2023,549446,4,549367,8
2366707,2/11/2023,549439,5,549367,4
2366709,2/11/2023,549312,1,549298,0
2366711,2/11/2023,549181,8,549176,2
2366714,2/11/2023,549372,5,549458,8
2366717,2/11/2023,549380,9,549425,4
2366718,2/11/2023,549362,8,549425,2
2366727,2/11/2023,549208,1,549355,2
2366728,2/11/2023,549369,8,549410,9
2417997,2/11/2023,549241,3,549434,1
2418025,2/11/2023,549292,7,549179,4
2418031,2/11/2023,549448,8,549464,3
2366567,2/11/2023,549450,12,549335,13
2366591,2/11/2023,549300,1,549290,2
2366677,2/11/2023,549241,5,549406,4
2366691,2/11/2023,549423,4,549258,3
2418226,2/11/2023,549331,6,549251,7
2417988,2/11/2023,549326,4,549305,5
2366696,2/11/2023,549393,2,549270,3
2417864,2/11/2023,549257,11,549363,9
2366587,2/11/2023,549405,3,549304,4
2366650,2/11/2023,549398,6,549377,4
2366692,2/11/2023,549366,2,549258,3
2418020,2/11/2023,549311,8,549318,7
2366744,2/11/2023,549385,13,549432,3
2366740,2/11/2023,549168,1,549287,6
2366742,2/11/2023,549302,0,549289,1
2366745,2/11/2023,549357,0,549299,2
2366746,2/11/2023,549423,0,549308,11
2366750,2/11/2023,549297,2,549436,3
2366753,2/11/2023,549417,4,549353,0
2366754,2/11/2023,549263,4,549414,1
2366761,2/11/2023,549413,0,549237,8
2366760,2/11/2023,549239,1,549441,0
2366762,2/11/2023,549334,6,549217,0
2366783,2/11/2023,549428,6,549364,7
2366785,2/11/2023,549382,3,549415,4
2366780,2/11/2023,549178,3,549437,4
2366812,2/11/2023,549171,1,549359,10
2366786,2/11/2023,549173,10,549284,2
2366834,2/11/2023,549257,3,549407,11
2366792,2/11/2023,549203,5,549307,1
2366800,2/11/2023,549302,5,549196,7
2366801,2/11/2023,549354,7,549432,4
2366803,2/11/2023,549417,3,549333,5
2366804,2/11/2023,549456,2,549177,1
2366808,2/11/2023,549178,5,549465,6
2366811,2/11/2023,549455,7,549414,0
2366836,2/11/2023,549300,4,549293,0
2366837,2/11/2023,549334,6,549189,1
2366839,2/11/2023,549382,1,549339,13
2366838,2/11/2023,549358,5,549459,7
2366849,2/11/2023,549193,6,549364,4
2366854,2/11/2023,549446,0,549273,8
2366859,2/11/2023,549337,9,549386,4
2366858,2/11/2023,549370,4,549181,5
2366861,2/11/2023,549189,2,549371,7
2366862,2/11/2023,549448,5,549318,1
2366864,2/11/2023,549253,2,549322,3
2366865,2/11/2023,549418,5,549306,4
2366866,2/11/2023,549293,3,549287,4
2366868,2/11/2023,549260,2,549357,7
2366874,2/11/2023,549170,1,549345,15
2366879,2/11/2023,549436,10,549274,2
2366882,2/11/2023,549210,6,549466,3
2366884,2/11/2023,549411,0,549271,7
2366869,2/11/2023,549256,3,549249,4
2366873,2/11/2023,549184,2,549319,3
2366888,2/11/2023,549236,2,549309,4
2366897,2/11/2023,549231,0,549421,10
2366892,2/11/2023,549226,0,549420,4
2366893,2/11/2023,549282,4,549459,2
2366899,2/11/2023,549232,2,549351,5
2366901,2/11/2023,549437,0,549246,4
2366905,2/11/2023,549175,7,549667,0
2366906,2/11/2023,549467,0,549322,4
2366907,2/11/2023,549202,7,549319,6
2366909,2/11/2023,549183,0,549277,1
2366910,2/11/2023,549453,3,549333,4
2366911,2/11/2023,549311,4,549448,2
2366915,2/11/2023,549289,1,549238,2
2366918,2/11/2023,549261,2,549271,6
2366912,2/11/2023,549404,6,549177,4
2366919,2/11/2023,549248,4,549249,0
2366921,2/11/2023,549444,0,549421,4
2366926,2/11/2023,549176,2,549370,8
2366929,2/11/2023,549667,0,549468,8
2366855,2/11/2023,549442,2,549375,8
2366848,2/11/2023,549353,1,549228,4
2366735,2/11/2023,549269,2,549438,5
2367102,2/11/2023,549343,4,549599,5
2366927,2/11/2023,549228,9,549453,6
2388111,2/11/2023,549343,5,549599,2
2388229,2/11/2023,549438,5,549269,2
2366934,2/12/2023,549745,0,549246,25
2366950,2/12/2023,549235,12,549237,0
2366964,2/12/2023,549241,12,549342,2
2366996,2/12/2023,549347,10,549398,0
2367001,2/12/2023,549444,11,549194,0
2367007,2/12/2023,549272,13,549258,0
2367011,2/12/2023,549216,0,549186,9
2367012,2/12/2023,549236,8,549416,0
2367025,2/12/2023,549385,14,549354,1
2367029,2/12/2023,549298,1,549320,9
2367032,2/12/2023,549411,5,549261,13
2418063,2/12/2023,549453,10,549353,1
2418076,2/12/2023,549372,11,549172,2
2366980,2/12/2023,549256,1,549248,12
2366937,2/12/2023,549266,4,549457,12
2366958,2/12/2023,549214,11,549176,1
2367016,2/12/2023,549396,13,549247,1
2367020,2/12/2023,549438,9,549193,1
2367030,2/12/2023,549181,9,549434,1
2366538,2/12/2023,549381,1,549327,3
2366570,2/12/2023,549206,0,549384,7
2366931,2/12/2023,549271,4,549234,7
2366936,2/12/2023,549232,6,549457,4
2366939,2/12/2023,549466,2,549390,1
2366940,2/12/2023,549210,5,549390,1
2366941,2/12/2023,549292,0,549394,1
2366944,2/12/2023,549187,0,549419,3
2366945,2/12/2023,549462,3,549419,4
2366949,2/12/2023,549458,4,549365,1
2366951,2/12/2023,549331,6,549335,3
2366955,2/12/2023,549259,7,549468,0
2366960,2/12/2023,549217,1,549307,3
2366965,2/12/2023,549312,3,549328,2
2366973,2/12/2023,549450,7,549251,6
2366983,2/12/2023,549187,6,549462,3
2366989,2/12/2023,549405,5,549239,0
2366990,2/12/2023,549239,3,549424,6
2366993,2/12/2023,549456,3,549294,1
2366995,2/12/2023,549293,1,549268,2
2366997,2/12/2023,549207,8,549231,0
2366998,2/12/2023,549377,3,549192,7
2366999,2/12/2023,549244,6,549180,0
2367000,2/12/2023,549412,4,549250,4
2367008,2/12/2023,549455,2,549263,0
2367017,2/12/2023,549406,9,549340,2
2367018,2/12/2023,549282,8,549358,9
2366648,2/12/2023,549250,7,549398,0
2367019,2/12/2023,549269,4,549440,7
2367023,2/12/2023,549639,1,549270,0
2367026,2/12/2023,549443,0,549185,3
2367028,2/12/2023,549446,3,549439,9
2367031,2/12/2023,549372,1,549458,2
2418061,2/12/2023,549337,6,549229,1
2366730,2/12/2023,549337,7,549342,12
2418062,2/12/2023,549383,5,549326,0
2366464,2/12/2023,549418,0,549306,5
2418065,2/12/2023,549208,0,549225,4
2366429,2/12/2023,549387,8,549303,1
2421092,2/12/2023,549240,4,549408,2
2418070,2/12/2023,549305,0,549373,4
2418078,2/12/2023,549430,11,549185,6
2418079,2/12/2023,549256,0,549249,3
2415375,2/12/2023,549224,12,549294,9
2366956,2/12/2023,549272,2,549368,6
2366957,2/12/2023,549325,1,549408,2
2418138,2/12/2023,549387,10,549435,0
2415381,2/12/2023,549224,9,549177,6
2418082,2/12/2023,549355,5,549225,4
2367042,2/12/2023,549287,6,549299,9
2367043,2/12/2023,549364,3,549428,7
2367044,2/12/2023,549303,5,549435,1
2367046,2/12/2023,549171,3,549188,4
2367047,2/12/2023,549268,3,549357,0
2367048,2/12/2023,549197,3,549418,1
2367050,2/12/2023,549203,2,549371,0
2367061,2/12/2023,549395,0,549421,8
2367064,2/12/2023,549196,3,549302,11
2367062,2/12/2023,549437,1,549178,3
2367065,2/12/2023,549417,3,549333,4
2367067,2/12/2023,549179,0,549223,2
2367069,2/12/2023,549241,1,549386,0
2367073,2/12/2023,549237,12,549413,0
2367071,2/12/2023,549334,4,549307,5
2367074,2/12/2023,549265,5,549423,2
2367083,2/12/2023,549346,11,549351,7
2367086,2/12/2023,549432,0,549183,1
2367088,2/12/2023,549330,7,549229,3
2367093,2/12/2023,549281,13,549364,2
2367092,2/12/2023,549287,4,549168,6
2367097,2/12/2023,549170,1,549345,15
2367096,2/12/2023,549323,7,549371,0
2367107,2/12/2023,549173,3,549384,1
2367109,2/12/2023,549289,3,549238,0
2367110,2/12/2023,549179,1,549212,2
2367113,2/12/2023,549401,5,549220,1
2367143,2/12/2023,549363,7,549407,5
2367125,2/12/2023,549366,0,549423,8
2367141,2/12/2023,549352,3,549304,5
2367144,2/12/2023,549430,4,549171,2
2367137,2/12/2023,549330,4,549255,2
2367146,2/12/2023,549404,8,549177,2
2367148,2/12/2023,549667,2,549175,4
2367153,2/12/2023,549745,2,549465,6
2366970,2/12/2023,549215,0,549308,14
2366966,2/12/2023,549393,4,549174,1
2367123,2/12/2023,549324,9,549550,1
2367101,2/12/2023,549226,0,549420,8
2367095,2/12/2023,549442,0,549375,11
2367091,2/12/2023,549367,1,549273,8
2366963,2/12/2023,549213,0,549230,3
2366943,2/12/2023,549233,1,549227,7
2388110,2/12/2023,549226,1,549420,6
2388107,2/12/2023,549367,4,549273,0
2387794,2/12/2023,549215,2,549308,5
2388151,2/12/2023,549324,0,549550,8
2418060,2/12/2023,549213,2,549230,3
2418077,2/12/2023,549233,0,549227,8
2388472,2/12/2023,549442,1,549375,11
2387790,2/12/2023,549393,2,549174,6
2367158,2/13/2023,549443,8,549171,0
2366743,2/13/2023,549315,4,549463,9
2367082,2/13/2023,549315,6,549463,4
2388322,2/13/2023,549171,3,549443,5
2367162,2/14/2023,549416,2,549308,3
2367161,2/14/2023,549376,13,549408,2
2367160,2/14/2023,549384,10,549383,1
2367163,2/14/2023,549373,10,549378,0
2418436,2/14/2023,549406,8,549807,9
2418099,2/14/2023,549303,0,549306,8
2418439,2/14/2023,549315,0,549463,3
2367176,2/14/2023,549303,1,549306,9
2418460,2/14/2023,549315,3,549463,5
2367180,2/15/2023,549247,0,549393,8
2367208,2/15/2023,549414,2,549250,8
2418545,2/15/2023,549402,0,549436,12
2367184,2/15/2023,549231,0,549230,17
2367181,2/15/2023,549317,0,549222,8
2367183,2/15/2023,549408,0,549376,11
2367206,2/15/2023,549435,0,549321,7
2367205,2/15/2023,549420,4,549227,5
2367204,2/15/2023,549238,3,549305,6
2367193,2/15/2023,549410,2,549228,5
2367182,2/15/2023,549444,11,549277,8
2367179,2/15/2023,549273,1,549374,7
2367178,2/15/2023,549318,5,549451,9
2367200,2/15/2023,549386,7,549194,0
2367186,2/15/2023,549215,0,549369,1
2367177,2/15/2023,549342,1,549174,7
2367202,2/15/2023,549223,2,549237,0
2388419,2/15/2023,549223,6,549237,7
2412008,2/15/2023,549386,8,549342,0
2388417,2/15/2023,549194,0,549465,6
2388335,2/15/2023,549215,3,549369,2
2367209,2/16/2023,549414,0,549234,9
2367240,2/16/2023,549271,2,549214,3
2367227,2/16/2023,549244,11,549371,0
2367228,2/16/2023,549228,0,549443,13
2367229,2/16/2023,549466,2,549354,10
2367220,2/16/2023,549185,8,549246,0
2367223,2/16/2023,549455,0,549308,8
2367221,2/16/2023,549455,0,549185,10
2367239,2/16/2023,549599,9,549311,2
2367210,2/16/2023,549363,1,549251,4
2367215,2/16/2023,549297,2,549222,9
2367216,2/16/2023,549359,10,549344,5
2367217,2/16/2023,549197,1,549274,3
2367222,2/16/2023,549309,4,549339,5
2367224,2/16/2023,549248,3,549363,1
2367226,2/16/2023,549410,5,549368,0
2367230,2/16/2023,549397,0,549187,1
2367225,2/16/2023,549416,2,549443,3
2367211,2/16/2023,549399,3,549367,4
2418716,2/16/2023,549422,2,549463,0
2367235,2/16/2023,549235,4,549401,1
2367236,2/16/2023,549306,6,549345,4
2367237,2/16/2023,549371,1,549171,4
2367238,2/16/2023,549263,6,549453,2
2367218,2/16/2023,549291,4,550142,2
2388422,2/16/2023,549291,3,550142,1
2367297,2/17/2023,549204,2,549378,10
2367334,2/17/2023,549428,16,549425,0
2367356,2/17/2023,549248,9,549217,1
2367358,2/17/2023,549460,11,549363,2
2367360,2/17/2023,549409,10,549206,2
2367367,2/17/2023,549332,2,549355,13
2367371,2/17/2023,549278,13,549291,3
2367380,2/17/2023,549446,1,549390,10
2367384,2/17/2023,549444,15,549364,0
2367422,2/17/2023,549426,0,549227,10
2367423,2/17/2023,549253,0,549227,10
2367242,2/17/2023,549180,2,549373,15
2367244,2/17/2023,549348,1,549347,11
2367245,2/17/2023,549261,0,549347,8
2367246,2/17/2023,549279,2,549327,10
2367253,2/17/2023,549366,0,549457,8
2367259,2/17/2023,549184,0,549419,8
2367261,2/17/2023,549405,11,549170,2
2367262,2/17/2023,549299,1,549383,11
2367290,2/17/2023,549281,2,549280,11
2367296,2/17/2023,549193,0,549344,8
2367330,2/17/2023,549172,1,549196,9
2367294,2/17/2023,549284,1,549376,9
2367273,2/17/2023,549354,11,549215,3
2367300,2/17/2023,549298,10,549231,2
2367369,2/17/2023,549399,2,549323,10
2367399,2/17/2023,549266,0,549397,9
2367411,2/17/2023,549199,3,549361,4
2367254,2/17/2023,549390,12,549457,2
2367271,2/17/2023,549335,6,549252,15
2367295,2/17/2023,549172,5,549350,10
2367303,2/17/2023,549231,8,549342,8
2367320,2/17/2023,549207,0,549452,1
2367321,2/17/2023,549236,4,549452,0
2367322,2/17/2023,549299,5,549200,3
2367323,2/17/2023,549348,5,549289,0
2367324,2/17/2023,549328,3,549456,0
2367325,2/17/2023,549328,0,549424,5
2367327,2/17/2023,549338,0,549298,6
2367328,2/17/2023,549316,2,549259,0
2367329,2/17/2023,549330,7,549639,3
2367332,2/17/2023,549425,8,549268,1
2367335,2/17/2023,549246,7,549277,0
2367336,2/17/2023,549345,1,549246,2
2367337,2/17/2023,549309,5,549225,2
2367338,2/17/2023,549235,6,549438,7
2367339,2/17/2023,549346,4,549309,7
2367340,2/17/2023,549339,3,549308,5
2367341,2/17/2023,549277,8,549438,2
2367342,2/17/2023,549346,6,549306,9
2367343,2/17/2023,549183,2,549181,7
2367344,2/17/2023,549325,0,549218,6
2367345,2/17/2023,549269,6,549292,2
