home_team_logo,home_team_id,home_team,home_team_runs,away_team_logo,away_team_id,away_team,away_team_runs,game_id,season,game_date
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1451.gif,1451,Westminster (PA),8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1315.gif,1315,Pitt.-Bradford,0,2425595,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1451.gif,1451,Westminster (PA),11,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1315.gif,1315,Pitt.-Bradford,0,2425629,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/281.gif,281,Hiram,6,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/320.gif,320,John Carroll,1,2424657,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/281.gif,281,Hiram,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/320.gif,320,John Carroll,1,2424639,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/88.gif,88,Cabrini,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/394.gif,394,Marymount (VA),6,2382763,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/88.gif,88,Cabrini,6,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/394.gif,394,Marymount (VA),9,2373980,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/633.gif,633,Scranton,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/787.gif,787,Wm. Paterson,3,2374516,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/633.gif,633,Scranton,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/787.gif,787,Wm. Paterson,7,2383092,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/637.gif,637,Shenandoah,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/325.gif,325,Juniata,3,2372346,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/637.gif,637,Shenandoah,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/325.gif,325,Juniata,6,2424415,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/344.gif,344,Lake Forest,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/121.gif,121,Carthage,7,2383096,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/344.gif,344,Lake Forest,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/121.gif,121,Carthage,7,2374520,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/686.gif,686,Swarthmore,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/783.gif,783,Widener,2,2374511,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/686.gif,686,Swarthmore,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/783.gif,783,Widener,2,2383087,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/727.gif,727,Union (NY),1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/85.gif,85,Buffalo St.,2,2374457,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1192.gif,1192,Manchester,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/266.gif,266,Gust. Adolphus,6,2374441,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/266.gif,266,Gust. Adolphus,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/607.gif,607,St. Lawrence,0,2374493,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8486.gif,8486,Lasell,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/809.gif,809,Worcester St.,4,2382803,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8486.gif,8486,Lasell,6,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/809.gif,809,Worcester St.,2,2374503,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/286.gif,286,Hope,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/597.gif,597,St. Catherine,0,2374444,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1254.gif,1254,Neumann,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/681.gif,681,Stockton,6,2382805,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1254.gif,1254,Neumann,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/681.gif,681,Stockton,7,2374505,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/958.gif,958,Clarks Summit,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/397.gif,397,Marywood,9,2386239,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/958.gif,958,Clarks Summit,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/397.gif,397,Marywood,18,2374423,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30084.gif,30084,Geneva,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/538.gif,538,Penn St.-Behrend,3,2374521,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30084.gif,30084,Geneva,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/538.gif,538,Penn St.-Behrend,1,2383097,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/211.gif,211,Elizabethtown,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30081.gif,30081,Penn St. Harrisburg,6,2374405,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/211.gif,211,Elizabethtown,10,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30081.gif,30081,Penn St. Harrisburg,3,2385989,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/806.gif,806,Wittenberg,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/21.gif,21,Alma,5,2425607,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/215.gif,215,Emmanuel (MA),7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/214.gif,214,Emerson,2,2374394,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/215.gif,215,Emmanuel (MA),7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/214.gif,214,Emerson,6,2385978,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/566.gif,566,Randolph,6,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/687.gif,687,Sweet Briar,5,2386240,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/566.gif,566,Randolph,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/687.gif,687,Sweet Briar,0,2374424,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/793.gif,793,Wis.-Eau Claire,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/118.gif,118,Carleton,10,2374459,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14718.gif,14718,Wesleyan (GA),3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/144.gif,144,Clark Atlanta,1,2374527,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/14718.gif,14718,Wesleyan (GA),3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/144.gif,144,Clark Atlanta,9,2383351,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/321.gif,321,John Jay,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/451.gif,451,CMSV,0,2383095,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/321.gif,321,John Jay,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/451.gif,451,CMSV,10,2374519,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/389.gif,389,Mary Baldwin,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/75.gif,75,Bridgewater (VA),8,2383094,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/389.gif,389,Mary Baldwin,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/75.gif,75,Bridgewater (VA),7,2374518,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/118.gif,118,Carleton,12,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/420.gif,420,Middlebury,4,2374455,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/420.gif,420,Middlebury,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1192.gif,1192,Manchester,8,2374449,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/966.gif,966,Arcadia,16,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/276.gif,276,Haverford,4,2383354,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/966.gif,966,Arcadia,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/276.gif,276,Haverford,1,2374530,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30114.gif,30114,Penn St.-Abington,11,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/179.gif,179,Delaware Valley,7,2383088,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30114.gif,30114,Penn St.-Abington,9,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/179.gif,179,Delaware Valley,5,2374512,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/597.gif,597,St. Catherine,12,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/69.gif,69,Bowdoin,6,2374445,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/69.gif,69,Bowdoin,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/727.gif,727,Union (NY),2,2374440,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/50.gif,50,Bates,12,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1159.gif,1159,Keuka,4,2374456,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/571.gif,571,Rhode Island Col.,10,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/623.gif,623,Salve Regina,2,2374528,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/571.gif,571,Rhode Island Col.,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/623.gif,623,Salve Regina,11,2383352,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/225.gif,225,Ferrum,13,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30164.gif,30164,Southern Va.,8,2425632,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/225.gif,225,Ferrum,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30164.gif,30164,Southern Va.,1,2425615,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/326.gif,326,Kalamazoo,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/764.gif,764,Wesleyan (CT),0,2374447,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/278.gif,278,Heidelberg,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1050.gif,1050,Defiance,7,2374417,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/278.gif,278,Heidelberg,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1050.gif,1050,Defiance,5,2386233,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10972.gif,10972,Chatham,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/119.gif,119,Carnegie Mellon,5,2386249,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/10972.gif,10972,Chatham,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/119.gif,119,Carnegie Mellon,12,2374433,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/524.gif,524,Old Westbury,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/713.gif,713,Trinity (CT),6,2374531,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8687.gif,8687,Saint Joseph (CT),7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/621.gif,621,Salem St.,0,2383093,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8687.gif,8687,Saint Joseph (CT),12,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/621.gif,621,Salem St.,3,2374517,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/764.gif,764,Wesleyan (CT),0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/212.gif,212,Elmhurst,7,2389658,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/319.gif,319,New Jersey City,8,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/79.gif,79,Brooklyn,0,2374524,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/319.gif,319,New Jersey City,7,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/79.gif,79,Brooklyn,1,2383348,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30243.gif,30243,Asbury,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1115.gif,1115,Hanover,12,2386244,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30243.gif,30243,Asbury,1,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1115.gif,1115,Hanover,12,2374428,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/348.gif,348,Lawrence,4,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/524.gif,524,Old Westbury,8,2374437,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/53.gif,53,Beloit,2,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/582.gif,582,Rockford,3,2374750,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/53.gif,53,Beloit,11,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/582.gif,582,Rockford,9,2385683,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/814.gif,814,Yeshiva,3,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/279.gif,279,Lehman,19,2386236,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/814.gif,814,Yeshiva,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/279.gif,279,Lehman,21,2374420,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/515.gif,515,Oberlin,5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/348.gif,348,Lawrence,7,2374436,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1159.gif,1159,Keuka,0,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/515.gif,515,Oberlin,10,2374438,2023,03/21/2023
http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/145.gif,145,Clark (MA),5,http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/26.gif,26,Anna Maria,0,2374387,2023,03/21/2023
