game_id,date,away_team_season_id,away_score,home_team_season_id,home_score
2038067,2/13/2021,510649,6,510578,9
2046191,2/13/2021,510512,2,510456,0
2039641,2/13/2021,510543,4,510629,9
2027888,2/13/2021,510472,5,510605,3
2026954,2/13/2021,510608,3,510644,4
2027987,2/13/2021,510457,6,510511,2
2026746,2/13/2021,510615,1,510539,3
2028284,2/13/2021,510504,4,510547,9
2028281,2/13/2021,510547,2,510670,5
2029140,2/13/2021,510742,2,510689,4
2028435,2/13/2021,510710,0,510552,1
2029554,2/13/2021,510736,1,510512,3
2029620,2/13/2021,510508,9,510511,3
2029786,2/13/2021,510549,8,510743,2
2038724,2/13/2021,510720,2,510590,3
2040088,2/13/2021,510544,2,510611,3
2008224,2/13/2021,510551,1,510526,2
2008248,2/13/2021,510549,19,510516,13
2008266,2/13/2021,510516,4,510845,5
2040455,2/13/2021,510624,10,510465,0
2008073,2/13/2021,510510,0,510632,8
2008200,2/13/2021,510483,0,510669,11
2038110,2/13/2021,510494,0,510656,8
2036161,2/13/2021,510561,13,510618,0
2008201,2/13/2021,510639,3,510668,4
2008241,2/13/2021,510595,5,510588,4
2036517,2/13/2021,510546,6,510606,0
2027967,2/13/2021,510536,7,510700,1
2039860,2/13/2021,510652,2,510709,4
2029500,2/13/2021,510661,6,510509,3
2008254,2/13/2021,510722,9,510727,10
2008255,2/13/2021,510642,2,510563,0
2008260,2/13/2021,510640,2,510612,0
2036165,2/13/2021,510561,8,510618,0
2027970,2/13/2021,510536,11,510700,2
2029501,2/13/2021,510661,15,510509,0
2008182,2/13/2021,510510,1,510632,5
2039863,2/13/2021,510652,0,510709,2
2036515,2/13/2021,510546,6,510606,0
2015326,2/13/2021,510483,0,510669,10
2015327,2/13/2021,510639,7,510668,0
2015509,2/13/2021,510588,8,510595,1
2012750,2/13/2021,510722,3,510727,10
2012751,2/13/2021,510642,8,510563,7
2012753,2/13/2021,510640,1,510612,3
2038111,2/13/2021,510494,6,510656,3
2041331,2/14/2021,510465,13,510623,0
2035867,2/14/2021,510578,3,510742,0
2008338,2/14/2021,510516,5,510743,13
2015779,2/14/2021,510668,0,510669,8
2037764,2/14/2021,510744,10,510656,0
2040090,2/14/2021,510544,2,510611,10
2026751,2/14/2021,510615,0,510539,8
2034458,2/14/2021,510472,9,510732,1
2008187,2/14/2021,510845,0,510743,8
2029591,2/14/2021,510456,1,510736,9
2008318,2/14/2021,510483,0,510639,4
2008320,2/14/2021,510507,3,510649,1
2008322,2/14/2021,510549,7,510845,0
2008116,2/14/2021,510526,9,510551,2
2039645,2/14/2021,510608,4,510543,10
2028437,2/14/2021,510552,6,510710,3
2034532,2/14/2021,510595,3,510589,5
2029148,2/14/2021,510689,10,510578,1
2029589,2/14/2021,510512,6,510736,0
2027884,2/14/2021,510550,6,510605,2
2035868,2/14/2021,510742,2,510461,8
2036514,2/14/2021,510546,4,510606,0
2039866,2/14/2021,510471,5,510709,1
2029354,2/14/2021,510510,1,510632,3
2028178,2/14/2021,510625,5,510615,0
2029618,2/14/2021,510748,6,510508,4
2079500,2/14/2021,510640,2,510693,3
2041386,2/14/2021,510552,8,510574,7
2027527,2/14/2021,510456,4,510514,2
2036169,2/14/2021,510561,2,510618,3
2008284,2/14/2021,510453,0,510614,3
2040464,2/14/2021,510707,0,510624,5
2032499,2/14/2021,510484,1,510603,17
2041263,2/14/2021,510583,0,510528,10
2041493,2/14/2021,510583,2,510528,3
2036170,2/14/2021,510561,8,510618,5
2040466,2/14/2021,510707,0,510624,4
2036253,2/15/2021,510702,7,510745,2
2041281,2/15/2021,510745,2,510702,11
2045083,2/16/2021,510653,0,510629,8
2045089,2/16/2021,510653,2,510629,5
2008353,2/16/2021,510595,4,510612,3
2008354,2/16/2021,510516,12,510845,6
2040904,2/16/2021,511387,5,510721,6
2028228,2/16/2021,510628,12,510738,7
2040905,2/16/2021,511387,0,510721,6
2028230,2/16/2021,510628,3,510738,5
2047883,2/17/2021,510640,1,510454,0
2034783,2/17/2021,510456,3,510705,19
2008359,2/17/2021,510693,0,510661,1
2026753,2/17/2021,510702,3,510539,1
2036544,2/17/2021,510607,8,510498,8
2046667,2/17/2021,510454,6,510640,3
2036551,2/17/2021,510607,9,510498,1
2008376,2/18/2021,510546,1,510658,8
2026955,2/18/2021,510644,1,510549,4
2046752,2/18/2021,510653,7,510709,5
2008378,2/18/2021,510669,1,510590,8
2013537,2/18/2021,510590,7,510669,3
2046754,2/18/2021,510653,5,510709,2
2008394,2/19/2021,510845,0,510549,9
2008395,2/19/2021,510744,13,510845,0
2008399,2/19/2021,510729,10,510588,1
2008433,2/19/2021,510529,8,510622,0
2027242,2/19/2021,510593,9,510476,0
2047588,2/19/2021,510551,1,510539,9
2041839,2/19/2021,510745,1,510561,18
2035350,2/19/2021,510732,0,510644,9
2026759,2/19/2021,510721,4,510539,12
2008439,2/19/2021,510746,0,510608,8
2044928,2/19/2021,510704,2,510670,10
2044575,2/19/2021,510516,0,510630,8
2008400,2/19/2021,510689,6,510588,3
2008405,2/19/2021,510669,4,510590,5
2008408,2/19/2021,510746,2,510630,5
2008426,2/19/2021,510547,4,510476,7
2008428,2/19/2021,510568,7,510460,1
2030075,2/19/2021,510617,0,510504,6
2041877,2/19/2021,510649,4,510617,3
2029156,2/19/2021,510689,2,510729,0
2027745,2/19/2021,510667,3,510661,8
2035291,2/19/2021,510619,4,510732,3
2036524,2/19/2021,510606,1,510553,2
2036525,2/19/2021,510685,7,510606,9
2040228,2/19/2021,510659,5,510543,3
2029788,2/19/2021,510549,5,510744,8
2030072,2/19/2021,510736,2,510504,4
2036084,2/19/2021,510550,0,510743,5
2036085,2/19/2021,510659,0,510743,2
2036173,2/19/2021,510460,4,510618,1
2036254,2/19/2021,510702,3,510624,6
2046701,2/19/2021,510685,7,510527,5
2047502,2/19/2021,510584,1,510529,6
2040226,2/19/2021,510543,4,510550,3
2035989,2/19/2021,510500,2,510520,9
2029613,2/19/2021,510736,0,510649,4
2029292,2/19/2021,510465,2,510524,3
2008427,2/19/2021,510589,3,510568,4
2008448,2/19/2021,510516,1,510608,9
2008447,2/19/2021,510644,6,510542,3
2008456,2/19/2021,510542,0,510619,8
2008454,2/19/2021,510553,8,510527,0
2008467,2/19/2021,510622,8,510623,6
2037604,2/19/2021,510697,7,510739,2
2027541,2/19/2021,510514,2,510748,6
2036894,2/19/2021,510454,8,510707,4
2036534,2/19/2021,510459,4,510535,5
2038113,2/19/2021,510656,1,510494,2
2047473,2/19/2021,510642,2,510595,0
2013535,2/19/2021,510658,0,510546,9
2058582,2/19/2021,510456,2,510515,1
2008418,2/19/2021,510737,7,510640,3
2013538,2/19/2021,510552,6,510643,1
2047650,2/19/2021,510473,0,510652,9
2013653,2/19/2021,510640,2,510737,11
2050410,2/19/2021,510459,3,510535,2
2058583,2/19/2021,510456,2,510515,1
2038114,2/19/2021,510656,2,510494,3
2047651,2/19/2021,510473,3,510652,4
2036896,2/19/2021,510707,3,510454,4
2027543,2/19/2021,510514,3,510748,0
2008393,2/19/2021,510546,4,510658,1
2008379,2/19/2021,510552,5,510643,0
2047620,2/19/2021,510642,1,510595,10
2037605,2/19/2021,510697,14,510739,4
2008406,2/20/2021,510601,0,510530,9
2008491,2/20/2021,510729,11,510588,0
2008504,2/20/2021,510746,0,510630,12
2047570,2/20/2021,510616,13,510774,3
2041841,2/20/2021,510745,2,510561,11
2046777,2/20/2021,510555,19,510700,0
2047844,2/20/2021,510541,16,510680,4
2047852,2/20/2021,510721,1,510633,9
2035219,2/20/2021,510697,20,510453,1
2047871,2/20/2021,510584,13,510623,0
2039655,2/20/2021,510608,2,510630,10
2046371,2/20/2021,510469,11,510616,1
2047216,2/20/2021,510700,1,510457,9
2027546,2/20/2021,510514,8,510515,0
2027243,2/20/2021,510476,3,510593,11
2037161,2/20/2021,510696,3,510670,11
2047888,2/20/2021,510511,6,510625,14
2008410,2/20/2021,510551,0,510539,4
2008425,2/20/2021,510601,6,510532,1
2008438,2/20/2021,510633,6,510551,2
2008468,2/20/2021,510566,7,510530,6
2008486,2/20/2021,510732,7,510845,1
2008490,2/20/2021,510689,2,510588,5
2008501,2/20/2021,510658,5,510669,2
2008502,2/20/2021,510568,1,510618,3
2008522,2/20/2021,510640,6,510454,7
2008534,2/20/2021,510547,4,510707,5
2008535,2/20/2021,510476,2,510547,4
2008537,2/20/2021,510568,3,510589,1
2008673,2/20/2021,510663,10,510642,3
2015863,2/20/2021,510519,8,510692,2
2015864,2/20/2021,510519,1,510625,0
2044474,2/20/2021,510523,2,510642,0
2038116,2/20/2021,510556,0,510656,3
2035175,2/20/2021,510472,10,510652,2
2030080,2/20/2021,510736,1,510504,0
2030088,2/20/2021,510649,5,510504,7
2041878,2/20/2021,510649,6,510617,7
2045010,2/20/2021,510589,0,510460,1
2046374,2/20/2021,510457,0,510469,2
2027747,2/20/2021,510667,1,510661,2
2028569,2/20/2021,510738,2,510661,5
2029090,2/20/2021,510490,9,510564,3
2029643,2/20/2021,510617,4,510736,0
2044458,2/20/2021,510523,9,510663,4
2047808,2/20/2021,510705,2,510624,5
2046821,2/20/2021,510632,5,510693,1
2047872,2/20/2021,510729,2,510730,6
2029087,2/20/2021,510648,0,510564,6
2036176,2/20/2021,510460,3,510618,5
2041828,2/20/2021,510697,11,510558,3
2036887,2/20/2021,510454,4,510707,5
2044931,2/20/2021,510704,3,510670,2
2034789,2/20/2021,510702,3,510705,4
2036086,2/20/2021,510543,14,510743,12
2047815,2/20/2021,510506,10,510693,0
2040229,2/20/2021,510543,14,510659,7
2047843,2/20/2021,510622,0,510623,4
2047860,2/20/2021,510550,6,510659,1
2036087,2/20/2021,510550,2,510743,4
2036527,2/20/2021,510606,5,510553,4
2046702,2/20/2021,510553,15,510685,9
2046776,2/20/2021,510774,3,510555,9
2036530,2/20/2021,510606,5,510527,7
2037369,2/20/2021,510692,1,510511,2
2047774,2/20/2021,510580,9,510648,4
2047776,2/20/2021,510529,9,510622,3
2041829,2/20/2021,510735,0,510558,5
2026719,2/20/2021,510584,1,510529,6
2029369,2/20/2021,510632,5,510506,4
2029161,2/20/2021,510730,8,510689,9
2029295,2/20/2021,510465,5,510593,3
2030487,2/20/2021,510490,2,510580,4
2026959,2/20/2021,510644,7,510619,2
2026962,2/20/2021,510744,1,510644,7
2037612,2/20/2021,510628,9,510739,5
2036255,2/20/2021,510702,1,510624,8
2046499,2/20/2021,510704,1,510696,2
2035217,2/20/2021,510735,1,510453,0
2035297,2/20/2021,510619,8,510744,6
2027750,2/20/2021,510667,4,510738,5
2008440,2/20/2021,510532,3,510566,1
2008560,2/20/2021,510746,11,510516,3
2008569,2/20/2021,510542,15,510732,7
2008579,2/20/2021,510608,11,510516,2
2008585,2/20/2021,510685,11,510527,16
2008603,2/20/2021,510549,10,510542,1
2036536,2/20/2021,510459,10,510535,7
2027893,2/20/2021,510605,7,510499,2
2041264,2/20/2021,510510,0,510528,7
2036553,2/20/2021,510591,4,510498,10
2008559,2/20/2021,510590,7,510546,1
2035990,2/20/2021,510500,1,510520,6
2047835,2/20/2021,510657,5,510473,6
2008487,2/20/2021,510733,6,510749,8
2046598,2/20/2021,510631,6,510719,4
2030122,2/20/2021,510524,3,510737,2
2038477,2/20/2021,510563,4,510635,3
2038048,2/20/2021,510668,11,510750,2
2008518,2/20/2021,510583,7,510602,1
2036856,2/20/2021,510592,6,510653,2
2036422,2/20/2021,510678,9,510748,4
2014023,2/20/2021,510583,13,510602,3
2014236,2/20/2021,510546,9,510590,1
2036423,2/20/2021,510678,5,510748,2
2050412,2/20/2021,510459,3,510535,4
2047897,2/20/2021,510605,1,510499,0
2047893,2/20/2021,510473,6,510657,5
2047892,2/20/2021,510631,4,510719,7
2036857,2/20/2021,510592,10,510653,4
2038490,2/20/2021,510563,1,510635,2
2035991,2/20/2021,510500,1,510520,7
2030113,2/20/2021,510737,4,510524,0
2045916,2/20/2021,510733,9,510749,5
2041266,2/20/2021,510510,3,510528,5
2036547,2/20/2021,510591,1,510498,3
2038049,2/20/2021,510668,12,510750,4
2027749,2/21/2021,510667,0,510661,11
2027979,2/21/2021,510457,8,510700,0
2029789,2/21/2021,510619,0,510549,17
2034796,2/21/2021,510705,5,510624,13
2046779,2/21/2021,510555,0,510534,8
2048010,2/21/2021,510697,10,510735,0
2039886,2/21/2021,510501,0,510520,8
2046381,2/21/2021,510774,4,510469,12
2035282,2/21/2021,510453,0,510697,14
2015866,2/21/2021,510511,1,510519,9
2046378,2/21/2021,510469,11,510616,0
2041830,2/21/2021,510735,0,510558,8
2026771,2/21/2021,510721,1,510539,9
2027752,2/21/2021,510738,5,510667,13
2008402,2/21/2021,510584,5,510623,1
2008437,2/21/2021,510517,7,510521,0
2008459,2/21/2021,510642,1,510483,0
2008470,2/21/2021,510663,4,510523,5
2008523,2/21/2021,510472,2,510652,1
2008532,2/21/2021,510566,0,510601,4
2008533,2/21/2021,510601,5,510532,0
2008558,2/21/2021,510728,3,510517,5
2008570,2/21/2021,510566,0,510530,2
2008620,2/21/2021,510845,3,510542,4
2008625,2/21/2021,510729,6,510689,7
2008645,2/21/2021,510590,0,510546,6
2008657,2/21/2021,510707,4,510547,0
2008658,2/21/2021,510547,12,510476,3
2008664,2/21/2021,510551,5,510633,7
2008665,2/21/2021,510608,9,510746,5
2048009,2/21/2021,510659,1,510550,5
2048062,2/21/2021,510657,5,510652,10
2037148,2/21/2021,510633,6,510721,1
2047915,2/21/2021,510589,3,510618,2
2030082,2/21/2021,510617,2,510504,1
2030116,2/21/2021,510524,2,510737,4
2046753,2/21/2021,510649,3,510736,1
2028232,2/21/2021,510738,0,510661,4
2047796,2/21/2021,510506,6,510632,5
2036088,2/21/2021,510543,6,510743,3
2041845,2/21/2021,510745,2,510561,8
2047645,2/21/2021,510636,2,510631,7
2047360,2/21/2021,510534,5,510457,1
2037162,2/21/2021,510696,1,510670,4
2045005,2/21/2021,510700,4,510774,1
2037180,2/21/2021,510696,9,510704,7
2045011,2/21/2021,510460,3,510589,0
2046604,2/21/2021,510631,3,510719,1
2036555,2/21/2021,510591,0,510498,7
2048030,2/21/2021,510511,1,510625,6
2048048,2/21/2021,510663,2,510595,9
2048056,2/21/2021,510494,4,510556,5
2048146,2/21/2021,510512,5,510728,0
2034793,2/21/2021,510705,8,510702,5
2047115,2/21/2021,510521,2,510727,4
2028044,2/21/2021,510532,2,510530,1
2015860,2/21/2021,510519,8,510625,2
2035214,2/21/2021,510453,0,510558,1
2046703,2/21/2021,510553,15,510685,6
2046778,2/21/2021,510616,5,510555,1
2035354,2/21/2021,510744,6,510732,5
2047118,2/21/2021,510512,6,510727,5
2035911,2/21/2021,510483,2,510523,3
2047646,2/21/2021,510636,3,510719,2
2008632,2/21/2021,510568,4,510618,5
2008674,2/21/2021,510606,13,510527,2
2008682,2/21/2021,510516,4,510746,1
2008695,2/21/2021,510516,1,510630,10
2029124,2/21/2021,510470,12,510679,4
2008415,2/21/2021,510563,2,510602,0
2046824,2/21/2021,510582,7,510691,0
2029150,2/21/2021,510580,3,510564,11
2027890,2/21/2021,510605,5,510958,6
2036940,2/21/2021,510692,4,510497,5
2041267,2/21/2021,510722,3,510528,7
2008642,2/21/2021,510693,0,510509,1
2028100,2/21/2021,510607,6,510750,1
2027551,2/21/2021,510515,0,510514,9
2048055,2/21/2021,510730,11,510588,3
2037613,2/21/2021,510628,7,510739,5
2048012,2/21/2021,510583,8,510635,3
2036447,2/21/2021,510668,8,510740,2
2008640,2/21/2021,510669,3,510658,5
2008621,2/21/2021,510733,3,510749,5
2039872,2/21/2021,510709,1,510592,11
2029296,2/21/2021,510593,3,510465,1
2030486,2/21/2021,510490,11,510648,4
2014700,2/21/2021,510658,5,510669,4
2014702,2/21/2021,510693,14,510509,4
2045917,2/21/2021,510733,3,510749,2
2039873,2/21/2021,510709,1,510592,6
2036448,2/21/2021,510668,4,510740,5
2027896,2/21/2021,510605,6,510958,4
2027555,2/21/2021,510515,1,510514,6
2029298,2/21/2021,510465,0,510593,3
2036941,2/21/2021,510692,2,510497,5
2029126,2/21/2021,510470,5,510679,3
2037614,2/21/2021,510628,5,510739,9
2041265,2/21/2021,510722,2,510528,0
2013650,2/21/2021,510563,3,510602,1
2008407,2/21/2021,510583,11,510635,5
2048054,2/21/2021,510730,9,510588,0
2028093,2/21/2021,510607,8,510750,0
2046825,2/21/2021,510582,9,510691,1
2047230,2/21/2021,510580,9,510564,1
2030488,2/21/2021,510648,0,510490,3
2047124,2/22/2021,510728,1,510727,10
2047121,2/22/2021,510517,0,510727,5
2048163,2/22/2021,510521,4,510512,5
2046522,2/22/2021,510493,4,510643,5
2008666,2/22/2021,510532,3,510566,0
2047574,2/22/2021,510774,0,510470,13
2008557,2/22/2021,510521,0,510517,4
2008631,2/22/2021,510601,0,510530,2
2047229,2/22/2021,510774,0,510679,8
2046557,2/22/2021,510620,0,510518,6
2047330,2/22/2021,510468,1,510528,7
2046826,2/22/2021,510582,9,510515,0
2047092,2/22/2021,510525,2,510660,10
2041781,2/22/2021,510469,8,510700,0
2036874,2/22/2021,510653,3,510499,1
2047581,2/22/2021,510631,10,510533,6
2041782,2/22/2021,510469,11,510700,0
2047093,2/22/2021,510525,3,510660,6
2036877,2/22/2021,510653,0,510499,1
2048848,2/22/2021,510582,10,510515,0
2047332,2/22/2021,510468,2,510528,11
2046560,2/22/2021,510620,2,510518,6
2047582,2/22/2021,510631,4,510533,3
2046827,2/23/2021,510582,0,510519,9
2047094,2/23/2021,510525,1,510660,9
2039900,2/23/2021,510520,0,510501,4
2041780,2/23/2021,510469,5,510719,0
2008701,2/23/2021,510620,2,510457,10
2033928,2/23/2021,510706,5,510458,8
2027562,2/23/2021,510691,2,510514,6
2008078,2/23/2021,510601,0,510705,3
2034910,2/23/2021,510671,0,510463,10
2008300,2/23/2021,510601,0,510705,2
2049190,2/23/2021,510671,1,510463,9
2027596,2/23/2021,510691,0,510514,10
2036558,2/24/2021,510498,0,510592,14
2029568,2/24/2021,510505,0,510663,11
2008730,2/24/2021,510719,7,510519,8
2048350,2/24/2021,510518,0,510534,1
2028251,2/24/2021,510580,4,510738,5
2046829,2/24/2021,510582,10,510515,2
2050680,2/24/2021,510625,1,510624,7
2048933,2/24/2021,510682,0,510528,3
2050654,2/24/2021,510603,8,510750,5
2049329,2/24/2021,510582,5,510458,4
2046041,2/24/2021,510730,6,510561,5
2036885,2/24/2021,510653,9,510659,5
2048308,2/24/2021,510529,10,510527,7
2008371,2/24/2021,510533,1,510636,6
2038803,2/24/2021,510728,2,510727,10
2050645,2/24/2021,510458,3,510515,2
2008719,2/24/2021,510478,3,510774,7
2026777,2/24/2021,510497,2,510539,3
2039021,2/24/2021,510494,4,510591,0
2008728,2/24/2021,510950,0,510680,11
2048267,2/24/2021,510526,2,510581,3
2008713,2/24/2021,510679,1,510496,2
2050596,2/24/2021,510531,3,510616,5
2050649,2/24/2021,510461,1,510617,9
2040523,2/24/2021,510478,1,510774,9
2050569,2/24/2021,510564,0,510506,10
2039023,2/24/2021,510494,3,510591,4
2048268,2/24/2021,510526,6,510581,3
2026782,2/24/2021,510497,1,510539,7
2050648,2/24/2021,510461,3,510617,1
2012782,2/24/2021,510950,0,510680,10
2050597,2/24/2021,510531,1,510616,7
2026963,2/25/2021,510644,4,510608,0
2051586,2/25/2021,510529,1,510528,10
2026720,2/25/2021,510529,3,510682,8
2026965,2/25/2021,510644,0,510630,12
2051790,2/25/2021,510609,0,510742,8
2051325,2/25/2021,510742,1,510601,9
2051674,2/25/2021,510566,1,510630,9
2008731,2/25/2021,510693,0,510632,2
2008764,2/25/2021,510552,0,510517,2
2015868,2/25/2021,510705,4,510519,0
2008729,2/25/2021,510612,0,510661,8
2008872,2/25/2021,510609,5,510552,6
2036533,2/25/2021,510606,3,510670,8
2008814,2/25/2021,510566,6,510608,4
2051326,2/25/2021,510517,0,510601,5
2051591,2/25/2021,510486,4,510453,0
2051573,2/25/2021,510526,4,510527,5
2028205,2/25/2021,510710,1,510615,2
2008732,2/25/2021,510455,0,510631,9
2051604,2/25/2021,510526,5,510527,6
2012783,2/25/2021,510455,0,510631,5
2028208,2/25/2021,510710,6,510615,7
2035311,2/25/2021,510486,10,510453,3
2008747,2/26/2021,510532,0,510631,9
2008751,2/26/2021,510613,0,510457,9
2008752,2/26/2021,510746,1,510629,13
2008870,2/26/2021,510517,12,510552,2
2035876,2/26/2021,510609,0,510742,13
2041854,2/26/2021,510697,11,510745,1
2050615,2/26/2021,510502,3,510506,11
2048732,2/26/2021,510552,14,510609,3
2027984,2/26/2021,510700,0,510534,10
2030345,2/26/2021,510521,1,510457,9
2008780,2/26/2021,510470,8,510746,0
2047313,2/26/2021,510604,1,510454,4
2050616,2/26/2021,510704,6,510506,14
2039656,2/26/2021,510608,1,510630,9
2008742,2/26/2021,510845,1,510550,5
2008746,2/26/2021,510618,0,510590,7
2008748,2/26/2021,510510,3,510631,9
2008753,2/26/2021,510622,1,510721,7
2008766,2/26/2021,510532,6,510455,1
2008767,2/26/2021,510510,6,510455,2
2008774,2/26/2021,510537,7,510622,0
2008775,2/26/2021,510730,6,510725,3
2008869,2/26/2021,510742,1,510517,3
2008927,2/26/2021,510608,5,510566,3
2008998,2/26/2021,510613,1,510774,5
2034333,2/26/2021,510729,10,510636,4
2037157,2/26/2021,510633,1,510512,4
2047996,2/26/2021,510525,0,510691,1
2030092,2/26/2021,510730,8,510504,3
2040595,2/26/2021,510521,6,510774,0
2051035,2/26/2021,510545,2,510465,8
2027245,2/26/2021,510476,7,510721,2
2034839,2/26/2021,510568,0,510636,5
2029308,2/26/2021,510465,2,510702,3
2027618,2/26/2021,510514,7,510692,3
2027902,2/26/2021,510605,4,510477,5
2027904,2/26/2021,510689,7,510605,2
2027244,2/26/2021,510537,1,510476,7
2045404,2/26/2021,510496,3,510534,9
2039890,2/26/2021,510556,2,510520,3
2041933,2/26/2021,510540,5,510530,9
2033899,2/26/2021,510582,1,510625,3
2035992,2/26/2021,510500,7,510494,4
2050496,2/26/2021,510470,5,510629,3
2038218,2/26/2021,510502,2,510704,3
2045008,2/26/2021,510496,12,510700,6
2034301,2/26/2021,510568,0,510729,7
2047990,2/26/2021,510525,10,510627,5
2036464,2/26/2021,510634,8,510493,1
2036609,2/26/2021,510550,9,510459,4
2041850,2/26/2021,510745,4,510589,3
2029154,2/26/2021,510617,4,510564,3
2029165,2/26/2021,510477,6,510689,10
2026966,2/26/2021,510471,10,510644,3
2034217,2/26/2021,510695,3,510536,5
2029128,2/26/2021,510620,5,510679,6
2034502,2/26/2021,510684,3,510595,2
