"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","Trine",30037,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30037.gif",7,"Albion",15,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//15.gif",0,"05/04/2025","6332697","Final"
"2","Mount Mary",30033,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30033.gif",21,"Alverno",28746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28746.gif",9,"05/04/2025","6338206","Final"
"3","Mount Mary",30033,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30033.gif",13,"Alverno",28746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28746.gif",6,"05/04/2025","6331824","Final"
"4","Huntingdon",1130,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1130.gif",0,"Belhaven",30197,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30197.gif",2,"05/04/2025","6381360","Final"
"5","Aurora",42,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//42.gif",4,"Benedictine (IL)",296,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//296.gif",7,"05/04/2025","6339139","Final"
"6","Aurora",42,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//42.gif",1,"Benedictine (IL)",296,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//296.gif",2,"05/04/2025","6332660","Final"
"7","Emory",217,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//217.gif",3,"Berry",973,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//973.gif",4,"05/04/2025","6372027","Final"
"8","Emory",217,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//217.gif",9,"Berry",973,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//973.gif",4,"05/04/2025","6372026","Final"
"9","Greenville",1111,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1111.gif",4,"Blackburn",64,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//64.gif",0,"05/04/2025","6382578","Final"
"10","Greenville",1111,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1111.gif",4,"Blackburn",64,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//64.gif",3,"05/04/2025","6332628","Final"
"11","Marietta",385,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//385.gif",10,"Capital",117,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//117.gif",9,"05/04/2025","6332614","Final"
"12","Dubuque",192,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//192.gif",14,"Central (IA)",126,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//126.gif",0,"05/04/2025","6339075","Final"
"13","Dubuque",192,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//192.gif",5,"Central (IA)",126,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//126.gif",8,"05/04/2025","6332597","Final"
"14","Rhodes",573,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//573.gif",2,"Centre",132,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//132.gif",0,"05/04/2025","6332588","Final"
"15","Rhodes",573,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//573.gif",14,"Centre",132,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//132.gif",3,"05/04/2025","6339066","Final"
"16","Concordia Chicago",160,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//160.gif",1,"Concordia Wisconsin",1036,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1036.gif",9,"05/04/2025","6339173","Final"
"17","Concordia Chicago",160,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//160.gif",1,"Concordia Wisconsin",1036,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1036.gif",7,"05/04/2025","6332693","Final"
"18","Simpson",641,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//641.gif",18,"Cornell College",166,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//166.gif",1,"05/04/2025","6332707","Final"
"19","Millsaps",426,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//426.gif",6,"Hendrix",1124,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1124.gif",3,"05/04/2025","6332692","Final"
"20","George Fox",1094,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1094.gif",8,"Lewis & Clark",22235,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22235.gif",13,"05/04/2025","6339179","Final"
"21","George Fox",1094,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1094.gif",1,"Lewis & Clark",22235,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22235.gif",5,"05/04/2025","6332699","Final"
