"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"1","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1162.gif",1162,"LaGrange",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/652.gif",652,"Sewanee",4,"2366002",2023,"02/04/2023"
"2","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1162.gif",1162,"LaGrange",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/652.gif",652,"Sewanee",8,"2388647",2023,"02/04/2023"
"3","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/652.gif",652,"Sewanee",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/785.gif",785,"Willamette",8,"2388621",2023,"02/04/2023"
