"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","Farmingdale St.",27892,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27892.gif",5,"Alfred",18,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//18.gif",6,"05/16/2025","6384462","Final"
"2","Chris. Newport",139,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//139.gif",8,"Alfred",18,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//18.gif",3,"05/16/2025","6384463","Final"
"3","Trine",30037,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30037.gif",9,"Baldwin Wallace",46,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//46.gif",1,"05/16/2025","6384401","Final"
"4","Transylvania",28749,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//28749.gif",0,"Berry",973,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//973.gif",1,"05/16/2025","6384390","Final"
"5","Randolph-Macon",565,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//565.gif",4,"Chris. Newport",139,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//139.gif",3,"05/16/2025","6384461","Final"
"6","Central (IA)",126,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//126.gif",3,"Concordia Wisconsin",1036,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1036.gif",8,"05/16/2025","6384408","Final"
"7","Huntingdon",1130,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1130.gif",5,"Emory",217,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//217.gif",3,"05/16/2025","6384389","Final"
"8","Berry",973,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//973.gif",1,"Emory",217,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//217.gif",2,"05/16/2025","6384391","Final"
"9","Chapman",134,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//134.gif",5,"JWU (Providence)",22626,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22626.gif",0,"05/16/2025","6384450","Final"
"10","CWRU",122,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//122.gif",7,"Lebanon Valley",351,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//351.gif",1,"05/16/2025","6384445","Final"
"11","Chapman",134,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//134.gif",10,"Lewis & Clark",22235,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22235.gif",1,"05/16/2025","6384451","Final"
"12","Belhaven",30197,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30197.gif",14,"Marymount (VA)",394,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//394.gif",1,"05/16/2025","6384378","Final"
"13","Swarthmore",686,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//686.gif",0,"Messiah",411,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//411.gif",1,"05/16/2025","6384427","Final"
"14","Gettysburg",258,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//258.gif",9,"MIT",398,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//398.gif",4,"05/16/2025","6384431","Final"
"15","Salisbury",622,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//622.gif",5,"Mount Union",452,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//452.gif",3,"05/16/2025","6384419","Final"
"16","Ill. Wesleyan",300,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//300.gif",6,"Neb. Wesleyan",462,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//462.gif",1,"05/16/2025","6384455","Final"
"17","Saint Mary's (MN)",612,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//612.gif",3,"Simpson",641,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//641.gif",1,"05/16/2025","6384437","Final"
"18","UMass Boston",401,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//401.gif",4,"Springfield",673,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//673.gif",2,"05/16/2025","6384384","Final"
"19","East Tex. Baptist",1062,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1062.gif",13,"St. Thomas (TX)",2810,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2810.gif",3,"05/16/2025","6384377","Final"
"20","Belhaven",30197,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30197.gif",2,"St. Thomas (TX)",2810,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2810.gif",5,"05/16/2025","6384379","Final"
"21","Ithaca",313,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//313.gif",1,"Texas Lutheran",1400,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1400.gif",3,"05/16/2025","6384383","Final"
