"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"1","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/19117.gif",19117,"Salem (WV)",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/431.gif",431,"MUW",8,"2433482",2023,"05/17/2023"
